"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"10011",2006-07-01,"2006","15 - 24",80,"Census","Mobility 1 of All Households"
"10011",2006-07-01,"2006","25 - 34",190,"Census","Mobility 1 of All Households"
"10011",2006-07-01,"2006","35 - 44",150,"Census","Mobility 1 of All Households"
"10011",2006-07-01,"2006","45 - 54",60,"Census","Mobility 1 of All Households"
"10011",2006-07-01,"2006","55 - 64",35,"Census","Mobility 1 of All Households"
"10011",2006-07-01,"2006","Total 65+",25,"Census","Mobility 1 of All Households"
"10011",2006-07-01,"2006","Total",545,"Census","Mobility 1 of All Households"
"10011",2011-07-01,"2011","15 - 24",90,"Census","Mobility 1 of All Households"
"10011",2011-07-01,"2011","25 - 34",220,"Census","Mobility 1 of All Households"
"10011",2011-07-01,"2011","35 - 44",165,"Census","Mobility 1 of All Households"
"10011",2011-07-01,"2011","45 - 54",95,"Census","Mobility 1 of All Households"
"10011",2011-07-01,"2011","55 - 64",50,"Census","Mobility 1 of All Households"
"10011",2011-07-01,"2011","Total 65+",80,"Census","Mobility 1 of All Households"
"10011",2011-07-01,"2011","Total",695,"Census","Mobility 1 of All Households"
"10011",2016-07-01,"2016","15 - 24",95,"Census","Mobility 1 of All Households"
"10011",2016-07-01,"2016","25 - 34",220,"Census","Mobility 1 of All Households"
"10011",2016-07-01,"2016","35 - 44",140,"Census","Mobility 1 of All Households"
"10011",2016-07-01,"2016","45 - 54",125,"Census","Mobility 1 of All Households"
"10011",2016-07-01,"2016","55 - 64",80,"Census","Mobility 1 of All Households"
"10011",2016-07-01,"2016","Total 65+",50,"Census","Mobility 1 of All Households"
"10011",2016-07-01,"2016","Total",705,"Census","Mobility 1 of All Households"
"10011",2021-07-01,"2021","15 - 24",115,"Census","Mobility 1 of All Households"
"10011",2021-07-01,"2021","25 - 34",215,"Census","Mobility 1 of All Households"
"10011",2021-07-01,"2021","35 - 44",105,"Census","Mobility 1 of All Households"
"10011",2021-07-01,"2021","45 - 54",60,"Census","Mobility 1 of All Households"
"10011",2021-07-01,"2021","55 - 64",65,"Census","Mobility 1 of All Households"
"10011",2021-07-01,"2021","Total 65+",45,"Census","Mobility 1 of All Households"
"10011",2021-07-01,"2021","Total",600,"Census","Mobility 1 of All Households"
