Saskatoon — Historical Absorbed Homeowner and Condominium Units by Dwelling Type  
January 1990 to March 2024 Intended Markets - All
,Single,Semi-Detached,Row,Apartment,All,
Jan 1990,19,0,0,3,22,
Feb 1990,14,0,0,7,21,
Mar 1990,28,0,1,3,32,
Apr 1990,30,2,0,3,35,
May 1990,21,0,0,1,22,
Jun 1990,39,0,21,0,60,
Jul 1990,30,0,0,1,31,
Aug 1990,22,0,4,6,32,
Sep 1990,26,0,1,3,30,
Oct 1990,27,1,9,1,38,
Nov 1990,21,0,0,1,22,
Dec 1990,7,9,4,0,20,
Jan 1991,22,1,0,18,41,
Feb 1991,16,0,2,3,21,
Mar 1991,13,1,0,0,14,
Apr 1991,14,2,3,6,25,
May 1991,22,1,11,0,34,
Jun 1991,25,7,3,4,39,
Jul 1991,18,3,5,3,29,
Aug 1991,26,1,9,3,39,
Sep 1991,25,0,5,2,32,
Oct 1991,31,0,11,3,45,
Nov 1991,19,3,1,5,28,
Dec 1991,14,0,1,0,15,
Jan 1992,24,1,0,1,26,
Feb 1992,7,1,3,0,11,
Mar 1992,3,0,0,3,6,
Apr 1992,6,0,2,0,8,
May 1992,8,0,0,2,10,
Jun 1992,38,2,0,0,40,
Jul 1992,54,13,2,42,111,
Aug 1992,42,8,0,5,55,
Sep 1992,37,2,1,5,45,
Oct 1992,28,0,0,0,28,
Nov 1992,32,26,1,0,59,
Dec 1992,36,2,0,0,38,
Jan 1993,19,2,0,0,21,
Feb 1993,14,0,0,0,14,
Mar 1993,6,1,0,0,7,
Apr 1993,24,5,7,0,36,
May 1993,30,0,0,0,30,
Jun 1993,24,1,0,4,29,
Jul 1993,35,4,0,1,40,
Aug 1993,44,23,0,65,132,
Sep 1993,33,0,0,0,33,
Oct 1993,24,5,0,0,29,
Nov 1993,29,4,0,52,85,
Dec 1993,18,5,0,24,47,
Jan 1994,27,4,0,9,40,
Feb 1994,13,1,0,2,16,
Mar 1994,14,2,0,4,20,
Apr 1994,17,2,0,25,44,
May 1994,11,0,0,0,11,
Jun 1994,19,5,0,74,98,
Jul 1994,37,1,3,14,55,
Aug 1994,43,2,0,0,45,
Sep 1994,39,16,1,0,56,
Oct 1994,50,6,0,4,60,
Nov 1994,29,1,0,10,40,
Dec 1994,25,0,0,0,25,
Jan 1995,29,4,0,0,33,
Feb 1995,20,0,0,21,41,
Mar 1995,24,0,0,3,27,
Apr 1995,26,1,0,4,31,
May 1995,37,9,0,2,48,
Jun 1995,26,0,2,7,35,
Jul 1995,32,2,0,1,35,
Aug 1995,46,9,0,30,85,
Sep 1995,62,10,0,1,73,
Oct 1995,39,0,1,3,43,
Nov 1995,53,10,0,5,68,
Dec 1995,52,8,11,1,72,
Jan 1996,34,0,6,1,41,
Feb 1996,34,2,0,2,38,
Mar 1996,26,0,1,52,79,
Apr 1996,45,4,1,1,51,
May 1996,48,3,0,15,66,
Jun 1996,52,2,0,0,54,
Jul 1996,63,8,5,55,131,
Aug 1996,72,6,8,12,98,
Sep 1996,63,11,0,2,76,
Oct 1996,68,8,28,0,104,
Nov 1996,54,4,19,25,102,
Dec 1996,49,9,10,0,68,
Jan 1997,39,8,3,51,101,
Feb 1997,37,3,53,0,93,
Mar 1997,11,4,0,2,17,
Apr 1997,37,19,0,3,59,
May 1997,60,7,0,3,70,
Jun 1997,43,12,11,2,68,
Jul 1997,59,15,0,33,107,
Aug 1997,89,12,3,3,107,
Sep 1997,84,13,8,0,105,
Oct 1997,54,2,0,44,100,
Nov 1997,86,4,28,0,118,
Dec 1997,77,10,14,19,120,
Jan 1998,19,2,0,0,21,
Feb 1998,41,4,31,4,80,
Mar 1998,32,2,5,0,39,
Apr 1998,41,3,32,57,133,
May 1998,38,10,8,3,59,
Jun 1998,70,9,12,1,92,
Jul 1998,66,2,0,11,79,
Aug 1998,73,8,14,30,125,
Sep 1998,77,6,40,0,123,
Oct 1998,67,6,10,0,83,
Nov 1998,79,11,46,79,215,
Dec 1998,56,5,7,29,97,
Jan 1999,41,4,5,4,54,
Feb 1999,24,4,5,4,37,
Mar 1999,46,2,38,20,106,
Apr 1999,45,10,5,8,68,
May 1999,46,4,6,6,62,
Jun 1999,50,3,3,33,89,
Jul 1999,52,7,11,5,75,
Aug 1999,99,9,12,30,150,
Sep 1999,83,4,2,5,94,
Oct 1999,73,1,5,28,107,
Nov 1999,65,3,1,4,73,
Dec 1999,64,9,1,3,77,
Jan 2000,53,11,7,3,74,
Feb 2000,49,6,2,1,58,
Mar 2000,38,1,8,5,52,
Apr 2000,28,3,6,34,71,
May 2000,56,2,0,50,108,
Jun 2000,43,7,54,11,115,
Jul 2000,46,3,2,11,62,
Aug 2000,86,5,5,0,96,
Sep 2000,64,4,1,0,69,
Oct 2000,75,9,7,56,147,
Nov 2000,59,0,1,10,70,
Dec 2000,50,3,12,10,75,
Jan 2001,42,5,5,0,52,
Feb 2001,34,10,4,0,48,
Mar 2001,31,8,14,32,85,
Apr 2001,35,16,8,32,91,
May 2001,39,2,0,3,44,
Jun 2001,45,10,30,15,100,
Jul 2001,55,13,8,38,114,
Aug 2001,49,6,0,0,55,
Sep 2001,49,8,9,20,86,
Oct 2001,58,5,19,16,98,
Nov 2001,52,0,9,0,61,
Dec 2001,55,12,6,2,75,
Jan 2002,26,8,21,3,58,
Feb 2002,34,2,11,3,50,
Mar 2002,35,1,35,0,71,
Apr 2002,26,0,12,7,45,
May 2002,43,6,18,11,78,
Jun 2002,48,6,12,32,98,
Jul 2002,73,12,53,40,178,
Aug 2002,53,10,5,19,87,
Sep 2002,75,2,36,7,120,
Oct 2002,58,3,21,1,83,
Nov 2002,48,12,20,3,83,
Dec 2002,66,4,38,14,122,
Jan 2003,42,0,11,3,56,
Feb 2003,44,0,28,0,72,
Mar 2003,44,1,1,26,72,
Apr 2003,52,12,0,2,66,
May 2003,45,7,79,1,132,
Jun 2003,48,3,60,39,150,
Jul 2003,69,1,49,2,121,
Aug 2003,70,5,25,13,113,
Sep 2003,75,17,54,0,146,
Oct 2003,64,1,19,30,114,
Nov 2003,61,6,44,58,169,
Dec 2003,67,4,102,1,174,
Jan 2004,49,5,34,18,106,
Feb 2004,40,0,8,11,59,
Mar 2004,48,4,9,0,61,
Apr 2004,50,0,0,1,51,
May 2004,38,3,4,26,71,
Jun 2004,63,11,21,31,126,
Jul 2004,74,13,2,50,139,
Aug 2004,60,1,57,0,118,
Sep 2004,74,13,82,2,171,
Oct 2004,69,9,29,94,201,
Nov 2004,62,10,7,21,100,
Dec 2004,62,6,1,30,99,
Jan 2005,83,6,5,4,98,
Feb 2005,34,2,15,3,54,
Mar 2005,31,7,1,3,42,
Apr 2005,57,5,0,39,101,
May 2005,34,4,58,1,97,
Jun 2005,82,5,10,2,99,
Jul 2005,53,9,21,12,95,
Aug 2005,72,11,9,9,101,
Sep 2005,88,6,0,62,156,
Oct 2005,65,9,43,14,131,
Nov 2005,91,17,27,0,135,
Dec 2005,59,2,35,56,152,
Jan 2006,36,4,1,20,61,
Feb 2006,48,9,0,25,82,
Mar 2006,48,7,0,24,79,
Apr 2006,48,6,0,19,73,
May 2006,75,3,0,0,78,
Jun 2006,61,30,0,13,104,
Jul 2006,67,4,0,17,88,
Aug 2006,81,1,8,48,138,
Sep 2006,80,11,4,25,120,
Oct 2006,72,13,1,11,97,
Nov 2006,85,6,8,60,159,
Dec 2006,60,2,0,0,62,
Jan 2007,45,3,0,0,48,
Feb 2007,81,0,0,0,81,
Mar 2007,51,2,1,2,56,
Apr 2007,66,2,3,101,172,
May 2007,110,6,0,7,123,
Jun 2007,75,6,6,33,120,
Jul 2007,91,6,0,63,160,
Aug 2007,78,4,6,0,88,
Sep 2007,101,2,35,0,138,
Oct 2007,133,4,33,0,170,
Nov 2007,84,4,33,0,121,
Dec 2007,98,12,4,0,114,
Jan 2008,81,18,23,0,122,
Feb 2008,77,11,33,0,121,
Mar 2008,117,9,30,138,294,
Apr 2008,96,22,22,0,140,
May 2008,77,2,14,0,93,
Jun 2008,107,4,21,0,132,
Jul 2008,136,12,7,0,155,
Aug 2008,128,6,28,0,162,
Sep 2008,132,5,41,0,178,
Oct 2008,114,6,11,0,131,
Nov 2008,131,13,22,0,166,
Dec 2008,126,10,22,103,261,
Jan 2009,104,5,38,0,147,
Feb 2009,97,13,0,0,110,
Mar 2009,74,4,3,4,85,
Apr 2009,100,5,17,0,122,
May 2009,78,3,72,11,164,
Jun 2009,104,4,25,61,194,
Jul 2009,117,8,39,14,178,
Aug 2009,90,4,25,41,160,
Sep 2009,90,0,11,5,106,
Oct 2009,88,5,18,136,247,
Nov 2009,78,11,13,4,106,
Dec 2009,181,5,6,12,204,
Jan 2010,82,4,2,8,96,
Feb 2010,109,8,5,112,234,
Mar 2010,110,1,4,37,152,
Apr 2010,110,7,17,23,157,
May 2010,105,6,0,12,123,
Jun 2010,142,1,0,35,178,
Jul 2010,104,2,62,16,184,
Aug 2010,116,5,40,14,175,
Sep 2010,94,8,18,12,132,
Oct 2010,120,6,4,1,131,
Nov 2010,170,4,2,3,179,
Dec 2010,170,0,19,43,232,
Jan 2011,123,9,8,21,161,
Feb 2011,128,3,1,37,169,
Mar 2011,112,4,10,13,139,
Apr 2011,117,4,6,8,135,
May 2011,113,9,12,16,150,
Jun 2011,139,6,62,24,231,
Jul 2011,169,8,12,12,201,
Aug 2011,123,16,11,9,159,
Sep 2011,119,10,15,7,151,
Oct 2011,154,6,33,31,224,
Nov 2011,133,3,1,3,140,
Dec 2011,139,13,11,15,178,
Jan 2012,60,3,34,1,98,
Feb 2012,174,2,15,15,206,
Mar 2012,123,14,95,76,308,
Apr 2012,137,2,27,46,212,
May 2012,131,8,28,6,173,
Jun 2012,153,11,61,86,311,
Jul 2012,102,5,19,15,141,
Aug 2012,129,13,30,45,217,
Sep 2012,122,1,44,39,206,
Oct 2012,166,0,5,69,240,
Nov 2012,148,7,20,56,231,
Dec 2012,189,12,26,12,239,
Jan 2013,111,12,13,26,162,
Feb 2013,127,5,27,19,178,
Mar 2013,112,17,12,16,157,
Apr 2013,167,17,48,36,268,
May 2013,129,24,8,47,208,
Jun 2013,172,9,22,20,223,
Jul 2013,176,13,42,77,308,
Aug 2013,122,9,5,14,150,
Sep 2013,168,15,16,47,246,
Oct 2013,142,5,21,80,248,
Nov 2013,118,6,4,72,200,
Dec 2013,118,8,20,14,160,
Jan 2014,155,22,18,56,251,
Feb 2014,102,15,1,5,123,
Mar 2014,145,15,4,14,178,
Apr 2014,145,15,26,74,260,
May 2014,145,20,42,29,236,
Jun 2014,157,34,24,14,229,
Jul 2014,108,17,8,57,190,
Aug 2014,89,20,25,27,161,
Sep 2014,93,10,34,62,199,
Oct 2014,138,19,23,17,197,
Nov 2014,138,25,20,35,218,
Dec 2014,125,8,15,19,167,
Jan 2015,108,21,36,5,170,
Feb 2015,116,12,3,48,179,
Mar 2015,103,18,48,34,203,
Apr 2015,163,18,23,6,210,
May 2015,119,25,27,50,221,
Jun 2015,106,16,18,12,152,
Jul 2015,114,21,19,10,164,
Aug 2015,97,15,11,40,163,
Sep 2015,52,2,22,0,76,
Oct 2015,146,20,10,13,189,
Nov 2015,93,12,37,67,209,
Dec 2015,110,11,10,5,136,
Jan 2016,85,7,17,10,119,
Feb 2016,92,5,14,5,116,
Mar 2016,90,14,17,2,123,
Apr 2016,88,1,27,1,117,
May 2016,74,9,21,19,123,
Jun 2016,128,4,17,27,176,
Jul 2016,90,7,9,40,146,
Aug 2016,67,11,46,16,140,
Sep 2016,77,7,15,119,218,
Oct 2016,67,7,19,38,131,
Nov 2016,94,7,57,14,172,
Dec 2016,110,9,29,27,175,
Jan 2017,66,6,8,7,87,
Feb 2017,85,11,10,9,115,
Mar 2017,105,8,29,13,155,
Apr 2017,62,16,14,92,184,
May 2017,131,10,23,25,189,
Jun 2017,74,4,23,16,117,
Jul 2017,113,6,16,8,143,
Aug 2017,96,2,39,7,144,
Sep 2017,96,3,9,5,113,
Oct 2017,110,6,16,12,144,
Nov 2017,90,3,48,6,147,
Dec 2017,117,3,4,63,187,
Jan 2018,59,0,16,6,81,
Feb 2018,79,4,12,36,131,
Mar 2018,70,6,23,7,106,
Apr 2018,64,8,10,9,91,
May 2018,76,8,19,27,130,
Jun 2018,100,16,16,42,174,
Jul 2018,90,6,17,20,133,
Aug 2018,88,7,21,7,123,
Sep 2018,85,2,9,7,103,
Oct 2018,67,4,13,10,94,
