Toronto — Historical Absorbed Homeowner and Condominium Units by Dwelling Type  
January 1990 to March 2024 Condo
,Single,Semi-Detached,Row,Apartment,All,
Jan 1990,0,0,40,965,"1,005",
Feb 1990,0,0,24,826,850,
Mar 1990,0,0,81,994,"1,075",
Apr 1990,0,0,62,618,680,
May 1990,0,2,49,"1,441","1,492",
Jun 1990,0,0,60,974,"1,034",
Jul 1990,0,0,50,"1,200","1,250",
Aug 1990,0,0,13,9,22,
Sep 1990,0,0,2,572,574,
Oct 1990,0,0,47,"1,822","1,869",
Nov 1990,0,0,16,269,285,
Dec 1990,0,0,30,487,517,
Jan 1991,0,0,80,"1,592","1,672",
Feb 1991,0,0,88,"1,020","1,108",
Mar 1991,0,0,121,457,578,
Apr 1991,0,0,83,642,725,
May 1991,0,0,28,496,524,
Jun 1991,0,0,12,481,493,
Jul 1991,0,0,35,581,616,
Aug 1991,0,0,20,499,519,
Sep 1991,0,0,1,631,632,
Oct 1991,0,0,20,935,955,
Nov 1991,0,0,7,231,238,
Dec 1991,0,0,35,43,78,
Jan 1992,0,0,16,"1,006","1,022",
Feb 1992,0,0,218,223,441,
Mar 1992,0,0,30,81,111,
Apr 1992,0,0,173,63,236,
May 1992,0,0,36,404,440,
Jun 1992,0,0,17,156,173,
Jul 1992,0,0,27,54,81,
Aug 1992,0,0,119,654,773,
Sep 1992,0,0,34,191,225,
Oct 1992,0,0,88,164,252,
Nov 1992,0,0,120,144,264,
Dec 1992,0,0,127,36,163,
Jan 1993,0,0,24,80,104,
Feb 1993,0,0,30,74,104,
Mar 1993,0,0,194,75,269,
Apr 1993,0,0,12,124,136,
May 1993,0,0,26,81,107,
Jun 1993,0,0,13,163,176,
Jul 1993,0,2,110,336,448,
Aug 1993,0,0,30,147,177,
Sep 1993,0,0,55,189,244,
Oct 1993,0,0,43,116,159,
Nov 1993,2,6,65,62,135,
Dec 1993,0,0,151,64,215,
Jan 1994,0,0,129,74,203,
Feb 1994,0,0,12,150,162,
Mar 1994,0,0,89,239,328,
Apr 1994,0,0,27,157,184,
May 1994,0,0,68,76,144,
Jun 1994,0,2,171,178,351,
Jul 1994,0,0,63,28,91,
Aug 1994,2,0,33,42,77,
Sep 1994,0,15,43,71,129,
Oct 1994,0,0,70,43,113,
Nov 1994,0,1,120,72,193,
Dec 1994,0,5,52,23,80,
Jan 1995,0,0,44,224,268,
Feb 1995,0,2,107,63,172,
Mar 1995,0,0,25,43,68,
Apr 1995,0,3,7,193,203,
May 1995,0,0,59,89,148,
Jun 1995,0,0,77,93,170,
Jul 1995,0,0,59,300,359,
Aug 1995,0,0,185,65,250,
Sep 1995,0,0,52,203,255,
Oct 1995,0,0,90,113,203,
Nov 1995,0,0,24,149,173,
Dec 1995,0,0,84,65,149,
Jan 1996,0,0,12,508,520,
Feb 1996,0,0,123,301,424,
Mar 1996,0,0,45,71,116,
Apr 1996,0,0,120,245,365,
May 1996,0,0,36,172,208,
Jun 1996,0,0,77,146,223,
Jul 1996,0,0,133,43,176,
Aug 1996,0,0,27,245,272,
Sep 1996,0,0,46,148,194,
Oct 1996,0,2,214,882,"1,098",
Nov 1996,0,0,66,107,173,
Dec 1996,0,0,214,529,743,
Jan 1997,0,0,94,410,504,
Feb 1997,0,0,290,82,372,
Mar 1997,0,0,18,47,65,
Apr 1997,0,0,272,640,912,
May 1997,0,0,324,119,443,
Jun 1997,19,2,238,155,414,
Jul 1997,3,0,194,134,331,
Aug 1997,6,0,263,33,302,
Sep 1997,0,0,115,137,252,
Oct 1997,0,0,222,337,559,
Nov 1997,0,0,248,169,417,
Dec 1997,0,0,165,607,772,
Jan 1998,0,0,183,197,380,
Feb 1998,0,0,211,204,415,
Mar 1998,0,0,230,237,467,
Apr 1998,4,0,269,109,382,
May 1998,4,0,301,129,434,
Jun 1998,0,1,349,413,763,
Jul 1998,8,2,266,53,329,
Aug 1998,0,0,114,20,134,
Sep 1998,0,0,208,76,284,
Oct 1998,13,36,118,28,195,
Nov 1998,4,21,98,91,214,
Dec 1998,0,24,206,312,542,
Jan 1999,0,2,93,76,171,
Feb 1999,0,16,65,830,911,
Mar 1999,0,0,301,684,985,
Apr 1999,0,2,92,68,162,
May 1999,0,0,152,266,418,
Jun 1999,1,16,233,732,982,
Jul 1999,0,12,137,246,395,
Aug 1999,0,4,150,26,180,
Sep 1999,0,0,96,204,300,
Oct 1999,0,14,110,283,407,
Nov 1999,0,0,204,"1,286","1,490",
Dec 1999,0,0,307,76,383,
Jan 2000,0,2,98,28,128,
Feb 2000,11,2,279,722,"1,014",
Mar 2000,0,0,101,689,790,
Apr 2000,0,2,46,17,65,
May 2000,1,0,463,510,974,
Jun 2000,0,0,278,793,"1,071",
Jul 2000,0,6,168,"1,553","1,727",
Aug 2000,0,0,122,379,501,
Sep 2000,4,0,116,834,954,
Oct 2000,0,0,102,247,349,
Nov 2000,0,0,129,421,550,
Dec 2000,12,0,99,981,"1,092",
Jan 2001,19,4,55,500,578,
Feb 2001,0,0,145,147,292,
Mar 2001,1,0,132,465,598,
Apr 2001,0,0,213,639,852,
May 2001,0,0,77,185,262,
Jun 2001,0,0,108,181,289,
Jul 2001,0,4,88,575,667,
Aug 2001,1,0,147,479,627,
Sep 2001,0,0,109,612,721,
Oct 2001,22,0,93,130,245,
Nov 2001,4,0,218,997,"1,219",
Dec 2001,9,0,116,76,201,
Jan 2002,1,9,83,"1,247","1,340",
Feb 2002,0,2,147,"1,217","1,366",
Mar 2002,3,1,123,"1,270","1,397",
Apr 2002,4,14,149,759,926,
May 2002,7,8,145,855,"1,015",
Jun 2002,10,6,95,666,777,
Jul 2002,7,4,183,"1,059","1,253",
Aug 2002,5,0,77,848,930,
Sep 2002,7,0,72,346,425,
Oct 2002,6,0,124,899,"1,029",
Nov 2002,9,0,235,"1,388","1,632",
Dec 2002,4,0,239,"2,223","2,466",
Jan 2003,1,0,107,709,817,
Feb 2003,1,0,99,863,963,
Mar 2003,8,2,209,705,924,
Apr 2003,7,0,124,"1,722","1,853",
May 2003,0,0,66,"1,061","1,127",
Jun 2003,15,0,68,863,946,
Jul 2003,4,0,73,149,226,
Aug 2003,5,3,178,638,824,
Sep 2003,2,0,57,"1,040","1,099",
Oct 2003,0,0,229,"1,280","1,509",
Nov 2003,0,0,100,361,461,
Dec 2003,0,0,125,305,430,
Jan 2004,6,3,13,868,890,
Feb 2004,0,0,171,491,662,
Mar 2004,4,0,75,564,643,
Apr 2004,0,0,61,"1,164","1,225",
May 2004,1,0,118,971,"1,090",
Jun 2004,9,2,24,"1,211","1,246",
Jul 2004,9,0,44,108,161,
Aug 2004,2,4,118,360,484,
Sep 2004,2,4,111,"1,141","1,258",
Oct 2004,3,0,160,"1,568","1,731",
Nov 2004,6,0,95,693,794,
Dec 2004,9,2,134,197,342,
Jan 2005,11,0,106,423,540,
Feb 2005,0,0,43,565,608,
Mar 2005,1,0,96,"2,707","2,804",
Apr 2005,0,2,26,290,318,
May 2005,0,1,120,879,"1,000",
Jun 2005,7,3,105,"1,023","1,138",
Jul 2005,11,0,133,"1,213","1,357",
Aug 2005,16,17,156,"2,026","2,215",
Sep 2005,10,7,171,268,456,
Oct 2005,4,25,138,795,962,
Nov 2005,20,47,85,"1,153","1,305",
Dec 2005,15,28,68,"1,052","1,163",
Jan 2006,8,28,27,"2,588","2,651",
Feb 2006,4,6,141,"1,099","1,250",
Mar 2006,3,10,198,553,764,
Apr 2006,1,0,82,"1,042","1,125",
May 2006,0,0,169,"1,180","1,349",
Jun 2006,1,0,209,599,809,
Jul 2006,4,0,118,"1,782","1,904",
Aug 2006,4,1,369,"1,521","1,895",
Sep 2006,7,0,206,772,985,
Oct 2006,18,15,131,962,"1,126",
Nov 2006,6,8,139,261,414,
Dec 2006,2,0,56,"1,003","1,061",
Jan 2007,0,0,89,"2,528","2,617",
Feb 2007,4,0,46,311,361,
Mar 2007,1,2,176,37,216,
Apr 2007,5,2,40,735,782,
May 2007,0,18,9,180,207,
Jun 2007,0,0,285,252,537,
Jul 2007,5,18,49,"1,126","1,198",
Aug 2007,4,28,147,352,531,
Sep 2007,1,4,105,572,682,
Oct 2007,2,10,155,467,634,
Nov 2007,1,8,160,656,825,
Dec 2007,0,0,138,669,807,
Jan 2008,0,6,22,434,462,
Feb 2008,2,1,80,"2,308","2,391",
Mar 2008,1,0,116,651,768,
Apr 2008,0,2,69,"1,339","1,410",
May 2008,1,16,62,"1,610","1,689",
Jun 2008,2,1,89,"1,323","1,415",
Jul 2008,7,2,113,521,643,
Aug 2008,2,2,187,270,461,
Sep 2008,3,2,113,"1,462","1,580",
Oct 2008,0,2,82,538,622,
Nov 2008,2,0,120,"1,719","1,841",
Dec 2008,1,0,85,"1,101","1,187",
Jan 2009,5,2,114,808,929,
Feb 2009,2,0,60,"1,876","1,938",
Mar 2009,1,0,98,564,663,
Apr 2009,1,0,209,"2,428","2,638",
May 2009,6,0,35,"1,581","1,622",
Jun 2009,7,1,138,998,"1,144",
Jul 2009,17,0,8,307,332,
Aug 2009,8,1,119,154,282,
Sep 2009,6,5,150,554,715,
Oct 2009,8,0,286,87,381,
Nov 2009,2,0,43,"1,482","1,527",
Dec 2009,12,6,4,"1,371","1,393",
Jan 2010,11,2,16,"1,067","1,096",
Feb 2010,1,0,14,467,482,
Mar 2010,9,0,15,732,756,
Apr 2010,2,0,136,707,845,
May 2010,6,0,106,407,519,
Jun 2010,8,4,121,"2,044","2,177",
Jul 2010,19,2,136,"2,513","2,670",
Aug 2010,4,6,131,"1,869","2,010",
Sep 2010,8,4,53,996,"1,061",
Oct 2010,1,0,115,"1,709","1,825",
Nov 2010,27,12,64,"1,435","1,538",
Dec 2010,7,0,93,529,629,
Jan 2011,3,0,174,"1,226","1,403",
Feb 2011,3,0,19,"1,598","1,620",
Mar 2011,3,0,104,916,"1,023",
Apr 2011,2,4,48,"1,035","1,089",
May 2011,4,4,95,"1,281","1,384",
Jun 2011,5,0,166,"3,460","3,631",
Jul 2011,3,2,97,989,"1,091",
Aug 2011,14,0,20,"1,670","1,704",
Sep 2011,4,2,128,"2,242","2,376",
Oct 2011,0,0,68,748,816,
Nov 2011,21,0,241,"1,169","1,431",
Dec 2011,1,0,47,753,801,
Jan 2012,0,0,23,992,"1,015",
Feb 2012,2,0,46,521,569,
