Saskatoon — Historical Absorbed Homeowner and Condominium Units by Dwelling Type  
January 1990 to March 2024 Condo
,Single,Semi-Detached,Row,Apartment,All,
Jan 1990,0,0,0,3,3,
Feb 1990,0,0,0,7,7,
Mar 1990,0,0,1,3,4,
Apr 1990,0,0,0,3,3,
May 1990,0,0,0,1,1,
Jun 1990,0,0,21,0,21,
Jul 1990,0,0,0,1,1,
Aug 1990,0,0,4,6,10,
Sep 1990,0,0,1,3,4,
Oct 1990,0,0,9,1,10,
Nov 1990,0,0,0,1,1,
Dec 1990,0,9,4,0,13,
Jan 1991,1,1,0,18,20,
Feb 1991,0,0,2,3,5,
Mar 1991,0,1,0,0,1,
Apr 1991,0,2,3,6,11,
May 1991,0,1,11,0,12,
Jun 1991,0,7,3,4,14,
Jul 1991,0,2,5,3,10,
Aug 1991,0,0,9,3,12,
Sep 1991,0,0,5,2,7,
Oct 1991,0,0,11,3,14,
Nov 1991,0,0,1,5,6,
Dec 1991,0,0,1,0,1,
Jan 1992,0,1,0,1,2,
Feb 1992,0,0,3,0,3,
Mar 1992,0,0,0,3,3,
Apr 1992,0,0,2,0,2,
May 1992,0,0,0,2,2,
Jun 1992,0,2,0,0,2,
Jul 1992,1,11,2,42,56,
Aug 1992,0,8,0,5,13,
Sep 1992,0,0,1,5,6,
Oct 1992,0,0,0,0,0,
Nov 1992,0,2,1,0,3,
Dec 1992,0,0,0,0,0,
Jan 1993,0,0,0,0,0,
Feb 1993,0,0,0,0,0,
Mar 1993,0,1,0,0,1,
Apr 1993,0,3,7,0,10,
May 1993,0,0,0,0,0,
Jun 1993,0,1,0,4,5,
Jul 1993,0,4,0,1,5,
Aug 1993,2,23,0,65,90,
Sep 1993,0,0,0,0,0,
Oct 1993,0,5,0,0,5,
Nov 1993,0,4,0,52,56,
Dec 1993,0,5,0,24,29,
Jan 1994,0,4,0,9,13,
Feb 1994,0,1,0,2,3,
Mar 1994,0,2,0,4,6,
Apr 1994,0,2,0,25,27,
May 1994,0,0,0,0,0,
Jun 1994,0,3,0,74,77,
Jul 1994,0,1,3,14,18,
Aug 1994,0,0,0,0,0,
Sep 1994,0,14,1,0,15,
Oct 1994,0,6,0,4,10,
Nov 1994,0,1,0,10,11,
Dec 1994,0,0,0,0,0,
Jan 1995,0,2,0,0,2,
Feb 1995,0,0,0,21,21,
Mar 1995,0,0,0,3,3,
Apr 1995,0,0,0,4,4,
May 1995,0,8,0,2,10,
Jun 1995,0,0,2,7,9,
Jul 1995,1,2,0,1,4,
Aug 1995,1,7,0,30,38,
Sep 1995,3,6,0,1,10,
Oct 1995,0,0,1,3,4,
Nov 1995,2,10,0,5,17,
Dec 1995,2,8,11,1,22,
Jan 1996,1,0,6,1,8,
Feb 1996,0,2,0,2,4,
Mar 1996,2,0,1,52,55,
Apr 1996,0,4,1,1,6,
May 1996,2,3,0,15,20,
Jun 1996,0,2,0,0,2,
Jul 1996,1,6,5,55,67,
Aug 1996,1,0,8,12,21,
Sep 1996,1,1,0,2,4,
Oct 1996,0,2,28,0,30,
Nov 1996,0,2,19,25,46,
Dec 1996,3,4,10,0,17,
Jan 1997,0,4,3,51,58,
Feb 1997,1,1,53,0,55,
Mar 1997,0,4,0,2,6,
Apr 1997,1,15,0,3,19,
May 1997,0,5,0,3,8,
Jun 1997,1,10,11,2,24,
Jul 1997,0,10,0,33,43,
Aug 1997,0,6,3,3,12,
Sep 1997,4,9,8,0,21,
Oct 1997,1,2,0,44,47,
Nov 1997,1,2,28,0,31,
Dec 1997,1,8,14,19,42,
Jan 1998,0,2,0,0,2,
Feb 1998,0,0,31,4,35,
Mar 1998,3,0,5,0,8,
Apr 1998,0,3,32,57,92,
May 1998,4,10,8,3,25,
Jun 1998,1,8,12,1,22,
Jul 1998,0,2,0,11,13,
Aug 1998,0,6,14,30,50,
Sep 1998,2,6,40,0,48,
Oct 1998,1,4,10,0,15,
Nov 1998,0,11,41,79,131,
Dec 1998,1,4,7,29,41,
Jan 1999,0,4,5,4,13,
Feb 1999,0,4,5,4,13,
Mar 1999,1,2,38,20,61,
Apr 1999,2,10,5,8,25,
May 1999,0,3,6,6,15,
Jun 1999,1,3,3,33,40,
Jul 1999,3,7,11,5,26,
Aug 1999,2,7,12,30,51,
Sep 1999,1,0,2,5,8,
Oct 1999,3,1,5,28,37,
Nov 1999,2,2,1,4,9,
Dec 1999,0,6,1,3,10,
Jan 2000,0,4,7,3,14,
Feb 2000,0,3,2,1,6,
Mar 2000,2,1,8,5,16,
Apr 2000,0,1,6,34,41,
May 2000,0,2,0,50,52,
Jun 2000,3,7,54,11,75,
Jul 2000,0,1,2,11,14,
Aug 2000,0,2,5,0,7,
Sep 2000,3,2,1,0,6,
Oct 2000,0,1,7,56,64,
Nov 2000,6,0,1,10,17,
Dec 2000,11,0,12,10,33,
Jan 2001,3,3,5,0,11,
Feb 2001,2,0,4,0,6,
Mar 2001,0,2,14,32,48,
Apr 2001,1,13,8,32,54,
May 2001,0,0,0,3,3,
Jun 2001,3,4,30,15,52,
Jul 2001,3,10,8,38,59,
Aug 2001,2,2,0,0,4,
Sep 2001,3,6,9,20,38,
Oct 2001,1,2,19,16,38,
Nov 2001,3,0,9,0,12,
Dec 2001,1,0,6,2,9,
Jan 2002,0,8,21,3,32,
Feb 2002,3,2,11,3,19,
Mar 2002,0,0,35,0,35,
Apr 2002,0,0,12,7,19,
May 2002,1,6,18,11,36,
Jun 2002,1,6,12,32,51,
Jul 2002,0,6,53,40,99,
Aug 2002,0,9,5,19,33,
Sep 2002,1,2,36,7,46,
Oct 2002,4,1,21,1,27,
Nov 2002,0,8,20,3,31,
Dec 2002,0,0,38,13,51,
Jan 2003,0,0,11,3,14,
Feb 2003,0,0,28,0,28,
Mar 2003,0,1,1,26,28,
Apr 2003,0,3,0,2,5,
May 2003,0,7,79,1,87,
Jun 2003,0,1,60,39,100,
Jul 2003,1,1,49,2,53,
Aug 2003,1,5,25,13,44,
Sep 2003,0,11,54,0,65,
Oct 2003,3,1,19,30,53,
Nov 2003,0,0,44,58,102,
Dec 2003,0,4,102,1,107,
Jan 2004,0,1,34,18,53,
Feb 2004,0,0,8,11,19,
Mar 2004,1,4,9,0,14,
Apr 2004,0,0,0,1,1,
May 2004,0,0,4,26,30,
Jun 2004,0,2,21,30,53,
