Victoria — Historical Absorbed Homeowner and Condominium Units by Dwelling Type  
January 1990 to March 2024 Intended Markets - All
,Single,Semi-Detached,Row,Apartment,All,
Jan 1990,142,6,3,26,177,
Feb 1990,81,12,53,25,171,
Mar 1990,32,8,30,6,76,
Apr 1990,166,7,21,20,214,
May 1990,121,5,35,10,171,
Jun 1990,112,5,17,11,145,
Jul 1990,124,5,13,62,204,
Aug 1990,84,6,6,30,126,
Sep 1990,149,10,14,107,280,
Oct 1990,75,1,64,54,194,
Nov 1990,92,7,13,11,123,
Dec 1990,45,2,11,20,78,
Jan 1991,106,10,16,170,302,
Feb 1991,124,7,20,61,212,
Mar 1991,69,7,21,28,125,
Apr 1991,56,7,37,42,142,
May 1991,126,9,34,33,202,
Jun 1991,126,4,24,26,180,
Jul 1991,129,4,33,81,247,
Aug 1991,124,5,16,47,192,
Sep 1991,97,2,10,19,128,
Oct 1991,105,6,10,19,140,
Nov 1991,74,5,6,72,157,
Dec 1991,113,8,5,30,156,
Jan 1992,94,12,36,29,171,
Feb 1992,70,10,19,36,135,
Mar 1992,123,30,23,19,195,
Apr 1992,101,21,18,44,184,
May 1992,104,13,35,117,269,
Jun 1992,72,10,43,11,136,
Jul 1992,93,7,9,28,137,
Aug 1992,71,2,24,37,134,
Sep 1992,99,9,30,29,167,
Oct 1992,102,12,28,61,203,
Nov 1992,74,8,5,33,120,
Dec 1992,91,14,10,37,152,
Jan 1993,69,13,16,42,140,
Feb 1993,56,18,3,37,114,
Mar 1993,70,6,24,38,138,
Apr 1993,77,12,22,80,191,
May 1993,70,21,2,26,119,
Jun 1993,64,14,19,145,242,
Jul 1993,71,25,7,77,180,
Aug 1993,59,16,37,23,135,
Sep 1993,68,20,19,23,130,
Oct 1993,61,21,35,51,168,
Nov 1993,77,15,7,129,228,
Dec 1993,94,14,12,50,170,
Jan 1994,58,8,9,69,144,
Feb 1994,59,14,35,101,209,
Mar 1994,62,14,26,23,125,
Apr 1994,50,19,32,36,137,
May 1994,56,17,26,74,173,
Jun 1994,57,11,19,22,109,
Jul 1994,51,11,17,122,201,
Aug 1994,65,14,10,68,157,
Sep 1994,59,22,19,160,260,
Oct 1994,64,10,10,105,189,
Nov 1994,58,11,2,48,119,
Dec 1994,49,19,21,64,153,
Jan 1995,48,15,10,70,143,
Feb 1995,40,10,9,169,228,
Mar 1995,55,5,10,34,104,
Apr 1995,59,15,16,52,142,
May 1995,47,9,11,36,103,
Jun 1995,36,8,17,42,103,
Jul 1995,34,10,13,24,81,
Aug 1995,35,10,20,80,145,
Sep 1995,57,10,29,75,171,
Oct 1995,38,8,15,85,146,
Nov 1995,43,4,8,24,79,
Dec 1995,47,10,11,125,193,
Jan 1996,35,8,6,24,73,
Feb 1996,39,11,19,37,106,
Mar 1996,37,10,15,63,125,
Apr 1996,25,4,17,98,144,
May 1996,32,9,11,44,96,
Jun 1996,27,8,23,103,161,
Jul 1996,37,8,7,21,73,
Aug 1996,44,13,28,25,110,
Sep 1996,49,10,13,35,107,
Oct 1996,44,11,12,42,109,
Nov 1996,53,14,19,31,117,
Dec 1996,50,4,4,26,84,
Jan 1997,43,8,8,33,92,
Feb 1997,42,4,15,44,105,
Mar 1997,40,6,14,25,85,
Apr 1997,50,10,8,14,82,
May 1997,51,8,10,66,135,
Jun 1997,36,10,18,8,72,
Jul 1997,50,6,6,21,83,
Aug 1997,58,8,12,19,97,
Sep 1997,49,14,9,22,94,
Oct 1997,49,10,0,9,68,
Nov 1997,52,11,14,19,96,
Dec 1997,50,9,0,17,76,
Jan 1998,40,3,2,16,61,
Feb 1998,40,5,1,17,63,
Mar 1998,45,6,3,0,54,
Apr 1998,38,13,23,30,104,
May 1998,23,3,6,11,43,
Jun 1998,49,13,5,42,109,
Jul 1998,60,7,4,28,99,
Aug 1998,66,10,9,10,95,
Sep 1998,57,13,6,21,97,
Oct 1998,42,8,9,17,76,
Nov 1998,47,8,4,5,64,
Dec 1998,63,9,8,21,101,
Jan 1999,23,5,2,9,39,
Feb 1999,38,6,1,13,58,
Mar 1999,44,8,7,55,114,
Apr 1999,32,9,3,20,64,
May 1999,32,1,9,28,70,
Jun 1999,56,9,15,19,99,
Jul 1999,54,6,14,8,82,
Aug 1999,42,10,4,39,95,
Sep 1999,54,2,17,14,87,
Oct 1999,52,5,5,8,70,
Nov 1999,48,7,2,8,65,
Dec 1999,51,6,15,10,82,
Jan 2000,41,3,8,30,82,
Feb 2000,23,6,7,4,40,
Mar 2000,47,4,18,9,78,
Apr 2000,23,4,2,11,40,
May 2000,48,5,6,39,98,
Jun 2000,39,4,18,124,185,
Jul 2000,40,2,10,36,88,
Aug 2000,15,7,5,21,48,
Sep 2000,20,4,9,7,40,
Oct 2000,44,4,6,34,88,
Nov 2000,56,6,24,26,112,
Dec 2000,33,2,6,5,46,
Jan 2001,57,7,4,16,84,
Feb 2001,60,3,6,11,80,
Mar 2001,36,4,15,26,81,
Apr 2001,65,8,16,23,112,
May 2001,40,7,6,18,71,
Jun 2001,28,0,5,21,54,
Jul 2001,36,0,11,19,66,
Aug 2001,49,0,12,14,75,
Sep 2001,39,3,2,8,52,
Oct 2001,52,4,6,36,98,
Nov 2001,53,2,12,6,73,
Dec 2001,47,2,3,23,75,
Jan 2002,73,3,4,4,84,
Feb 2002,91,4,2,17,114,
Mar 2002,95,13,1,9,118,
Apr 2002,69,4,1,5,79,
May 2002,66,5,22,26,119,
Jun 2002,75,1,7,93,176,
Jul 2002,43,4,11,15,73,
Aug 2002,108,2,13,4,127,
Sep 2002,69,3,3,14,89,
Oct 2002,67,4,1,9,81,
Nov 2002,49,2,1,18,70,
Dec 2002,79,5,5,7,96,
Jan 2003,45,2,1,4,52,
Feb 2003,62,7,4,21,94,
Mar 2003,52,3,4,10,69,
Apr 2003,30,2,1,16,49,
May 2003,70,10,6,1,87,
Jun 2003,64,5,20,3,92,
Jul 2003,78,6,14,53,151,
Aug 2003,47,13,10,3,73,
Sep 2003,84,9,14,3,110,
Oct 2003,79,7,47,3,136,
Nov 2003,66,5,21,51,143,
Dec 2003,72,3,17,48,140,
Jan 2004,80,0,18,17,115,
Feb 2004,97,3,33,7,140,
Mar 2004,67,5,7,144,223,
Apr 2004,71,8,9,5,93,
May 2004,90,4,6,6,106,
Jun 2004,58,4,4,9,75,
Jul 2004,78,18,6,47,149,
Aug 2004,89,16,6,1,112,
Sep 2004,80,4,8,1,93,
Oct 2004,78,11,9,98,196,
Nov 2004,53,13,1,46,113,
Dec 2004,79,5,12,45,141,
Jan 2005,63,10,20,56,149,
Feb 2005,72,16,6,14,108,
Mar 2005,81,12,19,144,256,
Apr 2005,58,5,13,14,90,
May 2005,85,4,8,97,194,
Jun 2005,74,6,10,37,127,
Jul 2005,82,2,27,142,253,
Aug 2005,73,6,18,98,195,
Sep 2005,68,1,15,34,118,
Oct 2005,86,1,7,8,102,
Nov 2005,66,1,20,27,114,
Dec 2005,88,7,10,19,124,
Jan 2006,39,5,7,52,103,
Feb 2006,56,2,7,72,137,
Mar 2006,70,7,19,115,211,
Apr 2006,93,8,11,103,215,
May 2006,87,0,2,181,270,
Jun 2006,90,7,8,3,108,
Jul 2006,71,1,0,2,74,
Aug 2006,72,7,20,41,140,
Sep 2006,74,3,6,28,111,
Oct 2006,83,4,20,165,272,
Nov 2006,71,6,0,83,160,
Dec 2006,39,6,8,52,105,
Jan 2007,67,12,2,5,86,
Feb 2007,65,1,3,56,125,
Mar 2007,62,9,2,37,110,
Apr 2007,74,6,35,126,241,
May 2007,60,14,0,58,132,
Jun 2007,64,15,25,73,177,
Jul 2007,97,9,4,7,117,
Aug 2007,74,10,14,184,282,
Sep 2007,60,15,11,107,193,
Oct 2007,72,3,13,96,184,
Nov 2007,37,7,48,24,116,
Dec 2007,107,22,17,94,240,
Jan 2008,73,20,2,89,184,
Feb 2008,58,12,17,50,137,
Mar 2008,37,16,35,79,167,
Apr 2008,78,23,6,108,215,
May 2008,73,17,23,51,164,
Jun 2008,53,5,12,50,120,
Jul 2008,51,4,6,17,78,
Aug 2008,67,16,16,13,112,
Sep 2008,67,9,3,110,189,
Oct 2008,51,9,13,119,192,
Nov 2008,53,5,25,70,153,
Dec 2008,62,6,7,105,180,
Jan 2009,41,1,4,42,88,
Feb 2009,37,9,3,93,142,
Mar 2009,36,8,8,99,151,
Apr 2009,43,3,17,65,128,
May 2009,65,6,4,37,112,
Jun 2009,74,8,6,400,488,
Jul 2009,79,24,8,263,374,
Aug 2009,41,13,4,74,132,
Sep 2009,63,10,17,213,303,
Oct 2009,67,18,13,54,152,
Nov 2009,94,16,10,90,210,
