Oshawa — Historical Absorbed Homeowner and Condominium Units by Dwelling Type  
January 1990 to March 2024 Intended Markets - All
,Single,Semi-Detached,Row,Apartment,All,
Jan 1990,221,0,16,0,237,
Feb 1990,256,0,3,0,259,
Mar 1990,424,12,24,2,462,
Apr 1990,138,0,23,1,162,
May 1990,130,4,9,0,143,
Jun 1990,145,0,5,0,150,
Jul 1990,130,4,1,0,135,
Aug 1990,146,5,1,0,152,
Sep 1990,146,8,1,0,155,
Oct 1990,188,8,25,0,221,
Nov 1990,146,11,8,0,165,
Dec 1990,126,3,21,0,150,
Jan 1991,218,12,110,129,469,
Feb 1991,74,7,1,0,82,
Mar 1991,64,6,6,0,76,
Apr 1991,117,2,1,0,120,
May 1991,105,13,0,0,118,
Jun 1991,142,17,0,121,280,
Jul 1991,173,19,14,1,207,
Aug 1991,138,8,0,0,146,
Sep 1991,146,9,0,3,158,
Oct 1991,120,4,0,6,130,
Nov 1991,123,9,117,0,249,
Dec 1991,97,3,0,110,210,
Jan 1992,124,7,0,0,131,
Feb 1992,81,13,0,0,94,
Mar 1992,109,13,1,10,133,
Apr 1992,123,11,9,22,165,
May 1992,108,1,68,0,177,
Jun 1992,164,10,46,0,220,
Jul 1992,103,13,21,0,137,
Aug 1992,108,14,8,0,130,
Sep 1992,111,11,14,0,136,
Oct 1992,64,3,4,0,71,
Nov 1992,67,7,20,1,95,
Dec 1992,64,10,0,0,74,
Jan 1993,63,5,0,0,68,
Feb 1993,75,4,3,0,82,
Mar 1993,54,4,1,0,59,
Apr 1993,70,10,10,14,104,
May 1993,81,3,10,0,94,
Jun 1993,82,6,2,0,90,
Jul 1993,100,5,0,0,105,
Aug 1993,106,2,7,0,115,
Sep 1993,118,6,0,0,124,
Oct 1993,109,2,41,0,152,
Nov 1993,77,7,0,0,84,
Dec 1993,61,4,0,0,65,
Jan 1994,111,4,39,0,154,
Feb 1994,97,0,16,0,113,
Mar 1994,95,2,54,3,154,
Apr 1994,79,2,63,2,146,
May 1994,100,1,25,3,129,
Jun 1994,113,3,0,3,119,
Jul 1994,167,4,10,0,181,
Aug 1994,143,4,35,0,182,
Sep 1994,178,3,45,1,227,
Oct 1994,173,8,49,2,232,
Nov 1994,84,4,14,0,102,
Dec 1994,102,13,4,0,119,
Jan 1995,69,6,37,0,112,
Feb 1995,53,0,17,0,70,
Mar 1995,78,7,17,0,102,
Apr 1995,103,10,17,0,130,
May 1995,82,3,16,0,101,
Jun 1995,93,1,8,0,102,
Jul 1995,100,5,5,0,110,
Aug 1995,138,1,23,0,162,
Sep 1995,98,1,0,1,100,
Oct 1995,86,5,11,2,104,
Nov 1995,56,2,10,0,68,
Dec 1995,66,0,33,0,99,
Jan 1996,63,0,31,0,94,
Feb 1996,71,0,38,0,109,
Mar 1996,61,1,31,0,93,
Apr 1996,53,1,24,0,78,
May 1996,79,0,1,1,81,
Jun 1996,77,2,16,0,95,
Jul 1996,126,2,11,0,139,
Aug 1996,130,3,25,0,158,
Sep 1996,117,12,0,0,129,
Oct 1996,102,1,2,3,108,
Nov 1996,113,6,14,0,133,
Dec 1996,78,7,37,0,122,
Jan 1997,103,3,32,0,138,
Feb 1997,96,3,13,0,112,
Mar 1997,119,4,30,10,163,
Apr 1997,124,3,32,0,159,
May 1997,130,2,14,0,146,
Jun 1997,118,6,7,0,131,
Jul 1997,186,2,49,0,237,
Aug 1997,182,5,9,0,196,
Sep 1997,209,5,39,0,253,
Oct 1997,157,3,8,2,170,
Nov 1997,142,7,28,0,177,
Dec 1997,141,0,5,0,146,
Jan 1998,130,28,23,0,181,
Feb 1998,99,2,3,50,154,
Mar 1998,108,3,33,0,144,
Apr 1998,136,4,45,0,185,
May 1998,92,6,24,0,122,
Jun 1998,115,3,6,0,124,
Jul 1998,80,2,22,1,105,
Aug 1998,170,0,0,0,170,
Sep 1998,126,4,12,0,142,
Oct 1998,88,0,22,0,110,
Nov 1998,97,2,51,0,150,
Dec 1998,111,0,27,0,138,
Jan 1999,129,4,25,1,159,
Feb 1999,92,1,39,0,132,
Mar 1999,117,1,37,0,155,
Apr 1999,109,1,52,0,162,
May 1999,120,1,29,0,150,
Jun 1999,139,1,19,0,159,
Jul 1999,188,1,23,0,212,
Aug 1999,190,2,15,0,207,
Sep 1999,264,0,24,0,288,
Oct 1999,182,1,36,0,219,
Nov 1999,161,0,35,0,196,
Dec 1999,150,0,6,0,156,
Jan 2000,129,0,20,0,149,
Feb 2000,135,0,26,0,161,
Mar 2000,155,1,24,0,180,
Apr 2000,155,0,0,0,155,
May 2000,175,2,8,0,185,
Jun 2000,152,0,26,0,178,
Jul 2000,203,0,14,0,217,
Aug 2000,277,7,41,0,325,
Sep 2000,242,2,67,0,311,
Oct 2000,211,3,54,0,268,
Nov 2000,183,13,8,0,204,
Dec 2000,151,9,14,0,174,
Jan 2001,187,9,53,0,249,
Feb 2001,103,4,33,0,140,
Mar 2001,106,0,24,0,130,
Apr 2001,152,5,64,0,221,
May 2001,151,8,29,0,188,
Jun 2001,181,4,57,0,242,
Jul 2001,223,9,69,0,301,
Aug 2001,167,4,64,0,235,
Sep 2001,177,4,52,0,233,
Oct 2001,169,11,38,0,218,
Nov 2001,166,19,34,0,219,
Dec 2001,143,15,32,0,190,
Jan 2002,139,6,19,0,164,
Feb 2002,101,8,36,0,145,
Mar 2002,166,14,24,0,204,
Apr 2002,179,9,8,0,196,
May 2002,190,23,29,0,242,
Jun 2002,215,22,46,0,283,
Jul 2002,271,13,27,0,311,
Aug 2002,267,6,56,0,329,
Sep 2002,316,10,74,0,400,
Oct 2002,293,2,24,0,319,
Nov 2002,258,2,26,0,286,
Dec 2002,244,0,21,0,265,
Jan 2003,186,3,27,30,246,
Feb 2003,182,5,19,0,206,
Mar 2003,163,1,33,59,256,
Apr 2003,203,3,13,0,219,
May 2003,186,9,20,0,215,
Jun 2003,199,7,25,0,231,
Jul 2003,244,20,68,0,332,
Aug 2003,259,24,29,0,312,
Sep 2003,371,9,18,0,398,
Oct 2003,320,24,9,0,353,
Nov 2003,250,11,57,0,318,
Dec 2003,311,21,46,0,378,
Jan 2004,266,22,59,0,347,
Feb 2004,209,10,38,0,257,
Mar 2004,146,10,92,0,248,
Apr 2004,211,8,26,1,246,
May 2004,244,5,51,0,300,
Jun 2004,210,7,62,0,279,
Jul 2004,264,4,6,0,274,
Aug 2004,217,1,59,0,277,
Sep 2004,284,2,97,0,383,
Oct 2004,249,6,119,0,374,
Nov 2004,253,7,105,36,401,
Dec 2004,265,1,26,0,292,
Jan 2005,204,2,20,27,253,
Feb 2005,122,1,3,0,126,
Mar 2005,137,0,28,45,210,
Apr 2005,164,2,22,28,216,
May 2005,122,22,18,31,193,
Jun 2005,120,4,12,8,144,
Jul 2005,167,7,20,0,194,
Aug 2005,213,7,24,4,248,
Sep 2005,226,0,18,1,245,
Oct 2005,263,5,27,0,295,
Nov 2005,218,0,9,0,227,
Dec 2005,197,0,7,15,219,
Jan 2006,151,3,44,0,198,
Feb 2006,110,2,17,48,177,
Mar 2006,110,0,31,0,141,
Apr 2006,119,1,18,54,192,
May 2006,165,0,24,18,207,
Jun 2006,163,0,19,20,202,
Jul 2006,248,0,9,36,293,
Aug 2006,234,4,3,43,284,
Sep 2006,189,2,22,22,235,
Oct 2006,198,3,29,0,230,
Nov 2006,161,1,20,0,182,
Dec 2006,158,2,23,0,183,
Jan 2007,168,3,28,21,220,
Feb 2007,162,0,16,0,178,
Mar 2007,138,0,19,0,157,
Apr 2007,162,1,38,34,235,
May 2007,123,2,37,20,182,
Jun 2007,153,0,28,21,202,
Jul 2007,177,1,33,0,211,
Aug 2007,176,1,6,17,200,
Sep 2007,163,1,29,17,210,
Oct 2007,139,0,18,22,179,
Nov 2007,162,0,9,214,385,
Dec 2007,118,2,17,0,137,
Jan 2008,143,4,19,24,190,
Feb 2008,105,0,15,0,120,
Mar 2008,98,0,10,1,109,
Apr 2008,141,1,15,0,157,
May 2008,180,0,37,0,217,
Jun 2008,133,2,74,25,234,
Jul 2008,211,0,48,0,259,
Aug 2008,145,1,24,0,170,
Sep 2008,179,3,22,0,204,
Oct 2008,143,0,30,0,173,
Nov 2008,118,0,47,0,165,
Dec 2008,190,0,59,89,338,
Jan 2009,85,0,42,0,127,
Feb 2009,88,0,23,0,111,
Mar 2009,121,2,8,0,131,
Apr 2009,111,0,59,3,173,
May 2009,97,0,73,82,252,
Jun 2009,85,0,17,0,102,
Jul 2009,129,0,26,0,155,
Aug 2009,95,0,13,6,114,
Sep 2009,93,0,16,3,112,
Oct 2009,101,0,10,1,112,
Nov 2009,73,0,16,0,89,
Dec 2009,125,0,25,35,185,
Jan 2010,69,0,14,1,84,
Feb 2010,67,0,10,0,77,
Mar 2010,78,2,5,0,85,
Apr 2010,103,0,5,0,108,
May 2010,107,0,29,0,136,
Jun 2010,173,0,15,36,224,
Jul 2010,160,0,35,8,203,
Aug 2010,103,2,0,1,106,
Sep 2010,153,0,18,6,177,
Oct 2010,113,0,15,0,128,
Nov 2010,106,0,19,0,125,
Dec 2010,141,0,31,0,172,
Jan 2011,65,0,11,1,77,
Feb 2011,59,2,23,0,84,
Mar 2011,77,0,33,7,117,
Apr 2011,97,2,37,0,136,
May 2011,109,6,38,3,156,
Jun 2011,141,14,65,0,220,
Jul 2011,152,10,6,0,168,
Aug 2011,142,4,26,0,172,
Sep 2011,175,4,11,0,190,
Oct 2011,146,0,23,0,169,
Nov 2011,122,4,35,0,161,
Dec 2011,142,0,16,0,158,
Jan 2012,101,0,55,0,156,
Feb 2012,87,0,16,0,103,
Mar 2012,68,0,7,1,76,
Apr 2012,97,0,42,0,139,
May 2012,105,0,52,0,157,
Jun 2012,138,0,20,0,158,
Jul 2012,155,0,41,0,196,
Aug 2012,134,2,21,0,157,
Sep 2012,132,2,41,0,175,
Oct 2012,112,2,15,0,129,
Nov 2012,81,0,39,0,120,
Dec 2012,113,2,3,0,118,
Jan 2013,79,6,17,0,102,
Feb 2013,61,4,32,0,97,
Mar 2013,76,6,36,30,148,
Apr 2013,68,2,28,0,98,
May 2013,95,2,35,0,132,
Jun 2013,87,2,16,0,105,
Jul 2013,106,10,12,0,128,
Aug 2013,123,28,22,49,222,
Sep 2013,107,12,22,0,141,
Oct 2013,79,4,20,0,103,
Nov 2013,74,2,10,72,158,
Dec 2013,96,12,10,0,118,
Jan 2014,60,4,18,0,82,
Feb 2014,44,2,10,0,56,
Mar 2014,49,2,7,0,58,
Apr 2014,69,0,22,2,93,
May 2014,76,0,18,0,94,
Jun 2014,79,0,29,0,108,
Jul 2014,103,2,22,0,127,
Aug 2014,91,2,15,0,108,
Sep 2014,72,8,0,0,80,
Oct 2014,152,16,41,0,209,
Nov 2014,97,6,36,0,139,
Dec 2014,84,6,40,0,130,
Jan 2015,82,0,29,0,111,
Feb 2015,93,0,0,0,93,
Mar 2015,46,0,17,0,63,
Apr 2015,75,0,0,0,75,
May 2015,118,0,0,0,118,
Jun 2015,47,0,0,0,47,
Jul 2015,80,0,0,0,80,
Aug 2015,72,0,13,0,85,
Sep 2015,70,0,0,0,70,
Oct 2015,131,0,68,0,199,
Nov 2015,135,4,17,0,156,
Dec 2015,127,4,53,0,184,
Jan 2016,115,2,24,0,141,
Feb 2016,131,0,32,0,163,
Mar 2016,61,2,182,0,245,
Apr 2016,117,10,17,0,144,
May 2016,82,2,4,0,88,
Jun 2016,105,0,7,0,112,
Jul 2016,101,4,19,0,124,
Aug 2016,69,0,68,0,137,
Sep 2016,85,0,13,0,98,
Oct 2016,126,0,25,0,151,
Nov 2016,93,0,19,0,112,
Dec 2016,110,6,35,0,151,
Jan 2017,117,6,149,9,281,
Feb 2017,92,8,19,73,192,
Mar 2017,83,6,34,20,143,
Apr 2017,85,6,83,63,237,
May 2017,74,4,63,0,141,
Jun 2017,88,4,17,20,129,
Jul 2017,50,0,11,10,71,
Aug 2017,53,2,17,0,72,
Sep 2017,103,2,28,26,159,
Oct 2017,83,2,21,63,169,
Nov 2017,103,0,51,0,154,
Dec 2017,66,4,32,63,165,
Jan 2018,107,0,13,0,120,
Feb 2018,65,0,18,0,83,
Mar 2018,49,0,27,0,76,
Apr 2018,65,8,47,0,120,
May 2018,79,6,23,111,219,
Jun 2018,75,4,22,0,101,
Jul 2018,96,6,81,0,183,
Aug 2018,64,0,77,112,253,
Sep 2018,115,2,36,0,153,
Oct 2018,85,2,58,308,453,
Nov 2018,107,8,57,0,172,
Dec 2018,69,0,78,37,184,
Jan 2019,62,0,68,11,141,
Feb 2019,65,0,34,10,109,
Mar 2019,94,0,67,12,173,
Apr 2019,47,2,49,31,129,
May 2019,76,6,56,0,138,
Jun 2019,39,4,41,15,99,
Jul 2019,160,4,41,22,227,
Aug 2019,107,4,3,109,223,
Sep 2019,84,8,34,70,196,
Oct 2019,87,6,18,48,159,
Nov 2019,108,4,38,130,280,
Dec 2019,124,10,39,0,173,
Jan 2020,107,4,78,66,255,
Feb 2020,133,6,23,1,163,
Mar 2020,77,4,112,0,193,
Apr 2020,134,4,72,0,210,
May 2020,62,0,25,0,87,
Jun 2020,93,6,69,0,168,
Jul 2020,88,0,87,0,175,
Aug 2020,55,0,45,0,100,
Sep 2020,70,10,57,0,137,
Oct 2020,44,4,120,0,168,
Nov 2020,87,6,89,0,182,
Dec 2020,47,6,86,40,179,
Jan 2021,107,24,75,0,206,
Feb 2021,55,9,80,0,144,
Mar 2021,49,28,32,0,109,
Apr 2021,78,9,46,0,133,
May 2021,64,42,49,0,155,
Jun 2021,79,32,23,0,134,
Jul 2021,144,18,138,61,361,
Aug 2021,108,16,57,0,181,
Sep 2021,92,6,21,0,119,
Oct 2021,74,12,27,0,113,
Nov 2021,150,14,142,0,306,
Dec 2021,150,10,175,0,335,
Jan 2022,82,4,36,0,122,
Feb 2022,215,28,93,0,336,
Mar 2022,169,38,54,24,285,
Apr 2022,107,10,74,0,191,
May 2022,122,34,130,0,286,
Jun 2022,28,10,32,0,70,
Jul 2022,59,16,106,0,181,
Aug 2022,54,8,126,40,228,
Sep 2022,70,14,85,0,169,
Oct 2022,71,10,61,527,669,
Nov 2022,49,2,89,12,152,
Dec 2022,45,14,60,181,300,
Jan 2023,43,12,156,0,211,
Feb 2023,87,20,73,36,216,
Mar 2023,83,0,77,12,172,
Apr 2023,152,2,97,0,251,
May 2023,96,2,273,20,391,
Jun 2023,112,0,98,0,210,
Jul 2023,63,2,88,0,153,
Aug 2023,63,6,107,0,176,
Sep 2023,46,8,174,0,228,
Oct 2023,80,10,121,8,219,
Nov 2023,39,20,124,0,183,
Dec 2023,111,4,59,0,174,
Jan 2024,38,18,145,0,201,
Feb 2024,69,12,118,0,199,
Mar 2024,44,0,86,0,130,

Source,CMHC Starts and Completions Survey
