St. Catharines - Niagara — Historical Absorbed Homeowner and Condominium Units by Dwelling Type  
January 1990 to March 2024 Intended Markets - All
,Single,Semi-Detached,Row,Apartment,All,
Jan 1990,120,16,20,83,239,
Feb 1990,116,30,12,12,170,
Mar 1990,108,29,9,71,217,
Apr 1990,122,51,31,3,207,
May 1990,131,31,10,0,172,
Jun 1990,105,26,27,18,176,
Jul 1990,134,17,67,26,244,
Aug 1990,125,21,10,6,162,
Sep 1990,93,12,5,0,110,
Oct 1990,101,10,10,3,124,
Nov 1990,91,12,3,1,107,
Dec 1990,90,14,28,1,133,
Jan 1991,80,50,37,18,185,
Feb 1991,55,4,27,2,88,
Mar 1991,42,9,21,3,75,
Apr 1991,54,18,34,11,117,
May 1991,51,11,8,24,94,
Jun 1991,42,10,12,61,125,
Jul 1991,69,22,10,89,190,
Aug 1991,65,17,4,0,86,
Sep 1991,59,8,1,115,183,
Oct 1991,62,11,0,0,73,
Nov 1991,52,11,8,10,81,
Dec 1991,66,6,4,8,84,
Jan 1992,60,7,4,0,71,
Feb 1992,49,10,1,2,62,
Mar 1992,34,15,23,13,85,
Apr 1992,37,7,6,0,50,
May 1992,48,3,4,0,55,
Jun 1992,46,3,13,5,67,
Jul 1992,99,39,11,7,156,
Aug 1992,131,11,5,0,147,
Sep 1992,53,8,17,1,79,
Oct 1992,104,6,7,1,118,
Nov 1992,55,17,8,14,94,
Dec 1992,100,10,35,0,145,
Jan 1993,63,11,7,0,81,
Feb 1993,47,4,2,0,53,
Mar 1993,40,1,1,13,55,
Apr 1993,38,4,8,5,55,
May 1993,42,7,13,3,65,
Jun 1993,50,10,4,0,64,
Jul 1993,49,16,6,3,74,
Aug 1993,59,16,8,14,97,
Sep 1993,65,10,17,1,93,
Oct 1993,55,6,19,1,81,
Nov 1993,40,15,22,2,79,
Dec 1993,70,5,8,1,84,
Jan 1994,55,5,14,0,74,
Feb 1994,43,10,3,4,60,
Mar 1994,29,13,10,2,54,
Apr 1994,48,4,10,3,65,
May 1994,36,10,2,1,49,
Jun 1994,62,1,10,0,73,
Jul 1994,86,7,0,75,168,
Aug 1994,128,30,4,3,165,
Sep 1994,107,20,27,3,157,
Oct 1994,90,7,58,1,156,
Nov 1994,66,8,5,0,79,
Dec 1994,121,44,10,52,227,
Jan 1995,67,18,20,0,105,
Feb 1995,48,11,37,0,96,
Mar 1995,26,9,12,6,53,
Apr 1995,26,3,16,0,45,
May 1995,37,13,20,0,70,
Jun 1995,35,10,28,0,73,
Jul 1995,42,24,4,0,70,
Aug 1995,69,14,18,0,101,
Sep 1995,52,18,9,0,79,
Oct 1995,64,13,0,0,77,
Nov 1995,55,8,0,0,63,
Dec 1995,66,14,9,0,89,
Jan 1996,34,6,6,50,96,
Feb 1996,53,7,10,0,70,
Mar 1996,34,3,2,0,39,
Apr 1996,39,21,7,0,67,
May 1996,39,9,4,0,52,
Jun 1996,40,12,5,0,57,
Jul 1996,60,14,7,0,81,
Aug 1996,55,12,4,0,71,
Sep 1996,75,20,8,0,103,
Oct 1996,71,10,2,2,85,
Nov 1996,65,11,6,0,82,
Dec 1996,62,12,20,0,94,
Jan 1997,62,14,43,0,119,
Feb 1997,56,5,7,0,68,
Mar 1997,53,10,3,0,66,
Apr 1997,50,9,27,0,86,
May 1997,67,8,3,0,78,
Jun 1997,59,12,15,13,99,
Jul 1997,99,10,12,0,121,
Aug 1997,85,13,20,1,119,
Sep 1997,109,13,15,0,137,
Oct 1997,66,3,9,1,79,
Nov 1997,92,2,15,0,109,
Dec 1997,110,10,0,0,120,
Jan 1998,119,30,16,1,166,
Feb 1998,80,7,22,0,109,
Mar 1998,72,22,0,0,94,
Apr 1998,64,6,3,93,166,
May 1998,72,7,23,3,105,
Jun 1998,77,9,11,0,97,
Jul 1998,89,7,28,0,124,
Aug 1998,110,12,16,0,138,
Sep 1998,114,3,12,0,129,
Oct 1998,105,5,35,0,145,
Nov 1998,77,12,13,0,102,
Dec 1998,85,11,13,0,109,
Jan 1999,62,6,34,0,102,
Feb 1999,51,6,19,0,76,
Mar 1999,57,5,17,0,79,
Apr 1999,63,5,2,0,70,
May 1999,68,2,2,0,72,
Jun 1999,89,8,14,0,111,
Jul 1999,105,17,10,0,132,
Aug 1999,99,11,13,0,123,
Sep 1999,100,10,6,0,116,
Oct 1999,92,11,10,0,113,
Nov 1999,82,12,18,0,112,
Dec 1999,105,5,13,0,123,
Jan 2000,63,6,10,0,79,
Feb 2000,59,6,13,69,147,
Mar 2000,62,5,7,0,74,
Apr 2000,67,9,17,0,93,
May 2000,65,12,12,0,89,
Jun 2000,66,5,42,0,113,
Jul 2000,113,11,9,0,133,
Aug 2000,89,3,10,0,102,
Sep 2000,92,21,5,0,118,
Oct 2000,94,13,17,0,124,
Nov 2000,100,6,20,0,126,
Dec 2000,95,2,6,21,124,
Jan 2001,77,2,12,0,91,
Feb 2001,70,4,8,0,82,
Mar 2001,44,18,2,0,64,
Apr 2001,69,10,13,0,92,
May 2001,56,8,11,0,75,
Jun 2001,63,7,6,0,76,
Jul 2001,93,4,20,0,117,
Aug 2001,67,8,7,0,82,
Sep 2001,108,11,30,0,149,
Oct 2001,89,4,9,0,102,
Nov 2001,95,11,4,25,135,
Dec 2001,90,4,7,1,102,
Jan 2002,79,5,4,0,88,
Feb 2002,69,3,8,0,80,
Mar 2002,48,14,4,1,67,
Apr 2002,74,4,13,5,96,
May 2002,74,5,18,0,97,
Jun 2002,71,13,11,0,95,
Jul 2002,93,1,22,0,116,
Aug 2002,103,3,16,3,125,
Sep 2002,87,11,27,0,125,
Oct 2002,106,3,12,0,121,
Nov 2002,95,11,25,0,131,
Dec 2002,75,7,22,2,106,
Jan 2003,76,3,12,0,91,
Feb 2003,82,7,2,0,91,
Mar 2003,57,3,0,0,60,
Apr 2003,98,1,5,0,104,
May 2003,79,5,22,0,106,
Jun 2003,96,14,5,0,115,
Jul 2003,95,6,20,0,121,
Aug 2003,118,7,28,0,153,
Sep 2003,103,14,14,0,131,
Oct 2003,113,4,26,0,143,
Nov 2003,92,13,19,0,124,
Dec 2003,96,11,6,0,113,
Jan 2004,99,12,10,0,121,
Feb 2004,49,1,17,0,67,
Mar 2004,75,3,12,0,90,
Apr 2004,49,4,13,0,66,
May 2004,141,5,25,0,171,
Jun 2004,106,2,17,0,125,
Jul 2004,111,0,23,0,134,
Aug 2004,94,13,37,0,144,
Sep 2004,109,10,24,0,143,
Oct 2004,151,4,14,0,169,
Nov 2004,116,6,29,0,151,
Dec 2004,100,4,15,0,119,
Jan 2005,93,7,27,0,127,
Feb 2005,92,2,22,0,116,
Mar 2005,91,9,19,0,119,
Apr 2005,72,3,16,0,91,
May 2005,93,10,13,0,116,
Jun 2005,69,11,32,0,112,
Jul 2005,98,3,36,1,138,
Aug 2005,107,6,15,0,128,
Sep 2005,92,13,22,0,127,
Oct 2005,104,8,27,1,140,
Nov 2005,79,4,19,0,102,
Dec 2005,97,6,18,0,121,
Jan 2006,66,3,10,0,79,
Feb 2006,57,9,12,0,78,
Mar 2006,82,3,26,0,111,
Apr 2006,75,5,21,0,101,
May 2006,72,4,8,0,84,
Jun 2006,62,5,24,2,93,
Jul 2006,105,5,26,0,136,
Aug 2006,91,8,6,0,105,
Sep 2006,96,5,3,0,104,
Oct 2006,83,3,31,0,117,
Nov 2006,66,7,21,0,94,
Dec 2006,78,5,19,0,102,
Jan 2007,70,11,17,0,98,
Feb 2007,55,3,14,0,72,
Mar 2007,44,3,8,0,55,
Apr 2007,65,6,8,0,79,
May 2007,55,8,13,0,76,
Jun 2007,68,3,15,0,86,
Jul 2007,88,5,34,0,127,
Aug 2007,60,2,26,0,88,
Sep 2007,59,5,6,0,70,
Oct 2007,72,5,23,0,100,
Nov 2007,72,9,9,1,91,
Dec 2007,87,4,21,0,112,
Jan 2008,58,3,13,0,74,
Feb 2008,44,7,20,0,71,
Mar 2008,41,3,5,0,49,
Apr 2008,40,6,10,2,58,
May 2008,52,8,9,2,71,
Jun 2008,77,8,3,0,88,
Jul 2008,81,5,24,1,111,
Aug 2008,61,10,25,0,96,
Sep 2008,47,9,14,0,70,
Oct 2008,60,4,8,0,72,
Nov 2008,62,7,28,0,97,
Dec 2008,65,3,8,0,76,
Jan 2009,35,2,16,0,53,
Feb 2009,62,3,23,2,90,
Mar 2009,38,6,5,0,49,
Apr 2009,32,9,6,0,47,
May 2009,48,6,29,0,83,
Jun 2009,59,3,16,0,78,
Jul 2009,66,3,6,0,75,
Aug 2009,52,2,11,0,65,
Sep 2009,40,1,29,0,70,
Oct 2009,64,2,17,3,86,
Nov 2009,52,8,9,0,69,
Dec 2009,52,6,11,60,129,
Jan 2010,41,5,19,1,66,
Feb 2010,57,2,11,0,70,
Mar 2010,58,3,33,0,94,
Apr 2010,45,6,15,0,66,
May 2010,56,2,11,0,69,
Jun 2010,71,9,22,0,102,
Jul 2010,62,3,31,0,96,
Aug 2010,85,1,3,0,89,
Sep 2010,70,5,23,2,100,
Oct 2010,46,6,12,0,64,
