Montréal — Historical Absorbed Homeowner and Condominium Units by Dwelling Type  
January 1998 to March 2024 Condo
,Single,Semi-Detached,Row,Apartment,All,
Jan 1998,0,2,10,42,54,
Feb 1998,0,1,17,55,73,
Mar 1998,0,0,19,60,79,
Apr 1998,0,5,23,75,103,
May 1998,0,3,36,97,136,
Jun 1998,0,0,66,200,266,
Jul 1998,0,4,166,560,730,
Aug 1998,0,2,67,248,317,
Sep 1998,0,3,75,152,230,
Oct 1998,0,4,46,148,198,
Nov 1998,0,2,60,105,167,
Dec 1998,0,0,41,128,169,
Jan 1999,0,0,37,170,207,
Feb 1999,0,0,21,104,125,
Mar 1999,0,0,17,79,96,
Apr 1999,0,0,11,102,113,
May 1999,0,2,30,105,137,
Jun 1999,0,1,56,331,388,
Jul 1999,0,5,208,631,844,
Aug 1999,0,2,6,96,104,
Sep 1999,0,3,80,361,444,
Oct 1999,0,2,49,190,241,
Nov 1999,0,1,37,165,203,
Dec 1999,0,0,19,77,96,
Jan 2000,0,1,15,48,64,
Feb 2000,0,0,14,83,97,
Mar 2000,0,0,7,80,87,
Apr 2000,0,0,21,151,172,
May 2000,0,0,32,152,184,
Jun 2000,0,1,68,218,287,
Jul 2000,0,4,165,580,749,
Aug 2000,0,1,98,313,412,
Sep 2000,0,1,33,147,181,
Oct 2000,0,0,50,195,245,
Nov 2000,0,0,71,159,230,
Dec 2000,0,0,14,56,70,
Jan 2001,0,0,10,46,56,
Feb 2001,0,0,43,114,157,
Mar 2001,0,0,12,36,48,
Apr 2001,0,2,23,74,99,
May 2001,0,0,71,163,234,
Jun 2001,0,0,113,405,518,
Jul 2001,0,2,131,946,"1,079",
Aug 2001,0,0,105,184,289,
Sep 2001,0,1,71,407,479,
Oct 2001,0,0,27,183,210,
Nov 2001,0,4,32,397,433,
Dec 2001,0,0,33,197,230,
Jan 2002,0,1,48,176,225,
Feb 2002,0,0,27,96,123,
Mar 2002,0,0,15,140,155,
Apr 2002,0,0,22,293,315,
May 2002,0,0,16,157,173,
Jun 2002,0,0,98,460,558,
Jul 2002,0,0,129,624,753,
Aug 2002,0,0,95,584,679,
Sep 2002,0,2,92,337,431,
Oct 2002,0,0,15,164,179,
Nov 2002,0,0,29,290,319,
Dec 2002,0,1,38,179,218,
Jan 2003,0,1,40,400,441,
Feb 2003,0,1,37,205,243,
Mar 2003,0,1,22,140,163,
Apr 2003,0,0,34,200,234,
May 2003,0,1,30,441,472,
Jun 2003,0,0,59,614,673,
Jul 2003,0,0,86,661,747,
Aug 2003,0,2,25,620,647,
Sep 2003,0,0,67,377,444,
Oct 2003,0,0,64,467,531,
Nov 2003,0,1,50,576,627,
Dec 2003,0,1,19,295,315,
Jan 2004,0,0,56,316,372,
Feb 2004,0,0,22,311,333,
Mar 2004,0,4,21,215,240,
Apr 2004,0,0,16,246,262,
May 2004,0,0,15,184,199,
Jun 2004,0,2,34,561,597,
Jul 2004,0,0,80,"1,394","1,474",
Aug 2004,0,0,60,864,924,
Sep 2004,0,0,55,717,772,
Oct 2004,0,0,46,575,621,
Nov 2004,0,2,56,511,569,
Dec 2004,0,0,41,894,935,
Jan 2005,0,2,50,422,474,
Feb 2005,0,0,28,332,360,
Mar 2005,0,0,48,310,358,
Apr 2005,0,0,38,615,653,
May 2005,0,0,57,659,716,
Jun 2005,0,2,96,740,838,
Jul 2005,0,18,135,"1,408","1,561",
Aug 2005,0,15,96,735,846,
Sep 2005,0,7,68,797,872,
Oct 2005,0,0,64,400,464,
Nov 2005,0,9,49,659,717,
Dec 2005,0,7,70,619,696,
Jan 2006,0,1,47,405,453,
Feb 2006,0,0,19,382,401,
Mar 2006,0,0,26,295,321,
Apr 2006,0,3,57,515,575,
May 2006,0,0,33,458,491,
Jun 2006,0,0,74,627,701,
Jul 2006,0,0,108,777,885,
Aug 2006,0,1,60,701,762,
Sep 2006,0,0,47,576,623,
Oct 2006,0,0,38,483,521,
Nov 2006,0,1,48,680,729,
Dec 2006,0,2,40,475,517,
Jan 2007,0,0,35,764,799,
Feb 2007,0,0,40,"1,524","1,564",
Mar 2007,0,0,39,779,818,
Apr 2007,0,0,43,737,780,
May 2007,0,0,28,668,696,
Jun 2007,0,0,36,"1,102","1,138",
Jul 2007,0,0,58,"1,203","1,261",
Aug 2007,0,0,59,647,706,
Sep 2007,0,0,40,419,459,
Oct 2007,0,0,47,641,688,
Nov 2007,0,0,53,553,606,
Dec 2007,0,0,46,500,546,
Jan 2008,0,0,31,335,366,
Feb 2008,0,0,60,391,451,
Mar 2008,0,0,40,567,607,
Apr 2008,0,0,28,342,370,
May 2008,0,0,42,396,438,
Jun 2008,0,0,79,671,750,
Jul 2008,0,0,44,874,918,
Aug 2008,0,0,36,828,864,
Sep 2008,0,0,50,604,654,
Oct 2008,0,0,45,717,762,
Nov 2008,0,0,30,727,757,
Dec 2008,0,0,34,437,471,
Jan 2009,0,0,24,448,472,
Feb 2009,0,0,19,296,315,
Mar 2009,0,0,28,327,355,
Apr 2009,0,0,16,486,502,
May 2009,0,0,28,816,844,
Jun 2009,0,0,28,679,707,
Jul 2009,0,0,38,858,896,
Aug 2009,0,0,20,"1,018","1,038",
Sep 2009,0,0,12,818,830,
Oct 2009,0,0,26,589,615,
Nov 2009,0,0,19,435,454,
Dec 2009,0,0,31,525,556,
Jan 2010,0,0,17,574,591,
Feb 2010,0,0,26,458,484,
Mar 2010,0,0,23,256,279,
Apr 2010,0,0,33,442,475,
May 2010,0,0,36,728,764,
Jun 2010,0,0,41,871,912,
Jul 2010,0,2,36,924,962,
Aug 2010,0,0,23,684,707,
Sep 2010,0,0,14,845,859,
Oct 2010,0,5,13,773,791,
Nov 2010,0,0,10,465,475,
Dec 2010,0,0,5,873,878,
Jan 2011,0,0,2,274,276,
Feb 2011,0,0,18,397,415,
Mar 2011,0,0,16,593,609,
Apr 2011,0,0,3,519,522,
May 2011,0,1,6,483,490,
Jun 2011,0,0,7,"1,066","1,073",
Jul 2011,0,0,22,976,998,
Aug 2011,0,0,14,"1,141","1,155",
Sep 2011,0,0,22,994,"1,016",
Oct 2011,0,0,8,745,753,
Nov 2011,0,0,22,820,842,
Dec 2011,0,0,9,"1,031","1,040",
Jan 2012,0,0,4,610,614,
Feb 2012,0,0,1,470,471,
Mar 2012,0,0,15,504,519,
Apr 2012,0,0,4,613,617,
May 2012,0,0,9,700,709,
Jun 2012,0,0,3,"1,127","1,130",
Jul 2012,0,0,22,"1,703","1,725",
Aug 2012,0,0,6,"1,119","1,125",
Sep 2012,0,0,7,816,823,
Oct 2012,0,0,3,743,746,
Nov 2012,0,0,21,905,926,
Dec 2012,0,0,9,"1,079","1,088",
Jan 2013,0,0,3,533,536,
Feb 2013,0,0,9,"1,039","1,048",
Mar 2013,0,0,24,395,419,
Apr 2013,0,0,5,583,588,
May 2013,0,0,4,867,871,
Jun 2013,0,0,6,791,797,
Jul 2013,0,2,6,953,961,
Aug 2013,0,0,9,"1,204","1,213",
Sep 2013,0,0,8,879,887,
Oct 2013,0,0,5,572,577,
Nov 2013,0,0,1,"1,156","1,157",
Dec 2013,0,0,3,505,508,
Jan 2014,0,0,1,558,559,
Feb 2014,0,0,2,621,623,
Mar 2014,0,0,0,491,491,
Apr 2014,0,0,36,621,657,
May 2014,0,0,12,978,990,
Jun 2014,0,1,4,"1,342","1,347",
Jul 2014,0,1,34,"1,317","1,352",
Aug 2014,0,0,11,"1,298","1,309",
Sep 2014,0,0,14,"1,211","1,225",
Oct 2014,0,0,12,937,949,
Nov 2014,0,0,7,693,700,
Dec 2014,0,0,3,944,947,
Jan 2015,0,0,6,536,542,
Feb 2015,0,0,8,362,370,
Mar 2015,0,0,3,458,461,
Apr 2015,0,0,8,327,335,
May 2015,0,0,4,378,382,
Jun 2015,0,0,4,810,814,
Jul 2015,0,0,38,"1,042","1,080",
Aug 2015,0,0,35,640,675,
Sep 2015,0,0,9,745,754,
Oct 2015,0,0,24,562,586,
Nov 2015,0,0,10,"1,181","1,191",
Dec 2015,0,0,8,404,412,
Jan 2016,0,0,10,547,557,
Feb 2016,0,0,19,910,929,
Mar 2016,0,0,30,388,418,
Apr 2016,0,0,36,254,290,
May 2016,0,0,13,677,690,
Jun 2016,0,0,34,"1,028","1,062",
Jul 2016,0,0,60,687,747,
Aug 2016,0,0,50,473,523,
Sep 2016,0,0,52,579,631,
Oct 2016,0,0,28,938,966,
Nov 2016,0,0,36,822,858,
Dec 2016,0,0,15,339,354,
Jan 2017,0,0,42,163,205,
Feb 2017,0,0,29,457,486,
Mar 2017,0,0,31,315,346,
Apr 2017,0,0,20,624,644,
May 2017,0,0,45,798,843,
Jun 2017,0,0,34,598,632,
Jul 2017,0,0,86,954,"1,040",
Aug 2017,0,0,39,960,999,
Sep 2017,0,0,26,535,561,
Oct 2017,0,0,27,532,559,
Nov 2017,0,0,27,706,733,
Dec 2017,0,0,31,272,303,
