"Hamilton — Historical Average, Median and Price Percentiles for Absorbed Homeowner and Condominium Units  "
January 1990 to March 2024 Single / Semi-detached
,1st 20%,2nd 40%,3rd 60%,4th 80%,Median,Average,Units,
1990 January,"195,000","227,000","248,000","285,000","240,000","254,550",241,
1990 February,"200,000","220,000","250,000","318,000","235,000","259,551",154,
1990 March,"175,000","209,000","246,000","268,000","230,000","230,286",207,
1990 April,"195,000","225,000","250,000","285,000","237,500","266,427",256,
1990 May,"200,000","225,000","258,000","330,000","235,000","263,824",169,
1990 June,"203,000","230,000","260,000","301,000","235,000","259,641",148,
1990 July,"230,000","250,000","290,000","351,000","265,000","323,128",173,
1990 August,"225,000","240,000","270,000","330,000","255,000","285,232",99,
1990 September,"150,000","240,000","270,000","330,000","255,000","266,876",156,
1990 October,"230,000","250,000","270,000","320,000","255,000","279,687",129,
1990 November,"190,000","240,000","295,000","325,000","270,000","271,361",88,
1990 December,"206,000","247,000","280,000","325,000","270,000","273,203",70,
1991 January,"199,000","238,000","265,000","291,000","255,000","255,181",93,
1991 February,"187,000","236,000","280,000","356,000","250,000","301,988",41,
1991 March,"194,000","239,000","290,000","345,000","270,000","279,336",36,
1991 April,"193,000","230,000","264,000","295,000","240,000","269,591",67,
1991 May,"200,000","250,000","288,000","374,000","275,000","336,352",70,
1991 June,"184,000","230,000","262,000","302,000","240,000","267,451",43,
1991 July,"183,000","215,000","250,000","292,000","235,000","243,366",68,
1991 August,"190,000","225,000","265,000","295,000","240,000","264,572",72,
1991 September,"202,000","237,000","260,000","280,000","250,000","254,232",79,
1991 October,"188,000","230,000","270,000","290,000","240,000","253,452",114,
1991 November,"200,000","230,000","270,000","303,000","250,000","266,645",93,
1991 December,"195,000","230,000","249,000","324,000","235,000","259,298",92,
1992 January,"180,000","216,000","240,000","300,000","225,000","241,182",79,
1992 February,"190,000","212,000","230,000","250,000","225,000","224,040",52,
1992 March,"152,000","200,000","226,000","260,000","215,000","218,310",41,
1992 April,"188,000","220,000","235,000","280,000","230,000","233,037",52,
1992 May,"160,000","200,000","230,000","293,000","215,000","234,905",132,
1992 June,"170,000","200,000","230,000","260,000","225,000","232,441",89,
1992 July,"170,000","200,000","230,000","265,000","215,000","223,196",181,
1992 August,"170,000","205,000","235,000","260,000","227,500","233,067",237,
1992 September,"170,000","190,000","220,000","264,000","210,000","212,539",152,
1992 October,"145,000","180,000","220,000","255,000","195,000","208,516",93,
1992 November,"160,000","185,000","220,000","256,000","200,000","213,218",118,
1992 December,"150,000","170,000","200,000","234,000","185,000","196,317",129,
1993 January,"162,000","180,000","200,000","248,000","185,000","201,957",129,
1993 February,"170,000","190,000","217,000","246,000","200,000","229,682",63,
1993 March,"165,000","180,000","200,000","265,000","185,000","215,515",60,
1993 April,"170,000","181,000","210,000","257,000","190,000","225,150",112,
1993 May,"169,000","188,000","220,000","276,000","190,000","229,023",84,
1993 June,"165,000","180,000","200,000","260,000","190,000","207,107",107,
1993 July,"170,000","185,000","210,000","264,000","200,000","222,335",97,
1993 August,"170,000","180,000","195,000","230,000","190,000","204,552",229,
1993 September,"148,000","185,000","200,000","245,000","195,000","205,240",162,
1993 October,"140,000","170,000","180,000","220,000","175,000","185,952",174,
1993 November,"157,000","180,000","201,000","250,000","190,000","205,019",111,
1993 December,"165,000","180,000","190,000","226,000","185,000","198,169",148,
1994 January,"170,000","175,000","195,000","230,000","185,000","198,167",126,
1994 February,"160,000","170,000","188,000","218,000","180,000","189,926",95,
1994 March,"165,000","175,000","190,000","226,000","180,000","194,720",84,
