"Kelowna — Historical Average, Median and Price Percentiles for Absorbed Homeowner and Condominium Units  "
January 1990 to March 2024 Single / Semi-detached
,1st 20%,2nd 40%,3rd 60%,4th 80%,Median,Average,Units,
1990 January,"90,000","97,000","138,000","155,000","120,000","125,800",49,
1990 February,"81,000","114,000","125,000","173,000","120,000","126,877",26,
1990 March,"95,000","120,000","145,000","163,000","135,000","145,123",167,
1990 April,"115,000","135,000","160,000","175,000","150,000","151,806",123,
1990 May,"105,000","130,000","150,000","165,000","140,000","139,807",180,
1990 June,"130,000","150,000","155,000","175,000","150,000","159,768",76,
1990 July,"120,000","140,000","155,000","170,000","150,000","148,102",111,
1990 August,"125,000","140,000","160,000","180,000","150,000","168,143",198,
1990 September,"124,000","143,000","150,000","180,000","150,000","163,857",132,
1990 October,"135,000","145,000","155,000","180,000","150,000","162,106",116,
1990 November,"125,000","145,000","165,000","186,000","150,000","175,434",76,
1990 December,"125,000","145,000","175,000","200,000","160,000","169,158",109,
1991 January,"120,000","135,000","152,000","182,000","145,000","158,361",38,
1991 February,"121,000","140,000","150,000","175,000","145,000","147,423",30,
1991 March,"120,000","130,000","155,000","183,000","135,000","152,104",45,
1991 April,"125,000","145,000","165,000","190,000","150,000","170,612",99,
1991 May,"130,000","145,000","165,000","195,000","150,000","171,764",104,
1991 June,"126,000","140,000","160,000","200,000","150,000","171,828",92,
1991 July,"120,000","140,000","155,000","178,000","145,000","159,983",126,
1991 August,"130,000","145,000","155,000","190,000","150,000","156,553",105,
1991 September,"125,000","135,000","160,000","175,000","145,000","156,570",101,
1991 October,"135,000","145,000","160,000","200,000","155,000","169,384",104,
1991 November,"127,000","140,000","160,000","185,000","150,000","162,277",148,
1991 December,"135,000","145,000","155,000","185,000","145,000","156,306",106,
1992 January,"130,000","140,000","155,000","175,000","155,000","158,243",53,
1992 February,"130,000","135,000","150,000","170,000","145,000","155,479",67,
1992 March,"135,000","150,000","160,000","180,000","155,000","167,101",119,
1992 April,"140,000","155,000","175,000","215,000","165,000","178,489",151,
1992 May,"145,000","165,000","175,000","214,000","170,000","181,503",129,
1992 June,"150,000","170,000","180,000","225,000","175,000","193,581",155,
1992 July,"140,000","155,000","165,000","213,000","160,000","174,378",157,
1992 August,"145,000","170,000","185,000","225,000","175,000","186,042",148,
1992 September,"155,000","160,000","180,000","225,000","170,000","184,689",159,
1992 October,"150,000","160,000","175,000","215,000","165,000","179,487",165,
1992 November,"155,000","170,000","184,000","225,000","175,000","187,715",150,
1992 December,"150,000","165,000","185,000","245,000","170,000","197,494",147,
1993 January,"157,000","170,000","176,000","223,000","170,000","188,931",44,
1993 February,"144,000","169,000","185,000","215,000","175,000","178,997",38,
1993 March,"150,000","165,000","177,000","227,000","170,000","190,906",70,
1993 April,"158,000","175,000","194,000","225,000","180,000","187,584",130,
1993 May,"155,000","170,000","190,000","233,000","180,000","193,903",140,
1993 June,"150,000","170,000","185,000","240,000","175,000","206,903",159,
1993 July,"165,000","185,000","210,000","250,000","192,500","215,475",103,
1993 August,"160,000","175,000","189,000","240,000","185,000","194,704",119,
1993 September,"151,000","175,000","185,000","229,000","182,500","201,395",124,
1993 October,"150,000","175,000","190,000","230,000","185,000","191,294",108,
1993 November,"155,000","175,000","210,000","250,000","190,000","203,977",107,
1993 December,"165,000","175,000","195,000","250,000","190,000","201,815",91,
1994 January,"160,000","176,000","219,000","275,000","190,000","224,933",68,
1994 February,"165,000","175,000","190,000","225,000","185,000","195,186",65,
1994 March,"135,000","161,000","175,000","225,000","170,000","183,091",82,
1994 April,"165,000","185,000","228,000","275,000","192,500","217,867",110,
1994 May,"155,000","175,000","210,000","260,000","185,000","207,230",90,
1994 June,"150,000","170,000","194,000","275,000","175,000","207,281",128,
1994 July,"129,000","148,000","175,000","210,000","165,000","171,107",88,
1994 August,"146,000","172,000","188,000","235,000","182,500","197,858",80,
1994 September,"165,000","182,000","215,000","250,000","190,000","206,880",84,
1994 October,"140,000","160,000","185,000","229,000","170,000","186,824",130,
1994 November,"154,000","175,000","212,000","275,000","190,000","218,944",120,
1994 December,"170,000","185,000","230,000","275,000","215,000","219,371",78,
1995 January,"160,000","175,000","185,000","225,000","180,000","192,172",58,
1995 February,"140,000","160,000","205,000","271,000","177,500","201,031",58,
1995 March,"150,000","167,000","185,000","234,000","175,000","185,388",41,
1995 April,"155,000","175,000","210,000","265,000","185,000","210,462",123,
1995 May,"150,000","185,000","220,000","275,000","215,000","210,659",113,
1995 June,"140,000","165,000","185,000","235,000","175,000","200,526",129,
1995 July,"145,000","165,000","185,000","235,000","170,000","201,098",104,
1995 August,"150,000","175,000","200,000","260,000","185,000","204,039",80,
1995 September,"150,000","169,000","211,000","240,000","180,000","198,740",99,
1995 October,"155,000","175,000","190,000","250,000","180,000","206,547",78,
1995 November,"155,000","175,000","206,000","258,000","182,500","200,052",88,
1995 December,"160,000","170,000","190,000","288,000","180,000","213,528",69,
1996 January,"137,000","155,000","165,000","214,000","160,000","187,916",36,
1996 February,"155,000","166,000","222,000","321,000","202,500","263,318",26,
1996 March,"146,000","161,000","185,000","244,000","180,000","193,496",27,
1996 April,"150,000","168,000","180,000","248,000","175,000","189,037",60,
1996 May,"155,000","180,000","210,000","251,000","185,000","212,570",90,
1996 June,"135,000","155,000","175,000","239,000","165,000","189,953",120,
1996 July,"147,000","165,000","185,000","240,000","180,000","196,203",121,
1996 August,"155,000","170,000","185,000","258,000","175,000","199,583",80,
1996 September,"140,000","160,000","185,000","250,000","172,500","201,186",104,
1996 October,"140,000","165,000","185,000","248,000","180,000","203,875",110,
1996 November,"155,000","180,000","215,000","300,000","190,000","214,012",85,
1996 December,"155,000","174,000","191,000","270,000","180,000","202,923",83,
1997 January,"140,000","155,000","175,000","225,000","157,500","179,100",64,
1997 February,"150,000","160,000","175,000","195,000","160,000","184,410",43,
1997 March,"155,000","165,000","180,000","219,000","170,000","185,686",38,
1997 April,"160,000","175,000","190,000","235,000","185,000","205,147",79,
1997 May,"157,000","180,000","205,000","256,000","190,000","208,031",131,
1997 June,"155,000","175,000","200,000","265,000","190,000","212,588",104,
1997 July,"155,000","180,000","205,000","280,000","190,000","230,323",132,
1997 August,"160,000","175,000","190,000","254,000","185,000","205,250",98,
1997 September,"150,000","175,000","190,000","237,000","185,000","198,111",122,
1997 October,"167,000","184,000","210,000","248,000","192,500","207,906",81,
1997 November,"160,000","180,000","207,000","267,000","195,000","221,975",118,
1997 December,"154,000","175,000","225,000","275,000","190,000","220,154",103,
1998 January,"155,000","165,000","185,000","240,000","180,000","189,737",46,
1998 February,"175,000","195,000","225,000","285,000","215,000","244,271",42,
1998 March,"170,000","190,000","225,000","290,000","202,500","228,347",49,
1998 April,"160,000","185,000","195,000","235,000","190,000","200,674",54,
1998 May,"165,000","200,000","225,000","285,000","215,000","232,069",131,
1998 June,"170,000","195,000","226,000","275,000","215,000","235,965",116,
1998 July,"170,000","185,000","210,000","258,000","195,000","225,798",95,
1998 August,"160,000","180,000","198,000","275,000","187,500","221,599",83,
1998 September,"162,000","190,000","216,000","273,000","205,000","216,000",70,
1998 October,"175,000","195,000","225,000","275,000","210,000","232,215",99,
1998 November,"175,000","190,000","210,000","250,000","195,000","217,405",81,
1998 December,"170,000","195,000","225,000","275,000","215,000","229,161",77,
1999 January,"165,000","186,000","219,000","313,000","202,500","216,227",37,
1999 February,"175,000","185,000","205,000","240,000","192,500","215,455",31,
1999 March,"173,000","185,000","207,000","263,000","192,500","204,745",38,
1999 April,"190,000","210,000","240,000","306,000","220,000","248,015",69,
1999 May,"175,000","210,000","229,000","325,000","215,000","234,398",62,
1999 June,"175,000","195,000","240,000","322,000","217,500","241,094",88,
1999 July,"170,000","188,000","210,000","270,000","200,000","214,660",72,
1999 August,"180,000","197,000","220,000","248,000","215,000","231,599",87,
1999 September,"180,000","205,000","225,000","266,000","220,000","230,366",87,
1999 October,"175,000","204,000","230,000","293,000","215,000","230,102",96,
1999 November,"175,000","210,000","225,000","275,000","220,000","222,353",38,
1999 December,"170,000","195,000","232,000","292,000","215,000","239,779",98,
2000 January,"183,000","201,000","220,000","250,000","215,000","227,106",49,
2000 February,"178,000","195,000","224,000","266,000","212,500","218,082",39,
2000 March,"180,000","201,000","219,000","230,000","210,000","217,238",42,
2000 April,"183,000","211,000","238,000","275,000","222,500","225,170",50,
2000 May,"195,000","227,000","273,000","325,000","240,000","268,338",51,
2000 June,"190,000","225,000","252,000","340,000","242,500","258,778",51,
2000 July,"185,000","197,000","234,000","275,000","217,500","240,664",72,
2000 August,"190,000","220,000","240,000","341,000","235,000","261,115",65,
2000 September,"185,000","223,000","275,000","350,000","260,000","289,824",54,
2000 October,"185,000","210,000","240,000","325,000","225,000","259,190",68,
2000 November,"175,000","216,000","240,000","271,000","230,000","230,267",82,
2000 December,"180,000","214,000","252,000","340,000","227,500","267,089",67,
2001 January,"186,000","231,000","273,000","375,000","250,000","291,500",24,
2001 February,"173,000","188,000","225,000","277,000","195,000","224,130",28,
2001 March,"190,000","214,000","273,000","350,000","250,000","264,389",36,
2001 April,"180,000","216,000","284,000","397,000","245,000","278,918",61,
2001 May,"188,000","221,000","275,000","325,000","245,000","263,250",54,
2001 June,"185,000","252,000","275,000","375,000","265,000","293,825",43,
2001 July,"185,000","210,000","266,000","294,000","240,000","262,339",59,
2001 August,"185,000","228,000","277,000","372,000","245,000","295,491",56,
2001 September,"181,000","220,000","279,000","375,000","255,000","272,726",62,
2001 October,"180,000","218,000","250,000","371,000","227,500","252,682",66,
2001 November,"190,000","223,000","277,000","325,000","255,000","269,897",60,
2001 December,"190,000","221,000","259,000","354,000","245,000","267,816",38,
2002 January,"184,000","223,000","272,000","352,000","240,000","270,697",41,
2002 February,"186,000","221,000","253,000","278,000","240,000","238,925",40,
2002 March,"200,000","256,000","284,000","316,000","270,000","266,198",47,
2002 April,"224,000","245,000","280,000","342,000","260,000","289,629",72,
2002 May,"207,000","240,000","260,000","330,000","250,000","259,049",76,
2002 June,"230,000","250,000","280,000","350,000","260,000","287,013",85,
2002 July,"205,000","240,000","274,000","350,000","252,500","276,137",90,
2002 August,"225,000","260,000","290,000","330,000","275,000","272,552",90,
2002 September,"223,000","240,000","270,000","312,000","245,000","266,436",89,
2002 October,"230,000","247,000","284,000","348,000","270,000","314,316",68,
2002 November,"235,000","258,000","304,000","370,000","280,000","302,178",87,
2002 December,"215,000","250,000","300,000","350,000","277,500","296,875",101,
2003 January,"240,000","258,000","290,000","350,000","270,000","292,692",52,
2003 February,"212,000","250,000","281,000","336,000","260,000","295,290",74,
2003 March,"185,000","242,000","290,000","354,000","250,000","280,845",52,
2003 April,"210,000","250,000","280,000","344,000","260,000","281,591",85,
2003 May,"212,000","258,000","300,000","386,000","282,500","301,181",97,
2003 June,"193,000","260,000","338,000","454,000","280,000","333,195",95,
2003 July,"204,000","240,000","274,000","391,000","260,000","300,214",133,
2003 August,"230,000","255,000","288,000","425,000","270,000","321,026",132,
2003 September,"219,000","260,000","304,000","362,000","285,000","310,825",96,
2003 October,"240,000","283,000","347,000","425,000","320,000","337,532",116,
2003 November,"240,000","270,000","320,000","426,000","292,500","351,219",89,
2003 December,"240,000","284,000","350,000","448,000","325,000","384,958",115,
2004 January,"250,000","276,000","350,000","452,000","315,000","349,626",59,
2004 February,"256,000","315,000","350,000","485,000","330,000","376,585",72,
2004 March,"270,000","285,000","305,000","398,000","290,000","344,173",94,
2004 April,"260,000","295,000","326,000","424,000","300,000","357,824",77,
2004 May,"270,000","315,000","398,000","492,000","350,000","381,851",137,
2004 June,"270,000","337,000","440,000","497,000","370,000","419,376",130,
2004 July,"252,000","337,000","423,000","494,000","360,000","417,727",130,
2004 August,"270,000","350,000","430,000","550,000","395,000","406,823",119,
2004 September,"250,000","320,000","375,000","471,000","350,000","392,881",123,
2004 October,"260,000","330,000","380,000","450,000","355,000","358,224",134,
2004 November,"290,000","335,000","380,000","480,000","360,000","377,653",92,
2004 December,"278,000","333,000","408,000","550,000","360,000","417,041",119,
2005 January,"359,000","400,000","485,000","562,000","440,000","483,418",57,
2005 February,"308,000","340,000","380,000","480,000","360,000","398,417",90,
2005 March,"310,000","350,000","383,000","458,000","370,000","390,555",81,
2005 April,"270,000","314,000","360,000","435,000","325,000","361,280",136,
2005 May,"300,000","330,000","375,000","464,000","350,000","445,782",87,
2005 June,"325,000","375,000","455,000","580,000","420,000","460,520",122,
2005 July,"300,000","330,000","372,000","464,000","350,000","401,493",116,
2005 August,"330,000","355,000","420,000","504,000","375,000","412,660",119,
2005 September,"294,000","350,000","430,000","502,000","380,000","432,654",115,
2005 October,"326,000","360,000","416,000","460,000","385,000","397,886",94,
2005 November,"330,000","350,000","404,000","522,000","370,000","418,677",92,
2005 December,"340,000","380,000","430,000","490,000","410,000","429,360",113,
2006 January,"330,000","367,000","428,000","554,000","395,000","479,889",79,
2006 February,"350,000","416,000","485,000","576,000","450,000","538,219",54,
2006 March,"358,000","420,000","460,000","530,000","430,000","452,197",90,
2006 April,"360,000","440,000","530,000","825,000","465,000","607,543",101,
2006 May,"380,000","439,000","503,000","650,000","470,000","563,167",104,
2006 June,"340,000","400,000","470,000","560,000","430,000","477,084",109,
2006 July,"360,000","430,000","495,000","600,000","460,000","497,182",105,
2006 August,"390,000","457,000","500,000","639,000","467,500","535,911",110,
2006 September,"400,000","470,000","520,000","640,000","490,000","574,978",128,
2006 October,"376,000","450,000","528,000","629,000","480,000","525,912",79,
2006 November,"408,000","480,000","530,000","724,000","500,000","584,494",69,
2006 December,"424,000","467,000","534,000","600,000","500,000","515,809",67,
2007 January,"458,000","515,000","580,000","688,000","530,000","595,457",59,
2007 February,"430,000","492,000","558,000","694,000","540,000","622,977",65,
2007 March,"438,000","503,000","570,000","660,000","537,500","571,631",73,
2007 April,"395,000","430,000","490,000","580,000","450,000","567,642",99,
2007 May,"440,000","505,000","580,000","700,000","550,000","619,273",95,
2007 June,"420,000","460,000","567,000","692,000","500,000","574,442",113,
2007 July,"440,000","525,000","584,000","703,000","550,000","616,510",91,
2007 August,"479,000","548,000","605,000","766,000","575,000","664,288",97,
2007 September,"429,000","480,000","568,000","654,000","500,000","623,066",96,
2007 October,"470,000","524,000","590,000","729,000","530,000","645,983",120,
2007 November,"476,000","540,000","604,000","704,000","567,500","624,453",68,
2007 December,"530,000","590,000","695,000","930,000","650,000","700,122",90,
2008 January,"441,000","470,000","536,000","668,000","520,000","598,494",84,
2008 February,"372,000","450,000","548,000","680,000","505,000","639,599",88,
2008 March,"540,000","597,000","650,000","738,000","620,000","637,516",69,
2008 April,"480,000","534,000","630,000","738,000","600,000","764,258",93,
2008 May,"510,000","550,000","630,000","760,000","582,500","658,052",88,
2008 June,"526,000","580,000","630,000","740,000","605,000","672,063",45,
2008 July,"545,000","620,000","720,000","875,000","680,000","753,186",110,
2008 August,"530,000","594,000","693,000","984,000","625,000","756,126",83,
2008 September,"484,000","570,000","650,000","827,000","620,000","647,141",101,
2008 October,"527,000","604,000","746,000","880,000","650,000","808,882",121,
2008 November,"520,000","562,000","626,000","800,000","587,500","757,058",55,
2008 December,"500,000","534,000","650,000","800,000","590,000","628,309",32,
2009 January,"514,000","555,000","595,000","712,000","572,500","633,538",60,
2009 February,"559,000","678,000","817,000","1,151,000","745,000","911,150",29,
2009 March,"482,000","564,000","702,000","875,000","605,000","693,642",73,
2009 April,"527,000","597,000","805,000","995,000","730,000","847,583",67,
2009 May,"505,000","527,000","613,000","747,000","557,500","618,646",46,
2009 June,"454,000","514,000","575,000","665,000","540,000","572,129",43,
2009 July,"505,000","559,000","630,000","894,000","585,000","1,000,053",57,
2009 August,"500,000","550,000","668,000","904,000","600,000","779,571",63,
2009 September,"399,000","473,000","575,000","750,000","512,500","609,725",83,
2009 October,"510,000","535,000","590,000","840,000","570,000","908,314",30,
2009 November,"497,000","569,000","627,000","926,000","592,500","780,163",61,
2009 December,"449,000","523,000","620,000","840,000","562,500","620,099",67,
2010 January,"453,000","530,000","630,000","890,000","555,000","712,095",50,
2010 February,"517,000","650,000","803,000","945,000","682,500","810,134",42,
2010 March,"514,000","588,000","752,000","996,000","660,000","772,149",46,
2010 April,"445,000","523,000","687,000","840,000","565,000","717,937",51,
2010 May,"505,000","585,000","716,000","802,000","640,000","658,902",56,
2010 June,"460,000","506,000","584,000","830,000","530,000","643,252",56,
2010 July,"492,000","592,000","709,000","937,000","635,000","835,193",68,
2010 August,"479,000","580,000","659,000","885,000","615,000","740,433",95,
2010 September,"493,000","568,000","640,000","831,000","605,000","783,060",49,
2010 October,"490,000","570,000","625,000","810,000","595,000","751,007",46,
2010 November,"471,000","547,000","661,000","830,000","587,500","682,728",58,
2010 December,"489,000","559,000","630,000","783,000","582,500","790,730",52,
2011 January,"348,000","467,000","590,000","800,000","575,000","626,549",40,
2011 February,"442,000","528,000","567,000","681,000","550,000","561,393",43,
2011 March,"428,000","525,000","659,000","843,000","590,000","681,938",45,
2011 April,"465,000","503,000","598,000","844,000","570,000","669,106",46,
2011 May,"450,000","488,000","623,000","894,000","555,000","739,347",59,
2011 June,"496,000","595,000","750,000","983,000","670,000","807,219",57,
2011 July,"495,000","610,000","800,000","1,305,000","722,500","876,657",56,
2011 August,"480,000","535,000","715,000","880,000","620,000","720,922",58,
2011 September,"465,000","516,000","606,000","969,000","557,500","795,503",55,
2011 October,"410,000","435,000","460,000","550,000","437,500","486,219",44,
2011 November,"457,000","534,000","695,000","996,000","625,000","763,752",49,
2011 December,"425,000","478,000","585,000","988,000","517,500","717,988",60,
2012 January,"452,000","509,000","600,000","798,000","550,000","635,632",50,
2012 February,"537,000","629,000","856,000","1,275,000","757,500","914,982",50,
2012 March,"470,000","558,000","706,000","863,000","615,000","765,940",61,
2012 April,"446,000","545,000","654,000","906,000","615,000","818,593",38,
2012 May,"475,000","565,000","659,000","863,000","617,500","688,426",87,
2012 June,"466,000","566,000","627,000","866,000","595,000","785,988",52,
2012 July,"444,000","525,000","634,000","831,000","565,000","631,042",54,
2012 August,"426,000","497,000","671,000","932,000","570,000","641,911",54,
2012 September,"451,000","522,000","678,000","774,000","590,000","743,188",37,
2012 October,"430,000","515,000","590,000","820,000","570,000","626,539",43,
2012 November,"470,000","504,000","586,000","845,000","540,000","662,084",46,
2012 December,"495,000","559,000","642,000","905,000","610,000","613,834",54,
2013 January,"460,000","512,000","642,000","912,000","535,000","819,992",35,
2013 February,"395,000","500,000","628,000","1,096,000","525,000","884,987",47,
2013 March,"451,000","550,000","742,000","1,044,000","662,500","879,692",53,
2013 April,"396,000","480,000","593,000","749,000","500,000","598,174",47,
2013 May,"398,000","472,000","586,000","770,000","530,000","573,832",67,
2013 June,"456,000","545,000","628,000","852,000","590,000","720,604",52,
2013 July,"430,000","504,000","686,000","1,009,000","560,000","752,085",52,
2013 August,"470,000","616,000","738,000","865,000","685,000","713,155",62,
2013 September,"444,000","517,000","642,000","1,093,000","572,500","744,537",53,
2013 October,"486,000","572,000","631,000","750,000","600,000","673,457",51,
2013 November,"450,000","497,000","679,000","849,000","572,500","711,912",70,
2013 December,"445,000","535,000","600,000","750,000","565,000","678,368",47,
2014 January,"410,000","485,000","595,000","790,000","540,000","621,129",71,
2014 February,"362,000","494,000","676,000","1,016,000","590,000","861,283",47,
2014 March,"466,000","551,000","733,000","828,000","647,500","699,844",33,
2014 April,"462,000","539,000","607,000","833,000","577,500","614,006",44,
2014 May,"440,000","491,000","548,000","703,000","512,500","566,634",68,
2014 June,"435,000","525,000","590,000","790,000","552,500","621,203",58,
2014 July,"480,000","550,000","680,000","900,000","580,000","647,370",45,
2014 August,"480,000","510,000","647,000","844,000","527,500","635,169",55,
2014 September,"507,000","600,000","675,000","823,000","640,000","753,580",64,
2014 October,"545,000","684,000","754,000","974,000","725,000","740,175",66,
2014 November,"402,000","495,000","629,000","800,000","560,000","621,312",75,
2014 December,"510,000","536,000","650,000","748,000","580,000","596,022",73,
2015 January,"472,000","550,000","624,000","786,000","565,000","840,805",44,
2015 February,"490,000","530,000","598,000","724,000","550,000","600,504",120,
2015 March,"472,000","550,000","592,000","764,000","550,000","607,659",20,
2015 April,"399,000","473,000","534,000","615,000","510,000","499,513",24,
2015 May,"450,000","510,000","600,000","729,000","550,000","638,438",90,
2015 June,"530,000","570,000","670,000","775,000","600,000","755,776",52,
2015 July,"460,000","508,000","620,000","746,000","535,000","616,656",56,
2015 August,"500,000","550,000","693,000","1,160,000","630,000","864,652",52,
2015 September,"482,000","574,000","646,000","768,000","600,000","616,359",69,
2015 October,"399,000","446,000","588,000","720,000","520,000","602,383",103,
2015 November,"500,000","580,000","650,000","800,000","625,000","704,654",69,
2015 December,"428,000","511,000","642,000","954,000","535,000","697,089",62,
2016 January,"496,000","550,000","604,000","836,000","587,500","694,771",46,
2016 February,"420,000","500,000","575,000","700,000","550,000","595,807",44,
2016 March,"444,000","519,000","576,000","738,000","540,000","663,821",68,
2016 April,"391,000","504,000","586,000","696,000","550,000","563,309",75,
2016 May,"340,000","470,000","550,000","650,000","540,000","554,756",69,
2016 June,"472,000","555,000","759,000","1,019,000","700,000","805,388",48,
2016 July,"520,000","700,000","800,000","895,000","740,000","706,058",47,
2016 August,"450,000","560,000","640,000","850,000","600,000","723,151",134,
2016 September,"541,000","629,000","830,000","976,000","655,000","804,881",73,
2016 October,"430,000","574,000","806,000","1,001,000","647,500","756,870",71,
2016 November,"550,000","650,000","754,000","1,056,000","700,000","748,169",78,
2016 December,"650,000","740,000","854,000","900,000","750,000","724,456",51,
2017 January,"450,000","550,000","600,000","700,000","590,000","674,618",52,
2017 February,"568,000","637,000","809,000","914,000","675,000","737,395",51,
2017 March,"550,000","650,000","700,000","1,008,000","695,000","910,928",49,
2017 April,"470,000","600,000","740,000","880,000","700,000","842,563",43,
2017 May,"502,000","555,000","750,000","893,000","645,000","817,320",51,
2017 June,"520,000","700,000","770,000","1,020,000","755,000","789,247",65,
2017 July,"625,000","710,000","770,000","1,150,000","750,000","834,203",66,
2017 August,"612,000","751,000","897,000","1,226,000","787,500","949,513",85,
2017 September,"550,000","650,000","792,000","984,000","730,000","833,678",116,
2017 October,"575,000","650,000","760,000","970,000","700,000","817,303",83,
2017 November,"545,000","715,000","815,000","1,050,000","765,000","853,273",131,
2017 December,"641,000","800,000","900,000","1,051,000","840,000","926,022",48,
2018 January,"647,000","759,000","856,000","1,094,000","800,000","851,505",54,
2018 February,"620,000","862,000","1,057,000","1,445,000","965,000","1,104,941",52,
2018 March,"726,000","937,000","1,200,000","1,948,000","1,007,500","1,243,155",59,
2018 April,"645,000","795,000","970,000","1,510,000","845,000","1,061,018",43,
2018 May,"628,000","754,000","1,000,000","1,455,000","890,000","1,096,058",90,
2018 June,"700,000","780,000","959,000","1,376,000","850,000","1,084,776",51,
2018 July,"650,000","800,000","900,000","1,100,000","820,000","836,818",68,
2018 August,"840,000","950,000","1,200,000","1,400,000","1,095,000","1,127,565",40,
2018 September,"476,000","726,000","1,080,000","1,336,000","800,000","930,366",25,
2018 October,"695,000","850,000","994,000","1,316,000","925,000","1,062,091",98,
2018 November,"660,000","780,000","924,000","1,330,000","817,500","952,874",94,
2018 December,"731,000","960,000","1,192,000","1,600,000","1,000,000","1,270,035",80,
2019 January,"675,000","830,000","1,000,000","1,205,000","900,000","962,680",68,
2019 February,"735,000","812,000","1,000,000","1,464,000","965,000","1,058,908",65,
2019 March,"714,000","883,000","1,200,000","1,555,000","1,040,000","1,212,355",101,
2019 April,"786,000","912,000","1,100,000","1,258,000","1,035,000","1,062,885",67,
2019 May,"735,000","875,000","1,100,000","1,400,000","975,000","969,860",48,
2019 June,"650,000","900,000","1,200,000","1,500,000","1,000,000","1,078,299",65,
2019 July,"729,000","886,000","1,200,000","1,500,000","1,100,000","1,020,655",57,
2019 August,"480,000","731,000","820,000","1,200,000","750,000","962,655",48,
2019 September,"741,000","831,000","994,000","1,400,000","940,000","1,043,121",55,
2019 October,"730,000","800,000","972,000","1,300,000","880,000","974,184",60,
2019 November,"798,000","916,000","1,115,000","1,600,000","990,000","1,132,514",44,
2019 December,"700,000","792,000","1,050,000","1,335,000","850,000","1,011,322",92,
2020 January,"650,000","750,000","800,000","1,157,000","770,000","901,063",43,
2020 February,"734,000","850,000","1,176,000","1,600,000","907,500","1,074,747",41,
