"Québec — Historical Average, Median and Price Percentiles for Absorbed Homeowner and Condominium Units  "
January 1990 to March 2024 Single
,1st 20%,2nd 40%,3rd 60%,4th 80%,Median,Average,Units,
1995 October,"90,000","105,000","115,000","150,000","112,500","123,905",74,
1995 November,"85,000","95,000","113,000","150,000","105,000","123,141",55,
1995 December,"90,000","100,000","111,000","125,000","105,000","116,185",81,
1996 January,"90,000","110,000","120,000","155,000","115,000","128,265",49,
1996 February,"86,000","94,000","123,000","160,000","115,000","121,614",35,
1996 March,"90,000","95,000","105,000","115,000","100,000","111,575",40,
1996 April,"89,000","95,000","115,000","161,000","95,000","128,696",23,
1996 May,"90,000","95,000","105,000","120,000","95,000","113,318",66,
1996 June,"90,000","95,000","110,000","151,000","100,000","126,893",103,
1996 July,"90,000","100,000","110,000","130,000","105,000","116,411",197,
1996 August,"90,000","95,000","105,000","115,000","95,000","105,070",162,
1996 September,"90,000","95,000","115,000","140,000","107,500","117,883",180,
1996 October,"90,000","95,000","110,000","160,000","100,000","121,173",84,
1996 November,"90,000","96,000","124,000","188,000","110,000","135,135",52,
1996 December,"90,000","105,000","120,000","160,000","115,000","126,000",79,
1997 January,"90,000","100,000","115,000","130,000","110,000","115,314",51,
1997 February,"90,000","95,000","105,000","135,000","100,000","120,359",39,
1997 March,"90,000","105,000","118,000","148,000","107,500","118,775",20,
1997 April,"90,000","100,000","130,000","166,000","115,000","131,486",35,
1997 May,"90,000","95,000","110,000","130,000","110,000","124,644",45,
1997 June,"90,000","100,000","110,000","129,000","105,000","123,882",145,
1997 July,"95,000","105,000","120,000","135,000","115,000","124,990",417,
1997 August,"100,000","110,000","115,000","140,000","110,000","122,853",109,
1997 September,"95,000","110,000","115,000","135,000","115,000","121,162",130,
1997 October,"101,000","115,000","123,000","135,000","115,000","127,467",30,
1997 November,"90,000","110,000","120,000","150,000","115,000","128,211",142,
1997 December,"90,000","106,000","120,000","142,000","115,000","124,159",82,
1998 January,"90,000","100,000","115,000","140,000","110,000","119,786",70,
1998 February,"115,000","140,000","162,000","230,000","150,000","182,974",38,
1998 March,"95,000","115,000","130,000","150,000","125,000","128,316",19,
1998 April,"90,000","95,000","110,000","123,000","110,000","109,609",46,
1998 May,"90,000","100,000","110,000","120,000","105,000","113,649",62,
1998 June,"90,000","105,000","110,000","125,000","105,000","110,664",138,
1998 July,"95,000","105,000","115,000","140,000","110,000","120,967",219,
1998 August,"95,000","105,000","125,000","147,000","115,000","125,968",197,
1998 September,"96,000","107,000","115,000","140,000","115,000","121,385",100,
1998 October,"90,000","105,000","125,000","152,000","120,000","127,250",92,
1998 November,"93,000","102,000","125,000","150,000","122,500","127,619",62,
1998 December,"100,000","105,000","120,000","135,000","110,000","121,068",59,
1999 January,"95,000","105,000","120,000","135,000","115,000","123,592",49,
1999 February,"97,000","112,000","125,000","175,000","115,000","143,905",21,
1999 March,"100,000","118,000","125,000","150,000","122,500","129,458",48,
1999 April,"86,000","100,000","118,000","144,000","115,000","118,217",55,
1999 May,"95,000","105,000","115,000","129,000","112,500","113,422",90,
1999 June,"105,000","120,000","135,000","160,000","125,000","138,696",99,
1999 July,"100,000","115,000","130,000","150,000","125,000","129,436",244,
1999 August,"95,000","108,000","125,000","150,000","120,000","125,048",103,
1999 September,"95,000","105,000","125,000","142,000","120,000","124,122",232,
1999 October,"85,000","100,000","121,000","158,000","110,000","123,864",81,
1999 November,"90,000","110,000","125,000","156,000","120,000","129,554",83,
1999 December,"100,000","115,000","125,000","145,000","122,500","122,455",44,
2000 January,"95,000","115,000","130,000","175,000","122,500","163,154",52,
2000 February,"90,000","110,000","125,000","160,000","120,000","129,370",54,
2000 March,"86,000","105,000","129,000","169,000","115,000","124,591",22,
2000 April,"92,000","105,000","120,000","131,000","120,000","123,063",96,
2000 May,"95,000","115,000","125,000","150,000","115,000","131,317",63,
2000 June,"100,000","115,000","125,000","150,000","120,000","127,878",230,
2000 July,"100,000","120,000","133,000","155,000","125,000","134,736",265,
2000 August,"90,000","100,000","125,000","145,000","110,000","122,983",121,
2000 September,"95,000","125,000","149,000","200,000","130,000","155,612",67,
2000 October,"100,000","115,000","125,000","145,000","122,500","126,884",86,
2000 November,"80,000","100,000","127,000","151,000","110,000","121,247",93,
2000 December,"100,000","120,000","135,000","150,000","125,000","135,079",63,
2001 January,"90,000","105,000","140,000","200,000","115,000","137,872",39,
2001 February,"96,000","112,000","133,000","175,000","122,500","134,243",70,
2001 March,"85,000","105,000","110,000","130,000","105,000","117,480",74,
2001 April,"100,000","114,000","135,000","169,000","130,000","142,050",40,
2001 May,"95,000","115,000","135,000","163,000","125,000","134,000",81,
2001 June,"110,000","125,000","135,000","150,000","125,000","134,523",200,
2001 July,"100,000","125,000","145,000","175,000","135,000","144,472",235,
2001 August,"105,000","120,000","134,000","150,000","125,000","128,797",172,
2001 September,"100,000","120,000","130,000","175,000","125,000","138,094",106,
2001 October,"115,000","130,000","145,000","180,000","135,000","150,593",199,
2001 November,"105,000","125,000","145,000","175,000","135,000","152,551",147,
2001 December,"115,000","130,000","150,000","165,000","140,000","141,813",139,
2002 January,"115,000","145,000","175,000","208,000","157,500","168,750",40,
2002 February,"115,000","135,000","150,000","179,000","145,000","162,972",145,
2002 March,"100,000","125,000","146,000","175,000","130,000","151,637",91,
2002 April,"100,000","130,000","150,000","188,000","140,000","155,663",86,
2002 May,"113,000","135,000","155,000","200,000","150,000","159,140",172,
2002 June,"110,000","130,000","145,000","175,000","140,000","144,165",380,
2002 July,"125,000","135,000","150,000","175,000","145,000","152,323",356,
2002 August,"115,000","140,000","150,000","175,000","145,000","152,126",372,
2002 September,"115,000","135,000","150,000","175,000","140,000","146,414",198,
2002 October,"125,000","140,000","155,000","198,000","150,000","158,393",145,
2002 November,"120,000","140,000","150,000","175,000","145,000","155,276",170,
2002 December,"125,000","145,000","160,000","200,000","150,000","167,152",125,
2003 January,"120,000","140,000","150,000","175,000","145,000","148,079",164,
2003 February,"125,000","145,000","155,000","175,000","150,000","163,661",56,
2003 March,"115,000","140,000","145,000","175,000","140,000","149,071",99,
2003 April,"125,000","145,000","155,000","175,000","145,000","165,708",193,
2003 May,"135,000","155,000","175,000","200,000","165,000","175,280",258,
2003 June,"140,000","155,000","170,000","195,000","165,000","168,446",437,
2003 July,"145,000","157,000","175,000","200,000","165,000","176,278",320,
2003 August,"135,000","150,000","170,000","200,000","160,000","169,223",215,
2003 September,"145,000","160,000","175,000","200,000","170,000","179,052",313,
2003 October,"145,000","160,000","175,000","200,000","170,000","183,851",261,
2003 November,"140,000","160,000","170,000","200,000","165,000","172,440",188,
2003 December,"145,000","165,000","175,000","200,000","170,000","180,865",156,
2004 January,"146,000","165,000","185,000","225,000","175,000","194,296",190,
2004 February,"145,000","160,000","175,000","225,000","167,500","186,948",134,
2004 March,"145,000","165,000","185,000","250,000","175,000","207,158",109,
2004 April,"144,000","150,000","165,000","190,000","160,000","168,204",178,
2004 May,"145,000","160,000","175,000","225,000","170,000","193,018",232,
2004 June,"140,000","155,000","175,000","200,000","165,000","177,552",313,
2004 July,"145,000","165,000","180,000","215,000","175,000","185,094",412,
2004 August,"145,000","160,000","175,000","200,000","165,000","178,049",159,
2004 September,"150,000","172,000","190,000","250,000","180,000","202,000",130,
2004 October,"145,000","160,000","180,000","210,000","170,000","188,772",283,
2004 November,"145,000","165,000","193,000","249,000","175,000","192,676",315,
2004 December,"150,000","160,000","180,000","220,000","170,000","191,014",74,
2005 January,"155,000","170,000","195,000","245,000","180,000","200,691",154,
2005 February,"155,000","170,000","190,000","240,000","180,000","205,669",127,
2005 March,"165,000","175,000","185,000","217,000","180,000","191,936",187,
2005 April,"150,000","170,000","190,000","226,000","180,000","192,556",268,
2005 May,"154,000","175,000","200,000","250,000","185,000","211,010",193,
2005 June,"160,000","180,000","200,000","246,000","185,000","207,456",281,
2005 July,"165,000","185,000","200,000","250,000","190,000","213,852",466,
2005 August,"165,000","190,000","200,000","256,000","200,000","224,932",146,
2005 September,"155,000","170,000","190,000","220,000","180,000","195,486",208,
2005 October,"170,000","190,000","240,000","300,000","200,000","238,402",266,
2005 November,"165,000","180,000","200,000","250,000","197,500","208,991",114,
2005 December,"155,000","180,000","220,000","275,000","197,500","226,982",164,
2006 January,"165,000","185,000","200,000","250,000","190,000","205,181",83,
2006 February,"155,000","175,000","190,000","240,000","185,000","207,184",316,
2006 March,"160,000","185,000","220,000","251,000","200,000","218,566",143,
2006 April,"160,000","175,000","185,000","200,000","180,000","186,330",94,
2006 May,"153,000","170,000","195,000","250,000","180,000","202,055",182,
2006 June,"150,000","170,000","190,000","250,000","180,000","205,417",265,
2006 July,"155,000","175,000","200,000","240,000","185,000","202,250",446,
2006 August,"140,000","160,000","180,000","250,000","175,000","197,270",111,
2006 September,"150,000","170,000","190,000","235,000","175,000","199,129",248,
2006 October,"163,000","181,000","200,000","250,000","190,000","219,352",122,
2006 November,"160,000","180,000","200,000","250,000","190,000","215,242",91,
2006 December,"170,000","190,000","225,000","300,000","200,000","232,843",198,
2007 January,"170,000","190,000","220,000","260,000","200,000","225,203",153,
2007 February,"180,000","200,000","248,000","275,000","220,000","235,309",97,
2007 March,"170,000","200,000","234,000","270,000","220,000","233,107",103,
2007 April,"180,000","200,000","230,000","275,000","210,000","232,500",132,
2007 May,"160,000","200,000","240,000","275,000","220,000","233,333",123,
2007 June,"161,000","190,000","220,000","268,000","205,000","223,726",230,
2007 July,"160,000","180,000","220,000","250,000","200,000","221,724",416,
2007 August,"160,000","180,000","220,000","260,000","200,000","220,526",196,
2007 September,"160,000","190,000","230,000","300,000","200,000","238,617",209,
2007 October,"170,000","200,000","250,000","300,000","220,000","247,028",180,
2007 November,"170,000","200,000","270,000","354,000","240,000","280,432",183,
2007 December,"170,000","220,000","274,000","350,000","250,000","269,994",167,
2008 January,"185,000","240,000","275,000","390,000","250,000","293,372",109,
2008 February,"180,000","220,000","260,000","350,000","250,000","267,800",100,
2008 March,"176,000","200,000","226,000","300,000","220,000","244,333",75,
2008 April,"200,000","250,000","286,000","396,000","260,000","306,400",75,
2008 May,"175,000","210,000","250,000","300,000","227,500","256,779",136,
2008 June,"165,000","180,000","210,000","271,000","200,000","226,821",223,
2008 July,"165,000","200,000","239,000","300,000","220,000","244,136",272,
2008 August,"172,000","220,000","250,000","300,000","240,000","259,512",211,
2008 September,"175,000","210,000","250,000","350,000","220,000","260,080",169,
2008 October,"180,000","210,000","250,000","350,000","220,000","264,025",199,
2008 November,"185,000","210,000","250,000","300,000","230,000","279,262",206,
2008 December,"175,000","213,000","280,000","390,000","240,000","284,742",178,
2009 January,"175,000","210,000","250,000","392,000","225,000","283,142",148,
2009 February,"185,000","220,000","250,000","350,000","250,000","276,058",104,
2009 March,"190,000","250,000","310,000","400,000","275,000","320,928",69,
2009 April,"200,000","225,000","260,000","375,000","250,000","275,290",69,
2009 May,"195,000","240,000","260,000","375,000","250,000","295,750",124,
2009 June,"190,000","230,000","260,000","360,000","250,000","302,889",162,
2009 July,"200,000","240,000","280,000","380,000","250,000","291,349",241,
2009 August,"190,000","250,000","300,000","400,000","260,000","301,203",79,
2009 September,"200,000","231,000","275,000","350,000","252,500","269,946",92,
2009 October,"200,000","230,000","260,000","330,000","245,000","264,010",99,
2009 November,"210,000","250,000","290,000","390,000","260,000","298,317",104,
2009 December,"258,000","280,000","350,000","400,000","290,000","352,269",108,
2010 January,"220,000","250,000","287,000","378,000","260,000","298,973",111,
2010 February,"230,000","260,000","326,000","450,000","275,000","335,846",75,
2010 March,"211,000","250,000","300,000","400,000","280,000","312,060",70,
2010 April,"193,000","200,000","240,000","300,000","210,000","253,473",92,
2010 May,"185,000","233,000","275,000","321,000","250,000","253,449",83,
2010 June,"200,000","229,000","260,000","313,000","240,000","272,385",166,
2010 July,"190,000","231,000","275,000","364,000","250,000","277,318",212,
2010 August,"186,000","230,000","270,000","338,000","250,000","267,312",140,
2010 September,"230,000","250,000","280,000","360,000","260,000","293,971",124,
2010 October,"220,000","251,000","275,000","375,000","260,000","289,873",97,
2010 November,"215,000","274,000","322,000","400,000","295,000","322,762",71,
2010 December,"230,000","275,000","330,000","400,000","300,000","367,684",124,
2011 January,"250,000","275,000","306,000","396,000","287,500","319,895",50,
2011 February,"240,000","259,000","301,000","384,000","260,000","296,771",36,
2011 March,"196,000","231,000","270,000","370,000","255,000","285,205",47,
2011 April,"221,000","274,000","300,000","372,000","285,000","308,084",55,
2011 May,"230,000","275,000","300,000","400,000","285,000","321,836",99,
2011 June,"240,000","275,000","300,000","400,000","285,000","325,080",117,
2011 July,"249,000","278,000","314,000","390,000","292,500","330,263",148,
2011 August,"230,000","260,000","284,000","344,000","270,000","297,064",77,
2011 September,"220,000","252,000","290,000","360,000","270,000","294,210",95,
2011 October,"225,000","262,000","300,000","372,000","280,000","307,310",67,
2011 November,"228,000","275,000","298,000","390,000","285,000","313,919",67,
2011 December,"250,000","286,000","329,000","400,000","300,000","326,337",87,
2012 January,"242,000","274,000","302,000","390,000","292,500","312,419",46,
2012 February,"240,000","285,000","325,000","455,000","300,000","350,125",44,
2012 March,"240,000","262,000","304,000","399,000","280,000","322,241",62,
2012 April,"229,000","263,000","300,000","421,000","280,000","333,284",63,
2012 May,"240,000","275,000","333,000","400,000","300,000","353,186",61,
2012 June,"217,000","259,000","290,000","375,000","280,000","298,497",131,
2012 July,"242,000","280,000","323,000","400,000","300,000","336,310",150,
2012 August,"227,000","270,000","300,000","386,000","285,000","301,935",91,
2012 September,"234,000","279,000","350,000","428,000","320,000","328,928",101,
2012 October,"220,000","280,000","331,000","423,000","300,000","326,711",51,
2012 November,"235,000","271,000","329,000","419,000","280,000","323,062",52,
2012 December,"250,000","305,000","360,000","425,000","325,000","356,898",74,
2013 January,"250,000","279,000","380,000","496,000","327,500","375,594",56,
2013 February,"253,000","277,000","400,000","470,000","340,000","375,583",30,
2013 March,"250,000","282,000","332,000","400,000","292,500","323,318",40,
2013 April,"250,000","288,000","332,000","452,000","305,000","337,160",38,
2013 May,"260,000","290,000","330,000","430,000","297,500","364,460",54,
2013 June,"250,000","265,000","296,000","372,000","280,000","303,689",85,
2013 July,"250,000","275,000","300,000","400,000","290,000","346,723",113,
2013 August,"260,000","279,000","302,000","398,000","290,000","344,899",31,
2013 September,"255,000","324,000","375,000","446,000","350,000","404,344",51,
2013 October,"260,000","344,000","411,000","494,000","390,000","398,626",61,
2013 November,"222,000","298,000","350,000","400,000","315,000","345,090",36,
2013 December,"250,000","272,000","346,000","491,000","300,000","350,839",37,
2014 January,"250,000","275,000","316,000","500,000","292,500","353,609",50,
2014 February,"240,000","280,000","315,000","370,000","300,000","316,538",29,
2014 March,"258,000","275,000","304,000","421,000","290,000","329,238",43,
2014 April,"200,000","263,000","328,000","394,000","280,000","323,710",27,
2014 May,"255,000","275,000","350,000","470,000","280,000","362,134",34,
2014 June,"240,000","260,000","290,000","380,000","275,000","317,044",74,
2014 July,"250,000","275,000","323,000","400,000","300,000","342,693",75,
2014 August,"262,000","294,000","400,000","500,000","310,000","377,805",55,
2014 September,"275,000","310,000","370,000","425,000","350,000","365,245",49,
2014 October,"258,000","290,000","341,000","500,000","310,000","376,512",73,
2014 November,"260,000","300,000","405,000","500,000","365,000","390,599",39,
2014 December,"258,000","300,000","397,000","523,000","350,000","397,497",67,
2015 January,"275,000","284,000","350,000","400,000","295,000","346,103",20,
2015 February,"250,000","276,000","304,000","404,000","287,500","327,882",38,
2015 March,"260,000","293,000","344,000","371,000","310,000","324,953",23,
2015 April,"250,000","341,000","405,000","530,000","357,500","388,796",36,
2015 May,"250,000","290,000","365,000","440,000","320,000","345,945",60,
2015 June,"278,000","350,000","404,000","494,000","385,000","388,458",57,
2015 July,"250,000","304,000","395,000","495,000","370,000","364,606",25,
2015 August,"298,000","353,000","400,000","512,000","385,000","404,310",52,
2015 September,"275,000","337,000","415,000","440,000","350,000","371,073",27,
2015 October,"250,000","300,000","352,000","471,000","330,000","362,563",21,
2015 November,"286,000","375,000","414,000","513,000","397,500","460,022",40,
2015 December,"274,000","330,000","377,000","456,000","355,000","377,655",73,
2016 January,"251,000","309,000","401,000","551,000","355,000","383,707",12,
2016 February,"285,000","342,000","403,000","450,000","350,000","380,727",15,
2016 March,"254,000","348,000","500,000","610,000","490,000","446,222",23,
2016 April,"276,000","358,000","422,000","488,000","377,500","411,925",26,
2016 May,"270,000","300,000","330,000","390,000","320,000","326,532",24,
2016 June,"329,000","358,000","388,000","473,000","370,000","398,428",21,
2016 July,"243,000","341,000","488,000","550,000","400,000","409,880",17,
2016 August,"258,000","283,000","315,000","374,000","300,000","315,257",15,
2016 September,"252,000","375,000","427,000","530,000","375,000","408,625",15,
2016 October,"273,000","287,000","400,000","446,000","337,500","343,790",10,
2016 November,**,**,**,**,**,"403,660",9,
2016 December,"264,000","278,000","300,000","421,000","290,000","329,603",11,
2017 January,**,**,**,**,**,"379,217",9,
2017 February,"355,000","367,000","452,000","518,000","405,000","420,822",10,
2017 March,"346,000","364,000","390,000","472,000","380,000","410,678",15,
2017 April,**,**,**,**,**,"360,069",9,
2017 May,"299,000","316,000","350,000","426,000","325,000","362,297",13,
2017 June,"273,000","306,000","334,000","405,000","320,000","325,678",27,
2017 July,"288,000","345,000","400,000","455,000","375,000","391,919",47,
2017 August,"313,000","325,000","349,000","380,000","330,000","345,595",22,
2017 September,"304,000","321,000","335,000","406,000","325,000","343,623",13,
2017 October,"314,000","387,000","461,000","628,000","405,000","466,980",11,
2017 November,"315,000","360,000","400,000","460,000","390,000","389,975",19,
2017 December,"296,000","330,000","378,000","444,000","350,000","367,294",25,
2018 January,"250,000","315,000","350,000","400,000","322,500","324,936",14,
2018 February,"271,000","285,000","317,000","389,000","295,000","338,215",22,
2018 March,"320,000","336,000","370,000","411,000","345,000","364,647",22,
2018 April,"283,000","323,000","382,000","432,000","340,000","368,814",13,
2018 May,"280,000","349,000","398,000","592,000","362,500","409,023",26,
2018 June,"295,000","329,000","415,000","548,000","372,500","427,135",50,
2018 July,"276,000","319,000","347,000","422,000","327,500","347,134",28,
2018 August,"280,000","355,000","410,000","500,000","375,000","391,902",29,
2018 September,"291,000","354,000","428,000","490,000","362,500","419,599",20,
2018 October,"255,000","320,000","360,000","450,000","347,500","355,189",14,
2018 November,"309,000","359,000","421,000","454,000","380,000","388,328",13,
2018 December,**,**,**,**,**,"435,506",7,
2019 January,**,**,**,**,**,**,2,
2019 February,**,**,**,**,**,"450,582",8,
2019 March,**,**,**,**,**,"348,556",6,
2019 April,**,**,**,**,**,**,3,
2019 May,**,**,**,**,**,"334,389",6,
2019 June,"321,000","341,000","358,000","381,000","350,000","358,139",13,
2019 July,"276,000","307,000","333,000","388,000","320,000","326,069",25,
2019 August,**,**,**,**,**,"414,183",6,
2019 September,**,**,**,**,**,"327,422",5,
2019 October,**,**,**,**,**,"320,932",4,
2019 November,**,**,**,**,**,"338,099",5,
2019 December,**,**,**,**,**,"363,963",9,
2020 January,**,**,**,**,**,"330,519",5,
2020 February,**,**,**,**,**,**,3,
2020 March,**,**,**,**,**,"344,245",7,
2020 April,**,**,**,**,**,"374,101",6,
2020 May,"289,000","339,000","362,000","393,000","360,000","352,455",13,
2020 June,"291,000","347,000","361,000","421,000","355,000","355,443",16,
2020 July,"300,000","341,000","383,000","450,000","365,000","376,491",42,
2020 August,"255,000","310,000","385,000","425,000","362,500","358,093",24,
2020 September,"286,000","328,000","384,000","472,000","350,000","368,138",10,
2020 October,"300,000","324,000","351,000","425,000","330,000","370,398",21,
2020 November,"359,000","395,000","478,000","586,000","410,000","486,571",20,
2020 December,"307,000","372,000","426,000","507,000","380,000","410,437",15,
2021 January,"332,000","360,000","373,000","401,000","365,000","369,237",10,
2021 February,"315,000","338,000","394,000","480,000","340,000","383,255",13,
2021 March,"289,000","332,000","385,000","470,000","360,000","376,346",16,
2021 April,"305,000","340,000","395,000","470,000","350,000","389,781",29,
2021 May,"297,000","337,000","403,000","477,000","385,000","390,302",26,
2021 June,"292,000","367,000","416,000","465,000","392,500","390,848",40,
2021 July,"340,000","391,000","420,000","454,000","415,000","405,808",37,
2021 August,**,**,**,**,**,**,5,
2021 September,"320,000","365,000","400,000","510,000","370,000","416,499",14,
2021 October,**,**,**,**,**,"472,907",9,
2021 November,"360,000","457,000","482,000","603,000","475,000","491,094",16,
2021 December,"368,000","425,000","485,000","538,000","450,000","477,605",11,
2022 January,"384,000","458,000","483,000","546,000","475,000","476,708",15,
2022 February,**,**,**,**,**,"520,764",8,
2022 March,"351,000","416,000","532,000","572,000","480,000","553,591",10,
2022 April,"359,000","397,000","437,000","513,000","410,000","428,217",11,
2022 May,"330,000","343,000","387,000","512,000","360,000","430,132",13,
2022 June,"413,000","503,000","554,000","655,000","535,000","533,537",21,
2022 July,"381,000","400,000","518,000","697,000","447,500","514,362",18,
2022 August,"400,000","422,000","495,000","602,000","450,000","508,824",25,
2022 September,**,**,**,**,**,"468,456",9,
2022 October,**,**,**,**,**,"465,632",9,
2022 November,"416,000","433,000","480,000","590,000","455,000","515,486",10,
2022 December,**,**,**,**,**,"456,893",7,
2023 January,"425,000","505,000","540,000","612,000","515,000","543,025",17,
2023 February,"365,000","485,000","546,000","635,000","530,000","504,159",11,
2023 March,**,**,**,**,**,**,3,
2023 April,**,**,**,**,**,**,4,
2023 May,**,**,**,**,**,**,2,
2023 June,"375,000","440,000","475,000","540,000","447,500","475,616",14,
2023 July,"415,000","430,000","595,000","630,000","477,500","514,637",14,
2023 August,**,**,**,**,**,"547,198",6,
2023 September,"368,000","401,000","490,000","568,000","405,000","478,516",17,
2023 October,**,**,**,**,**,**,3,
2023 November,**,**,**,**,**,"511,398",6,
2023 December,**,**,**,**,**,**,4,
2024 January,**,**,**,**,**,**,5,
2024 February,**,**,**,**,**,"449,692",4,
2024 March,**,**,**,**,**,**,3,

Source,CMHC Market Absorption Survey
