"Winnipeg — Historical Average, Median and Price Percentiles for Absorbed Homeowner and Condominium Units  "
January 1990 to March 2024 Semi-detached
,1st 20%,2nd 40%,3rd 60%,4th 80%,Median,Average,Units,
1997 June,**,**,**,**,**,"145,750",16,
1997 July,**,**,**,**,**,"135,488",8,
1997 August,**,**,**,**,**,"121,607",16,
1997 September,**,**,**,**,**,**,9,
1997 October,**,**,**,**,**,**,5,
1997 November,**,**,**,**,**,**,2,
1997 December,**,**,**,**,**,**,3,
1998 January,**,**,**,**,**,**,4,
1998 February,**,**,**,**,**,"139,938",8,
1998 March,**,**,**,**,**,"149,000",8,
1998 April,**,**,**,**,**,"136,740",4,
1998 May,**,**,**,**,**,**,1,
1998 June,**,**,**,**,**,"148,187",8,
1998 July,"137,000","140,000","145,000","160,000","142,500","146,009",16,
1998 August,**,**,**,**,**,"150,960",5,
1998 September,**,**,**,**,**,**,3,
1998 October,**,**,**,**,**,**,0,
1998 November,**,**,**,**,**,**,6,
1998 December,**,**,**,**,**,"143,625",12,
1999 January,**,**,**,**,**,**,1,
1999 February,**,**,**,**,**,**,3,
1999 March,**,**,**,**,**,**,3,
1999 April,**,**,**,**,**,**,4,
1999 May,**,**,**,**,**,**,0,
1999 June,**,**,**,**,**,**,0,
1999 July,**,**,**,**,**,**,6,
1999 August,**,**,**,**,**,**,2,
1999 September,**,**,**,**,**,**,3,
1999 October,**,**,**,**,**,**,3,
1999 November,**,**,**,**,**,"144,623",8,
1999 December,**,**,**,**,**,**,1,
2000 January,**,**,**,**,**,"158,738",4,
2000 February,**,**,**,**,**,**,5,
2000 March,**,**,**,**,**,**,0,
2000 April,**,**,**,**,**,**,4,
2000 May,**,**,**,**,**,**,2,
2000 June,**,**,**,**,**,**,4,
2000 July,**,**,**,**,**,**,4,
2000 August,**,**,**,**,**,**,0,
2000 September,**,**,**,**,**,**,3,
2000 October,**,**,**,**,**,**,2,
2000 November,**,**,**,**,**,**,0,
2000 December,**,**,**,**,**,**,0,
2001 January,**,**,**,**,**,**,1,
2001 February,**,**,**,**,**,**,0,
2001 March,**,**,**,**,**,**,2,
2001 April,**,**,**,**,**,**,1,
2001 May,**,**,**,**,**,**,1,
2001 June,**,**,**,**,**,"159,831",5,
2001 July,**,**,**,**,**,**,1,
2001 August,**,**,**,**,**,**,0,
2001 September,**,**,**,**,**,**,2,
2001 October,**,**,**,**,**,**,0,
2001 November,**,**,**,**,**,**,1,
2001 December,**,**,**,**,**,**,1,
2002 January,**,**,**,**,**,**,0,
2002 February,**,**,**,**,**,**,2,
2002 March,**,**,**,**,**,**,0,
2002 April,**,**,**,**,**,**,3,
2002 May,**,**,**,**,**,**,6,
2002 June,**,**,**,**,**,**,2,
2002 July,**,**,**,**,**,"159,522",12,
2002 August,**,**,**,**,**,**,5,
2002 September,**,**,**,**,**,**,6,
2002 October,**,**,**,**,**,**,1,
2002 November,**,**,**,**,**,**,4,
2002 December,**,**,**,**,**,**,8,
2003 January,**,**,**,**,**,**,1,
2003 February,**,**,**,**,**,**,1,
2003 March,**,**,**,**,**,**,1,
2003 April,**,**,**,**,**,**,0,
2003 May,**,**,**,**,**,**,4,
2003 June,**,**,**,**,**,**,1,
2003 July,**,**,**,**,**,"164,949",5,
2003 August,**,**,**,**,**,**,3,
2003 September,**,**,**,**,**,**,4,
2003 October,**,**,**,**,**,"175,145",11,
2003 November,**,**,**,**,**,**,2,
2003 December,**,**,**,**,**,**,3,
2004 January,**,**,**,**,**,**,0,
2004 February,**,**,**,**,**,**,0,
2004 March,**,**,**,**,**,**,0,
2004 April,**,**,**,**,**,**,0,
2004 May,**,**,**,**,**,**,0,
2004 June,**,**,**,**,**,"202,805",7,
2004 July,**,**,**,**,**,**,1,
2004 August,**,**,**,**,**,"210,651",11,
2004 September,**,**,**,**,**,**,4,
2004 October,**,**,**,**,**,"229,259",10,
2004 November,**,**,**,**,**,**,5,
2004 December,**,**,**,**,**,"224,838",8,
2005 January,**,**,**,**,**,**,0,
2005 February,**,**,**,**,**,**,6,
2005 March,**,**,**,**,**,**,6,
2005 April,**,**,**,**,**,**,4,
2005 May,**,**,**,**,**,**,4,
2005 June,**,**,**,**,**,**,0,
2005 July,**,**,**,**,**,**,0,
2005 August,**,**,**,**,**,**,2,
2005 September,**,**,**,**,**,**,3,
2005 October,**,**,**,**,**,**,0,
2005 November,**,**,**,**,**,**,6,
2005 December,**,**,**,**,**,**,0,
2006 January,**,**,**,**,**,**,0,
2006 February,**,**,**,**,**,**,0,
2006 March,**,**,**,**,**,**,2,
2006 April,**,**,**,**,**,**,3,
2006 May,**,**,**,**,**,**,0,
2006 June,"225,000","240,000","260,000","260,000","252,500","245,271",28,
2006 July,**,**,**,**,**,**,5,
2006 August,"225,000","225,000","240,000","240,000","240,000","236,095",38,
2006 September,**,**,**,**,**,"243,271",7,
2006 October,**,**,**,**,**,**,7,
2006 November,**,**,**,**,**,**,1,
2006 December,**,**,**,**,**,**,2,
2007 January,**,**,**,**,**,**,2,
2007 February,**,**,**,**,**,**,1,
2007 March,**,**,**,**,**,**,1,
2007 April,**,**,**,**,**,**,0,
2007 May,**,**,**,**,**,**,0,
2007 June,**,**,**,**,**,**,0,
2007 July,**,**,**,**,**,**,2,
2007 August,**,**,**,**,**,**,6,
2007 September,**,**,**,**,**,"248,835",20,
2007 October,**,**,**,**,**,**,0,
2007 November,**,**,**,**,**,**,0,
2007 December,**,**,**,**,**,**,1,
2008 January,**,**,**,**,**,**,0,
2008 February,**,**,**,**,**,**,0,
2008 March,**,**,**,**,**,**,0,
2008 April,**,**,**,**,**,**,0,
2008 May,**,**,**,**,**,**,5,
2008 June,**,**,**,**,**,**,3,
2008 July,**,**,**,**,**,**,6,
2008 August,**,**,**,**,**,**,1,
2008 September,**,**,**,**,**,**,1,
2008 October,**,**,**,**,**,**,0,
2008 November,**,**,**,**,**,**,3,
2008 December,**,**,**,**,**,**,0,
2009 January,**,**,**,**,**,**,3,
2009 February,**,**,**,**,**,**,2,
2009 March,**,**,**,**,**,**,0,
2009 April,**,**,**,**,**,**,0,
2009 May,**,**,**,**,**,**,2,
2009 June,**,**,**,**,**,**,3,
2009 July,**,**,**,**,**,**,0,
2009 August,**,**,**,**,**,**,1,
2009 September,**,**,**,**,**,**,5,
2009 October,**,**,**,**,**,**,7,
2009 November,**,**,**,**,**,**,6,
2009 December,**,**,**,**,**,**,4,
2010 January,**,**,**,**,**,**,3,
2010 February,**,**,**,**,**,**,1,
2010 March,**,**,**,**,**,**,1,
2010 April,**,**,**,**,**,**,3,
2010 May,**,**,**,**,**,**,5,
2010 June,**,**,**,**,**,**,1,
2010 July,**,**,**,**,**,**,2,
2010 August,**,**,**,**,**,**,4,
2010 September,**,**,**,**,**,**,4,
2010 October,**,**,**,**,**,**,5,
2010 November,**,**,**,**,**,**,0,
2010 December,**,**,**,**,**,**,5,
2011 January,**,**,**,**,**,**,2,
2011 February,**,**,**,**,**,**,2,
2011 March,**,**,**,**,**,**,3,
2011 April,**,**,**,**,**,**,3,
2011 May,**,**,**,**,**,**,2,
2011 June,**,**,**,**,**,**,2,
2011 July,**,**,**,**,**,**,3,
2011 August,**,**,**,**,**,**,5,
2011 September,**,**,**,**,**,**,1,
2011 October,**,**,**,**,**,**,5,
2011 November,**,**,**,**,**,**,2,
2011 December,**,**,**,**,**,**,2,
2012 January,**,**,**,**,**,**,4,
2012 February,**,**,**,**,**,**,3,
2012 March,**,**,**,**,**,**,0,
2012 April,**,**,**,**,**,**,0,
2012 May,**,**,**,**,**,**,2,
2012 June,**,**,**,**,**,**,2,
2012 July,**,**,**,**,**,"353,904",9,
2012 August,**,**,**,**,**,**,7,
2012 September,**,**,**,**,**,**,3,
2012 October,**,**,**,**,**,"323,607",6,
2012 November,**,**,**,**,**,**,9,
2012 December,**,**,**,**,**,**,12,
2013 January,**,**,**,**,**,**,2,
2013 February,**,**,**,**,**,"289,966",10,
2013 March,**,**,**,**,**,**,2,
2013 April,**,**,**,**,**,**,4,
2013 May,**,**,**,**,**,**,10,
2013 June,**,**,**,**,**,**,18,
2013 July,**,**,**,**,**,**,11,
2013 August,**,**,**,**,**,**,2,
2013 September,**,**,**,**,**,**,5,
2013 October,**,**,**,**,**,"292,737",8,
2013 November,**,**,**,**,**,"282,218",12,
2013 December,**,**,**,**,**,**,14,
2014 January,**,**,**,**,**,"223,943",7,
2014 February,**,**,**,**,**,**,1,
2014 March,**,**,**,**,**,**,9,
2014 April,**,**,**,**,**,"446,181",8,
2014 May,**,**,**,**,**,"255,975",8,
2014 June,**,**,**,**,**,**,3,
2014 July,**,**,**,**,**,**,6,
2014 August,**,**,**,**,**,**,4,
2014 September,**,**,**,**,**,**,1,
2014 October,**,**,**,**,**,**,3,
2014 November,**,**,**,**,**,**,15,
2014 December,**,**,**,**,**,**,14,
2015 January,**,**,**,**,**,**,7,
2015 February,**,**,**,**,**,"339,579",12,
2015 March,**,**,**,**,**,**,14,
2015 April,**,**,**,**,**,**,2,
2015 May,**,**,**,**,**,**,5,
2015 June,**,**,**,**,**,**,8,
2015 July,**,**,**,**,**,**,7,
2015 August,**,**,**,**,**,**,13,
2015 September,**,**,**,**,**,"299,957",7,
2015 October,**,**,**,**,**,**,13,
2015 November,**,**,**,**,**,**,26,
2015 December,**,**,**,**,**,**,27,
2016 January,**,**,**,**,**,**,16,
2016 February,**,**,**,**,**,**,35,
2016 March,**,**,**,**,**,**,18,
2016 April,"285,000","290,000","300,000","310,000","295,000","298,116",29,
2016 May,"281,000","300,000","305,000","335,000","300,000","311,162",30,
2016 June,"296,000","305,000","310,000","330,000","307,500","309,181",22,
2016 July,"288,000","300,000","300,000","325,000","300,000","302,600",37,
2016 August,"290,000","300,000","300,000","325,000","300,000","303,632",29,
2016 September,"294,000","300,000","325,000","330,000","310,000","308,309",33,
2016 October,"269,000","291,000","300,000","332,000","297,500","302,159",22,
2016 November,**,**,**,**,**,**,16,
2016 December,**,**,**,**,**,**,19,
2017 January,**,**,**,**,**,**,12,
2017 February,**,**,**,**,**,"291,324",10,
2017 March,"290,000","330,000","375,000","530,000","332,500","380,268",24,
2017 April,**,**,**,**,**,**,11,
2017 May,**,**,**,**,**,**,21,
2017 June,"295,000","300,000","315,000","335,000","315,000","317,145",19,
2017 July,**,**,**,**,**,**,22,
2017 August,"300,000","305,000","330,000","330,000","317,500","313,157",14,
2017 September,**,**,**,**,**,**,14,
2017 October,**,**,**,**,**,"307,707",19,
2017 November,"280,000","300,000","321,000","344,000","310,000","312,489",30,
2017 December,**,**,**,**,**,**,26,
2018 January,**,**,**,**,**,**,14,
2018 February,**,**,**,**,**,**,25,
2018 March,"296,000","310,000","310,000","329,000","310,000","334,251",30,
2018 April,**,**,**,**,**,**,22,
2018 May,"291,000","305,000","310,000","327,000","307,500","311,564",32,
2018 June,**,**,**,**,**,**,33,
2018 July,**,**,**,**,**,**,36,
2018 August,"300,000","310,000","315,000","323,000","315,000","310,831",36,
2018 September,**,**,**,**,**,**,20,
2018 October,**,**,**,**,**,**,20,
2018 November,**,**,**,**,**,**,14,
2018 December,"305,000","315,000","323,000","345,000","315,000","321,626",25,
2019 January,"329,000","340,000","360,000","370,000","350,000","351,071",23,
2019 February,"304,000","328,000","348,000","380,000","335,000","341,110",13,
2019 March,"310,000","320,000","344,000","373,000","335,000","339,399",28,
2019 April,"335,000","336,000","359,000","374,000","345,000","348,738",22,
2019 May,"310,000","320,000","330,000","360,000","322,500","331,676",24,
2019 June,"310,000","332,000","365,000","450,000","340,000","376,862",27,
2019 July,**,**,**,**,**,**,29,
2019 August,**,**,**,**,**,**,24,
2019 September,**,**,**,**,**,"357,038",13,
2019 October,**,**,**,**,**,"335,593",12,
2019 November,**,**,**,**,**,**,27,
2019 December,"335,000","353,000","367,000","375,000","360,000","349,852",23,
2020 January,**,**,**,**,**,"323,766",10,
2020 February,"325,000","348,000","350,000","370,000","350,000","346,776",23,
2020 March,"320,000","330,000","349,000","360,000","342,500","345,980",32,
2020 April,"307,000","330,000","360,000","375,000","350,000","346,046",21,
2020 May,"330,000","330,000","360,000","360,000","342,500","346,793",14,
2020 June,**,**,**,**,**,**,24,
2020 July,**,**,**,**,**,"345,789",13,
2020 August,"318,000","340,000","360,000","371,000","360,000","349,098",13,
2020 September,"330,000","335,000","345,000","350,000","340,000","340,637",19,
2020 October,**,**,**,**,**,**,22,
2020 November,**,**,**,**,**,**,9,
2020 December,**,**,**,**,**,"347,875",5,
2021 January,**,**,**,**,**,**,52,
2021 February,"310,000","343,000","345,000","432,000","345,000","368,408",13,
2021 March,"315,000","330,000","350,000","365,000","340,000","342,852",24,
2021 April,**,**,**,**,**,**,17,
2021 May,"325,000","334,000","340,000","354,000","335,000","338,739",21,
2021 June,**,**,**,**,**,**,11,
2021 July,**,**,**,**,**,**,15,
2021 August,**,**,**,**,**,**,16,
2021 September,**,**,**,**,**,**,6,
2021 October,**,**,**,**,**,"348,825",8,
2021 November,**,**,**,**,**,**,3,
2021 December,**,**,**,**,**,"410,900",8,
2022 January,**,**,**,**,**,"381,193",15,
2022 February,**,**,**,**,**,"376,630",10,
2022 March,"400,000","410,000","440,000","459,000","430,000","425,914",20,
2022 April,"355,000","400,000","407,000","440,000","405,000","402,696",38,
2022 May,"350,000","350,000","399,000","448,000","375,000","388,897",27,
2022 June,"350,000","385,000","410,000","480,000","405,000","414,868",20,
2022 July,**,**,**,**,**,**,12,
2022 August,"350,000","384,000","450,000","455,000","440,000","401,466",17,
2022 September,**,**,**,**,**,**,8,
2022 October,"373,000","385,000","420,000","444,000","405,000","412,756",16,
2022 November,"400,000","450,000","455,000","485,000","455,000","444,279",43,
2022 December,"357,000","390,000","430,000","460,000","400,000","411,854",15,
2023 January,"370,000","426,000","459,000","460,000","455,000","423,862",27,
2023 February,"390,000","420,000","458,000","493,000","425,000","440,579",30,
2023 March,"456,000","471,000","479,000","487,000","475,000","467,983",22,
2023 April,"390,000","400,000","450,000","480,000","420,000","426,151",29,
2023 May,"406,000","454,000","489,000","504,000","482,500","460,488",22,
2023 June,"385,000","450,000","457,000","490,000","450,000","457,792",33,
2023 July,"410,000","450,000","475,000","484,000","455,000","453,768",18,
2023 August,"395,000","456,000","498,000","514,000","485,000","466,295",22,
2023 September,"450,000","457,000","480,000","502,000","465,000","474,299",17,
2023 October,"425,000","427,000","460,000","502,000","450,000","464,111",37,
2023 November,"430,000","440,000","460,000","490,000","450,000","459,993",44,
2023 December,"428,000","456,000","481,000","494,000","460,000","458,515",17,
2024 January,"375,000","447,000","458,000","484,000","450,000","442,897",30,
2024 February,"425,000","440,000","463,000","480,000","445,000","450,518",32,
2024 March,"413,000","442,000","460,000","480,000","460,000","441,278",42,

Source,CMHC Market Absorption Survey
