"Toronto — Historical Average, Median and Price Percentiles for Absorbed Homeowner and Condominium Units  "
January 1990 to March 2024 Single
,1st 20%,2nd 40%,3rd 60%,4th 80%,Median,Average,Units,
1993 March,"205,000","245,000","289,000","400,000","260,000","313,299",587,
1993 April,"210,000","245,000","290,000","390,000","265,000","309,483",606,
1993 May,"210,000","245,000","287,000","380,000","262,500","304,057",668,
1993 June,"205,000","235,000","270,000","370,000","255,000","301,678",667,
1993 July,"195,000","230,000","265,000","335,000","245,000","295,772",751,
1993 August,"205,000","235,000","275,000","345,000","255,000","289,491","1,027",
1993 September,"205,000","235,000","275,000","375,000","255,000","297,302",835,
1993 October,"210,000","240,000","295,000","400,000","260,000","316,481",816,
1993 November,"215,000","249,000","290,000","400,000","270,000","313,772",646,
1993 December,"195,000","230,000","284,000","400,000","250,000","309,251",592,
1994 January,"210,000","240,000","275,000","360,000","255,000","301,302",734,
1994 February,"215,000","250,000","295,000","395,000","270,000","319,785",454,
1994 March,"195,000","225,000","265,000","350,000","245,000","298,973",509,
1994 April,"200,000","240,000","275,000","356,000","255,000","305,765",508,
1994 May,"215,000","250,000","295,000","390,000","270,000","320,709",640,
1994 June,"205,000","235,000","270,000","340,000","250,000","289,978",547,
1994 July,"195,000","230,000","260,000","300,000","245,000","263,361",899,
1994 August,"200,000","240,000","270,000","350,000","250,000","298,117",734,
1994 September,"205,000","240,000","270,000","350,000","255,000","296,220",991,
1994 October,"200,000","235,000","270,000","325,000","250,000","278,778",920,
1994 November,"190,000","230,000","265,000","350,000","250,000","289,028","1,136",
1994 December,"190,000","220,000","260,000","340,000","235,000","275,908","1,141",
1995 January,"205,000","250,000","285,000","370,000","265,000","303,939",789,
1995 February,"205,000","241,000","280,000","362,000","265,000","300,922",492,
1995 March,"225,000","245,000","280,000","375,000","260,000","310,973",695,
1995 April,"205,000","245,000","280,000","365,000","265,000","298,017",615,
1995 May,"215,000","245,000","290,000","375,000","265,000","306,215",615,
1995 June,"210,000","245,000","285,000","370,000","270,000","310,436",702,
1995 July,"220,000","260,000","300,000","410,000","280,000","332,675",792,
1995 August,"210,000","240,000","280,000","366,000","260,000","295,367",838,
1995 September,"220,000","260,000","315,000","420,000","280,000","324,852",743,
1995 October,"205,000","240,000","280,000","335,000","255,000","293,178",767,
1995 November,"210,000","245,000","280,000","359,000","265,000","307,237",470,
1995 December,"205,000","237,000","280,000","334,000","250,000","290,642",565,
1996 January,"220,000","255,000","300,000","405,000","275,000","331,364",593,
1996 February,"200,000","235,000","275,000","345,000","255,000","293,466",522,
1996 March,"215,000","260,000","315,000","395,000","285,000","331,829",548,
1996 April,"210,000","260,000","309,000","404,000","280,000","328,714",437,
1996 May,"215,000","254,000","305,000","390,000","280,000","317,645",501,
1996 June,"195,000","227,000","275,000","345,000","250,000","293,581",555,
1996 July,"200,000","240,000","280,000","320,000","260,000","278,515",713,
1996 August,"200,000","225,000","260,000","300,000","240,000","272,004",833,
1996 September,"210,000","245,000","290,000","370,000","270,000","304,288","1,237",
1996 October,"200,000","225,000","265,000","330,000","240,000","287,932",959,
1996 November,"200,000","230,000","265,000","320,000","245,000","283,730",991,
1996 December,"205,000","230,000","270,000","330,000","250,000","299,353",797,
1997 January,"205,000","240,000","280,000","335,000","260,000","294,161",935,
1997 February,"210,000","245,000","285,000","357,000","260,000","300,423",742,
1997 March,"210,000","240,000","285,000","330,000","260,000","284,973",686,
1997 April,"210,000","240,000","270,000","348,000","255,000","294,402",926,
1997 May,"210,000","245,000","285,000","355,000","265,000","305,722",795,
1997 June,"205,000","240,000","275,000","325,000","255,000","285,504",861,
1997 July,"210,000","240,000","280,000","325,000","260,000","284,851","1,209",
1997 August,"210,000","240,000","275,000","325,000","260,000","284,900","1,324",
1997 September,"215,000","249,000","280,000","320,000","265,000","287,440","1,406",
1997 October,"215,000","245,000","280,000","320,000","265,000","289,200","1,195",
1997 November,"210,000","240,000","275,000","320,000","260,000","281,698","1,243",
1997 December,"205,000","235,000","265,000","319,000","250,000","278,513","1,115",
1998 January,"220,000","250,000","275,000","315,000","260,000","283,845","1,145",
1998 February,"220,000","250,000","270,000","315,000","255,000","290,835","1,144",
1998 March,"220,000","245,000","280,000","325,000","260,000","287,237",943,
1998 April,"215,000","245,000","270,000","320,000","255,000","282,745","1,219",
1998 May,"220,000","240,000","260,000","300,000","250,000","277,272",923,
1998 June,"215,000","250,000","290,000","350,000","265,000","300,990",994,
1998 July,"210,000","240,000","265,000","325,000","250,000","284,563",731,
1998 August,"210,000","240,000","275,000","325,000","255,000","291,961",865,
1998 September,"215,000","240,000","265,000","310,000","250,000","287,620",875,
1998 October,"215,000","250,000","280,000","335,000","265,000","295,326","1,003",
1998 November,"210,000","235,000","265,000","305,000","250,000","275,813","1,065",
1998 December,"220,000","240,000","265,000","315,000","255,000","280,939","1,140",
1999 January,"220,000","255,000","285,000","335,000","270,000","296,211",919,
1999 February,"235,000","255,000","285,000","325,000","270,000","295,546","1,338",
1999 March,"225,000","255,000","285,000","330,000","267,500","296,138","1,410",
1999 April,"235,000","260,000","290,000","345,000","275,000","303,129","1,193",
1999 May,"225,000","250,000","275,000","330,000","260,000","307,849","1,049",
1999 June,"220,000","250,000","270,000","310,000","260,000","285,364","1,140",
1999 July,"230,000","255,000","275,000","320,000","265,000","303,611","1,205",
1999 August,"225,000","250,000","275,000","310,000","260,000","279,310","1,849",
1999 September,"225,000","250,000","275,000","310,000","260,000","281,796","1,174",
1999 October,"230,000","260,000","290,000","340,000","280,000","301,564","1,294",
1999 November,"225,000","250,000","280,000","315,000","265,000","289,389","1,442",
1999 December,"230,000","260,000","290,000","335,000","270,000","306,753","1,090",
2000 January,"234,000","260,000","285,000","335,000","270,000","295,868","1,178",
2000 February,"200,000","235,000","270,000","305,000","250,000","272,613","1,240",
2000 March,"225,000","255,000","285,000","330,000","270,000","309,129","1,386",
2000 April,"225,000","250,000","280,000","320,000","265,000","293,066","1,062",
2000 May,"225,000","260,000","285,000","320,000","270,000","288,968","1,174",
2000 June,"235,000","255,000","280,000","315,000","270,000","291,060","1,269",
2000 July,"235,000","260,000","290,000","330,000","275,000","304,894","1,503",
2000 August,"235,000","255,000","285,000","325,000","270,000","296,216","1,446",
2000 September,"230,000","260,000","290,000","330,000","275,000","293,589","1,670",
2000 October,"235,000","260,000","290,000","325,000","275,000","305,448","1,333",
2000 November,"250,000","280,000","305,000","350,000","290,000","314,270","1,451",
2000 December,"235,000","260,000","285,000","320,000","275,000","300,212",995,
2001 January,"230,000","265,000","295,000","340,000","280,000","303,261","1,811",
2001 February,"230,000","260,000","285,000","325,000","275,000","305,135","1,230",
2001 March,"235,000","268,000","295,000","340,000","280,000","307,749","1,218",
2001 April,"245,000","270,000","300,000","355,000","285,000","321,753","1,279",
2001 May,"230,000","260,000","290,000","335,000","275,000","305,750","1,275",
2001 June,"240,000","260,000","295,000","335,000","275,000","315,602","1,188",
2001 July,"250,000","275,000","315,000","360,000","295,000","329,579","1,176",
2001 August,"230,000","255,000","280,000","315,000","270,000","297,452","2,500",
2001 September,"225,000","250,000","280,000","315,000","265,000","288,473","1,934",
2001 October,"225,000","260,000","280,000","310,000","270,000","288,673","2,512",
2001 November,"235,000","260,000","295,000","340,000","280,000","311,414","1,339",
2001 December,"225,000","265,000","290,000","330,000","275,000","299,201","1,351",
2002 January,"240,000","270,000","300,000","355,000","285,000","330,338","1,194",
2002 February,"240,000","265,000","295,000","320,000","285,000","303,146","1,335",
2002 March,"234,000","265,000","300,000","340,000","285,000","309,598","1,468",
2002 April,"230,000","265,000","295,000","335,000","280,000","316,233","1,185",
2002 May,"245,000","275,000","300,000","335,000","290,000","309,161","1,678",
2002 June,"250,000","280,000","305,000","355,000","295,000","322,832","1,421",
2002 July,"255,000","280,000","310,000","365,000","300,000","331,211","1,817",
2002 August,"225,000","260,000","295,000","335,000","280,000","298,956","2,245",
2002 September,"215,000","255,000","290,000","330,000","275,000","294,271","2,114",
2002 October,"230,000","265,000","300,000","340,000","285,000","315,621","1,986",
2002 November,"250,000","290,000","315,000","350,000","300,000","324,547","1,767",
2002 December,"225,000","270,000","305,000","345,000","290,000","302,888","1,913",
2003 January,"255,000","290,000","325,000","365,000","305,000","337,894","1,413",
2003 February,"240,000","275,000","305,000","345,000","295,000","322,903","1,441",
2003 March,"245,000","275,000","315,000","365,000","292,500","334,645","1,238",
2003 April,"250,000","280,000","310,000","355,000","295,000","332,862","1,480",
2003 May,"255,000","295,000","330,000","380,000","310,000","343,094","1,247",
2003 June,"260,000","295,000","330,000","375,000","310,000","343,513","1,508",
2003 July,"260,000","295,000","335,000","400,000","315,000","367,357","1,508",
2003 August,"260,000","290,000","330,000","385,000","305,000","350,583","1,611",
2003 September,"270,000","300,000","330,000","380,000","315,000","345,080","1,516",
2003 October,"270,000","300,000","330,000","385,000","315,000","355,338","1,802",
2003 November,"270,000","305,000","335,000","400,000","320,000","363,279","1,717",
2003 December,"270,000","305,000","345,000","405,000","320,000","362,950","1,727",
2004 January,"275,000","305,000","340,000","400,000","320,000","351,755","1,859",
2004 February,"275,000","305,000","335,000","390,000","320,000","361,862","1,415",
2004 March,"270,000","305,000","340,000","405,000","320,000","368,471","1,344",
2004 April,"275,000","305,000","340,000","410,000","320,000","358,554","1,395",
2004 May,"280,000","310,000","350,000","415,000","330,000","379,806","1,290",
2004 June,"275,000","315,000","360,000","440,000","335,000","384,928","1,385",
2004 July,"290,000","320,000","360,000","420,000","340,000","377,017","1,940",
2004 August,"290,000","330,000","365,000","410,000","350,000","381,375","1,702",
2004 September,"290,000","320,000","360,000","420,000","335,000","381,814","1,651",
2004 October,"290,000","330,000","370,000","425,000","350,000","387,904","1,664",
2004 November,"285,000","325,000","370,000","425,000","345,000","372,182","1,721",
2004 December,"295,000","330,000","370,000","440,000","347,500","393,653","1,672",
2005 January,"315,000","345,000","390,000","460,000","362,500","394,793","1,546",
2005 February,"310,000","355,000","395,000","450,000","380,000","402,608","1,525",
2005 March,"295,000","345,000","395,000","460,000","370,000","426,185","1,571",
2005 April,"315,000","355,000","390,000","450,000","372,500","439,115","1,368",
2005 May,"320,000","360,000","400,000","480,000","380,000","429,786","1,346",
2005 June,"325,000","365,000","405,000","485,000","380,000","439,566","1,152",
2005 July,"310,000","355,000","405,000","485,000","380,000","425,281","1,442",
2005 August,"320,000","365,000","405,000","470,000","380,000","427,596","1,487",
2005 September,"305,000","350,000","390,000","445,000","370,000","411,888","1,715",
2005 October,"320,000","360,000","400,000","450,000","380,000","410,947","1,253",
2005 November,"325,000","360,000","390,000","455,000","375,000","418,011","1,459",
2005 December,"310,000","350,000","385,000","443,000","365,000","408,580","1,321",
2006 January,"315,000","370,000","425,000","505,000","390,000","483,764","1,173",
2006 February,"320,000","370,000","410,000","480,000","385,000","430,535","1,199",
2006 March,"330,000","375,000","415,000","480,000","395,000","440,251","1,197",
2006 April,"325,000","360,000","400,000","480,000","380,000","447,615","1,166",
2006 May,"350,000","400,000","445,000","530,000","425,000","488,635","1,224",
2006 June,"350,000","395,000","435,000","485,000","415,000","458,362","1,420",
2006 July,"330,000","375,000","410,000","490,000","390,000","444,694","1,394",
2006 August,"325,000","375,000","420,000","490,000","395,000","450,479","1,592",
2006 September,"350,000","400,000","445,000","520,000","425,000","463,720","1,150",
2006 October,"355,000","400,000","475,000","576,000","435,000","538,605",873,
2006 November,"360,000","400,000","455,000","535,000","425,000","476,524","1,427",
2006 December,"360,000","405,000","465,000","545,000","435,000","506,411",968,
2007 January,"370,000","420,000","480,000","545,000","450,000","502,469","1,404",
2007 February,"365,000","405,000","460,000","550,000","430,000","498,085",897,
2007 March,"370,000","420,000","475,000","590,000","440,000","530,370",900,
2007 April,"355,000","405,000","445,000","530,000","420,000","491,849","1,116",
2007 May,"370,000","415,000","487,000","560,000","455,000","505,408","1,093",
2007 June,"370,000","410,000","500,000","600,000","455,000","532,032","1,173",
2007 July,"375,000","415,000","490,000","560,000","450,000","513,507","1,384",
2007 August,"380,000","420,000","495,000","591,000","460,000","518,676","1,093",
2007 September,"380,000","430,000","495,000","570,000","465,000","532,767","1,239",
2007 October,"370,000","420,000","490,000","560,000","450,000","505,692","1,206",
2007 November,"375,000","425,000","490,000","590,000","460,000","522,760","1,344",
2007 December,"380,000","420,000","485,000","590,000","445,000","529,130","1,179",
2008 January,"375,000","425,000","495,000","590,000","450,000","520,582",909,
2008 February,"389,000","435,000","505,000","606,000","470,000","556,906",993,
2008 March,"390,000","440,000","495,000","570,000","465,000","533,501",879,
2008 April,"400,000","450,000","510,000","590,000","480,000","541,992","1,049",
2008 May,"380,000","450,000","510,000","620,000","480,000","552,904","1,072",
2008 June,"375,000","435,000","505,000","590,000","475,000","524,179","1,267",
2008 July,"390,000","445,000","516,000","600,000","480,000","523,923","1,171",
2008 August,"400,000","465,000","520,000","620,000","495,000","538,643","1,398",
2008 September,"390,000","435,000","495,000","580,000","470,000","513,700","1,318",
2008 October,"405,000","450,000","530,000","625,000","495,000","547,945","1,375",
2008 November,"410,000","480,000","565,000","701,000","520,000","585,035","1,093",
2008 December,"400,000","450,000","520,000","640,000","475,000","551,749","1,157",
2009 January,"405,000","470,000","535,000","650,000","495,000","554,950",916,
2009 February,"420,000","490,000","555,000","666,000","520,000","598,852",693,
2009 March,"405,000","460,000","510,000","650,000","480,000","563,413",745,
2009 April,"410,000","470,000","570,000","650,000","510,000","569,622",786,
2009 May,"410,000","480,000","540,000","675,000","515,000","581,118",798,
2009 June,"400,000","455,000","520,000","647,000","485,000","558,030",937,
2009 July,"400,000","467,000","525,000","640,000","490,000","573,020",735,
2009 August,"400,000","450,000","510,000","687,000","485,000","571,746",682,
2009 September,"390,000","440,000","515,000","685,000","480,000","592,960",694,
2009 October,"400,000","450,000","539,000","800,000","485,000","630,752",687,
2009 November,"410,000","485,000","560,000","656,000","530,000","622,900",688,
2009 December,"420,000","480,000","550,000","655,000","505,000","589,676",691,
2010 January,"440,000","533,000","600,000","720,000","565,000","625,375",633,
2010 February,"410,000","460,000","522,000","630,000","490,000","583,263",648,
2010 March,"420,000","490,000","575,000","660,000","535,000","659,564",689,
2010 April,"409,000","450,000","552,000","630,000","495,000","567,370",723,
2010 May,"405,000","450,000","535,000","635,000","485,000","594,147","1,024",
2010 June,"420,000","465,000","545,000","645,000","510,000","559,400","1,104",
2010 July,"415,000","470,000","535,000","610,000","505,000","574,257","1,036",
2010 August,"420,000","495,000","580,000","685,000","545,000","622,006",924,
2010 September,"410,000","480,000","560,000","675,000","515,000","603,422",838,
2010 October,"420,000","480,000","550,000","665,000","520,000","632,650",815,
2010 November,"410,000","490,000","570,000","684,000","520,000","617,943",945,
2010 December,"425,000","500,000","595,000","745,000","555,000","682,777",658,
2011 January,"440,000","529,000","590,000","685,000","570,000","639,706",701,
2011 February,"430,000","500,000","590,000","745,000","550,000","669,252",593,
2011 March,"420,000","480,000","560,000","665,000","520,000","676,538",694,
2011 April,"455,000","530,000","610,000","692,000","575,000","655,459",567,
2011 May,"420,000","490,000","590,000","680,000","545,000","602,372",932,
2011 June,"480,000","550,000","610,000","720,000","580,000","673,286",747,
2011 July,"465,000","545,000","630,000","770,000","590,000","763,384",829,
2011 August,"425,000","485,000","578,000","674,000","525,000","591,216",750,
2011 September,"415,000","481,000","595,000","750,000","540,000","654,578",782,
2011 October,"410,000","485,000","580,000","703,000","525,000","635,029",806,
2011 November,"445,000","527,000","610,000","725,000","572,500","674,473",970,
2011 December,"430,000","505,000","625,000","770,000","560,000","662,516",813,
2012 January,"450,000","520,000","590,000","685,000","560,000","620,062","1,024",
2012 February,"470,000","550,000","610,000","760,000","575,000","706,691",801,
2012 March,"435,000","515,000","630,000","765,000","565,000","660,591",794,
2012 April,"456,000","535,000","610,000","740,000","575,000","674,343",865,
2012 May,"440,000","540,000","635,000","745,000","575,000","623,972","1,069",
2012 June,"425,000","480,000","565,000","712,000","520,000","590,819",997,
2012 July,"460,000","550,000","650,000","815,000","600,000","692,820","1,088",
2012 August,"448,000","516,000","655,000","804,000","570,000","686,185",877,
2012 September,"455,000","565,000","710,000","880,000","625,000","725,856",729,
2012 October,"440,000","545,000","637,000","770,000","577,500","675,042","1,038",
2012 November,"489,000","573,000","685,000","835,000","620,000","732,841",838,
2012 December,"468,000","570,000","680,000","835,000","630,000","718,330",857,
2013 January,"465,000","580,000","670,000","780,000","630,000","728,397",759,
2013 February,"441,000","585,000","698,000","860,000","650,000","735,575",670,
2013 March,"440,000","520,000","620,000","728,000","570,000","684,298",891,
2013 April,"480,000","570,000","661,000","780,000","600,000","703,719",786,
2013 May,"450,000","550,000","645,000","770,000","605,000","699,081",766,
2013 June,"475,000","590,000","703,000","880,000","640,000","813,808",830,
2013 July,"445,000","560,000","660,000","780,000","595,000","708,301",799,
2013 August,"475,000","590,000","690,000","880,000","625,000","784,211","1,019",
2013 September,"475,000","595,000","735,000","964,000","650,000","866,345",775,
2013 October,"485,000","620,000","745,000","910,000","685,000","798,833",820,
2013 November,"535,000","625,000","700,000","850,000","665,000","812,477",979,
2013 December,"475,000","585,000","680,000","874,000","630,000","723,060",790,
2014 January,"500,000","625,000","762,000","890,000","690,000","800,699",628,
2014 February,"450,000","586,000","735,000","910,000","655,000","782,667",737,
2014 March,"520,000","640,000","790,000","970,000","690,000","839,786",738,
2014 April,"535,000","664,000","770,000","950,000","715,000","824,914",706,
2014 May,"525,000","629,000","745,000","905,000","685,000","804,104",821,
2014 June,"490,000","610,000","715,000","895,000","665,000","754,419",904,
2014 July,"535,000","620,000","745,000","1,035,000","675,000","867,841",724,
2014 August,"530,000","613,000","772,000","1,075,000","670,000","892,649",728,
2014 September,"495,000","583,000","667,000","981,000","615,000","837,906",928,
2014 October,"505,000","585,000","735,000","1,133,000","630,000","900,919",828,
2014 November,"482,000","585,000","736,000","990,000","650,000","880,302",871,
2014 December,"495,000","620,000","750,000","990,000","665,000","840,467",724,
2015 January,"560,000","655,000","790,000","1,016,000","720,000","887,152",893,
2015 February,"455,000","580,000","690,000","985,000","625,000","788,677",759,
2015 March,"500,000","580,000","770,000","1,081,000","655,000","883,304",621,
2015 April,"510,000","629,000","880,000","1,093,000","695,000","884,881",621,
2015 May,"520,000","610,000","720,000","950,000","660,000","849,258",564,
2015 June,"520,000","645,000","891,000","1,383,000","752,500","1,006,076",406,
2015 July,"505,000","615,000","850,000","1,300,000","680,000","974,603",649,
2015 August,"504,000","600,000","787,000","1,242,000","675,000","908,812",578,
2015 September,"590,000","750,000","958,000","1,950,000","820,000","1,167,831",502,
2015 October,"620,000","725,000","895,000","1,354,000","792,500","1,033,408",640,
2015 November,"615,000","710,000","860,000","1,350,000","760,000","1,074,806",679,
2015 December,"555,000","773,000","914,000","1,350,000","850,000","1,050,354",653,
2016 January,"558,000","640,000","760,000","947,000","690,000","822,299",977,
2016 February,"619,000","690,000","830,000","1,165,000","750,000","943,518",663,
2016 March,"581,000","680,000","780,000","950,000","710,000","870,625",810,
2016 April,"585,000","680,000","807,000","1,100,000","745,000","925,125",868,
2016 May,"585,000","688,000","845,000","1,141,000","760,000","921,928",798,
2016 June,"575,000","695,000","885,000","1,185,000","775,000","938,809",784,
2016 July,"600,000","685,000","980,000","1,850,000","795,000","1,157,851",664,
2016 August,"600,000","756,000","985,000","1,501,000","840,000","1,119,243",662,
2016 September,"620,000","708,000","840,000","1,336,000","755,000","1,034,408",631,
2016 October,"585,000","688,000","887,000","1,305,000","760,000","1,023,356",793,
2016 November,"588,000","665,000","840,000","1,154,000","770,000","956,346",772,
2016 December,"555,000","665,000","975,000","1,600,000","720,000","1,085,255",899,
2017 January,"590,000","690,000","800,000","1,095,000","730,000","948,988","1,018",
2017 February,"590,000","690,000","825,000","1,195,000","735,000","978,726","1,000",
2017 March,"590,000","750,000","905,000","1,150,000","830,000","993,516","1,001",
2017 April,"585,000","660,000","825,000","1,230,000","730,000","955,101",955,
2017 May,"590,000","750,000","925,000","1,383,000","825,000","1,026,546",851,
2017 June,"625,000","778,000","967,000","1,480,000","850,000","1,062,741","1,163",
2017 July,"570,000","650,000","792,000","1,100,000","707,500","907,374","1,078",
2017 August,"590,000","730,000","965,000","1,300,000","850,000","1,046,926",949,
2017 September,"560,000","670,000","860,000","1,430,000","755,000","1,045,616","1,126",
2017 October,"600,000","745,000","950,000","1,550,000","830,000","1,113,838",950,
2017 November,"570,000","789,000","1,041,000","1,591,000","917,500","1,113,495",886,
2017 December,"575,000","680,000","908,000","1,504,000","795,000","1,065,393","1,020",
2018 January,"570,000","695,000","925,000","1,460,000","802,500","1,048,764",724,
2018 February,"535,000","660,000","880,000","1,486,000","735,000","1,051,451",756,
2018 March,"540,000","635,000","755,000","1,295,000","680,000","940,992",763,
2018 April,"575,000","740,000","956,000","1,430,000","835,000","1,070,275",911,
2018 May,"595,000","759,000","1,008,000","1,599,000","885,000","1,126,533",830,
2018 June,"595,000","700,000","1,100,000","1,565,000","925,000","1,147,697",825,
2018 July,"575,000","740,000","1,020,000","1,850,000","825,000","1,143,035",607,
2018 August,"595,000","790,000","1,040,000","1,621,000","880,000","1,131,667",810,
2018 September,"570,000","800,000","1,172,000","1,650,000","975,000","1,151,077",585,
2018 October,"605,000","830,000","1,245,000","1,490,000","1,085,000","1,167,412",629,
2018 November,"625,000","845,000","1,130,000","1,785,000","930,000","1,181,723",639,
2018 December,"695,000","980,000","1,305,000","1,890,000","1,200,000","1,345,861",784,
2019 January,"680,000","920,000","1,245,000","1,700,000","1,055,000","1,246,760",758,
2019 February,"628,000","906,000","1,245,000","1,842,000","1,100,000","1,285,887",697,
2019 March,"650,000","865,000","1,150,000","1,535,000","955,000","1,152,994",369,
2019 April,"715,000","960,000","1,070,000","1,310,000","1,050,000","1,153,831",425,
2019 May,"693,000","950,000","1,228,000","1,794,000","1,060,000","1,275,460",857,
2019 June,"800,000","990,000","1,231,000","2,000,000","1,100,000","1,450,673",455,
2019 July,"712,000","990,000","1,300,000","2,130,000","1,130,000","1,421,360",363,
2019 August,"720,000","900,000","1,290,000","2,002,000","1,045,000","1,349,117",382,
2019 September,"640,000","865,000","1,291,000","2,000,000","975,000","1,306,386",396,
2019 October,"725,000","986,000","1,275,000","2,192,000","1,130,000","1,443,414",313,
2019 November,"679,000","830,000","1,280,000","2,200,000","1,015,000","1,384,179",301,
2019 December,"716,000","891,000","1,300,000","1,968,000","1,050,000","1,370,425",347,
2020 January,"765,000","890,000","1,240,000","2,000,000","990,000","1,399,443",284,
2020 February,"715,000","889,000","1,410,000","2,265,000","1,020,000","1,479,274",273,
2020 March,"735,000","967,000","1,500,000","2,200,000","1,095,000","1,510,528",250,
2020 April,"790,000","1,030,000","1,300,000","2,055,000","1,187,500","1,470,463",292,
2020 May,"735,000","1,015,000","1,450,000","2,000,000","1,190,000","1,417,197",374,
2020 June,"840,000","1,110,000","1,550,000","2,355,000","1,350,000","1,628,862",419,
2020 July,"680,000","955,000","1,300,000","2,220,000","1,102,500","1,442,140",304,
2020 August,"774,000","910,000","1,450,000","1,900,000","1,040,000","1,334,966",321,
2020 September,"730,000","989,000","1,568,000","2,000,000","1,357,500","1,470,118",398,
2020 October,"810,000","950,000","1,270,000","1,969,000","1,050,000","1,400,840",430,
2020 November,"825,000","929,000","1,201,000","1,800,000","990,000","1,341,041",461,
2020 December,"880,000","1,100,000","1,428,000","2,000,000","1,250,000","1,470,720",480,
2021 January,"866,000","1,091,000","1,750,000","2,150,000","1,200,000","1,532,804",543,
2021 February,"865,000","1,045,000","1,254,000","1,900,000","1,100,000","1,372,961",533,
2021 March,"895,000","1,035,000","1,210,000","1,700,000","1,107,500","1,310,826",400,
2021 April,"980,000","1,339,000","1,550,000","1,952,000","1,455,000","1,533,150",443,
2021 May,"883,000","1,105,000","1,436,000","1,765,000","1,240,000","1,439,225",497,
2021 June,"800,000","1,084,000","1,550,000","1,950,000","1,260,000","1,390,884",391,
2021 July,"905,000","1,130,000","1,585,000","2,000,000","1,350,000","1,499,711",314,
2021 August,"870,000","1,010,000","1,280,000","1,850,000","1,105,000","1,404,843",485,
2021 September,"938,000","1,026,000","1,472,000","1,779,000","1,192,500","1,399,444",392,
2021 October,"945,000","1,100,000","1,350,000","1,735,000","1,195,000","1,400,479",504,
2021 November,"858,000","990,000","1,214,000","1,894,000","1,065,000","1,354,894",387,
2021 December,"884,000","1,050,000","1,425,000","2,000,000","1,260,000","1,526,677",381,
2022 January,"904,000","1,045,000","1,182,000","1,800,000","1,097,500","1,403,426",418,
2022 February,"650,000","1,050,000","1,330,000","1,754,000","1,150,000","1,324,647",545,
2022 March,"895,000","985,000","1,130,000","1,604,000","1,050,000","1,280,706",453,
2022 April,"880,000","995,000","1,170,000","1,522,000","1,070,000","1,260,671",587,
2022 May,"830,000","945,000","1,060,000","1,525,000","1,000,000","1,220,353",491,
2022 June,"921,000","1,045,000","1,218,000","1,598,000","1,110,000","1,330,105",350,
2022 July,"910,000","1,070,000","1,235,000","2,000,000","1,125,000","1,416,701",400,
2022 August,"994,000","1,195,000","1,530,000","2,120,000","1,315,000","1,634,625",323,
