"Toronto — Historical Average, Median and Price Percentiles for Absorbed Homeowner and Condominium Units  "
January 1990 to March 2024 Single / Semi-detached
,1st 20%,2nd 40%,3rd 60%,4th 80%,Median,Average,Units,
1990 January,"250,000","320,000","400,000","535,000","355,000","395,145","1,079",
1990 February,"245,000","315,000","405,000","536,000","350,000","410,944","1,080",
1990 March,"225,000","270,000","320,000","500,000","290,000","363,515","1,012",
1990 April,"275,000","330,000","434,000","565,000","380,000","432,656",961,
1990 May,"285,000","330,000","385,000","525,000","350,000","409,781",629,
1990 June,"220,000","285,000","361,000","465,000","320,000","375,699",983,
1990 July,"280,000","330,000","387,000","580,000","350,000","435,436",873,
1990 August,"275,000","305,000","350,000","465,000","325,000","387,935",941,
1990 September,"250,000","300,000","360,000","480,000","330,000","392,949","1,066",
1990 October,"260,000","315,000","390,000","500,000","350,000","401,027",816,
1990 November,"265,000","300,000","365,000","458,000","325,000","392,647",763,
1990 December,"250,000","295,000","360,000","455,000","320,000","383,877",889,
1991 January,"250,000","285,000","335,000","420,000","310,000","364,453","1,466",
1991 February,"246,000","285,000","350,000","500,000","310,000","384,830",730,
1991 March,"255,000","300,000","365,000","500,000","330,000","394,677",570,
1991 April,"265,000","315,000","375,000","500,000","345,000","407,404",622,
1991 May,"250,000","300,000","350,000","510,000","325,000","386,341",618,
1991 June,"255,000","325,000","430,000","587,000","385,000","450,666",643,
1991 July,"235,000","285,000","340,000","450,000","310,000","355,876",720,
1991 August,"210,000","255,000","304,000","400,000","280,000","334,967",792,
1991 September,"210,000","240,000","290,000","365,000","260,000","310,210",998,
1991 October,"207,000","255,000","315,000","390,000","280,000","324,845","1,266",
1991 November,"205,000","260,000","300,000","371,000","275,000","304,770","1,263",
1991 December,"205,000","235,000","265,000","325,000","250,000","282,308",976,
1992 January,"225,000","275,000","315,000","380,000","295,000","334,390","1,004",
1992 February,"215,000","260,000","300,000","390,000","277,500","311,174",796,
1992 March,"205,000","245,000","280,000","395,000","265,000","320,730",588,
1992 April,"240,000","275,000","320,000","402,000","285,000","348,924",550,
1992 May,"200,000","235,000","285,000","373,000","270,000","306,156",649,
1992 June,"250,000","310,000","370,000","395,000","370,000","367,464",920,
1992 July,"230,000","275,000","330,000","440,000","295,000","350,590",653,
1992 August,"215,000","250,000","297,000","400,000","275,000","328,898",928,
1992 September,"195,000","230,000","265,000","315,000","250,000","284,762","1,434",
1992 October,"200,000","240,000","280,000","335,000","260,000","287,517","1,083",
1992 November,"200,000","240,000","270,000","350,000","255,000","302,568",874,
1992 December,"191,000","235,000","270,000","360,000","250,000","294,488",800,
1993 January,"200,000","245,000","295,000","400,000","270,000","311,891","1,051",
1993 February,"200,000","240,000","295,000","383,000","260,000","300,448",741,
1993 March,"200,000","230,000","270,000","386,000","250,000","298,546",678,
1993 April,"185,000","225,000","270,000","368,000","245,000","287,236",730,
1993 May,"200,000","235,000","280,000","370,000","255,000","293,369",735,
1993 June,"195,000","225,000","260,000","354,000","245,000","291,751",735,
1993 July,"185,000","220,000","255,000","326,000","240,000","286,722",818,
1993 August,"195,000","230,000","270,000","335,000","250,000","283,727","1,082",
1993 September,"200,000","230,000","270,000","370,000","250,000","290,976",884,
1993 October,"200,000","235,000","285,000","400,000","257,500","309,918",858,
1993 November,"198,000","240,000","285,000","380,000","260,000","299,139",722,
1993 December,"175,000","220,000","265,000","380,000","240,000","293,742",670,
1994 January,"190,000","235,000","265,000","350,000","250,000","290,642",796,
1994 February,"175,000","225,000","273,000","360,000","250,000","291,241",560,
1994 March,"190,000","220,000","260,000","343,000","240,000","290,663",546,
1994 April,"194,000","233,000","270,000","345,000","250,000","296,936",548,
1994 May,"200,000","240,000","285,000","375,000","260,000","307,148",714,
1994 June,"180,000","220,000","250,000","315,000","235,000","269,290",670,
1994 July,"175,000","215,000","250,000","295,000","235,000","250,061","1,052",
1994 August,"185,000","225,000","260,000","340,000","245,000","284,319",831,
1994 September,"185,000","227,000","260,000","325,000","245,000","279,454","1,155",
1994 October,"175,000","215,000","255,000","305,000","240,000","260,406","1,103",
1994 November,"175,000","220,000","260,000","340,000","240,000","277,717","1,273",
1994 December,"180,000","210,000","250,000","330,000","230,000","267,926","1,251",
1995 January,"190,000","235,000","280,000","360,000","255,000","292,553",867,
1995 February,"190,000","225,000","270,000","335,000","250,000","285,066",574,
1995 March,"215,000","245,000","275,000","370,000","255,000","304,910",734,
1995 April,"200,000","230,000","275,000","350,000","250,000","288,402",676,
1995 May,"205,000","240,000","280,000","365,000","260,000","296,392",665,
1995 June,"200,000","240,000","280,000","358,000","260,000","298,329",786,
1995 July,"210,000","250,000","295,000","400,000","275,000","323,602",845,
1995 August,"195,000","230,000","270,000","340,000","250,000","283,419",936,
1995 September,"200,000","240,000","300,000","400,000","265,000","309,172",836,
1995 October,"195,000","230,000","270,000","326,000","250,000","284,143",833,
1995 November,"200,000","240,000","275,000","345,000","255,000","294,673",524,
1995 December,"190,000","225,000","265,000","325,000","240,000","275,830",653,
1996 January,"200,000","245,000","288,000","395,000","265,000","318,304",660,
1996 February,"190,000","220,000","265,000","330,000","240,000","282,388",602,
1996 March,"205,000","245,000","310,000","390,000","275,000","319,988",605,
1996 April,"180,000","230,000","290,000","390,000","260,000","304,258",544,
1996 May,"190,000","230,000","285,000","370,000","255,000","296,555",592,
1996 June,"190,000","220,000","265,000","335,000","240,000","283,807",618,
1996 July,"190,000","225,000","270,000","315,000","250,000","271,236",801,
1996 August,"190,000","220,000","250,000","295,000","230,000","262,121",941,
1996 September,"200,000","235,000","285,000","350,000","260,000","296,107","1,351",
1996 October,"180,000","210,000","245,000","310,000","230,000","267,254","1,148",
1996 November,"185,000","215,000","250,000","305,000","235,000","269,140","1,151",
1996 December,"190,000","220,000","255,000","315,000","235,000","281,337",953,
1997 January,"190,000","230,000","270,000","325,000","245,000","278,400","1,089",
1997 February,"190,000","225,000","265,000","345,000","245,000","280,614",888,
1997 March,"195,000","230,000","265,000","320,000","245,000","268,294",828,
1997 April,"196,000","230,000","260,000","325,000","245,000","280,397","1,065",
1997 May,"185,000","225,000","270,000","345,000","245,000","285,185",992,
1997 June,"190,000","225,000","260,000","315,000","240,000","272,416",998,
1997 July,"190,000","225,000","270,000","310,000","245,000","270,881","1,420",
1997 August,"195,000","230,000","265,000","315,000","245,000","270,019","1,554",
1997 September,"200,000","230,000","270,000","315,000","250,000","273,032","1,648",
1997 October,"200,000","235,000","270,000","315,000","250,000","278,647","1,352",
1997 November,"195,000","230,000","260,000","310,000","240,000","266,081","1,503",
1997 December,"190,000","225,000","260,000","310,000","240,000","267,849","1,300",
1998 January,"190,000","230,000","265,000","300,000","245,000","264,760","1,419",
1998 February,"205,000","240,000","260,000","310,000","250,000","279,026","1,279",
