"Charlottetown — Historical Average, Median and Price Percentiles for Absorbed Homeowner and Condominium Units  "
January 1990 to March 2024 Single
,1st 20%,2nd 40%,3rd 60%,4th 80%,Median,Average,Units,
2020 October,**,**,**,**,**,**,1,
2020 November,**,**,**,**,**,**,0,
2020 December,**,**,**,**,**,**,0,
2021 January,**,**,**,**,**,**,0,
2021 February,**,**,**,**,**,**,0,
2021 March,**,**,**,**,**,**,1,
2021 April,**,**,**,**,**,**,0,
2021 May,**,**,**,**,**,**,3,
2021 June,**,**,**,**,**,**,0,
2021 July,**,**,**,**,**,**,0,
2021 August,"320,000","444,000","500,000","500,000","472,500","498,719",16,
2021 September,**,**,**,**,**,"472,667",6,
2021 October,**,**,**,**,**,**,0,
2021 November,"450,000","450,000","510,000","600,000","450,000","502,800",10,
2021 December,**,**,**,**,**,"482,222",9,
2022 January,**,**,**,**,**,"550,000",4,
2022 February,**,**,**,**,**,"500,488",8,
2022 March,**,**,**,**,**,**,0,
2022 April,**,**,**,**,**,**,3,
2022 May,**,**,**,**,**,**,3,
2022 June,**,**,**,**,**,"496,500",6,
2022 July,**,**,**,**,**,"527,500",4,
2022 August,**,**,**,**,**,**,3,
2022 September,**,**,**,**,**,**,0,
2022 October,**,**,**,**,**,"498,750",4,
2022 November,**,**,**,**,**,**,1,
2022 December,**,**,**,**,**,"553,750",4,
2023 January,**,**,**,**,**,**,2,
2023 February,**,**,**,**,**,**,1,
2023 March,**,**,**,**,**,"564,500",4,
2023 April,**,**,**,**,**,**,1,
2023 May,**,**,**,**,**,"467,778",9,
2023 June,**,**,**,**,**,**,2,
2023 July,**,**,**,**,**,"567,500",4,
2023 August,**,**,**,**,**,"495,000",4,
2023 September,**,**,**,**,**,"462,500",4,
2023 October,**,**,**,**,**,"385,500",8,
2023 November,**,**,**,**,**,"341,250",8,
2023 December,**,**,**,**,**,**,2,
2024 January,**,**,**,**,**,**,3,
2024 February,**,**,**,**,**,**,1,
2024 March,**,**,**,**,**,**,0,

Source,CMHC Market Absorption Survey
