"Kelowna — Historical Average, Median and Price Percentiles for Absorbed Homeowner and Condominium Units  "
January 1990 to March 2024 Semi-detached
,1st 20%,2nd 40%,3rd 60%,4th 80%,Median,Average,Units,
1996 September,"122,000","129,000","135,000","140,000","130,000","130,313",16,
1996 October,"128,000","136,000","149,000","250,000","140,000","166,482",17,
1996 November,**,**,**,**,**,"134,682",11,
1996 December,**,**,**,**,**,"143,333",12,
1997 January,"112,000","135,000","150,000","167,000","147,500","144,400",16,
1997 February,**,**,**,**,**,**,4,
1997 March,**,**,**,**,**,**,3,
1997 April,**,**,**,**,**,**,5,
1997 May,"135,000","145,000","178,000","190,000","170,000","165,093",30,
1997 June,"140,000","145,000","165,000","180,000","165,000","158,850",14,
1997 July,"125,000","135,000","137,000","180,000","135,000","142,389",18,
1997 August,**,**,**,**,**,"144,345",11,
1997 September,"130,000","135,000","148,000","170,000","140,000","146,900",15,
1997 October,**,**,**,**,**,"143,700",5,
1997 November,"140,000","147,000","183,000","195,000","175,000","166,613",15,
1997 December,"144,000","145,000","150,000","191,000","150,000","160,444",18,
1998 January,**,**,**,**,**,"159,414",7,
1998 February,**,**,**,**,**,"150,050",8,
1998 March,**,**,**,**,**,"145,200",5,
1998 April,**,**,**,**,**,"164,680",5,
1998 May,**,**,**,**,**,"174,183",12,
1998 June,"135,000","175,000","260,000","265,000","190,000","203,495",19,
1998 July,"150,000","170,000","185,000","190,000","175,000","170,529",14,
1998 August,**,**,**,**,**,"193,269",13,
1998 September,**,**,**,**,**,"202,056",9,
1998 October,"138,000","170,000","170,000","222,000","170,000","177,942",12,
1998 November,**,**,**,**,**,"175,414",7,
1998 December,**,**,**,**,**,**,6,
1999 January,**,**,**,**,**,"155,280",5,
1999 February,**,**,**,**,**,"172,600",7,
1999 March,**,**,**,**,**,"165,780",10,
1999 April,**,**,**,**,**,**,3,
1999 May,**,**,**,**,**,"180,033",9,
1999 June,**,**,**,**,**,"172,833",6,
1999 July,**,**,**,**,**,"173,450",4,
1999 August,**,**,**,**,**,"166,067",12,
1999 September,**,**,**,**,**,"259,756",9,
1999 October,**,**,**,**,**,"168,380",5,
1999 November,**,**,**,**,**,**,4,
1999 December,"149,000","150,000","157,000","332,000","155,000","197,300",13,
2000 January,**,**,**,**,**,**,2,
2000 February,**,**,**,**,**,"166,043",7,
2000 March,**,**,**,**,**,**,0,
2000 April,**,**,**,**,**,"185,188",8,
2000 May,**,**,**,**,**,**,1,
2000 June,**,**,**,**,**,"242,980",5,
2000 July,**,**,**,**,**,"185,733",12,
2000 August,**,**,**,**,**,**,0,
2000 September,**,**,**,**,**,**,3,
2000 October,**,**,**,**,**,"234,889",9,
2000 November,**,**,**,**,**,"214,989",9,
2000 December,**,**,**,**,**,**,1,
2001 January,**,**,**,**,**,**,2,
2001 February,**,**,**,**,**,**,5,
2001 March,**,**,**,**,**,"220,000",5,
2001 April,**,**,**,**,**,"241,000",4,
2001 May,**,**,**,**,**,**,2,
2001 June,**,**,**,**,**,**,3,
2001 July,**,**,**,**,**,**,3,
2001 August,**,**,**,**,**,**,3,
2001 September,**,**,**,**,**,"212,200",5,
2001 October,**,**,**,**,**,"192,500",8,
2001 November,**,**,**,**,**,**,2,
2001 December,**,**,**,**,**,**,0,
2002 January,**,**,**,**,**,**,3,
2002 February,**,**,**,**,**,"226,600",5,
2002 March,**,**,**,**,**,**,0,
2002 April,**,**,**,**,**,**,4,
2002 May,**,**,**,**,**,"258,430",10,
2002 June,**,**,**,**,**,"293,317",6,
2002 July,**,**,**,**,**,"290,313",8,
2002 August,**,**,**,**,**,"244,909",11,
2002 September,**,**,**,**,**,**,2,
2002 October,**,**,**,**,**,**,3,
2002 November,**,**,**,**,**,**,4,
2002 December,**,**,**,**,**,**,5,
2003 January,**,**,**,**,**,**,1,
2003 February,**,**,**,**,**,**,3,
2003 March,**,**,**,**,**,**,5,
2003 April,**,**,**,**,**,**,3,
2003 May,**,**,**,**,**,"290,064",11,
2003 June,**,**,**,**,**,"263,000",8,
2003 July,**,**,**,**,**,"315,890",10,
2003 August,**,**,**,**,**,"256,371",7,
2003 September,**,**,**,**,**,**,3,
2003 October,**,**,**,**,**,**,3,
2003 November,**,**,**,**,**,"255,655",11,
2003 December,**,**,**,**,**,"445,760",15,
2004 January,**,**,**,**,**,**,6,
2004 February,**,**,**,**,**,**,5,
2004 March,**,**,**,**,**,**,4,
2004 April,**,**,**,**,**,**,2,
2004 May,**,**,**,**,**,**,2,
2004 June,**,**,**,**,**,"284,361",18,
2004 July,**,**,**,**,**,"352,480",10,
2004 August,**,**,**,**,**,"280,200",10,
2004 September,"248,000","250,000","262,000","375,000","250,000","293,467",18,
2004 October,**,**,**,**,**,"266,447",15,
2004 November,**,**,**,**,**,"280,692",13,
2004 December,**,**,**,**,**,**,6,
2005 January,**,**,**,**,**,**,4,
2005 February,**,**,**,**,**,**,2,
2005 March,**,**,**,**,**,**,6,
2005 April,"240,000","250,000","342,000","426,000","262,500","313,363",20,
2005 May,**,**,**,**,**,**,5,
2005 June,**,**,**,**,**,"362,360",10,
2005 July,**,**,**,**,**,"253,683",13,
2005 August,**,**,**,**,**,"358,858",12,
2005 September,**,**,**,**,**,"431,758",12,
2005 October,**,**,**,**,**,"311,367",9,
2005 November,**,**,**,**,**,"316,244",9,
2005 December,**,**,**,**,**,"391,022",9,
2006 January,**,**,**,**,**,**,4,
2006 February,**,**,**,**,**,**,6,
2006 March,**,**,**,**,**,"381,633",12,
2006 April,**,**,**,**,**,"358,992",12,
2006 May,**,**,**,**,**,**,8,
2006 June,**,**,**,**,**,**,10,
2006 July,**,**,**,**,**,**,16,
2006 August,"430,000","430,000","450,000","460,000","440,000","434,447",19,
2006 September,**,**,**,**,**,**,4,
2006 October,**,**,**,**,**,**,7,
2006 November,**,**,**,**,**,"414,515",13,
2006 December,**,**,**,**,**,**,6,
2007 January,**,**,**,**,**,**,2,
2007 February,"410,000","420,000","490,000","600,000","470,000","477,793",14,
2007 March,**,**,**,**,**,**,5,
2007 April,**,**,**,**,**,**,10,
2007 May,**,**,**,**,**,**,6,
2007 June,**,**,**,**,**,**,6,
2007 July,**,**,**,**,**,"439,275",8,
2007 August,**,**,**,**,**,"556,267",9,
2007 September,**,**,**,**,**,**,4,
2007 October,"390,000","506,000","530,000","602,000","530,000","515,619",27,
2007 November,**,**,**,**,**,**,6,
2007 December,**,**,**,**,**,"462,545",11,
2008 January,**,**,**,**,**,"398,344",9,
2008 February,**,**,**,**,**,"517,377",13,
2008 March,**,**,**,**,**,"531,722",9,
2008 April,**,**,**,**,**,**,8,
2008 May,**,**,**,**,**,**,6,
2008 June,**,**,**,**,**,**,3,
2008 July,**,**,**,**,**,"550,748",11,
2008 August,**,**,**,**,**,"469,017",7,
2008 September,**,**,**,**,**,"586,700",8,
2008 October,"445,000","515,000","595,000","826,000","580,000","611,399",22,
2008 November,**,**,**,**,**,**,5,
2008 December,**,**,**,**,**,**,0,
2009 January,**,**,**,**,**,**,8,
2009 February,**,**,**,**,**,**,3,
2009 March,**,**,**,**,**,**,2,
2009 April,**,**,**,**,**,"521,198",12,
2009 May,**,**,**,**,**,**,4,
2009 June,**,**,**,**,**,"505,375",10,
2009 July,**,**,**,**,**,"427,436",7,
2009 August,**,**,**,**,**,**,10,
2009 September,**,**,**,**,**,**,5,
2009 October,**,**,**,**,**,**,1,
2009 November,**,**,**,**,**,"456,518",5,
2009 December,**,**,**,**,**,"568,160",9,
2010 January,**,**,**,**,**,"449,640",7,
2010 February,**,**,**,**,**,**,2,
2010 March,**,**,**,**,**,**,5,
2010 April,"426,000","442,000","468,000","565,000","445,000","502,913",15,
2010 May,**,**,**,**,**,"419,989",9,
2010 June,**,**,**,**,**,"456,729",9,
2010 July,**,**,**,**,**,"641,548",13,
2010 August,**,**,**,**,**,"478,229",8,
2010 September,**,**,**,**,**,"487,292",6,
2010 October,**,**,**,**,**,**,2,
2010 November,**,**,**,**,**,"521,371",8,
2010 December,**,**,**,**,**,"831,150",6,
2011 January,**,**,**,**,**,**,3,
2011 February,**,**,**,**,**,**,2,
2011 March,**,**,**,**,**,**,2,
2011 April,**,**,**,**,**,**,5,
2011 May,**,**,**,**,**,**,2,
2011 June,**,**,**,**,**,"403,716",5,
2011 July,**,**,**,**,**,"422,775",12,
2011 August,**,**,**,**,**,"646,466",9,
2011 September,**,**,**,**,**,"1,112,897",9,
2011 October,"384,000","415,000","431,000","435,000","420,000","412,012",21,
2011 November,**,**,**,**,**,"439,483",6,
2011 December,**,**,**,**,**,**,2,
2012 January,**,**,**,**,**,"392,371",5,
2012 February,**,**,**,**,**,**,4,
2012 March,**,**,**,**,**,"458,888",8,
2012 April,**,**,**,**,**,**,2,
2012 May,**,**,**,**,**,"469,523",11,
2012 June,**,**,**,**,**,"424,068",9,
2012 July,**,**,**,**,**,"371,717",6,
2012 August,**,**,**,**,**,"424,062",9,
2012 September,**,**,**,**,**,**,2,
2012 October,**,**,**,**,**,**,4,
2012 November,**,**,**,**,**,**,5,
2012 December,**,**,**,**,**,"426,053",13,
2013 January,**,**,**,**,**,**,3,
2013 February,**,**,**,**,**,**,0,
2013 March,**,**,**,**,**,**,3,
2013 April,**,**,**,**,**,**,2,
2013 May,**,**,**,**,**,"422,917",10,
2013 June,**,**,**,**,**,"544,758",7,
2013 July,**,**,**,**,**,"441,575",6,
2013 August,**,**,**,**,**,"545,523",15,
2013 September,**,**,**,**,**,"485,542",7,
2013 October,**,**,**,**,**,**,5,
2013 November,"435,000","450,000","475,000","500,000","475,000","460,274",19,
2013 December,**,**,**,**,**,"456,179",8,
2014 January,**,**,**,**,**,"464,219",12,
2014 February,**,**,**,**,**,**,9,
2014 March,**,**,**,**,**,**,3,
2014 April,**,**,**,**,**,"454,050",8,
2014 May,**,**,**,**,**,**,6,
2014 June,**,**,**,**,**,"419,233",14,
2014 July,**,**,**,**,**,"410,597",6,
2014 August,**,**,**,**,**,"486,669",5,
2014 September,**,**,**,**,**,"553,121",8,
2014 October,**,**,**,**,**,"425,087",9,
2014 November,"340,000","400,000","439,000","495,000","412,500","417,256",22,
2014 December,**,**,**,**,**,"371,150",16,
2015 January,**,**,**,**,**,"516,757",7,
2015 February,"420,000","490,000","520,000","580,000","520,000","494,119",29,
2015 March,**,**,**,**,**,**,3,
2015 April,**,**,**,**,**,"417,567",6,
2015 May,"450,000","473,000","500,000","522,000","487,500","658,978",22,
2015 June,**,**,**,**,**,**,3,
2015 July,"425,000","460,000","462,000","476,000","460,000","458,307",13,
2015 August,**,**,**,**,**,"428,061",7,
2015 September,**,**,**,**,**,"461,178",9,
2015 October,"360,000","395,000","400,000","448,000","400,000","410,457",30,
2015 November,**,**,**,**,**,"451,930",10,
2015 December,"320,000","398,000","480,000","515,000","450,000","493,438",22,
2016 January,"430,000","474,000","513,000","600,000","497,500","500,854",12,
2016 February,"413,000","441,000","521,000","571,000","515,000","484,862",13,
2016 March,"340,000","405,000","490,000","540,000","475,000","445,025",24,
2016 April,"405,000","435,000","470,000","480,000","460,000","451,371",14,
2016 May,"290,000","390,000","424,000","550,000","390,000","417,807",22,
2016 June,**,**,**,**,**,"485,675",7,
2016 July,**,**,**,**,**,"540,255",8,
2016 August,"420,000","465,000","525,000","585,000","480,000","497,129",29,
2016 September,**,**,**,**,**,"601,789",17,
2016 October,**,**,**,**,**,"502,340",15,
2016 November,**,**,**,**,**,"484,005",15,
2016 December,**,**,**,**,**,"576,347",15,
2017 January,"478,000","587,000","590,000","609,000","590,000","563,203",20,
2017 February,**,**,**,**,**,"642,878",9,
2017 March,**,**,**,**,**,"718,518",11,
2017 April,**,**,**,**,**,"597,748",9,
2017 May,**,**,**,**,**,**,6,
2017 June,**,**,**,**,**,"664,900",11,
2017 July,**,**,**,**,**,"664,655",12,
2017 August,**,**,**,**,**,"556,218",13,
2017 September,"525,000","550,000","550,000","590,000","550,000","556,542",30,
2017 October,"500,000","575,000","588,000","650,000","575,000","576,741",22,
2017 November,**,**,**,**,**,"484,292",12,
2017 December,**,**,**,**,**,**,2,
2018 January,**,**,**,**,**,"584,262",8,
2018 February,**,**,**,**,**,**,1,
2018 March,**,**,**,**,**,"520,892",9,
2018 April,**,**,**,**,**,**,5,
2018 May,**,**,**,**,**,"563,930",8,
2018 June,**,**,**,**,**,**,4,
2018 July,**,**,**,**,**,"535,132",9,
2018 August,**,**,**,**,**,**,1,
2018 September,**,**,**,**,**,**,3,
2018 October,**,**,**,**,**,**,8,
2018 November,**,**,**,**,**,"586,555",12,
2018 December,**,**,**,**,**,**,5,
2019 January,**,**,**,**,**,"670,756",9,
2019 February,**,**,**,**,**,"707,280",10,
2019 March,**,**,**,**,**,"665,737",8,
2019 April,**,**,**,**,**,**,4,
2019 May,**,**,**,**,**,"731,407",14,
2019 June,**,**,**,**,**,"716,125",8,
2019 July,**,**,**,**,**,"645,414",14,
2019 August,**,**,**,**,**,**,1,
2019 September,**,**,**,**,**,"838,760",5,
2019 October,**,**,**,**,**,"715,278",9,
2019 November,**,**,**,**,**,"740,950",8,
2019 December,**,**,**,**,**,"717,428",15,
2020 January,**,**,**,**,**,"788,588",8,
2020 February,**,**,**,**,**,**,5,
2020 March,**,**,**,**,**,**,3,
2020 April,"580,000","610,000","645,000","750,000","622,500","649,898",14,
2020 May,**,**,**,**,**,"829,956",9,
2020 June,**,**,**,**,**,**,3,
2020 July,"625,000","645,000","800,000","850,000","710,000","724,949",19,
2020 August,**,**,**,**,**,"746,740",5,
2020 September,**,**,**,**,**,"732,742",12,
2020 October,**,**,**,**,**,**,6,
2020 November,**,**,**,**,**,"776,018",17,
2020 December,**,**,**,**,**,**,0,
2021 January,**,**,**,**,**,**,5,
2021 February,**,**,**,**,**,"797,294",8,
2021 March,"612,000","650,000","653,000","700,000","650,000","664,754",21,
2021 April,**,**,**,**,**,"771,388",16,
2021 May,"700,000","735,000","790,000","850,000","750,000","778,806",34,
2021 June,**,**,**,**,**,"678,700",8,
2021 July,"600,000","720,000","750,000","755,000","750,000","865,767",24,
2021 August,**,**,**,**,**,**,0,
2021 September,**,**,**,**,**,**,2,
2021 October,**,**,**,**,**,"724,650",12,
2021 November,**,**,**,**,**,"832,664",14,
2021 December,**,**,**,**,**,"869,014",7,
2022 January,**,**,**,**,**,"802,531",13,
2022 February,**,**,**,**,**,**,6,
2022 March,**,**,**,**,**,**,0,
2022 April,**,**,**,**,**,"998,285",11,
2022 May,**,**,**,**,**,**,8,
2022 June,**,**,**,**,**,**,3,
2022 July,**,**,**,**,**,"996,954",13,
2022 August,**,**,**,**,**,"873,000",10,
2022 September,**,**,**,**,**,"646,662",8,
2022 October,**,**,**,**,**,**,6,
2022 November,**,**,**,**,**,**,6,
2022 December,**,**,**,**,**,**,4,
2023 January,**,**,**,**,**,"920,800",10,
2023 February,**,**,**,**,**,**,4,
2023 March,**,**,**,**,**,**,4,
2023 April,**,**,**,**,**,**,6,
2023 May,**,**,**,**,**,**,3,
2023 June,**,**,**,**,**,**,1,
2023 July,**,**,**,**,**,"1,055,643",7,
2023 August,**,**,**,**,**,**,2,
2023 September,**,**,**,**,**,**,1,
2023 October,**,**,**,**,**,**,4,
2023 November,**,**,**,**,**,**,2,
2023 December,**,**,**,**,**,**,6,
2024 January,**,**,**,**,**,**,6,
2024 February,**,**,**,**,**,**,3,
2024 March,**,**,**,**,**,**,0,

Source,CMHC Market Absorption Survey
