"Moncton — Historical Average, Median and Price Percentiles for Absorbed Homeowner and Condominium Units  "
January 1990 to March 2024 Single
,1st 20%,2nd 40%,3rd 60%,4th 80%,Median,Average,Units,
1990 January,"78,000","85,000","110,000","137,000","90,000","108,178",62,
1990 February,"80,000","90,000","118,000","132,000","105,000","112,370",27,
1990 March,"80,000","95,000","130,000","150,000","110,000","117,974",19,
1990 April,"88,000","96,000","125,000","160,000","107,500","118,614",22,
1990 May,**,**,**,**,**,"99,529",17,
1990 June,"81,000","107,000","126,000","145,000","115,000","114,250",20,
1990 July,**,**,**,**,**,"87,875",8,
1990 August,"85,000","95,000","130,000","144,000","112,500","115,900",90,
1990 September,"85,000","100,000","120,000","145,000","115,000","116,000",29,
1990 October,"90,000","95,000","115,000","130,000","100,000","113,391",64,
1990 November,"85,000","90,000","120,000","145,000","100,000","115,963",54,
1990 December,"90,000","115,000","125,000","160,000","120,000","122,586",29,
1991 January,"90,000","105,000","125,000","150,000","120,000","121,731",59,
1991 February,"80,000","93,000","129,000","156,000","100,000","114,769",13,
1991 March,"92,000","104,000","131,000","152,000","120,000","119,091",11,
1991 April,**,**,**,**,**,"117,056",9,
1991 May,"79,000","90,000","120,000","140,000","100,000","109,783",23,
1991 June,**,**,**,**,**,"120,286",7,
1991 July,**,**,**,**,**,"109,400",5,
1991 August,"90,000","107,000","128,000","139,000","120,000","118,480",45,
1991 September,"95,000","120,000","140,000","175,000","132,500","135,375",24,
1991 October,"85,000","95,000","120,000","145,000","100,000","116,031",49,
1991 November,"89,000","93,000","122,000","162,000","97,500","120,681",38,
1991 December,"90,000","100,000","130,000","145,000","120,000","116,000",30,
1992 January,**,**,**,**,**,"127,247",19,
1992 February,**,**,**,**,**,"126,167",6,
1992 March,**,**,**,**,**,"103,056",9,
1992 April,**,**,**,**,**,"110,318",22,
1992 May,"90,000","99,000","119,000","150,000","105,000","119,615",26,
1992 June,**,**,**,**,**,**,14,
1992 July,"89,000","115,000","132,000","142,000","125,000","120,000",33,
1992 August,"101,000","110,000","130,000","135,000","125,000","121,593",27,
1992 September,"90,000","100,000","122,000","132,000","107,500","115,604",28,
1992 October,"90,000","100,000","140,000","173,000","120,000","127,750",56,
1992 November,"90,000","105,000","130,000","145,000","120,000","121,798",84,
1992 December,"90,000","120,000","135,000","147,000","127,500","126,031",32,
1993 January,"90,000","90,000","109,000","135,000","95,000","109,653",62,
1993 February,"128,000","152,000","167,000","202,000","165,000","160,869",13,
1993 March,"90,000","114,000","128,000","150,000","120,000","121,567",15,
1993 April,"81,000","139,000","140,000","154,000","140,000","128,364",11,
1993 May,"94,000","110,000","126,000","150,000","120,000","117,963",16,
1993 June,"81,000","90,000","122,000","154,000","95,000","115,600",15,
1993 July,"88,000","110,000","120,000","157,000","115,000","117,667",15,
1993 August,"90,000","102,000","128,000","154,000","110,000","121,556",45,
1993 September,"95,000","120,000","135,000","145,000","127,500","127,882",34,
1993 October,"90,000","96,000","129,000","164,000","120,000","123,548",42,
1993 November,"90,000","105,000","125,000","140,000","105,000","117,722",54,
1993 December,"95,000","110,000","135,000","160,000","130,000","126,966",29,
1994 January,"90,000","100,000","115,000","145,000","100,000","115,603",39,
1994 February,"100,000","106,000","128,000","145,000","115,000","121,500",12,
1994 March,**,**,**,**,**,"120,571",7,
1994 April,"90,000","95,000","110,000","125,000","100,000","107,421",19,
1994 May,**,**,**,**,**,"128,000",23,
1994 June,"90,000","102,000","125,000","164,000","115,000","122,950",20,
1994 July,"90,000","115,000","130,000","140,000","122,500","116,694",36,
1994 August,"100,000","120,000","130,000","150,000","125,000","127,554",74,
1994 September,"110,000","130,000","140,000","160,000","140,000","136,410",39,
1994 October,"100,000","119,000","136,000","150,000","130,000","128,000",56,
1994 November,"95,000","110,000","127,000","151,000","120,000","127,679",53,
1994 December,"95,000","110,000","130,000","140,000","125,000","122,375",40,
1995 January,"85,000","93,000","130,000","145,000","110,000","116,953",43,
1995 February,**,**,**,**,**,"129,063",16,
1995 March,**,**,**,**,**,"107,444",9,
1995 April,**,**,**,**,**,"127,286",14,
1995 May,"100,000","110,000","140,000","160,000","140,000","132,643",14,
1995 June,"96,000","116,000","129,000","150,000","120,000","122,876",17,
1995 July,"107,000","113,000","122,000","146,000","120,000","121,652",23,
1995 August,"90,000","116,000","130,000","150,000","125,000","125,000",47,
1995 September,"90,000","120,000","140,000","150,000","132,500","126,579",38,
1995 October,"90,000","97,000","130,000","160,000","115,000","122,667",60,
1995 November,"90,000","90,000","131,000","148,000","100,000","118,293",41,
1995 December,"95,000","120,000","134,000","160,000","120,000","126,553",38,
1996 January,"90,000","92,000","105,000","152,000","97,500","120,483",30,
1996 February,**,**,**,**,**,"134,455",11,
1996 March,"93,000","110,000","120,000","160,000","120,000","124,118",17,
1996 April,"90,000","105,000","115,000","130,000","110,000","113,053",19,
1996 May,**,**,**,**,**,"108,714",14,
1996 June,"95,000","95,000","105,000","119,000","97,500","106,600",20,
1996 July,"91,000","120,000","130,000","160,000","130,000","126,114",35,
1996 August,"90,000","105,000","120,000","131,000","115,000","116,977",43,
1996 September,"95,000","114,000","130,000","153,000","120,000","124,268",56,
1996 October,"93,000","112,000","129,000","150,000","120,000","126,750",52,
1996 November,"102,000","120,000","130,000","162,000","125,000","131,244",41,
1996 December,"100,000","120,000","130,000","135,000","122,500","121,765",34,
1997 January,"90,000","115,000","130,000","149,000","120,000","121,965",57,
1997 February,"98,000","120,000","130,000","157,000","125,000","128,870",23,
1997 March,"100,000","120,000","130,000","140,000","120,000","125,333",33,
1997 April,**,**,**,**,**,"121,000",8,
1997 May,"90,000","118,000","130,000","140,000","127,500","122,500",16,
1997 June,"109,000","120,000","132,000","146,000","120,000","128,043",23,
1997 July,"100,000","117,000","135,000","154,000","130,000","127,350",30,
1997 August,"112,000","125,000","140,000","160,000","130,000","131,583",36,
1997 September,"120,000","125,000","144,000","160,000","130,000","137,894",47,
1997 October,"100,000","115,000","130,000","169,000","120,000","130,338",65,
1997 November,**,**,**,**,**,**,39,
1997 December,"110,000","125,000","140,000","160,000","130,000","135,273",33,
1998 January,**,**,**,**,**,"132,750",16,
1998 February,"110,000","121,000","139,000","168,000","127,500","135,773",22,
1998 March,**,**,**,**,**,"134,200",15,
1998 April,**,**,**,**,**,"120,200",15,
1998 May,"108,000","121,000","130,000","137,000","125,000","123,955",22,
1998 June,"104,000","120,000","125,000","154,000","120,000","125,824",17,
1998 July,**,**,**,**,**,**,32,
1998 August,"110,000","120,000","126,000","133,000","120,000","125,804",46,
1998 September,"110,000","120,000","130,000","141,000","125,000","131,646",48,
1998 October,"110,000","125,000","139,000","150,000","130,000","131,912",57,
1998 November,"100,000","115,000","125,000","130,000","120,000","115,487",39,
1998 December,"90,000","115,000","120,000","140,000","120,000","121,806",110,
1999 January,"100,000","110,000","118,000","130,000","115,000","113,688",40,
1999 February,"100,000","110,000","120,000","140,000","120,000","116,181",21,
1999 March,"95,000","120,000","130,000","141,000","125,000","122,511",28,
1999 April,"89,000","98,000","122,000","140,000","115,000","142,826",23,
1999 May,**,**,**,**,**,"113,321",14,
1999 June,"81,000","90,000","90,000","112,000","90,000","91,533",15,
1999 July,"80,000","90,000","100,000","119,000","100,000","94,267",15,
1999 August,"46,000","55,000","70,000","93,000","60,000","75,045",11,
1999 September,"80,000","106,000","120,000","131,000","115,000","108,074",53,
1999 October,"60,000","90,000","115,000","130,000","105,000","100,818",74,
1999 November,"80,000","85,000","90,000","115,000","90,000","91,414",35,
1999 December,"85,000","95,000","120,000","140,000","105,000","118,711",19,
2000 January,**,**,**,**,**,"115,753",17,
2000 February,"85,000","100,000","129,000","144,000","120,000","114,898",47,
2000 March,"80,000","103,000","120,000","125,000","120,000","103,718",33,
2000 April,**,**,**,**,**,"104,395",22,
2000 May,"91,000","111,000","125,000","137,000","117,500","115,336",22,
2000 June,"90,000","100,000","120,000","130,000","110,000","108,611",28,
2000 July,"90,000","98,000","110,000","117,000","105,000","103,450",18,
2000 August,"93,000","105,000","119,000","144,000","115,000","116,935",17,
2000 September,**,**,**,**,**,**,3,
2000 October,"85,000","100,000","120,000","140,000","107,500","108,529",14,
2000 November,"97,000","120,000","120,000","140,000","120,000","117,211",35,
2000 December,"90,000","115,000","120,000","140,000","120,000","112,132",34,
2001 January,"92,000","120,000","132,000","162,000","120,000","129,619",36,
2001 February,"120,000","130,000","150,000","165,000","137,500","141,361",46,
2001 March,"120,000","130,000","144,000","170,000","130,000","145,865",57,
2001 April,"113,000","125,000","140,000","165,000","130,000","141,526",72,
2001 May,"120,000","130,000","135,000","150,000","130,000","135,264",97,
2001 June,**,**,**,**,**,"132,544",9,
2001 July,"100,000","122,000","130,000","165,000","125,000","128,880",25,
2001 August,**,**,**,**,**,"133,250",8,
2001 September,"86,000","120,000","136,000","240,000","125,000","169,687",15,
2001 October,"70,000","115,000","120,000","140,000","120,000","116,416",19,
2001 November,"90,000","110,000","125,000","150,000","120,000","123,573",48,
2001 December,"95,000","120,000","140,000","170,000","130,000","135,691",79,
2002 January,"110,000","120,000","140,000","160,000","130,000","132,607",55,
2002 February,"110,000","120,000","138,000","174,000","120,000","139,135",65,
2002 March,"115,000","121,000","158,000","177,000","135,000","145,002",52,
2002 April,"120,000","130,000","140,000","180,000","140,000","149,005",38,
2002 May,"110,000","111,000","120,000","188,000","120,000","134,770",27,
2002 June,**,**,**,**,**,"144,533",21,
2002 July,"118,000","130,000","170,000","190,000","140,000","157,729",47,
2002 August,"115,000","120,000","134,000","162,000","125,000","131,106",27,
2002 September,"95,000","115,000","120,000","130,000","115,000","123,743",49,
2002 October,"120,000","125,000","170,000","182,000","140,000","151,470",73,
2002 November,"115,000","125,000","170,000","180,000","150,000","148,789",83,
2002 December,"120,000","125,000","158,000","180,000","135,000","146,105",77,
2003 January,"125,000","150,000","170,000","190,000","170,000","157,235",89,
2003 February,"120,000","125,000","170,000","185,000","140,000","152,904",68,
2003 March,"120,000","128,000","150,000","170,000","140,000","140,692",38,
2003 April,"120,000","130,000","150,000","180,000","145,000","146,499",70,
2003 May,**,**,**,**,**,"127,423",26,
2003 June,"120,000","120,000","122,000","190,000","120,000","143,815",13,
2003 July,"100,000","115,000","170,000","190,000","120,000","138,664",14,
2003 August,"115,000","115,000","166,000","204,000","125,000","160,870",27,
2003 September,"100,000","125,000","130,000","180,000","125,000","134,197",29,
2003 October,"120,000","125,000","160,000","180,000","135,000","148,294",119,
2003 November,"125,000","128,000","170,000","182,000","140,000","152,481",63,
2003 December,"120,000","130,000","140,000","170,000","130,000","142,718",49,
2004 January,"130,000","140,000","170,000","190,000","140,000","156,094",93,
2004 February,"130,000","160,000","180,000","190,000","170,000","164,623",101,
2004 March,"125,000","158,000","170,000","180,000","170,000","164,293",61,
2004 April,"140,000","150,000","180,000","225,000","170,000","177,362",52,
2004 May,"120,000","130,000","140,000","170,000","130,000","146,710",21,
2004 June,"138,000","140,000","178,000","208,000","155,000","164,983",12,
2004 July,"134,000","140,000","170,000","180,000","150,000","154,908",23,
2004 August,"130,000","140,000","144,000","170,000","140,000","155,192",43,
2004 September,"130,000","130,000","160,000","190,000","140,000","151,773",112,
2004 October,"130,000","130,000","170,000","190,000","160,000","162,134",156,
2004 November,"130,000","148,000","170,000","182,000","170,000","164,769",98,
2004 December,"135,000","140,000","175,000","230,000","160,000","176,126",103,
2005 January,"140,000","150,000","180,000","190,000","155,000","166,557",36,
2005 February,"140,000","150,000","170,000","180,000","160,000","160,773",54,
2005 March,"137,000","140,000","150,000","170,000","140,000","155,155",36,
2005 April,"140,000","158,000","186,000","246,000","175,000","186,900",10,
2005 May,"140,000","140,000","170,000","230,000","140,000","173,233",24,
2005 June,"140,000","176,000","220,000","234,000","190,000","197,904",18,
2005 July,"140,000","140,000","173,000","200,000","152,500","173,314",50,
2005 August,"130,000","150,000","170,000","190,000","160,000","170,341",59,
2005 September,"138,000","140,000","170,000","190,000","160,000","163,963",67,
2005 October,"130,000","140,000","170,000","190,000","150,000","161,874",86,
2005 November,"140,000","140,000","170,000","190,000","150,000","162,685",46,
2005 December,"155,000","170,000","191,000","218,000","190,000","190,817",51,
2006 January,"127,000","140,000","172,000","190,000","145,000","159,153",36,
2006 February,"133,000","143,000","184,000","250,000","165,000","178,621",27,
2006 March,"130,000","140,000","185,000","200,000","170,000","176,266",39,
2006 April,"140,000","150,000","173,000","228,000","170,000","174,805",35,
2006 May,"140,000","158,000","176,000","190,000","170,000","173,866",25,
2006 June,**,**,**,**,**,"196,906",25,
2006 July,"140,000","170,000","196,000","226,000","170,000","185,106",25,
2006 August,"144,000","170,000","186,000","230,000","180,000","186,643",35,
2006 September,"170,000","170,000","180,000","199,000","180,000","181,805",55,
2006 October,"150,000","170,000","191,000","266,000","180,000","209,151",51,
2006 November,"168,000","180,000","200,000","240,000","190,000","201,016",52,
2006 December,**,**,**,**,**,"248,565",41,
2007 January,"164,000","200,000","230,000","266,000","210,000","217,665",61,
2007 February,"170,000","200,000","230,000","266,000","205,000","223,358",40,
2007 March,"170,000","180,000","200,000","240,000","185,000","203,963",30,
2007 April,"170,000","180,000","200,000","236,000","200,000","204,307",56,
2007 May,**,**,**,**,**,"258,610",10,
2007 June,"168,000","170,000","200,000","232,000","185,000","198,364",23,
2007 July,"149,000","180,000","230,000","240,000","200,000","201,833",28,
2007 August,"170,000","200,000","215,000","237,000","200,000","221,445",27,
2007 September,"170,000","170,000","194,000","232,000","180,000","190,250",38,
2007 October,"170,000","215,000","230,000","245,000","230,000","219,938",49,
2007 November,"170,000","180,000","200,000","240,000","200,000","203,638",34,
2007 December,"156,000","170,000","200,000","230,000","200,000","196,619",71,
2008 January,"170,000","200,000","230,000","270,000","202,500","224,979",34,
2008 February,"170,000","198,000","214,000","250,000","200,000","209,083",73,
2008 March,"170,000","200,000","210,000","250,000","200,000","221,187",103,
2008 April,"170,000","184,000","200,000","248,000","200,000","216,010",50,
2008 May,"170,000","210,000","230,000","270,000","220,000","231,800",38,
2008 June,"170,000","170,000","200,000","230,000","200,000","202,452",36,
2008 July,"170,000","200,000","208,000","230,000","200,000","204,305",32,
2008 August,"200,000","200,000","230,000","250,000","200,000","229,691",32,
2008 September,"170,000","170,000","200,000","230,000","190,000","191,261",14,
2008 October,"178,000","200,000","230,000","240,000","200,000","218,320",78,
2008 November,"170,000","200,000","220,000","250,000","200,000","213,562",54,
2008 December,"180,000","200,000","210,000","255,000","200,000","224,351",59,
2009 January,"184,000","200,000","230,000","250,000","200,000","216,357",68,
2009 February,"170,000","200,000","230,000","250,000","220,000","211,000",44,
2009 March,"200,000","200,000","210,000","240,000","200,000","214,438",34,
2009 April,"156,000","184,000","224,000","238,000","200,000","206,666",17,
2009 May,"192,000","200,000","233,000","250,000","212,500","224,810",20,
2009 June,"171,000","200,000","216,000","239,000","202,500","218,454",30,
2009 July,"180,000","200,000","231,000","250,000","220,000","230,638",56,
2009 August,"200,000","209,000","233,000","271,000","230,000","247,503",45,
2009 September,"178,000","204,000","226,000","236,000","205,000","205,104",11,
2009 October,"169,000","200,000","215,000","285,000","200,000","224,343",52,
2009 November,"190,000","210,000","250,000","340,000","240,000","260,776",44,
2009 December,"164,000","200,000","246,000","286,000","230,000","233,419",36,
2010 January,"183,000","236,000","339,000","390,000","290,000","285,226",27,
2010 February,"186,000","212,000","250,000","324,000","230,000","256,156",50,
2010 March,"188,000","246,000","297,000","314,000","280,000","264,217",25,
2010 April,"184,000","203,000","227,000","286,000","220,000","227,202",33,
2010 May,"197,000","225,000","250,000","320,000","232,500","250,685",56,
2010 June,**,**,**,**,**,"279,272",35,
2010 July,"172,000","192,000","216,000","274,000","200,000","233,335",15,
2010 August,"170,000","224,000","250,000","250,000","242,500","246,502",16,
2010 September,"186,000","200,000","230,000","298,000","220,000","236,876",35,
2010 October,"200,000","230,000","270,000","350,000","250,000","265,473",39,
2010 November,"210,000","250,000","280,000","335,000","260,000","272,397",49,
2010 December,"165,000","200,000","258,000","350,000","230,000","254,781",31,
2011 January,"197,000","230,000","270,000","296,000","250,000","250,418",38,
2011 February,"176,000","212,000","285,000","374,000","250,000","273,893",15,
2011 March,"170,000","180,000","210,000","323,000","200,000","243,851",40,
2011 April,"185,000","230,000","270,000","330,000","255,000","261,956",36,
2011 May,**,**,**,**,**,**,23,
2011 June,"165,000","170,000","200,000","250,000","180,000","212,494",24,
2011 July,"210,000","230,000","275,000","310,000","240,000","255,055",24,
2011 August,"230,000","240,000","307,000","425,000","255,000","302,738",27,
2011 September,"220,000","225,000","290,000","305,000","265,000","276,424",24,
2011 October,"200,000","238,000","309,000","382,000","270,000","289,662",43,
2011 November,"193,000","250,000","299,000","390,000","280,000","315,534",52,
2011 December,"214,000","258,000","300,000","352,000","272,500","285,870",58,
2012 January,"185,000","210,000","279,000","362,000","240,000","283,507",42,
2012 February,"230,000","250,000","320,000","355,000","275,000","300,970",29,
2012 March,"200,000","259,000","285,000","316,000","275,000","274,143",33,
2012 April,"200,000","250,000","300,000","365,000","255,000","282,869",34,
2012 May,**,**,**,**,**,"277,795",28,
2012 June,**,**,**,**,**,"312,711",32,
2012 July,"242,000","287,000","327,000","399,000","300,000","315,067",31,
2012 August,**,**,**,**,**,"338,699",11,
2012 September,"190,000","230,000","265,000","405,000","260,000","288,708",19,
2012 October,**,**,**,**,**,"244,312",18,
2012 November,**,**,**,**,**,"323,533",13,
2012 December,"227,000","244,000","295,000","350,000","270,000","292,218",46,
2013 January,"252,000","292,000","372,000","450,000","320,000","341,980",37,
2013 February,**,**,**,**,**,"305,308",39,
2013 March,"260,000","290,000","354,000","390,000","297,500","323,338",42,
2013 April,"230,000","296,000","363,000","421,000","305,000","321,435",21,
2013 May,"268,000","330,000","380,000","460,000","360,000","356,173",23,
2013 June,"238,000","247,000","284,000","322,000","270,000","292,925",27,
2013 July,**,**,**,**,**,"334,994",8,
2013 August,**,**,**,**,**,"335,776",10,
2013 September,**,**,**,**,**,"302,133",9,
2013 October,**,**,**,**,**,"321,174",20,
2013 November,"208,000","235,000","253,000","314,000","240,000","270,244",25,
2013 December,"230,000","235,000","266,000","296,000","255,000","267,490",26,
2014 January,"185,000","270,000","310,000","420,000","292,500","304,153",14,
2014 February,**,**,**,**,**,"328,935",25,
2014 March,"239,000","286,000","314,000","410,000","310,000","334,840",22,
2014 April,**,**,**,**,**,"327,541",20,
2014 May,"220,000","273,000","341,000","420,000","305,000","323,058",27,
2014 June,"200,000","245,000","280,000","350,000","265,000","271,716",24,
2014 July,**,**,**,**,**,**,28,
2014 August,**,**,**,**,**,"333,654",18,
2014 September,"214,000","279,000","344,000","478,000","305,000","335,268",18,
2014 October,**,**,**,**,**,"330,723",11,
2014 November,**,**,**,**,**,"324,289",16,
2014 December,"235,000","276,000","345,000","377,000","305,000","317,386",47,
2015 January,**,**,**,**,**,**,1,
2015 February,**,**,**,**,**,"302,206",27,
2015 March,"256,000","302,000","325,000","355,000","315,000","307,763",30,
2015 April,**,**,**,**,**,**,13,
2015 May,"233,000","265,000","300,000","355,000","287,500","288,114",32,
2015 June,"230,000","278,000","323,000","353,000","300,000","302,376",26,
2015 July,**,**,**,**,**,"318,011",15,
2015 August,"206,000","272,000","300,000","359,000","280,000","290,643",25,
2015 September,"299,000","320,000","359,000","402,000","337,500","340,410",12,
2015 October,**,**,**,**,**,**,4,
2015 November,"260,000","306,000","371,000","515,000","325,000","390,009",15,
2015 December,**,**,**,**,**,"331,167",28,
2016 January,"248,000","284,000","355,000","394,000","350,000","326,719",32,
2016 February,**,**,**,**,**,**,18,
2016 March,"212,000","266,000","358,000","406,000","332,500","317,038",16,
2016 April,"230,000","305,000","369,000","390,000","347,500","325,903",18,
2016 May,"240,000","305,000","364,000","408,000","355,000","336,883",27,
2016 June,**,**,**,**,**,**,15,
2016 July,"243,000","265,000","357,000","538,000","340,000","358,127",15,
2016 August,"268,000","286,000","344,000","370,000","320,000","314,340",13,
2016 September,"222,000","300,000","412,000","486,000","350,000","358,323",12,
2016 October,**,**,**,**,**,"323,864",11,
2016 November,"287,000","320,000","364,000","414,000","350,000","356,207",27,
2016 December,"260,000","286,000","342,000","396,000","315,000","325,946",28,
2017 January,"264,000","283,000","317,000","420,000","300,000","327,602",28,
2017 February,**,**,**,**,**,"337,812",20,
2017 March,"275,000","322,000","351,000","391,000","345,000","365,502",21,
2017 April,**,**,**,**,**,"374,599",10,
2017 May,"266,000","284,000","323,000","374,000","297,500","339,677",20,
2017 June,**,**,**,**,**,"306,487",17,
2017 July,"270,000","335,000","365,000","490,000","352,500","371,323",14,
2017 August,"264,000","290,000","308,000","370,000","295,000","334,229",26,
2017 September,**,**,**,**,**,"336,013",13,
2017 October,**,**,**,**,**,**,1,
2017 November,"284,000","325,000","372,000","420,000","332,500","368,981",26,
2017 December,"275,000","305,000","340,000","396,000","335,000","332,382",36,
2018 January,"270,000","300,000","334,000","374,000","317,500","326,103",30,
2018 February,"249,000","315,000","324,000","420,000","320,000","325,459",22,
2018 March,**,**,**,**,**,"308,391",22,
2018 April,"281,000","344,000","370,000","389,000","357,500","352,155",30,
2018 May,**,**,**,**,**,"349,600",9,
2018 June,**,**,**,**,**,**,4,
2018 July,"242,000","364,000","372,000","418,000","370,000","353,155",21,
2018 August,**,**,**,**,**,**,3,
2018 September,**,**,**,**,**,**,2,
2018 October,**,**,**,**,**,"351,538",8,
2018 November,"298,000","313,000","348,000","376,000","330,000","328,339",17,
2018 December,"250,000","348,000","380,000","396,000","370,000","344,172",31,
2019 January,"250,000","348,000","390,000","454,000","375,000","369,826",33,
2019 February,"310,000","350,000","385,000","470,000","365,000","370,927",19,
2019 March,"270,000","310,000","350,000","385,000","340,000","332,692",19,
2019 April,**,**,**,**,**,**,14,
2019 May,"312,000","327,000","342,000","388,000","330,000","347,792",21,
2019 June,**,**,**,**,**,"355,914",7,
2019 July,**,**,**,**,**,**,2,
2019 August,**,**,**,**,**,**,5,
2019 September,**,**,**,**,**,**,1,
2019 October,**,**,**,**,**,**,7,
2019 November,**,**,**,**,**,"357,325",14,
2019 December,"313,000","352,000","390,000","430,000","380,000","370,830",27,
2020 January,**,**,**,**,**,"368,667",21,
2020 February,**,**,**,**,**,"357,710",25,
2020 March,"254,000","354,000","380,000","402,000","375,000","349,592",12,
2020 April,**,**,**,**,**,**,15,
2020 May,**,**,**,**,**,"359,282",17,
2020 June,**,**,**,**,**,"327,112",16,
2020 July,**,**,**,**,**,**,5,
2020 August,**,**,**,**,**,"365,342",13,
2020 September,**,**,**,**,**,"342,757",19,
2020 October,**,**,**,**,**,**,11,
2020 November,"325,000","350,000","365,000","400,000","360,000","353,592",19,
2020 December,"235,000","334,000","350,000","400,000","342,500","327,015",30,
2021 January,**,**,**,**,**,"311,577",13,
2021 February,**,**,**,**,**,**,8,
2021 March,"303,000","352,000","403,000","429,000","367,500","363,539",30,
2021 April,"240,000","308,000","350,000","400,000","330,000","325,950",20,
2021 May,**,**,**,**,**,**,20,
2021 June,"290,000","355,000","380,000","410,000","365,000","354,421",14,
2021 July,"250,000","354,000","398,000","400,000","380,000","342,208",12,
2021 August,**,**,**,**,**,"372,980",15,
2021 September,**,**,**,**,**,**,10,
2021 October,"170,000","290,000","395,000","524,000","390,000","351,373",11,
2021 November,"300,000","400,000","450,000","530,000","430,000","427,994",34,
2021 December,"350,000","382,000","500,000","560,000","400,000","429,905",21,
2022 January,"400,000","400,000","442,000","522,000","410,000","438,586",15,
2022 February,"358,000","430,000","482,000","518,000","455,000","469,078",36,
2022 March,**,**,**,**,**,**,4,
2022 April,"400,000","496,000","550,000","600,000","500,000","514,610",31,
2022 May,"430,000","550,000","580,000","594,000","550,000","566,553",40,
2022 June,"490,000","584,000","653,000","704,000","600,000","620,048",23,
2022 July,"410,000","565,000","660,000","730,000","600,000","588,925",16,
2022 August,**,**,**,**,**,"494,878",18,
2022 September,**,**,**,**,**,"474,647",15,
2022 October,**,**,**,**,**,"508,336",28,
2022 November,"500,000","562,000","600,000","698,000","600,000","604,283",40,
2022 December,"430,000","500,000","600,000","600,000","550,000","527,831",29,
2023 January,**,**,**,**,**,"553,025",16,
2023 February,"538,000","688,000","700,000","700,000","700,000","647,517",18,
2023 March,"508,000","574,000","600,000","700,000","600,000","590,481",16,
2023 April,"500,000","596,000","600,000","726,000","600,000","605,464",33,
2023 May,**,**,**,**,**,"634,522",23,
2023 June,**,**,**,**,**,**,19,
2023 July,**,**,**,**,**,"648,922",9,
2023 August,**,**,**,**,**,**,0,
2023 September,**,**,**,**,**,"623,250",38,
2023 October,**,**,**,**,**,"553,713",16,
2023 November,**,**,**,**,**,"479,925",32,
2023 December,"283,000","425,000","510,000","800,000","487,500","516,393",28,
