"Kelowna — Historical Average, Median and Price Percentiles for Absorbed Homeowner and Condominium Units  "
January 1990 to March 2024 Single
,1st 20%,2nd 40%,3rd 60%,4th 80%,Median,Average,Units,
1996 April,"150,000","168,000","180,000","248,000","175,000","196,362",53,
1996 May,"155,000","180,000","210,000","251,000","185,000","223,622",77,
1996 June,"151,000","165,000","185,000","254,000","175,000","202,271",90,
1996 July,"155,000","170,000","185,000","230,000","180,000","194,468",99,
1996 August,"155,000","170,000","185,000","258,000","175,000","209,146",70,
1996 September,"155,000","168,000","197,000","265,000","182,500","214,072",88,
1996 October,"150,000","170,000","190,000","242,000","180,000","210,711",93,
1996 November,"155,000","180,000","215,000","300,000","190,000","225,804",74,
1996 December,"155,000","174,000","191,000","270,000","180,000","212,994",71,
1997 January,"144,000","158,000","185,000","251,000","172,500","190,667",48,
1997 February,"150,000","160,000","175,000","195,000","160,000","184,410",39,
1997 March,"155,000","165,000","180,000","219,000","170,000","185,686",35,
1997 April,"160,000","175,000","190,000","235,000","185,000","205,147",74,
1997 May,"165,000","185,000","216,000","275,000","205,000","220,784",101,
1997 June,"165,000","180,000","213,000","275,000","192,500","220,947",90,
1997 July,"165,000","190,000","225,000","285,000","200,000","244,207",114,
1997 August,"160,000","175,000","190,000","254,000","185,000","212,950",87,
1997 September,"160,000","180,000","209,000","247,000","190,000","205,290",107,
1997 October,"167,000","184,000","210,000","248,000","192,500","212,130",76,
1997 November,"164,000","185,000","220,000","275,000","195,000","230,037",103,
1997 December,"165,000","187,000","245,000","285,000","210,000","232,799",85,
1998 January,"155,000","165,000","185,000","240,000","180,000","195,179",39,
1998 February,"175,000","195,000","225,000","285,000","215,000","266,441",34,
1998 March,"170,000","190,000","225,000","290,000","202,500","237,795",44,
1998 April,"160,000","185,000","195,000","235,000","190,000","204,347",49,
1998 May,"165,000","200,000","225,000","285,000","215,000","237,906",119,
1998 June,"170,000","201,000","225,000","275,000","215,000","242,325",97,
1998 July,"175,000","190,000","220,000","271,000","210,000","235,351",81,
1998 August,"160,000","180,000","198,000","275,000","187,500","226,860",70,
1998 September,"162,000","190,000","216,000","273,000","205,000","218,057",61,
1998 October,"180,000","196,000","229,000","282,000","215,000","239,701",87,
1998 November,"175,000","190,000","210,000","250,000","195,000","221,377",74,
1998 December,"170,000","195,000","225,000","275,000","215,000","229,161",71,
1999 January,"165,000","186,000","219,000","313,000","202,500","225,750",32,
1999 February,"175,000","185,000","205,000","240,000","192,500","227,954",24,
1999 March,"173,000","185,000","207,000","263,000","192,500","218,661",28,
1999 April,"190,000","210,000","240,000","306,000","220,000","248,015",66,
1999 May,"175,000","210,000","229,000","325,000","215,000","243,630",53,
1999 June,"175,000","195,000","240,000","322,000","217,500","246,089",82,
1999 July,"170,000","188,000","210,000","270,000","200,000","217,084",68,
1999 August,"180,000","197,000","220,000","248,000","215,000","242,084",75,
1999 September,"180,000","205,000","225,000","266,000","220,000","226,974",78,
1999 October,"175,000","204,000","230,000","293,000","215,000","233,493",91,
1999 November,"175,000","210,000","225,000","275,000","220,000","222,353",34,
1999 December,"180,000","202,000","245,000","289,000","220,000","246,275",85,
2000 January,"183,000","201,000","220,000","250,000","215,000","227,106",47,
2000 February,"178,000","195,000","224,000","266,000","212,500","229,466",32,
2000 March,"180,000","201,000","219,000","230,000","210,000","217,238",42,
2000 April,"183,000","211,000","238,000","275,000","222,500","232,786",42,
2000 May,"195,000","227,000","273,000","325,000","240,000","268,338",50,
2000 June,"190,000","225,000","252,000","340,000","242,500","260,496",46,
2000 July,"185,000","197,000","234,000","275,000","217,500","251,650",60,
2000 August,"190,000","220,000","240,000","341,000","235,000","261,115",65,
2000 September,"185,000","223,000","275,000","350,000","260,000","289,824",51,
2000 October,"185,000","210,000","240,000","325,000","225,000","262,897",59,
2000 November,"175,000","216,000","240,000","271,000","230,000","232,151",73,
2000 December,"180,000","214,000","252,000","340,000","227,500","267,089",66,
2001 January,"186,000","231,000","273,000","375,000","250,000","291,500",22,
2001 February,"173,000","188,000","225,000","277,000","195,000","224,130",23,
2001 March,"190,000","214,000","273,000","350,000","250,000","271,548",31,
2001 April,"180,000","216,000","284,000","397,000","245,000","281,579",57,
2001 May,"188,000","221,000","275,000","325,000","245,000","263,250",52,
2001 June,"185,000","252,000","275,000","375,000","265,000","293,825",40,
2001 July,"185,000","210,000","266,000","294,000","240,000","262,339",56,
2001 August,"185,000","228,000","277,000","372,000","245,000","295,491",53,
2001 September,"181,000","220,000","279,000","375,000","255,000","278,035",57,
2001 October,"180,000","218,000","250,000","371,000","227,500","260,983",58,
2001 November,"190,000","223,000","277,000","325,000","255,000","269,897",58,
2001 December,"190,000","221,000","259,000","354,000","245,000","267,816",38,
2002 January,"184,000","223,000","272,000","352,000","240,000","270,697",38,
2002 February,"186,000","221,000","253,000","278,000","240,000","240,686",35,
2002 March,"200,000","256,000","284,000","316,000","270,000","266,198",47,
2002 April,"224,000","245,000","280,000","342,000","260,000","289,629",68,
2002 May,"207,000","240,000","260,000","330,000","250,000","259,143",66,
2002 June,"230,000","250,000","280,000","350,000","260,000","286,534",79,
2002 July,"205,000","240,000","274,000","350,000","252,500","274,754",82,
2002 August,"225,000","260,000","290,000","330,000","275,000","276,401",79,
2002 September,"223,000","240,000","270,000","312,000","245,000","266,436",87,
2002 October,"230,000","247,000","284,000","348,000","270,000","314,316",65,
2002 November,"235,000","258,000","304,000","370,000","280,000","302,178",83,
2002 December,"215,000","250,000","300,000","350,000","277,500","296,875",96,
2003 January,"240,000","258,000","290,000","350,000","270,000","292,692",51,
2003 February,"212,000","250,000","281,000","336,000","260,000","295,290",71,
2003 March,"185,000","242,000","290,000","354,000","250,000","280,845",47,
2003 April,"210,000","250,000","280,000","344,000","260,000","281,591",82,
2003 May,"212,000","258,000","300,000","386,000","282,500","302,603",86,
2003 June,"193,000","260,000","338,000","454,000","280,000","339,649",87,
2003 July,"204,000","240,000","274,000","391,000","260,000","298,940",123,
2003 August,"230,000","255,000","288,000","425,000","270,000","324,646",125,
2003 September,"219,000","260,000","304,000","362,000","285,000","310,825",93,
2003 October,"240,000","283,000","347,000","425,000","320,000","337,532",113,
2003 November,"240,000","270,000","320,000","426,000","292,500","364,696",78,
2003 December,"240,000","284,000","350,000","448,000","325,000","375,838",100,
2004 January,"250,000","276,000","350,000","452,000","315,000","349,626",53,
2004 February,"256,000","315,000","350,000","485,000","330,000","376,585",67,
2004 March,"270,000","285,000","305,000","398,000","290,000","344,173",90,
2004 April,"260,000","295,000","326,000","424,000","300,000","357,824",75,
2004 May,"270,000","315,000","398,000","492,000","350,000","381,851",135,
2004 June,"270,000","337,000","440,000","497,000","370,000","441,075",112,
2004 July,"252,000","337,000","423,000","494,000","360,000","423,164",120,
2004 August,"270,000","350,000","430,000","550,000","395,000","418,439",109,
2004 September,"250,000","330,000","423,000","494,000","360,000","409,924",105,
2004 October,"260,000","330,000","380,000","450,000","355,000","369,793",119,
2004 November,"290,000","335,000","380,000","480,000","360,000","393,608",79,
2004 December,"278,000","333,000","408,000","550,000","360,000","417,041",113,
2005 January,"359,000","400,000","485,000","562,000","440,000","483,418",53,
2005 February,"308,000","340,000","380,000","480,000","360,000","398,417",88,
2005 March,"310,000","350,000","383,000","458,000","370,000","390,555",75,
2005 April,"290,000","315,000","360,000","450,000","335,000","369,541",116,
2005 May,"300,000","330,000","375,000","464,000","350,000","445,782",82,
2005 June,"325,000","375,000","455,000","580,000","420,000","469,284",112,
2005 July,"300,000","330,000","372,000","464,000","350,000","420,149",103,
2005 August,"330,000","355,000","420,000","504,000","375,000","418,693",107,
2005 September,"294,000","350,000","430,000","502,000","380,000","432,758",103,
2005 October,"326,000","360,000","416,000","460,000","385,000","407,046",85,
2005 November,"330,000","350,000","404,000","522,000","370,000","429,784",83,
2005 December,"340,000","380,000","430,000","490,000","410,000","432,678",104,
2006 January,"330,000","367,000","428,000","554,000","395,000","479,889",75,
2006 February,"350,000","416,000","485,000","576,000","450,000","538,219",48,
2006 March,"358,000","420,000","460,000","530,000","430,000","463,053",78,
2006 April,"360,000","440,000","530,000","825,000","465,000","641,055",89,
2006 May,"380,000","439,000","503,000","650,000","470,000","563,167",96,
2006 June,"340,000","400,000","470,000","560,000","430,000","477,084",99,
2006 July,"360,000","430,000","495,000","600,000","460,000","497,182",89,
2006 August,"390,000","464,000","553,000","650,000","500,000","557,096",91,
2006 September,"400,000","470,000","520,000","640,000","490,000","574,978",124,
2006 October,"376,000","450,000","528,000","629,000","480,000","525,912",72,
2006 November,"408,000","480,000","530,000","724,000","500,000","623,953",56,
2006 December,"424,000","467,000","534,000","600,000","500,000","515,809",61,
2007 January,"458,000","515,000","580,000","688,000","530,000","595,457",57,
2007 February,"440,000","526,000","566,000","748,000","540,000","662,831",51,
2007 March,"438,000","503,000","570,000","660,000","537,500","571,631",68,
2007 April,"395,000","430,000","490,000","580,000","450,000","567,642",89,
2007 May,"440,000","505,000","580,000","700,000","550,000","619,273",89,
2007 June,"420,000","460,000","567,000","692,000","500,000","574,442",107,
2007 July,"440,000","525,000","584,000","703,000","550,000","633,592",83,
2007 August,"479,000","548,000","605,000","766,000","575,000","675,336",88,
2007 September,"429,000","480,000","568,000","654,000","500,000","623,066",92,
2007 October,"470,000","526,000","600,000","782,000","570,000","683,831",93,
2007 November,"476,000","540,000","604,000","704,000","567,500","624,453",62,
2007 December,"530,000","590,000","695,000","930,000","650,000","733,203",79,
2008 January,"441,000","470,000","536,000","668,000","520,000","622,511",75,
2008 February,"372,000","450,000","548,000","680,000","505,000","660,784",75,
2008 March,"540,000","597,000","650,000","738,000","620,000","653,385",60,
2008 April,"480,000","534,000","630,000","738,000","600,000","764,258",85,
2008 May,"510,000","550,000","630,000","760,000","582,500","658,052",82,
2008 June,"526,000","580,000","630,000","740,000","605,000","672,063",42,
2008 July,"545,000","620,000","720,000","875,000","680,000","775,679",99,
2008 August,"530,000","594,000","693,000","984,000","625,000","782,570",76,
2008 September,"484,000","570,000","650,000","827,000","620,000","652,340",93,
2008 October,"545,000","630,000","750,000","890,000","690,000","852,767",99,
2008 November,"520,000","562,000","626,000","800,000","587,500","757,058",50,
2008 December,"500,000","534,000","650,000","800,000","590,000","628,309",32,
2009 January,"514,000","555,000","595,000","712,000","572,500","633,538",52,
2009 February,"559,000","678,000","817,000","1,151,000","745,000","911,150",26,
2009 March,"482,000","564,000","702,000","875,000","605,000","693,642",71,
2009 April,"527,000","597,000","805,000","995,000","730,000","918,794",55,
2009 May,"505,000","527,000","613,000","747,000","557,500","618,646",42,
2009 June,"454,000","514,000","575,000","665,000","540,000","592,358",33,
2009 July,"505,000","559,000","630,000","894,000","585,000","1,080,219",50,
2009 August,"500,000","550,000","668,000","904,000","600,000","779,571",53,
2009 September,"399,000","473,000","575,000","750,000","512,500","609,725",78,
2009 October,"510,000","535,000","590,000","840,000","570,000","908,314",29,
2009 November,"497,000","569,000","627,000","926,000","592,500","809,060",56,
2009 December,"449,000","523,000","620,000","840,000","562,500","628,158",58,
2010 January,"453,000","530,000","630,000","890,000","555,000","754,820",43,
2010 February,"517,000","650,000","803,000","945,000","682,500","810,134",40,
2010 March,"514,000","588,000","752,000","996,000","660,000","772,149",41,
2010 April,"485,000","654,000","745,000","927,000","705,000","807,530",36,
2010 May,"505,000","585,000","716,000","802,000","640,000","704,651",47,
2010 June,"460,000","506,000","584,000","830,000","530,000","678,969",47,
2010 July,"492,000","592,000","709,000","937,000","635,000","880,963",55,
2010 August,"479,000","580,000","659,000","885,000","615,000","764,544",87,
2010 September,"493,000","568,000","640,000","831,000","605,000","824,330",43,
2010 October,"490,000","570,000","625,000","810,000","595,000","751,007",44,
2010 November,"471,000","547,000","661,000","830,000","587,500","708,545",50,
2010 December,"489,000","559,000","630,000","783,000","582,500","785,458",46,
2011 January,"348,000","467,000","590,000","800,000","575,000","626,549",37,
2011 February,"442,000","528,000","567,000","681,000","550,000","561,393",41,
2011 March,"428,000","525,000","659,000","843,000","590,000","681,938",43,
2011 April,"465,000","503,000","598,000","844,000","570,000","669,106",41,
2011 May,"450,000","488,000","623,000","894,000","555,000","739,347",57,
2011 June,"496,000","595,000","750,000","983,000","670,000","846,018",52,
2011 July,"495,000","610,000","800,000","1,305,000","722,500","1,000,443",44,
2011 August,"480,000","535,000","715,000","880,000","620,000","734,598",49,
2011 September,"465,000","516,000","606,000","969,000","557,500","733,404",46,
2011 October,"438,000","470,000","529,000","717,000","490,000","553,973",23,
2011 November,"457,000","534,000","695,000","996,000","625,000","808,999",43,
2011 December,"425,000","478,000","585,000","988,000","517,500","717,988",58,
2012 January,"452,000","509,000","600,000","798,000","550,000","662,661",45,
2012 February,"537,000","629,000","856,000","1,275,000","757,500","914,982",46,
2012 March,"470,000","558,000","706,000","863,000","615,000","812,287",53,
2012 April,"446,000","545,000","654,000","906,000","615,000","818,593",36,
2012 May,"475,000","565,000","659,000","863,000","617,500","720,109",76,
2012 June,"466,000","566,000","627,000","866,000","595,000","861,739",43,
2012 July,"444,000","525,000","634,000","831,000","565,000","663,458",48,
2012 August,"426,000","497,000","671,000","932,000","570,000","685,481",45,
2012 September,"451,000","522,000","678,000","774,000","590,000","743,188",35,
2012 October,"430,000","515,000","590,000","820,000","570,000","626,539",39,
2012 November,"470,000","504,000","586,000","845,000","540,000","662,084",41,
2012 December,"495,000","559,000","642,000","905,000","610,000","673,374",41,
2013 January,"460,000","512,000","642,000","912,000","535,000","819,992",32,
2013 February,"395,000","500,000","628,000","1,096,000","525,000","884,987",47,
2013 March,"451,000","550,000","742,000","1,044,000","662,500","879,692",50,
2013 April,"396,000","480,000","593,000","749,000","500,000","598,174",45,
2013 May,"398,000","472,000","586,000","770,000","530,000","600,308",57,
2013 June,"456,000","545,000","628,000","852,000","590,000","747,957",45,
2013 July,"430,000","504,000","686,000","1,009,000","560,000","792,586",46,
2013 August,"470,000","616,000","738,000","865,000","685,000","766,655",47,
2013 September,"444,000","517,000","642,000","1,093,000","572,500","783,950",46,
2013 October,"486,000","572,000","631,000","750,000","600,000","673,457",46,
2013 November,"482,000","634,000","774,000","962,000","730,000","805,660",51,
2013 December,"445,000","535,000","600,000","750,000","565,000","723,945",39,
2014 January,"410,000","485,000","595,000","790,000","540,000","653,043",59,
2014 February,"362,000","494,000","676,000","1,016,000","590,000","861,283",38,
2014 March,"466,000","551,000","733,000","828,000","647,500","699,844",30,
2014 April,"462,000","539,000","607,000","833,000","577,500","649,552",36,
2014 May,"440,000","491,000","548,000","703,000","512,500","566,634",62,
2014 June,"435,000","525,000","590,000","790,000","552,500","685,467",44,
2014 July,"480,000","550,000","680,000","900,000","580,000","683,797",39,
2014 August,"480,000","510,000","647,000","844,000","527,500","650,019",50,
2014 September,"507,000","600,000","675,000","823,000","640,000","782,217",56,
2014 October,"545,000","684,000","754,000","974,000","725,000","789,926",57,
2014 November,"499,000","620,000","714,000","891,000","655,000","706,014",53,
2014 December,"510,000","536,000","650,000","748,000","580,000","659,144",57,
2015 January,"472,000","550,000","624,000","786,000","565,000","902,111",37,
2015 February,"500,000","549,000","628,000","725,000","600,000","634,407",91,
2015 March,"472,000","550,000","592,000","764,000","550,000","607,659",17,
2015 April,"399,000","473,000","534,000","615,000","510,000","526,828",18,
2015 May,"450,000","559,000","650,000","741,000","600,000","631,793",68,
2015 June,"530,000","570,000","670,000","775,000","600,000","755,776",49,
2015 July,"499,000","546,000","660,000","760,000","620,000","664,528",43,
2015 August,"500,000","550,000","693,000","1,160,000","630,000","932,566",45,
2015 September,"482,000","574,000","646,000","768,000","600,000","639,637",60,
2015 October,"415,000","562,000","642,000","876,000","600,000","681,257",73,
2015 November,"500,000","580,000","650,000","800,000","625,000","747,489",59,
2015 December,"502,000","626,000","800,000","1,080,000","725,000","809,097",40,
2016 January,"540,000","575,000","650,000","915,000","620,000","763,212",34,
2016 February,"420,000","540,000","634,000","780,000","600,000","642,332",31,
2016 March,"500,000","585,000","650,000","940,000","602,500","783,164",44,
2016 April,"387,000","550,000","626,000","706,000","580,000","588,999",61,
2016 May,"384,000","540,000","599,000","680,000","560,000","618,860",47,
2016 June,"472,000","555,000","759,000","1,019,000","700,000","859,973",41,
2016 July,"520,000","700,000","800,000","895,000","740,000","740,069",39,
2016 August,"500,000","600,000","726,000","916,000","630,000","785,577",105,
2016 September,"541,000","629,000","830,000","976,000","655,000","866,533",56,
2016 October,"430,000","574,000","806,000","1,001,000","647,500","825,047",56,
2016 November,"550,000","650,000","754,000","1,056,000","700,000","811,065",63,
2016 December,"650,000","740,000","854,000","900,000","750,000","786,168",36,
2017 January,"435,000","537,000","625,000","830,000","585,000","744,252",32,
2017 February,"568,000","637,000","809,000","914,000","675,000","757,649",42,
2017 March,"550,000","650,000","700,000","1,008,000","695,000","966,626",38,
2017 April,"470,000","600,000","740,000","880,000","700,000","907,368",34,
2017 May,"502,000","555,000","750,000","893,000","645,000","817,320",45,
2017 June,"520,000","700,000","770,000","1,020,000","755,000","814,577",54,
2017 July,"625,000","710,000","770,000","1,150,000","750,000","871,881",54,
2017 August,"612,000","751,000","897,000","1,226,000","787,500","1,020,525",72,
2017 September,"650,000","740,000","822,000","1,003,000","800,000","930,353",86,
2017 October,"650,000","748,000","883,000","1,000,000","800,000","904,064",61,
2017 November,"545,000","715,000","815,000","1,050,000","765,000","890,481",119,
2017 December,"641,000","800,000","900,000","1,051,000","840,000","926,022",46,
2018 January,"647,000","759,000","856,000","1,094,000","800,000","897,982",46,
2018 February,"620,000","862,000","1,057,000","1,445,000","965,000","1,104,941",51,
2018 March,"726,000","937,000","1,200,000","1,948,000","1,007,500","1,373,162",50,
2018 April,"645,000","795,000","970,000","1,510,000","845,000","1,061,018",38,
2018 May,"628,000","754,000","1,000,000","1,455,000","890,000","1,147,973",82,
2018 June,"700,000","780,000","959,000","1,376,000","850,000","1,084,776",47,
2018 July,"650,000","800,000","900,000","1,100,000","820,000","882,838",59,
2018 August,"840,000","950,000","1,200,000","1,400,000","1,095,000","1,127,565",39,
2018 September,"476,000","726,000","1,080,000","1,336,000","800,000","930,366",22,
2018 October,"695,000","850,000","994,000","1,316,000","925,000","1,062,091",90,
2018 November,"660,000","780,000","924,000","1,330,000","817,500","1,006,481",82,
2018 December,"731,000","960,000","1,192,000","1,600,000","1,000,000","1,270,035",75,
2019 January,"675,000","830,000","1,000,000","1,205,000","900,000","1,007,211",59,
2019 February,"735,000","812,000","1,000,000","1,464,000","965,000","1,122,840",55,
2019 March,"714,000","883,000","1,200,000","1,555,000","1,040,000","1,259,375",93,
2019 April,"786,000","912,000","1,100,000","1,258,000","1,035,000","1,062,885",63,
2019 May,"735,000","875,000","1,100,000","1,400,000","975,000","1,068,047",34,
2019 June,"650,000","900,000","1,200,000","1,500,000","1,000,000","1,129,131",57,
2019 July,"729,000","886,000","1,200,000","1,500,000","1,100,000","1,142,827",43,
2019 August,"480,000","731,000","820,000","1,200,000","750,000","962,655",47,
2019 September,"741,000","831,000","994,000","1,400,000","940,000","1,063,557",50,
2019 October,"730,000","800,000","972,000","1,300,000","880,000","1,019,874",51,
2019 November,"798,000","916,000","1,115,000","1,600,000","990,000","1,219,528",36,
2019 December,"700,000","792,000","1,050,000","1,335,000","850,000","1,068,574",77,
2020 January,"650,000","750,000","800,000","1,157,000","770,000","926,771",35,
2020 February,"734,000","850,000","1,176,000","1,600,000","907,500","1,074,747",36,
2020 March,"725,000","870,000","970,000","1,500,000","900,000","1,225,008",44,
2020 April,"670,000","806,000","974,000","1,372,000","900,000","1,016,782",52,
2020 May,"700,000","820,000","1,100,000","1,340,000","875,000","1,026,723",52,
2020 June,"631,000","788,000","1,086,000","1,408,000","875,000","1,044,024",23,
2020 July,"750,000","800,000","918,000","1,234,000","890,000","953,786",51,
2020 August,"678,000","837,000","1,176,000","1,560,000","910,000","1,260,573",33,
2020 September,"730,000","947,000","1,280,000","1,620,000","1,010,000","1,244,010",45,
2020 October,"842,000","952,000","1,100,000","1,304,000","1,040,000","1,082,731",22,
2020 November,"774,000","900,000","1,098,000","1,340,000","975,000","1,071,865",52,
2020 December,**,**,**,**,**,**,0,
2021 January,"725,000","912,000","1,080,000","1,444,000","1,000,000","1,100,773",15,
2021 February,"723,000","857,000","992,000","1,400,000","895,000","1,111,820",45,
2021 March,"726,000","828,000","952,000","1,353,000","842,500","997,162",38,
2021 April,"866,000","989,000","1,285,000","1,430,000","1,125,000","1,174,225",18,
2021 May,"900,000","980,000","1,200,000","1,375,000","1,050,000","1,332,873",54,
2021 June,"850,000","1,100,000","1,200,000","1,550,000","1,160,000","1,233,018",34,
2021 July,"670,000","866,000","1,131,000","1,344,000","1,000,000","1,120,904",23,
2021 August,"771,000","922,000","1,236,000","2,131,000","1,000,000","1,481,403",15,
2021 September,"860,000","1,220,000","1,454,000","2,400,000","1,325,000","1,766,052",20,
2021 October,"781,000","918,000","1,159,000","1,680,000","1,062,500","1,221,690",40,
2021 November,"860,000","1,060,000","1,266,000","1,925,000","1,100,000","2,544,148",27,
2021 December,"787,000","892,000","1,100,000","1,400,000","997,500","1,172,835",90,
2022 January,"880,000","1,038,000","1,280,000","1,520,000","1,190,000","1,322,158",58,
2022 February,"800,000","915,000","1,340,000","1,715,000","1,150,000","1,397,195",34,
2022 March,"800,000","1,005,000","1,360,000","1,830,000","1,115,000","1,290,068",19,
2022 April,"865,000","974,000","1,136,000","1,417,000","1,030,000","1,172,262",51,
2022 May,"842,000","1,000,000","1,232,000","1,505,000","1,067,500","1,200,889",50,
2022 June,"890,000","1,045,000","1,290,000","1,865,000","1,200,000","1,425,277",74,
2022 July,"897,000","1,044,000","1,252,000","1,629,000","1,132,500","1,318,252",80,
2022 August,"910,000","1,106,000","1,309,000","1,680,000","1,200,000","1,369,365",75,
2022 September,"950,000","1,202,000","1,424,000","1,876,000","1,330,000","1,527,532",55,
2022 October,"976,000","1,308,000","1,475,000","1,753,000","1,362,500","1,400,716",60,
2022 November,"1,030,000","1,305,000","1,510,000","1,680,000","1,395,000","1,436,308",54,
2022 December,"869,000","1,200,000","1,444,000","1,883,000","1,300,000","1,401,416",57,
2023 January,"1,054,000","1,261,000","1,562,000","1,870,000","1,360,000","1,613,750",41,
2023 February,"1,148,000","1,383,000","1,535,000","1,958,000","1,445,000","1,535,929",28,
2023 March,"1,165,000","1,372,000","1,417,000","2,211,000","1,392,500","1,589,404",18,
2023 April,"1,034,000","1,240,000","1,359,000","1,478,000","1,337,500","1,261,381",20,
2023 May,"1,049,000","1,300,000","1,408,000","1,706,000","1,300,000","1,505,659",27,
2023 June,"1,085,000","1,171,000","1,412,000","1,856,000","1,300,000","1,542,795",43,
