"Victoria — Historical Average, Median and Price Percentiles for Absorbed Homeowner and Condominium Units  "
January 1990 to March 2024 Single / Semi-detached
,1st 20%,2nd 40%,3rd 60%,4th 80%,Median,Average,Units,
1995 October,"204,000","270,000","312,000","380,000","277,500","289,501",46,
1995 November,"280,000","336,000","372,000","497,000","350,000","381,179",47,
1995 December,"214,000","264,000","358,000","456,000","320,000","353,884",57,
1996 January,"291,000","370,000","403,000","474,000","380,000","374,121",43,
1996 February,"260,000","315,000","375,000","480,000","330,000","346,564",50,
1996 March,"238,000","280,000","341,000","432,000","290,000","395,047",47,
1996 April,"206,000","277,000","323,000","472,000","310,000","337,283",29,
1996 May,"262,000","320,000","392,000","496,000","362,500","342,505",41,
1996 June,"286,000","300,000","366,000","441,000","350,000","340,243",35,
1996 July,"234,000","279,000","349,000","422,000","310,000","316,049",45,
1996 August,"218,000","262,000","338,000","432,000","300,000","341,096",57,
1996 September,"260,000","290,000","310,000","390,000","295,000","318,846",59,
1996 October,"240,000","310,000","330,000","365,000","320,000","323,784",55,
1996 November,"225,000","262,000","320,000","354,000","290,000","301,943",67,
1996 December,"242,000","287,000","336,000","434,000","302,500","346,310",54,
1997 January,"268,000","312,000","391,000","497,000","350,000","364,719",51,
1997 February,"240,000","291,000","309,000","360,000","300,000","311,167",46,
1997 March,"280,000","307,000","372,000","493,000","330,000","348,535",46,
1997 April,"262,000","305,000","330,000","388,000","320,000","311,751",60,
1997 May,"275,000","290,000","350,000","423,000","310,000","330,627",59,
1997 June,"244,000","295,000","341,000","489,000","315,000","328,513",46,
1997 July,"272,000","300,000","360,000","464,000","320,000","412,491",56,
1997 August,"260,000","300,000","335,000","406,000","317,500","330,755",66,
1997 September,"218,000","243,000","315,000","452,000","265,000","324,108",63,
1997 October,"250,000","305,000","350,000","440,000","325,000","347,732",59,
1997 November,"208,000","247,000","299,000","342,000","267,500","289,426",63,
1997 December,"241,000","302,000","353,000","429,000","335,000","364,575",59,
1998 January,"270,000","317,000","365,000","436,000","340,000","353,458",43,
1998 February,"249,000","327,000","376,000","437,000","337,500","382,605",45,
1998 March,"216,000","300,000","368,000","464,000","325,000","346,975",51,
1998 April,"232,000","259,000","376,000","500,000","295,000","396,925",51,
1998 May,"215,000","240,000","282,000","310,000","265,000","280,706",26,
1998 June,"238,000","271,000","335,000","405,000","305,000","325,069",62,
1998 July,"260,000","322,000","373,000","495,000","350,000","363,118",67,
1998 August,"245,000","295,000","326,000","390,000","310,000","305,277",76,
1998 September,"220,000","280,000","362,000","477,000","317,500","361,597",70,
1998 October,"272,000","320,000","364,000","416,000","347,500","341,454",50,
1998 November,"228,000","276,000","319,000","462,000","300,000","344,349",55,
1998 December,"229,000","283,000","338,000","407,000","320,000","361,704",72,
1999 January,"253,000","295,000","320,000","480,000","310,000","405,814",28,
1999 February,"225,000","285,000","351,000","496,000","315,000","340,933",44,
1999 March,"210,000","270,000","305,000","505,000","287,500","327,363",52,
1999 April,"199,000","280,000","352,000","536,000","292,500","342,581",41,
1999 May,"260,000","280,000","325,000","400,000","290,000","332,407",33,
1999 June,"230,000","250,000","280,000","337,000","280,000","299,759",65,
1999 July,"220,000","230,000","260,000","335,000","247,500","269,363",60,
1999 August,"240,000","256,000","290,000","329,000","260,000","295,208",52,
1999 September,"240,000","270,000","290,000","370,000","280,000","308,100",56,
1999 October,"256,000","290,000","348,000","400,000","312,500","320,716",57,
1999 November,"225,000","253,000","316,000","398,000","275,000","334,513",55,
1999 December,"222,000","273,000","290,000","381,000","280,000","318,607",57,
2000 January,"227,000","275,000","326,000","390,000","300,000","324,876",44,
2000 February,"258,000","270,000","310,000","365,000","285,000","308,376",29,
2000 March,"223,000","253,000","318,000","404,000","280,000","332,721",51,
2000 April,"242,000","288,000","314,000","371,000","290,000","302,652",27,
2000 May,"227,000","258,000","312,000","400,000","275,000","372,088",53,
2000 June,"250,000","290,000","325,000","370,000","295,000","329,088",43,
2000 July,"241,000","282,000","303,000","388,000","290,000","331,292",42,
2000 August,"216,000","244,000","266,000","319,000","250,000","284,573",22,
2000 September,"216,000","232,000","288,000","352,000","255,000","264,335",24,
2000 October,"200,000","230,000","285,000","395,000","265,000","297,320",48,
2000 November,"217,000","260,000","285,000","346,000","275,000","288,597",62,
2000 December,"179,000","232,000","339,000","456,000","290,000","317,298",35,
2001 January,"230,000","282,000","319,000","399,000","305,000","311,356",64,
2001 February,"236,000","294,000","323,000","455,000","310,000","352,635",63,
2001 March,"226,000","270,000","291,000","365,000","282,500","304,242",40,
2001 April,"230,000","280,000","330,000","388,000","300,000","353,554",73,
2001 May,"215,000","274,000","293,000","374,000","290,000","282,070",47,
2001 June,"229,000","243,000","304,000","321,000","292,500","281,166",28,
2001 July,"225,000","249,000","314,000","481,000","265,000","341,315",36,
2001 August,"225,000","240,000","270,000","390,000","255,000","303,377",49,
2001 September,"220,000","250,000","280,000","400,000","250,000","329,751",42,
2001 October,"226,000","240,000","280,000","360,000","252,500","292,716",56,
2001 November,"217,000","243,000","290,000","360,000","270,000","284,487",55,
2001 December,"238,000","272,000","318,000","394,000","290,000","335,631",49,
2002 January,"230,000","266,000","322,000","400,000","285,000","311,518",76,
2002 February,"230,000","290,000","355,000","440,000","325,000","347,122",95,
2002 March,"220,000","265,000","315,000","365,000","287,500","309,194",108,
2002 April,"240,000","260,000","320,000","375,000","285,000","307,498",73,
2002 May,"227,000","279,000","330,000","440,000","300,000","339,126",71,
2002 June,"241,000","257,000","298,000","380,000","275,000","337,301",76,
2002 July,"240,000","273,000","302,000","337,000","290,000","315,562",47,
2002 August,"239,000","270,000","324,000","420,000","290,000","339,604",110,
2002 September,"220,000","270,000","325,000","420,000","290,000","324,542",72,
2002 October,"250,000","276,000","339,000","413,000","305,000","380,037",71,
2002 November,"260,000","325,000","380,000","470,000","355,000","374,493",51,
2002 December,"255,000","320,000","370,000","460,000","340,000","425,910",84,
2003 January,"278,000","334,000","423,000","526,000","385,000","446,782",47,
2003 February,"250,000","320,000","365,000","534,000","342,500","395,894",69,
2003 March,"245,000","320,000","349,000","414,000","335,000","334,101",55,
2003 April,"246,000","322,000","356,000","380,000","335,000","329,913",32,
2003 May,"262,000","347,000","360,000","390,000","360,000","324,021",80,
2003 June,"240,000","330,000","360,000","400,000","350,000","356,838",69,
2003 July,"244,000","293,000","360,000","420,000","332,500","355,632",84,
2003 August,"260,000","300,000","367,000","412,000","335,000","358,231",60,
2003 September,"260,000","315,000","380,000","425,000","357,500","369,337",93,
2003 October,"265,000","320,000","380,000","435,000","355,000","367,760",86,
2003 November,"270,000","340,000","400,000","434,000","377,500","364,741",71,
2003 December,"270,000","302,000","365,000","440,000","335,000","364,514",75,
2004 January,"250,000","304,000","410,000","489,000","360,000","378,880",80,
2004 February,"280,000","342,000","420,000","512,000","385,000","453,973",100,
2004 March,"270,000","310,000","390,000","434,000","360,000","372,211",72,
2004 April,"294,000","394,000","441,000","500,000","415,000","462,300",79,
2004 May,"300,000","390,000","466,000","580,000","417,500","458,695",94,
2004 June,"278,000","366,000","437,000","506,000","400,000","466,053",62,
2004 July,"290,000","340,000","390,000","466,000","347,500","398,144",96,
2004 August,"300,000","400,000","480,000","540,000","435,000","431,242",105,
2004 September,"320,000","392,000","454,000","500,000","417,500","428,044",84,
2004 October,"300,000","338,000","424,000","481,000","400,000","400,352",89,
2004 November,"314,000","360,000","437,000","500,000","395,000","419,124",66,
2004 December,"320,000","385,000","430,000","520,000","410,000","422,483",84,
2005 January,"330,000","406,000","480,000","592,000","450,000","464,726",73,
2005 February,"340,000","392,000","479,000","580,000","432,500","452,783",88,
2005 March,"327,000","364,000","444,000","576,000","420,000","469,719",93,
2005 April,"315,000","368,000","480,000","626,000","395,000","455,444",63,
2005 May,"356,000","434,000","488,000","528,000","460,000","475,354",89,
2005 June,"340,000","440,000","505,000","595,000","485,000","495,794",80,
2005 July,"355,000","462,000","530,000","644,000","495,000","524,561",84,
2005 August,"349,000","440,000","510,000","586,000","490,000","488,153",79,
2005 September,"369,000","466,000","527,000","662,000","500,000","546,007",69,
2005 October,"352,000","459,000","540,000","648,000","500,000","546,067",87,
2005 November,"350,000","429,000","530,000","624,000","487,500","536,200",67,
2005 December,"380,000","460,000","545,000","632,000","520,000","520,979",95,
2006 January,"360,000","480,000","570,000","730,000","550,000","585,528",44,
2006 February,"360,000","456,000","550,000","703,000","512,500","591,323",58,
2006 March,"351,000","400,000","468,000","623,000","430,000","504,746",77,
2006 April,"365,000","420,000","532,000","649,000","460,000","506,793",101,
2006 May,"378,000","511,000","585,000","700,000","540,000","609,371",87,
2006 June,"380,000","420,000","548,000","710,000","475,000","558,280",97,
2006 July,"370,000","412,000","502,000","612,000","455,000","513,714",72,
2006 August,"376,000","412,000","600,000","716,000","510,000","547,885",79,
2006 September,"375,000","425,000","500,000","620,000","477,500","504,116",77,
2006 October,"390,000","440,000","542,000","712,000","500,000","538,819",87,
2006 November,"414,000","459,000","592,000","730,000","520,000","582,140",77,
2006 December,"400,000","545,000","625,000","745,000","595,000","609,533",45,
2007 January,"375,000","421,000","564,000","694,000","460,000","545,014",79,
2007 February,"382,000","531,000","573,000","674,000","565,000","567,619",66,
2007 March,"390,000","472,000","628,000","792,000","540,000","610,512",71,
2007 April,"435,000","535,000","610,000","700,000","567,500","600,337",80,
2007 May,"410,000","510,000","600,000","780,000","555,000","583,952",74,
2007 June,"415,000","535,000","600,000","800,000","577,500","662,748",79,
2007 July,"405,000","464,000","559,000","700,000","515,000","587,275",106,
2007 August,"440,000","530,000","700,000","825,000","612,500","650,038",84,
2007 September,"415,000","456,000","609,000","758,000","550,000","579,447",75,
2007 October,"405,000","600,000","712,000","900,000","645,000","715,012",75,
2007 November,"410,000","446,000","498,000","622,000","480,000","531,448",44,
2007 December,"400,000","510,000","630,000","780,000","565,000","646,935",129,
2008 January,"448,000","575,000","707,000","906,000","600,000","769,997",93,
2008 February,"420,000","469,000","604,000","728,000","507,500","562,926",70,
2008 March,"400,000","476,000","600,000","770,000","550,000","569,773",53,
2008 April,"390,000","520,000","611,000","719,000","570,000","586,562",101,
2008 May,"410,000","506,000","600,000","746,000","560,000","631,688",90,
2008 June,"476,000","596,000","674,000","884,000","650,000","696,005",58,
2008 July,"492,000","550,000","601,000","736,000","575,000","622,113",55,
2008 August,"434,000","550,000","600,000","744,000","585,000","628,764",83,
2008 September,"545,000","628,000","758,000","900,000","670,000","705,160",76,
2008 October,"534,000","594,000","648,000","812,000","625,000","699,879",60,
2008 November,"494,000","550,000","646,000","762,000","585,000","653,152",58,
2008 December,"516,000","582,000","619,000","776,000","600,000","697,998",68,
2009 January,"534,000","594,000","721,000","820,000","670,000","725,210",42,
2009 February,"487,000","548,000","590,000","704,000","580,000","590,778",46,
2009 March,"502,000","549,000","680,000","742,000","587,500","613,591",44,
2009 April,"492,000","542,000","650,000","730,000","590,000","683,505",46,
2009 May,"502,000","570,000","626,000","748,000","600,000","641,125",71,
2009 June,"520,000","595,000","650,000","800,000","622,500","695,920",82,
2009 July,"404,000","548,000","612,000","747,000","590,000","620,195",103,
2009 August,"474,000","588,000","656,000","817,000","600,000","626,224",54,
2009 September,"398,000","490,000","600,000","772,000","580,000","589,315",73,
2009 October,"490,000","546,000","650,000","858,000","600,000","714,896",85,
2009 November,"401,000","527,000","610,000","820,000","562,500","647,516",110,
2009 December,"380,000","496,000","622,000","704,000","530,000","594,935",68,
2010 January,"401,000","500,000","580,000","652,000","560,000","558,300",50,
2010 February,"380,000","466,000","624,000","816,000","560,000","591,001",89,
2010 March,"425,000","524,000","619,000","751,000","595,000","643,226",68,
2010 April,"425,000","603,000","690,000","852,000","640,000","725,353",72,
2010 May,"410,000","474,000","601,000","774,000","535,000","599,977",66,
2010 June,"426,000","510,000","578,000","750,000","540,000","566,647",94,
2010 July,"420,000","589,000","674,000","818,000","600,000","626,722",106,
2010 August,"430,000","504,000","604,000","763,000","570,000","593,662",82,
2010 September,"425,000","545,000","686,000","844,000","600,000","661,733",100,
2010 October,"430,000","632,000","745,000","882,000","660,000","709,224",60,
2010 November,"481,000","570,000","680,000","800,000","600,000","642,214",55,
2010 December,"450,000","499,000","692,000","812,000","600,000","615,557",51,
2011 January,"410,000","564,000","700,000","753,000","625,000","614,283",76,
2011 February,"460,000","634,000","803,000","909,000","695,000","691,519",69,
2011 March,"442,000","594,000","734,000","906,000","680,000","728,777",56,
2011 April,"487,000","529,000","621,000","766,000","550,000","619,904",55,
2011 May,"475,000","620,000","716,000","900,000","692,500","677,145",51,
2011 June,"416,000","465,000","470,000","690,000","465,000","530,024",50,
2011 July,"392,000","500,000","658,000","900,000","600,000","630,984",91,
2011 August,"455,000","565,000","760,000","970,000","640,000","745,676",84,
2011 September,"465,000","600,000","706,000","899,000","655,000","722,047",66,
2011 October,"413,000","571,000","750,000","804,000","665,000","643,753",53,
2011 November,"386,000","455,000","582,000","694,000","490,000","548,203",42,
2011 December,"407,000","500,000","640,000","871,000","565,000","628,671",66,
2012 January,"430,000","506,000","600,000","800,000","535,000","612,516",62,
2012 February,"375,000","440,000","516,000","890,000","460,000","673,554",47,
2012 March,"420,000","510,000","636,000","812,000","570,000","599,590",40,
2012 April,"404,000","444,000","513,000","656,000","455,000","648,510",44,
2012 May,"412,000","454,000","536,000","708,000","500,000","558,073",41,
2012 June,"430,000","510,000","555,000","700,000","530,000","550,943",47,
2012 July,"430,000","460,000","500,000","818,000","490,000","584,958",58,
2012 August,"427,000","595,000","684,000","868,000","615,000","705,577",32,
2012 September,"471,000","681,000","800,000","990,000","737,500","769,641",71,
2012 October,"410,000","600,000","710,000","910,000","675,000","676,736",70,
2012 November,"400,000","450,000","540,000","631,000","500,000","551,074",62,
2012 December,"414,000","539,000","650,000","918,000","610,000","646,747",34,
2013 January,"482,000","581,000","660,000","864,000","600,000","692,381",84,
2013 February,"466,000","540,000","638,000","800,000","590,000","641,223",79,
2013 March,"402,000","578,000","700,000","890,000","625,000","673,165",57,
2013 April,"413,000","574,000","710,000","1,154,000","670,000","812,211",38,
2013 May,"430,000","500,000","579,000","830,000","530,000","628,607",60,
2013 June,"408,000","525,000","615,000","899,000","580,000","631,938",58,
2013 July,"430,000","505,000","615,000","810,000","565,000","697,228",48,
2013 August,"458,000","554,000","800,000","1,028,000","620,000","716,235",55,
2013 September,"417,000","516,000","600,000","830,000","582,500","691,092",52,
2013 October,"400,000","500,000","570,000","785,000","530,000","718,679",38,
2013 November,"408,000","488,000","535,000","758,000","525,000","562,662",34,
2013 December,"400,000","527,000","645,000","800,000","580,000","628,049",47,
2014 January,"440,000","540,000","630,000","700,000","582,500","657,947",39,
2014 February,"430,000","522,000","600,000","780,000","550,000","629,142",39,
2014 March,"430,000","540,000","680,000","950,000","590,000","758,748",54,
2014 April,"422,000","514,000","592,000","816,000","550,000","624,455",67,
2014 May,"410,000","520,000","640,000","990,000","590,000","693,110",58,
2014 June,"395,000","515,000","630,000","800,000","550,000","644,235",52,
2014 July,"446,000","494,000","630,000","882,000","550,000","648,973",44,
2014 August,"400,000","432,000","541,000","630,000","450,000","537,678",51,
2014 September,"394,000","471,000","589,000","832,000","497,500","611,453",45,
2014 October,"465,000","570,000","625,000","930,000","610,000","725,764",42,
2014 November,"459,000","542,000","636,000","897,000","600,000","726,802",46,
2014 December,"425,000","480,000","550,000","650,000","492,500","571,708",59,
2015 January,"390,000","480,000","625,000","810,000","550,000","619,613",48,
2015 February,"400,000","440,000","530,000","700,000","485,000","587,800",55,
2015 March,"353,000","512,000","558,000","700,000","550,000","601,683",49,
2015 April,"394,000","538,000","637,000","747,000","600,000","563,802",48,
2015 May,"475,000","540,000","600,000","1,000,000","565,000","782,917",73,
2015 June,**,**,**,**,**,"620,068",16,
2015 July,"393,000","541,000","597,000","828,000","552,500","630,890",79,
2015 August,"421,000","497,000","605,000","985,000","500,000","717,988",46,
2015 September,"462,000","560,000","665,000","800,000","625,000","639,684",41,
2015 October,"460,000","547,000","630,000","968,000","580,000","729,497",77,
2015 November,"500,000","560,000","700,000","900,000","650,000","662,803",87,
2015 December,"473,000","591,000","700,000","966,000","625,000","715,540",63,
2016 January,"433,000","608,000","856,000","1,238,000","650,000","839,675",47,
2016 February,"493,000","620,000","735,000","927,000","675,000","721,522",55,
2016 March,"560,000","700,000","814,000","1,000,000","700,000","842,740",58,
2016 April,"414,000","480,000","663,000","798,000","562,500","686,871",77,
2016 May,"448,000","567,000","696,000","750,000","670,000","652,448",45,
2016 June,"430,000","530,000","690,000","912,000","632,500","667,484",75,
2016 July,"440,000","546,000","600,000","800,000","570,000","626,876",72,
2016 August,"460,000","550,000","660,000","1,000,000","600,000","745,747",72,
2016 September,"450,000","650,000","725,000","975,000","670,000","726,677",84,
2016 October,"577,000","629,000","752,000","1,260,000","700,000","919,409",74,
2016 November,"404,000","610,000","700,000","1,041,000","677,500","760,855",91,
2016 December,"578,000","684,000","888,000","1,260,000","750,000","845,542",87,
2017 January,"602,000","718,000","850,000","1,180,000","782,500","904,202",68,
2017 February,"536,000","630,000","784,000","1,050,000","700,000","769,808",78,
2017 March,"579,000","640,000","790,000","981,000","720,000","791,388",81,
2017 April,"540,000","648,000","756,000","1,036,000","700,000","826,850",70,
2017 May,"570,000","630,000","742,000","850,000","690,000","846,562",86,
2017 June,"600,000","775,000","940,000","1,300,000","840,000","968,503",77,
2017 July,"658,000","824,000","900,000","1,433,000","855,000","1,014,737",61,
2017 August,"650,000","850,000","950,000","1,250,000","900,000","986,669",59,
2017 September,"630,000","670,000","880,000","1,400,000","780,000","1,004,961",108,
2017 October,"630,000","730,000","892,000","1,320,000","800,000","1,007,967",86,
2017 November,"624,000","874,000","981,000","1,756,000","900,000","1,076,072",95,
2017 December,"670,000","830,000","970,000","1,490,000","900,000","1,039,573",98,
2018 January,"715,000","875,000","1,050,000","1,495,000","925,000","1,133,718",75,
2018 February,"700,000","830,000","956,000","1,102,000","880,000","919,787",72,
2018 March,"600,000","706,000","820,000","1,000,000","770,000","812,326",56,
2018 April,"814,000","969,000","1,256,000","2,060,000","1,050,000","1,090,629",57,
2018 May,"805,000","925,000","1,078,000","1,440,000","950,000","1,146,124",39,
2018 June,"737,000","880,000","1,188,000","1,659,000","1,115,000","1,008,570",37,
2018 July,"800,000","862,000","1,050,000","1,837,000","930,000","1,163,549",107,
2018 August,"570,000","710,000","900,000","1,200,000","780,000","936,722",91,
2018 September,"800,000","900,000","1,220,000","1,520,000","1,000,000","1,079,383",61,
2018 October,"712,000","850,000","1,200,000","1,652,000","1,072,500","1,130,242",81,
2018 November,"725,000","840,000","988,000","1,560,000","920,000","1,028,872",65,
2018 December,"720,000","800,000","900,000","1,400,000","850,000","1,005,541",67,
2019 January,"660,000","748,000","912,000","1,210,000","830,000","933,787",76,
2019 February,"800,000","875,000","1,015,000","1,500,000","905,000","1,039,729",66,
2019 March,"708,000","760,000","850,000","1,310,000","810,000","993,390",85,
2019 April,"754,000","850,000","950,000","1,200,000","900,000","978,753",56,
2019 May,"768,000","850,000","996,000","1,972,000","920,000","1,169,382",70,
2019 June,"670,000","815,000","900,000","1,700,000","867,500","1,168,853",77,
2019 July,"724,000","824,000","990,000","1,500,000","890,000","1,073,584",83,
2019 August,"698,000","810,000","886,000","1,600,000","845,000","998,973",42,
2019 September,"800,000","910,000","1,150,000","2,025,000","992,500","1,397,685",67,
2019 October,"760,000","810,000","950,000","1,550,000","850,000","1,131,310",53,
2019 November,"360,000","790,000","930,000","1,600,000","850,000","981,518",71,
2019 December,"710,000","789,000","900,000","1,400,000","870,000","1,017,013",47,
2020 January,"668,000","700,000","792,000","1,034,000","710,000","951,696",67,
2020 February,"696,000","800,000","960,000","1,599,000","860,000","1,114,089",72,
2020 March,"735,000","794,000","856,000","1,174,000","820,000","931,503",85,
2020 April,"800,000","821,000","982,000","1,160,000","907,500","987,317",46,
2020 May,"709,000","834,000","1,008,000","1,512,000","925,000","1,139,627",44,
2020 June,"750,000","800,000","1,018,000","1,440,000","920,000","1,063,157",75,
2020 July,"750,000","880,000","950,000","1,800,000","900,000","1,222,538",76,
2020 August,"750,000","830,000","930,000","1,300,000","895,000","950,143",60,
2020 September,"750,000","890,000","1,065,000","1,800,000","920,000","1,172,013",57,
2020 October,"715,000","844,000","1,180,000","1,700,000","1,025,000","1,268,159",52,
2020 November,"900,000","972,000","1,000,000","1,810,000","1,000,000","1,302,595",64,
2020 December,"750,000","880,000","1,000,000","2,000,000","930,000","1,243,865",70,
2021 January,"767,000","930,000","1,000,000","1,420,000","950,000","1,073,543",72,
2021 February,"741,000","857,000","1,007,000","1,330,000","900,000","1,083,650",64,
2021 March,"705,000","890,000","934,000","1,414,000","902,500","1,017,723",77,
2021 April,"780,000","873,000","1,029,000","1,507,000","900,000","1,219,165",76,
2021 May,"630,000","758,000","904,000","1,250,000","830,000","1,056,666",81,
2021 June,"777,000","930,000","1,230,000","2,040,000","970,000","1,322,327",71,
2021 July,"856,000","1,050,000","1,394,000","2,024,000","1,155,000","1,390,668",74,
2021 August,"867,000","940,000","1,026,000","1,530,000","980,000","1,165,879",74,
2021 September,"882,000","1,112,000","1,250,000","1,500,000","1,250,000","1,251,528",62,
2021 October,"645,000","850,000","915,000","1,260,000","892,500","989,632",82,
2021 November,"850,000","1,026,000","1,379,000","2,030,000","1,255,000","1,369,023",52,
2021 December,"860,000","965,000","1,320,000","1,875,000","1,050,000","1,317,756",69,
2022 January,"900,000","977,000","1,300,000","1,787,000","1,000,000","1,221,812",89,
2022 February,"1,130,000","1,400,000","1,493,000","2,375,000","1,430,000","2,060,918",49,
2022 March,"1,050,000","1,395,000","1,600,000","2,198,000","1,500,000","1,526,522",66,
2022 April,"1,025,000","1,300,000","1,575,000","1,935,000","1,325,000","1,455,600",60,
2022 May,"867,000","1,084,000","1,600,000","2,138,000","1,400,000","1,507,866",68,
2022 June,"1,050,000","1,210,000","1,600,000","2,220,000","1,350,000","1,539,542",73,
2022 July,"982,000","1,500,000","1,580,000","1,974,000","1,550,000","1,628,289",87,
2022 August,"1,208,000","1,440,000","1,620,000","2,130,000","1,500,000","1,639,085",25,
2022 September,"984,000","1,234,000","1,350,000","2,320,000","1,310,000","1,611,864",38,
2022 October,"1,134,000","1,300,000","1,438,000","2,212,000","1,350,000","1,558,073",53,
2022 November,"985,000","1,450,000","1,730,000","2,250,000","1,550,000","1,693,626",45,
2022 December,"1,258,000","1,400,000","1,660,000","2,500,000","1,475,000","1,716,085",58,
2023 January,"1,056,000","1,274,000","1,566,000","2,067,000","1,417,500","1,480,237",56,
2023 February,"1,072,000","1,300,000","1,392,000","1,841,000","1,300,000","1,490,007",73,
2023 March,"1,300,000","1,517,000","1,828,000","2,300,000","1,715,000","1,664,837",51,
2023 April,"1,140,000","1,300,000","1,620,000","2,080,000","1,382,500","1,504,528",50,
2023 May,"1,011,000","1,407,000","1,723,000","2,298,000","1,500,000","1,620,735",48,
2023 June,"1,150,000","1,265,000","1,404,000","2,022,000","1,347,500","1,420,280",62,
2023 July,"1,082,000","1,282,000","1,562,000","2,378,000","1,400,000","1,776,913",47,
