"Kitchener - Cambridge - Waterloo — Historical Average, Median and Price Percentiles for Absorbed Homeowner and Condominium Units  "
January 1990 to March 2024 Semi-detached
,1st 20%,2nd 40%,3rd 60%,4th 80%,Median,Average,Units,
2000 November,**,**,**,**,**,"142,613",9,
2000 December,**,**,**,**,**,"142,446",10,
2001 January,**,**,**,**,**,**,1,
2001 February,**,**,**,**,**,**,4,
2001 March,**,**,**,**,**,"138,178",9,
2001 April,**,**,**,**,**,**,4,
2001 May,"145,000","145,000","150,000","150,000","145,000","145,959",14,
2001 June,**,**,**,**,**,"159,382",13,
2001 July,**,**,**,**,**,**,4,
2001 August,"150,000","150,000","150,000","155,000","150,000","150,900",18,
2001 September,**,**,**,**,**,**,3,
2001 October,**,**,**,**,**,"158,470",11,
2001 November,**,**,**,**,**,"151,320",10,
2001 December,"145,000","150,000","150,000","164,000","150,000","152,313",15,
2002 January,**,**,**,**,**,"148,747",7,
2002 February,**,**,**,**,**,"143,100",7,
2002 March,**,**,**,**,**,**,4,
2002 April,"140,000","145,000","150,000","150,000","147,500","145,606",18,
2002 May,**,**,**,**,**,"149,409",11,
2002 June,**,**,**,**,**,"153,819",8,
2002 July,"150,000","150,000","160,000","160,000","155,000","163,331",20,
2002 August,"153,000","160,000","164,000","170,000","160,000","166,841",17,
2002 September,**,**,**,**,**,"197,007",15,
2002 October,**,**,**,**,**,"155,473",11,
2002 November,"158,000","160,000","160,000","160,000","160,000","160,852",18,
2002 December,**,**,**,**,**,"161,875",16,
2003 January,**,**,**,**,**,"162,150",6,
2003 February,"160,000","160,000","160,000","260,000","160,000","184,707",14,
2003 March,**,**,**,**,**,"167,400",10,
2003 April,**,**,**,**,**,"235,800",6,
2003 May,**,**,**,**,**,"176,143",7,
2003 June,**,**,**,**,**,"172,167",6,
2003 July,**,**,**,**,**,"160,800",5,
2003 August,"160,000","160,000","260,000","260,000","170,000","206,588",24,
2003 September,"160,000","160,000","160,000","232,000","160,000","181,748",21,
2003 October,**,**,**,**,**,"160,366",10,
2003 November,"170,000","170,000","170,000","175,000","170,000","182,320",15,
2003 December,"159,000","168,000","170,000","170,000","170,000","166,586",18,
2004 January,**,**,**,**,**,"169,750",8,
2004 February,**,**,**,**,**,**,5,
2004 March,**,**,**,**,**,**,6,
2004 April,**,**,**,**,**,"194,148",7,
2004 May,**,**,**,**,**,"180,271",7,
2004 June,"170,000","170,000","175,000","175,000","170,000","172,062",13,
2004 July,**,**,**,**,**,"169,350",15,
2004 August,"170,000","175,000","180,000","180,000","175,000","184,665",32,
2004 September,"170,000","170,000","170,000","175,000","170,000","168,401",22,
2004 October,"170,000","175,000","175,000","185,000","175,000","175,710",19,
2004 November,**,**,**,**,**,"189,684",15,
2004 December,**,**,**,**,**,"176,400",11,
2005 January,**,**,**,**,**,**,1,
2005 February,**,**,**,**,**,**,2,
2005 March,**,**,**,**,**,**,5,
2005 April,**,**,**,**,**,**,0,
2005 May,"170,000","175,000","180,000","180,000","180,000","179,200",20,
2005 June,**,**,**,**,**,"211,803",10,
2005 July,**,**,**,**,**,"186,904",13,
2005 August,**,**,**,**,**,**,4,
2005 September,**,**,**,**,**,"260,077",13,
2005 October,**,**,**,**,**,"195,271",7,
2005 November,"156,000","170,000","176,000","200,000","170,000","177,392",20,
2005 December,"170,000","200,000","200,000","210,000","200,000","196,121",25,
2006 January,**,**,**,**,**,"199,485",14,
2006 February,**,**,**,**,**,"209,301",11,
2006 March,**,**,**,**,**,"217,413",16,
2006 April,**,**,**,**,**,"197,220",12,
2006 May,**,**,**,**,**,"179,973",11,
2006 June,**,**,**,**,**,"195,519",14,
2006 July,**,**,**,**,**,"235,736",14,
2006 August,**,**,**,**,**,"211,417",6,
2006 September,"191,000","202,000","220,000","220,000","215,000","206,329",40,
2006 October,**,**,**,**,**,"200,773",15,
2006 November,"194,000","200,000","211,000","220,000","210,000","207,113",31,
2006 December,**,**,**,**,**,"200,975",16,
2007 January,"207,000","219,000","225,000","248,000","225,000","225,672",16,
2007 February,**,**,**,**,**,"223,745",11,
2007 March,**,**,**,**,**,"234,446",9,
2007 April,"200,000","210,000","240,000","260,000","225,000","223,322",18,
2007 May,**,**,**,**,**,**,4,
2007 June,**,**,**,**,**,"200,433",15,
2007 July,**,**,**,**,**,"212,175",12,
2007 August,**,**,**,**,**,"221,184",13,
2007 September,"215,000","220,000","220,000","269,000","220,000","233,592",22,
2007 October,"200,000","215,000","220,000","220,000","220,000","212,737",19,
2007 November,"205,000","220,000","226,000","241,000","220,000","224,795",21,
2007 December,"220,000","220,000","220,000","238,000","220,000","226,470",30,
2008 January,**,**,**,**,**,"227,129",14,
2008 February,**,**,**,**,**,"263,320",10,
2008 March,"225,000","225,000","230,000","240,000","230,000","231,752",24,
2008 April,"215,000","227,000","240,000","240,000","240,000","231,333",15,
2008 May,"216,000","222,000","230,000","238,000","227,500","229,382",20,
2008 June,**,**,**,**,**,"222,500",10,
2008 July,"220,000","230,000","250,000","250,000","235,000","237,778",18,
2008 August,"225,000","230,000","240,000","250,000","240,000","229,286",14,
2008 September,**,**,**,**,**,"236,667",12,
2008 October,**,**,**,**,**,"240,000",9,
2008 November,**,**,**,**,**,"261,250",12,
2008 December,**,**,**,**,**,**,2,
2009 January,**,**,**,**,**,**,2,
2009 February,**,**,**,**,**,"249,417",12,
2009 March,**,**,**,**,**,**,1,
2009 April,**,**,**,**,**,"234,000",5,
2009 May,**,**,**,**,**,"245,317",13,
2009 June,**,**,**,**,**,**,1,
2009 July,**,**,**,**,**,**,0,
2009 August,"221,000","240,000","250,000","250,000","250,000","237,575",20,
2009 September,**,**,**,**,**,"245,970",10,
2009 October,**,**,**,**,**,**,4,
2009 November,**,**,**,**,**,"256,631",13,
2009 December,**,**,**,**,**,**,4,
2010 January,**,**,**,**,**,**,2,
2010 February,**,**,**,**,**,**,0,
2010 March,**,**,**,**,**,**,2,
2010 April,**,**,**,**,**,"251,383",14,
2010 May,**,**,**,**,**,"213,938",8,
2010 June,"250,000","250,000","262,000","275,000","250,000","259,667",15,
2010 July,**,**,**,**,**,"259,018",11,
2010 August,**,**,**,**,**,"262,332",9,
2010 September,**,**,**,**,**,"261,743",10,
2010 October,**,**,**,**,**,"232,371",6,
2010 November,**,**,**,**,**,"247,204",13,
2010 December,**,**,**,**,**,**,6,
2011 January,**,**,**,**,**,**,0,
2011 February,**,**,**,**,**,**,2,
2011 March,**,**,**,**,**,"269,110",10,
2011 April,**,**,**,**,**,**,2,
2011 May,**,**,**,**,**,"267,336",6,
2011 June,**,**,**,**,**,**,4,
2011 July,**,**,**,**,**,"292,450",7,
2011 August,**,**,**,**,**,**,1,
2011 September,**,**,**,**,**,**,0,
2011 October,**,**,**,**,**,**,0,
2011 November,**,**,**,**,**,**,1,
2011 December,**,**,**,**,**,**,0,
2012 January,**,**,**,**,**,**,0,
2012 February,**,**,**,**,**,**,2,
2012 March,**,**,**,**,**,**,4,
2012 April,**,**,**,**,**,"243,410",8,
2012 May,**,**,**,**,**,**,3,
2012 June,**,**,**,**,**,**,6,
2012 July,**,**,**,**,**,**,1,
2012 August,**,**,**,**,**,**,0,
2012 September,**,**,**,**,**,**,0,
2012 October,**,**,**,**,**,**,4,
2012 November,**,**,**,**,**,**,3,
2012 December,**,**,**,**,**,"253,586",7,
2013 January,**,**,**,**,**,**,2,
2013 February,**,**,**,**,**,**,0,
2013 March,**,**,**,**,**,**,5,
2013 April,**,**,**,**,**,**,1,
2013 May,**,**,**,**,**,**,4,
2013 June,**,**,**,**,**,**,3,
2013 July,**,**,**,**,**,**,6,
2013 August,**,**,**,**,**,**,3,
2013 September,**,**,**,**,**,"289,291",7,
2013 October,**,**,**,**,**,**,3,
2013 November,**,**,**,**,**,**,2,
2013 December,**,**,**,**,**,**,3,
2014 January,**,**,**,**,**,**,4,
2014 February,**,**,**,**,**,**,1,
2014 March,**,**,**,**,**,**,4,
2014 April,**,**,**,**,**,**,3,
2014 May,**,**,**,**,**,**,0,
2014 June,**,**,**,**,**,**,3,
2014 July,**,**,**,**,**,**,0,
2014 August,**,**,**,**,**,**,1,
2014 September,**,**,**,**,**,**,0,
2014 October,**,**,**,**,**,**,6,
2014 November,**,**,**,**,**,**,0,
2014 December,**,**,**,**,**,**,4,
2015 January,**,**,**,**,**,**,0,
2015 February,**,**,**,**,**,**,2,
2015 March,**,**,**,**,**,**,6,
2015 April,**,**,**,**,**,**,2,
2015 May,**,**,**,**,**,**,0,
2015 June,**,**,**,**,**,"302,754",10,
2015 July,**,**,**,**,**,**,0,
2015 August,**,**,**,**,**,**,4,
2015 September,**,**,**,**,**,**,6,
2015 October,**,**,**,**,**,**,0,
2015 November,**,**,**,**,**,**,2,
2015 December,**,**,**,**,**,**,4,
2016 January,**,**,**,**,**,**,2,
2016 February,**,**,**,**,**,**,2,
2016 March,**,**,**,**,**,**,2,
2016 April,**,**,**,**,**,**,2,
2016 May,**,**,**,**,**,**,4,
2016 June,**,**,**,**,**,**,2,
2016 July,**,**,**,**,**,"302,500",8,
2016 August,**,**,**,**,**,**,2,
2016 September,**,**,**,**,**,**,6,
2016 October,**,**,**,**,**,"287,455",8,
2016 November,**,**,**,**,**,**,6,
2016 December,**,**,**,**,**,**,4,
2017 January,**,**,**,**,**,**,0,
2017 February,**,**,**,**,**,"406,983",12,
2017 March,**,**,**,**,**,**,0,
2017 April,**,**,**,**,**,"399,050",8,
2017 May,**,**,**,**,**,**,2,
2017 June,**,**,**,**,**,**,6,
2017 July,**,**,**,**,**,**,4,
2017 August,**,**,**,**,**,**,4,
2017 September,**,**,**,**,**,**,6,
2017 October,**,**,**,**,**,"334,850",8,
2017 November,**,**,**,**,**,"416,479",14,
2017 December,**,**,**,**,**,**,0,
2018 January,**,**,**,**,**,**,4,
2018 February,**,**,**,**,**,**,2,
2018 March,**,**,**,**,**,**,0,
2018 April,**,**,**,**,**,**,2,
2018 May,**,**,**,**,**,"507,513",8,
2018 June,**,**,**,**,**,**,4,
2018 July,**,**,**,**,**,**,0,
2018 August,**,**,**,**,**,**,2,
2018 September,**,**,**,**,**,**,6,
2018 October,**,**,**,**,**,"474,925",8,
2018 November,**,**,**,**,**,**,2,
2018 December,**,**,**,**,**,**,6,
2019 January,**,**,**,**,**,**,0,
2019 February,**,**,**,**,**,**,6,
2019 March,**,**,**,**,**,**,4,
2019 April,**,**,**,**,**,**,6,
2019 May,**,**,**,**,**,**,6,
2019 June,**,**,**,**,**,**,2,
2019 July,**,**,**,**,**,"467,980",10,
2019 August,**,**,**,**,**,**,4,
2019 September,**,**,**,**,**,"440,679",10,
2019 October,**,**,**,**,**,**,6,
2019 November,**,**,**,**,**,"513,997",10,
2019 December,**,**,**,**,**,"464,148",12,
2020 January,**,**,**,**,**,**,4,
2020 February,**,**,**,**,**,"568,911",8,
2020 March,**,**,**,**,**,**,0,
2020 April,**,**,**,**,**,**,4,
2020 May,**,**,**,**,**,**,2,
2020 June,**,**,**,**,**,"402,048",12,
2020 July,**,**,**,**,**,"423,986",14,
2020 August,**,**,**,**,**,"697,725",8,
2020 September,**,**,**,**,**,"497,777",18,
2020 October,**,**,**,**,**,"614,180",10,
2020 November,**,**,**,**,**,"510,714",14,
2020 December,**,**,**,**,**,"625,650",6,
2021 January,**,**,**,**,**,**,6,
2021 February,"500,000","500,000","500,000","626,000","500,000","540,712",26,
2021 March,**,**,**,**,**,"527,123",8,
2021 April,"675,000","685,000","685,000","685,000","685,000","677,073",15,
2021 May,**,**,**,**,**,"573,852",17,
2021 June,**,**,**,**,**,"617,181",12,
2021 July,**,**,**,**,**,**,1,
2021 August,**,**,**,**,**,**,3,
2021 September,**,**,**,**,**,**,0,
2021 October,**,**,**,**,**,**,4,
2021 November,**,**,**,**,**,"689,286",7,
2021 December,**,**,**,**,**,"597,160",10,
2022 January,**,**,**,**,**,**,0,
2022 February,**,**,**,**,**,**,6,
2022 March,**,**,**,**,**,"688,498",8,
2022 April,**,**,**,**,**,**,6,
2022 May,**,**,**,**,**,**,4,
2022 June,**,**,**,**,**,**,1,
2022 July,**,**,**,**,**,**,4,
2022 August,**,**,**,**,**,**,6,
2022 September,**,**,**,**,**,**,4,
2022 October,**,**,**,**,**,**,0,
2022 November,**,**,**,**,**,"731,250",8,
2022 December,**,**,**,**,**,**,0,
2023 January,**,**,**,**,**,**,4,
2023 February,**,**,**,**,**,**,4,
2023 March,**,**,**,**,**,"699,329",12,
2023 April,**,**,**,**,**,**,2,
2023 May,**,**,**,**,**,"475,000",10,
2023 June,**,**,**,**,**,**,0,
2023 July,**,**,**,**,**,**,6,
2023 August,**,**,**,**,**,**,4,
2023 September,**,**,**,**,**,**,0,
2023 October,**,**,**,**,**,"937,165",10,
2023 November,**,**,**,**,**,"874,618",8,
2023 December,**,**,**,**,**,**,0,
2024 January,**,**,**,**,**,"686,980",10,
2024 February,**,**,**,**,**,**,3,
2024 March,**,**,**,**,**,"896,560",10,

Source,CMHC Market Absorption Survey
