"Kitchener - Cambridge - Waterloo — Historical Average, Median and Price Percentiles for Absorbed Homeowner and Condominium Units  "
January 1990 to March 2024 Single
,1st 20%,2nd 40%,3rd 60%,4th 80%,Median,Average,Units,
2003 September,"180,000","190,000","220,000","267,000","200,000","227,401",277,
2003 October,"178,000","200,000","240,000","275,000","220,000","232,658",217,
2003 November,"180,000","200,000","235,000","270,000","220,000","233,215",272,
2003 December,"177,000","195,000","220,000","281,000","200,000","233,437",246,
2004 January,"185,000","200,000","215,000","264,000","200,000","226,095",150,
2004 February,"190,000","200,000","220,000","300,000","200,000","255,824",147,
2004 March,"185,000","200,000","240,000","295,000","210,000","240,973",149,
2004 April,"190,000","205,000","241,000","300,000","220,000","246,763",201,
2004 May,"200,000","217,000","250,000","290,000","235,000","251,073",185,
2004 June,"185,000","200,000","240,000","285,000","225,000","247,974",244,
2004 July,"199,000","210,000","240,000","300,000","220,000","251,460",268,
2004 August,"195,000","230,000","260,000","315,000","250,000","272,662",219,
2004 September,"195,000","220,000","260,000","300,000","245,000","262,247",221,
2004 October,"195,000","220,000","260,000","300,000","240,000","262,680",206,
2004 November,"200,000","210,000","250,000","310,000","230,000","261,848",224,
2004 December,"210,000","245,000","280,000","315,000","260,000","282,550",198,
2005 January,"200,000","230,000","258,000","346,000","250,000","267,630",110,
2005 February,"215,000","240,000","275,000","320,000","250,000","280,916",104,
2005 March,"220,000","237,000","260,000","314,000","250,000","272,939",150,
2005 April,"215,000","235,000","290,000","350,000","255,000","291,897",131,
2005 May,"210,000","230,000","270,000","330,000","250,000","274,190",214,
2005 June,"207,000","235,000","265,000","330,000","242,500","285,728",166,
2005 July,"224,000","250,000","280,000","337,000","265,000","326,045",178,
2005 August,"225,000","245,000","275,000","330,000","255,000","278,792",200,
2005 September,"220,000","250,000","280,000","320,000","265,000","290,094",263,
2005 October,"225,000","250,000","283,000","314,000","265,000","284,816",220,
2005 November,"230,000","250,000","285,000","350,000","255,000","287,390",209,
2005 December,"235,000","255,000","280,000","330,000","265,000","298,356",249,
2006 January,"235,000","260,000","280,000","345,000","265,000","296,096",109,
2006 February,"240,000","265,000","290,000","345,000","280,000","298,074",114,
2006 March,"230,000","250,000","286,000","350,000","265,000","318,203",116,
2006 April,"225,000","250,000","285,000","325,000","270,000","292,704",163,
2006 May,"240,000","255,000","300,000","365,000","275,000","309,679",121,
2006 June,"245,000","277,000","320,000","380,000","300,000","341,291",145,
2006 July,"240,000","260,000","300,000","355,000","285,000","306,324",193,
2006 August,"247,000","284,000","325,000","373,000","297,500","333,623",166,
2006 September,"240,000","262,000","298,000","370,000","275,000","312,926",200,
2006 October,"245,000","275,000","300,000","358,000","287,500","327,141",106,
2006 November,"245,000","261,000","300,000","370,000","285,000","315,358",177,
2006 December,"239,000","250,000","282,000","371,000","260,000","304,709",148,
2007 January,"255,000","280,000","346,000","403,000","325,000","361,393",81,
2007 February,"250,000","271,000","322,000","365,000","295,000","322,002",77,
2007 March,"258,000","285,000","324,000","390,000","307,500","343,054",82,
2007 April,"260,000","290,000","332,000","448,000","300,000","374,639",101,
2007 May,"250,000","290,000","320,000","374,000","300,000","338,145",91,
2007 June,"250,000","298,000","350,000","408,000","310,000","348,849",81,
2007 July,"250,000","290,000","347,000","401,000","300,000","346,082",93,
2007 August,"250,000","300,000","350,000","430,000","320,000","360,634",73,
2007 September,"250,000","270,000","303,000","412,000","300,000","329,456",75,
2007 October,"250,000","250,000","308,000","410,000","285,000","358,275",128,
2007 November,"250,000","260,000","330,000","398,000","290,000","330,210",111,
2007 December,"250,000","270,000","300,000","380,000","280,000","334,888",128,
2008 January,"260,000","276,000","310,000","420,000","287,500","351,957",72,
2008 February,"260,000","275,000","325,000","384,000","300,000","330,962",67,
2008 March,"275,000","300,000","355,000","400,000","302,500","345,452",94,
2008 April,"265,000","280,000","305,000","384,000","290,000","315,219",78,
2008 May,"280,000","300,000","325,000","410,000","310,000","355,769",109,
2008 June,"270,000","300,000","342,000","424,000","315,000","362,638",118,
2008 July,"265,000","280,000","320,000","400,000","297,500","350,998",118,
2008 August,"273,000","290,000","320,000","402,000","300,000","347,307",117,
2008 September,"290,000","325,000","387,000","450,000","350,000","372,818",146,
2008 October,"290,000","300,000","350,000","424,000","320,000","356,932",73,
2008 November,"280,000","300,000","340,000","430,000","322,500","347,483",152,
2008 December,"275,000","300,000","338,000","414,000","310,000","369,804",112,
2009 January,"265,000","300,000","330,000","399,000","310,000","349,423",80,
2009 February,"270,000","290,000","320,000","400,000","305,000","333,268",99,
2009 March,"270,000","290,000","320,000","345,000","307,500","324,172",114,
2009 April,"270,000","280,000","317,000","386,000","300,000","323,071",118,
2009 May,"270,000","285,000","310,000","350,000","300,000","321,446",115,
2009 June,"270,000","300,000","325,000","380,000","315,000","345,176",114,
2009 July,"275,000","300,000","350,000","400,000","312,500","341,952",134,
2009 August,"270,000","300,000","350,000","400,000","320,000","353,844",147,
2009 September,"283,000","310,000","345,000","430,000","320,000","362,030",88,
2009 October,"275,000","300,000","350,000","415,000","325,000","365,671",134,
2009 November,"295,000","325,000","350,000","400,000","340,000","360,405",97,
2009 December,"290,000","310,000","365,000","400,000","340,000","370,725",85,
2010 January,"290,000","320,000","350,000","404,000","330,000","365,521",85,
2010 February,"295,000","335,000","370,000","430,000","355,000","381,183",69,
2010 March,"290,000","321,000","365,000","427,000","347,500","362,702",82,
2010 April,"295,000","320,000","371,000","431,000","340,000","379,509",131,
2010 May,"285,000","305,000","350,000","400,000","327,500","356,947",146,
2010 June,"315,000","332,000","383,000","454,000","350,000","410,312",140,
2010 July,"300,000","335,000","387,000","500,000","360,000","413,784",138,
2010 August,"300,000","334,000","370,000","408,000","350,000","371,450",126,
2010 September,"310,000","330,000","352,000","411,000","340,000","371,561",108,
2010 October,"310,000","325,000","355,000","445,000","340,000","373,082",89,
2010 November,"300,000","320,000","345,000","400,000","330,000","358,238",97,
2010 December,"280,000","305,000","365,000","450,000","330,000","382,518",99,
2011 January,"302,000","327,000","356,000","444,000","337,500","411,426",70,
2011 February,"285,000","320,000","347,000","407,000","330,000","368,358",88,
2011 March,"285,000","325,000","364,000","410,000","337,500","363,554",92,
2011 April,"300,000","330,000","370,000","434,000","355,000","363,080",45,
2011 May,"310,000","340,000","368,000","420,000","350,000","387,017",80,
2011 June,"300,000","330,000","370,000","408,000","347,500","366,693",106,
2011 July,"313,000","345,000","390,000","425,000","360,000","392,822",147,
2011 August,"325,000","360,000","391,000","445,000","375,000","387,810",136,
2011 September,"329,000","370,000","390,000","460,000","375,000","408,009",98,
2011 October,"330,000","375,000","403,000","472,000","395,000","431,581",110,
2011 November,"330,000","370,000","425,000","455,000","395,000","403,517",74,
2011 December,"358,000","395,000","434,000","480,000","412,500","430,076",102,
2012 January,"359,000","400,000","450,000","478,000","430,000","449,652",66,
2012 February,"350,000","375,000","426,000","503,000","390,000","428,930",66,
2012 March,"322,000","369,000","395,000","468,000","385,000","399,980",71,
2012 April,"345,000","380,000","400,000","450,000","387,500","402,948",94,
2012 May,"355,000","405,000","440,000","480,000","430,000","446,502",64,
2012 June,"350,000","390,000","420,000","470,000","407,500","423,485",70,
2012 July,"345,000","385,000","424,000","480,000","400,000","429,535",107,
2012 August,"365,000","405,000","447,000","500,000","420,000","466,799",83,
2012 September,"341,000","382,000","420,000","450,000","395,000","413,040",100,
2012 October,"365,000","400,000","430,000","500,000","412,500","462,596",84,
2012 November,"375,000","402,000","450,000","545,000","432,500","465,595",80,
2012 December,"350,000","401,000","425,000","472,000","410,000","432,171",62,
2013 January,"359,000","405,000","450,000","524,000","435,000","450,273",57,
2013 February,"380,000","400,000","440,000","560,000","427,500","479,599",44,
2013 March,"400,000","430,000","450,000","530,000","442,500","544,832",30,
2013 April,"370,000","420,000","450,000","545,000","430,000","486,099",44,
2013 May,"390,000","405,000","433,000","542,000","420,000","519,856",55,
2013 June,"400,000","423,000","456,000","535,000","445,000","462,057",56,
2013 July,"390,000","415,000","471,000","522,000","430,000","471,047",81,
2013 August,"370,000","413,000","470,000","526,000","450,000","476,038",68,
2013 September,"380,000","410,000","455,000","600,000","440,000","489,466",59,
2013 October,"386,000","412,000","453,000","600,000","435,000","514,657",70,
2013 November,"398,000","439,000","472,000","610,000","455,000","504,767",43,
2013 December,"350,000","400,000","429,000","497,000","412,500","430,030",72,
2014 January,"383,000","420,000","452,000","557,000","435,000","473,310",31,
2014 February,"399,000","442,000","474,000","519,000","462,500","549,966",26,
2014 March,"349,000","400,000","467,000","535,000","427,500","458,259",48,
2014 April,"398,000","430,000","474,000","522,000","455,000","470,186",38,
2014 May,"369,000","400,000","480,000","563,000","435,000","472,513",43,
2014 June,"365,000","390,000","435,000","500,000","405,000","450,720",84,
2014 July,"355,000","415,000","452,000","505,000","432,500","452,032",48,
2014 August,"364,000","398,000","434,000","500,000","417,500","453,930",68,
2014 September,"390,000","420,000","450,000","504,000","437,500","457,208",80,
2014 October,"367,000","399,000","425,000","478,000","415,000","423,993",71,
2014 November,"352,000","410,000","435,000","490,000","425,000","446,120",95,
2014 December,"361,000","407,000","445,000","504,000","430,000","447,036",75,
2015 January,"363,000","395,000","445,000","524,000","420,000","480,191",73,
2015 February,"364,000","395,000","447,000","536,000","407,500","459,685",58,
2015 March,"336,000","390,000","425,000","499,000","410,000","444,172",65,
2015 April,"325,000","389,000","436,000","496,000","420,000","433,340",51,
2015 May,"340,000","394,000","458,000","509,000","432,500","447,447",80,
2015 June,"351,000","400,000","450,000","510,000","417,500","457,805",100,
2015 July,"400,000","435,000","490,000","600,000","450,000","501,963",74,
2015 August,"350,000","400,000","472,000","556,000","420,000","459,228",62,
2015 September,"380,000","400,000","450,000","600,000","407,500","490,128",104,
2015 October,"394,000","448,000","484,000","600,000","450,000","501,612",83,
2015 November,"400,000","440,000","500,000","595,000","455,000","478,977",59,
2015 December,"375,000","400,000","475,000","550,000","450,000","475,107",90,
2016 January,"409,000","472,000","529,000","591,000","500,000","535,121",37,
2016 February,"390,000","440,000","500,000","650,000","450,000","544,910",54,
2016 March,"384,000","400,000","450,000","530,000","410,000","463,483",63,
2016 April,"391,000","448,000","530,000","680,000","500,000","529,645",46,
2016 May,"395,000","427,000","500,000","600,000","500,000","495,963",125,
2016 June,"400,000","435,000","498,000","550,000","450,000","496,861",85,
2016 July,"400,000","420,000","480,000","550,000","440,000","481,297",105,
2016 August,"400,000","444,000","500,000","594,000","472,500","502,695",70,
2016 September,"400,000","445,000","500,000","580,000","472,500","503,727",134,
2016 October,"392,000","445,000","500,000","550,000","457,500","477,012",116,
2016 November,"400,000","450,000","500,000","550,000","465,000","476,214",99,
2016 December,"390,000","407,000","458,000","542,000","427,500","473,699",80,
2017 January,"396,000","454,000","530,000","588,000","500,000","506,592",60,
2017 February,"400,000","457,000","536,000","589,000","500,000","510,367",105,
2017 March,"375,000","417,000","500,000","575,000","450,000","480,857",115,
2017 April,"385,000","405,000","500,000","570,000","490,000","494,119",114,
2017 May,"400,000","455,000","505,000","575,000","497,500","495,662",114,
2017 June,"410,000","480,000","556,000","600,000","520,000","535,328",151,
2017 July,"400,000","470,000","545,000","596,000","500,000","526,852",181,
2017 August,"475,000","520,000","550,000","590,000","545,000","570,698",99,
2017 September,"450,000","524,000","580,000","639,000","550,000","564,798",175,
2017 October,"500,000","550,000","600,000","654,000","580,000","590,170",117,
2017 November,"525,000","600,000","635,000","750,000","605,000","639,196",103,
2017 December,"529,000","600,000","630,000","724,000","610,000","634,786",65,
2018 January,"500,000","575,000","640,000","700,000","622,500","631,759",44,
2018 February,"525,000","600,000","674,000","737,000","625,000","696,387",67,
2018 March,"558,000","652,000","728,000","899,000","700,000","721,146",75,
2018 April,"600,000","650,000","700,000","800,000","660,000","741,002",49,
2018 May,"494,000","600,000","662,000","800,000","640,000","656,891",113,
2018 June,"475,000","515,000","640,000","722,000","605,000","607,128",217,
2018 July,"550,000","655,000","700,000","900,000","695,000","739,664",64,
2018 August,"530,000","644,000","680,000","750,000","650,000","687,916",81,
2018 September,"560,000","651,000","699,000","788,000","670,000","721,295",72,
2018 October,"547,000","616,000","729,000","902,000","675,000","719,160",78,
2018 November,"595,000","653,000","697,000","853,000","672,500","749,597",48,
2018 December,"657,000","700,000","782,000","950,000","725,000","811,489",28,
2019 January,"400,000","540,000","629,000","754,000","600,000","626,415",62,
2019 February,"520,000","638,000","683,000","860,000","655,000","707,588",68,
2019 March,"520,000","600,000","660,000","800,000","650,000","668,443",71,
2019 April,"520,000","525,000","600,000","690,000","567,500","661,103",74,
2019 May,"520,000","540,000","626,000","731,000","600,000","637,192",111,
2019 June,"400,000","540,000","652,000","758,000","627,500","618,955",98,
2019 July,"540,000","693,000","765,000","910,000","707,500","740,093",58,
2019 August,"650,000","700,000","770,000","856,000","750,000","756,447",35,
2019 September,"618,000","651,000","700,000","782,000","690,000","743,908",62,
2019 October,"628,000","690,000","725,000","800,000","700,000","760,483",62,
2019 November,"620,000","679,000","721,000","800,000","700,000","707,736",53,
2019 December,"600,000","650,000","742,000","861,000","700,000","756,322",61,
2020 January,"650,000","718,000","750,000","860,000","745,000","786,416",53,
2020 February,"600,000","672,000","750,000","848,000","725,000","718,061",46,
2020 March,"615,000","675,000","750,000","833,000","700,000","762,724",41,
2020 April,"631,000","692,000","733,000","770,000","715,000","725,530",120,
2020 May,"700,000","700,000","735,000","810,000","720,000","744,515",39,
2020 June,"644,000","675,000","725,000","800,000","700,000","760,491",116,
2020 July,"650,000","700,000","745,000","800,000","700,000","747,072",86,
2020 August,"650,000","720,000","800,000","825,000","765,000","798,672",54,
2020 September,"650,000","670,000","750,000","810,000","700,000","752,637",109,
2020 October,"600,000","650,000","721,000","770,000","695,000","705,690",60,
2020 November,"650,000","700,000","785,000","815,000","735,000","754,042",79,
2020 December,"660,000","700,000","743,000","838,000","700,000","772,484",67,
2021 January,"700,000","715,000","800,000","882,000","750,000","836,380",45,
2021 February,"617,000","700,000","750,000","800,000","705,000","730,451",55,
2021 March,"625,000","700,000","750,000","800,000","725,000","767,311",63,
2021 April,"650,000","725,000","780,000","800,000","750,000","761,509",84,
2021 May,"645,000","740,000","800,000","900,000","770,000","792,622",86,
2021 June,"650,000","770,000","800,000","930,000","800,000","789,017",69,
2021 July,"700,000","782,000","800,000","947,000","800,000","827,083",97,
2021 August,"750,000","800,000","833,000","926,000","800,000","866,796",73,
2021 September,"755,000","800,000","825,000","900,000","800,000","823,062",59,
2021 October,"752,000","800,000","900,000","953,000","875,000","896,427",96,
2021 November,"800,000","900,000","956,000","1,000,000","900,000","909,647",55,
2021 December,"650,000","710,000","800,000","910,000","750,000","800,675",142,
2022 January,"776,000","869,000","971,000","1,114,000","890,000","1,029,441",25,
2022 February,"792,000","900,000","900,000","988,000","900,000","889,909",47,
2022 March,"830,000","859,000","923,000","1,002,000","900,000","922,404",38,
2022 April,"827,000","884,000","950,000","1,000,000","900,000","980,012",46,
2022 May,"800,000","850,000","900,000","960,000","900,000","906,944",89,
2022 June,"800,000","850,000","920,000","1,000,000","900,000","928,555",71,
2022 July,"830,000","900,000","920,000","1,020,000","900,000","961,709",52,
2022 August,"800,000","846,000","916,000","1,126,000","895,000","979,128",52,
2022 September,"700,000","830,000","898,000","1,105,000","850,000","943,295",57,
2022 October,"800,000","850,000","900,000","950,000","900,000","901,360",110,
2022 November,"800,000","908,000","999,000","1,137,000","950,000","981,254",107,
2022 December,"789,000","850,000","966,000","1,156,000","900,000","967,610",73,
2023 January,"772,000","848,000","960,000","1,255,000","900,000","1,017,713",56,
2023 February,"850,000","900,000","1,000,000","1,134,000","1,000,000","1,021,213",93,
2023 March,"850,000","900,000","1,000,000","1,098,000","950,000","1,000,656",61,
2023 April,"860,000","975,000","1,075,000","1,185,000","995,000","1,028,574",49,
2023 May,"860,000","979,000","1,075,000","1,229,000","1,007,500","1,100,323",80,
2023 June,"900,000","1,000,000","1,065,000","1,245,000","1,025,000","1,061,691",79,
2023 July,"987,000","1,084,000","1,200,000","1,314,000","1,177,500","1,146,113",50,
2023 August,"850,000","900,000","1,000,000","1,181,000","950,000","1,004,540",118,
2023 September,"950,000","1,015,000","1,189,000","1,322,000","1,105,000","1,205,523",87,
2023 October,"900,000","981,000","1,125,000","1,300,000","1,042,500","1,120,717",122,
2023 November,"900,000","965,000","1,025,000","1,216,000","1,000,000","1,051,088",112,
2023 December,"900,000","1,020,000","1,172,000","1,294,000","1,125,000","1,137,863",116,
2024 January,"900,000","900,000","1,103,000","1,240,000","982,500","1,058,895",80,
2024 February,"900,000","1,000,000","1,176,000","1,245,000","1,115,000","1,108,574",40,
2024 March,"950,000","1,016,000","1,179,000","1,246,000","1,102,500","1,130,435",82,

Source,CMHC Market Absorption Survey
