"Moncton — Historical Average, Median and Price Percentiles for Absorbed Homeowner and Condominium Units  "
January 1990 to March 2024 Single / Semi-detached
,1st 20%,2nd 40%,3rd 60%,4th 80%,Median,Average,Units,
1997 December,"110,000","125,000","140,000","160,000","130,000","128,359",39,
1998 January,**,**,**,**,**,"132,750",17,
1998 February,"110,000","121,000","139,000","168,000","127,500","135,773",29,
1998 March,**,**,**,**,**,"134,200",15,
1998 April,**,**,**,**,**,"120,200",18,
1998 May,"108,000","121,000","130,000","137,000","125,000","123,955",29,
1998 June,"104,000","120,000","125,000","154,000","120,000","125,824",23,
1998 July,**,**,**,**,**,**,35,
1998 August,"110,000","120,000","126,000","133,000","120,000","125,804",48,
1998 September,"110,000","120,000","130,000","141,000","125,000","131,646",50,
1998 October,"110,000","125,000","139,000","150,000","130,000","131,912",64,
1998 November,"100,000","115,000","125,000","130,000","120,000","115,487",39,
1998 December,"90,000","115,000","120,000","140,000","120,000","121,806",123,
1999 January,"100,000","110,000","118,000","130,000","115,000","113,688",49,
1999 February,"100,000","110,000","120,000","140,000","120,000","113,178",27,
1999 March,"95,000","120,000","130,000","141,000","125,000","122,511",32,
1999 April,"89,000","98,000","122,000","140,000","115,000","134,607",27,
1999 May,**,**,**,**,**,"113,321",21,
1999 June,"81,000","90,000","90,000","112,000","90,000","91,533",21,
1999 July,"80,000","90,000","100,000","119,000","100,000","94,267",17,
1999 August,"46,000","55,000","70,000","93,000","60,000","75,045",17,
1999 September,"80,000","106,000","120,000","131,000","115,000","108,074",58,
1999 October,"60,000","90,000","115,000","130,000","105,000","100,818",89,
1999 November,"80,000","85,000","90,000","115,000","90,000","91,414",37,
1999 December,"85,000","95,000","120,000","140,000","105,000","118,711",23,
2000 January,**,**,**,**,**,"115,753",22,
2000 February,"85,000","100,000","129,000","144,000","120,000","112,908",53,
2000 March,"80,000","103,000","120,000","125,000","120,000","103,718",37,
2000 April,**,**,**,**,**,"104,395",23,
2000 May,"91,000","111,000","125,000","137,000","117,500","115,336",28,
2000 June,"90,000","100,000","120,000","130,000","110,000","108,611",33,
2000 July,"90,000","98,000","110,000","117,000","105,000","103,450",22,
2000 August,"93,000","105,000","119,000","144,000","115,000","116,935",23,
2000 September,**,**,**,**,**,**,3,
2000 October,"85,000","100,000","120,000","140,000","107,500","108,529",14,
2000 November,"97,000","120,000","120,000","140,000","120,000","117,211",45,
2000 December,"90,000","115,000","120,000","140,000","120,000","112,132",41,
2001 January,"92,000","120,000","132,000","162,000","120,000","129,619",41,
2001 February,"120,000","130,000","150,000","165,000","137,500","141,361",50,
2001 March,"120,000","130,000","144,000","170,000","130,000","140,719",63,
2001 April,"113,000","125,000","140,000","165,000","130,000","141,526",85,
2001 May,"120,000","130,000","135,000","150,000","130,000","135,264",127,
2001 June,**,**,**,**,**,"132,544",11,
2001 July,"100,000","122,000","130,000","165,000","125,000","128,880",26,
2001 August,**,**,**,**,**,"133,250",10,
2001 September,"86,000","120,000","136,000","240,000","125,000","169,687",15,
2001 October,"70,000","115,000","120,000","140,000","120,000","116,416",19,
2001 November,"90,000","110,000","125,000","150,000","120,000","123,573",60,
2001 December,"95,000","120,000","140,000","170,000","130,000","135,691",93,
2002 January,"110,000","120,000","140,000","160,000","130,000","132,607",57,
2002 February,"110,000","120,000","138,000","174,000","120,000","139,135",76,
2002 March,"115,000","121,000","158,000","177,000","135,000","145,002",54,
2002 April,"120,000","130,000","140,000","180,000","140,000","149,005",38,
2002 May,"110,000","111,000","120,000","188,000","120,000","134,770",29,
2002 June,**,**,**,**,**,"124,964",33,
2002 July,"118,000","130,000","170,000","190,000","140,000","145,068",57,
2002 August,"115,000","120,000","134,000","162,000","125,000","131,106",35,
2002 September,"95,000","115,000","120,000","130,000","115,000","123,743",55,
2002 October,"120,000","125,000","170,000","182,000","140,000","151,470",86,
2002 November,"115,000","125,000","170,000","180,000","150,000","142,315",93,
2002 December,"120,000","125,000","158,000","180,000","135,000","146,105",86,
2003 January,"125,000","150,000","170,000","190,000","170,000","157,235",89,
2003 February,"120,000","125,000","170,000","185,000","140,000","152,904",86,
2003 March,"120,000","128,000","150,000","170,000","140,000","140,692",47,
2003 April,"95,000","120,000","140,000","178,000","130,000","134,913",90,
2003 May,**,**,**,**,**,"117,611",36,
2003 June,"120,000","120,000","122,000","190,000","120,000","143,815",24,
2003 July,"100,000","115,000","170,000","190,000","120,000","138,664",15,
2003 August,"115,000","115,000","166,000","204,000","125,000","160,870",31,
2003 September,"100,000","125,000","130,000","180,000","125,000","134,197",31,
2003 October,"120,000","125,000","160,000","180,000","135,000","148,294",161,
2003 November,"125,000","128,000","170,000","182,000","140,000","152,481",71,
2003 December,"120,000","130,000","140,000","170,000","130,000","142,718",70,
2004 January,"130,000","140,000","170,000","190,000","140,000","156,094",114,
2004 February,"130,000","160,000","180,000","190,000","170,000","164,623",121,
2004 March,"125,000","158,000","170,000","180,000","170,000","164,293",77,
2004 April,"140,000","150,000","180,000","225,000","170,000","177,362",64,
2004 May,"120,000","130,000","140,000","170,000","130,000","146,710",27,
2004 June,"138,000","140,000","178,000","208,000","155,000","164,983",12,
2004 July,"134,000","140,000","170,000","180,000","150,000","154,908",27,
2004 August,"130,000","140,000","144,000","170,000","140,000","155,192",77,
2004 September,"130,000","130,000","160,000","190,000","140,000","136,619",154,
2004 October,"130,000","130,000","170,000","190,000","160,000","149,891",194,
2004 November,"130,000","148,000","170,000","182,000","170,000","164,769",118,
2004 December,"135,000","140,000","175,000","230,000","160,000","176,126",160,
2005 January,"140,000","150,000","180,000","190,000","155,000","166,557",45,
2005 February,"140,000","150,000","170,000","180,000","160,000","151,448",64,
2005 March,"137,000","140,000","150,000","170,000","140,000","155,155",49,
2005 April,"140,000","158,000","186,000","246,000","175,000","186,900",12,
2005 May,"140,000","140,000","170,000","230,000","140,000","173,233",27,
2005 June,"140,000","176,000","220,000","234,000","190,000","197,904",28,
2005 July,"140,000","140,000","173,000","200,000","152,500","173,314",82,
2005 August,"130,000","150,000","170,000","190,000","160,000","170,341",82,
2005 September,"138,000","140,000","170,000","190,000","160,000","163,963",79,
2005 October,"130,000","140,000","170,000","190,000","150,000","161,874",112,
2005 November,"140,000","140,000","170,000","190,000","150,000","162,685",63,
2005 December,"110,000","120,000","170,000","200,000","145,000","156,306",87,
2006 January,"127,000","140,000","172,000","190,000","145,000","159,153",49,
2006 February,"133,000","143,000","184,000","250,000","165,000","178,621",48,
2006 March,"95,000","110,000","140,000","190,000","130,000","146,098",68,
2006 April,"110,000","124,000","140,000","190,000","140,000","148,379",58,
2006 May,"140,000","158,000","176,000","190,000","170,000","161,650",31,
2006 June,**,**,**,**,**,"196,906",29,
2006 July,"140,000","170,000","196,000","226,000","170,000","147,746",51,
2006 August,"144,000","170,000","186,000","230,000","180,000","162,221",56,
2006 September,"170,000","170,000","180,000","199,000","180,000","181,805",81,
2006 October,"150,000","170,000","191,000","266,000","180,000","168,660",92,
2006 November,"168,000","180,000","200,000","240,000","190,000","170,230",90,
2006 December,**,**,**,**,**,"195,688",71,
2007 January,"164,000","200,000","230,000","266,000","210,000","217,665",94,
2007 February,"170,000","200,000","230,000","266,000","205,000","223,358",74,
2007 March,"170,000","180,000","200,000","240,000","185,000","203,963",53,
2007 April,"170,000","180,000","200,000","236,000","200,000","204,307",93,
2007 May,**,**,**,**,**,"160,991",34,
2007 June,"168,000","170,000","200,000","232,000","185,000","198,364",56,
2007 July,"149,000","180,000","230,000","240,000","200,000","181,324",38,
2007 August,"170,000","200,000","215,000","237,000","200,000","172,079",52,
2007 September,"170,000","170,000","194,000","232,000","180,000","190,250",65,
2007 October,"170,000","215,000","230,000","245,000","230,000","219,938",109,
2007 November,"170,000","180,000","200,000","240,000","200,000","179,248",48,
2007 December,"156,000","170,000","200,000","230,000","200,000","196,619",123,
2008 January,"170,000","200,000","230,000","270,000","202,500","224,979",51,
2008 February,"170,000","198,000","214,000","250,000","200,000","184,211",109,
2008 March,"170,000","200,000","210,000","250,000","200,000","221,187",113,
2008 April,"170,000","184,000","200,000","248,000","200,000","170,052",103,
2008 May,"170,000","210,000","230,000","270,000","220,000","231,800",70,
2008 June,"170,000","170,000","200,000","230,000","200,000","202,452",110,
2008 July,"170,000","200,000","208,000","230,000","200,000","204,305",67,
2008 August,"200,000","200,000","230,000","250,000","200,000","229,691",54,
2008 September,"170,000","170,000","200,000","230,000","190,000","191,261",37,
2008 October,"178,000","200,000","230,000","240,000","200,000","218,320",98,
2008 November,"130,000","170,000","200,000","230,000","170,000","183,462",85,
2008 December,"180,000","200,000","210,000","255,000","200,000","179,289",128,
2009 January,"184,000","200,000","230,000","250,000","200,000","216,357",121,
2009 February,"170,000","200,000","230,000","250,000","220,000","177,069",75,
2009 March,"120,000","135,000","139,000","200,000","135,000","159,472",97,
2009 April,"156,000","184,000","224,000","238,000","200,000","192,006",21,
2009 May,"192,000","200,000","233,000","250,000","212,500","202,127",26,
2009 June,"171,000","200,000","216,000","239,000","202,500","176,129",66,
2009 July,"130,000","130,000","174,000","230,000","135,000","177,454",118,
2009 August,"200,000","209,000","233,000","271,000","230,000","186,040",104,
2009 September,"178,000","204,000","226,000","236,000","205,000","205,104",27,
2009 October,"135,000","153,000","200,000","250,000","175,000","192,568",83,
2009 November,"190,000","210,000","250,000","340,000","240,000","260,776",72,
2009 December,"164,000","200,000","246,000","286,000","230,000","233,419",53,
2010 January,"183,000","236,000","339,000","390,000","290,000","285,226",57,
2010 February,"186,000","212,000","250,000","324,000","230,000","206,011",92,
2010 March,"135,000","185,000","230,000","310,000","200,000","218,487",44,
2010 April,"184,000","203,000","227,000","286,000","220,000","227,202",57,
2010 May,"197,000","225,000","250,000","320,000","232,500","205,254",103,
2010 June,**,**,**,**,**,"279,272",81,
2010 July,"172,000","192,000","216,000","274,000","200,000","233,335",32,
2010 August,"170,000","224,000","250,000","250,000","242,500","199,156",37,
2010 September,"186,000","200,000","230,000","298,000","220,000","195,240",67,
2010 October,"200,000","230,000","270,000","350,000","250,000","265,473",69,
2010 November,"210,000","250,000","280,000","335,000","260,000","219,886",81,
2010 December,"165,000","200,000","258,000","350,000","230,000","254,781",64,
2011 January,"197,000","230,000","270,000","296,000","250,000","250,418",67,
2011 February,"176,000","212,000","285,000","374,000","250,000","195,096",39,
2011 March,"170,000","180,000","210,000","323,000","200,000","243,851",64,
2011 April,"185,000","230,000","270,000","330,000","255,000","261,956",73,
2011 May,**,**,**,**,**,"170,518",52,
2011 June,"165,000","170,000","200,000","250,000","180,000","212,494",35,
2011 July,"210,000","230,000","275,000","310,000","240,000","255,055",31,
2011 August,"230,000","240,000","307,000","425,000","255,000","302,738",40,
2011 September,"220,000","225,000","290,000","305,000","265,000","276,424",45,
2011 October,"155,000","170,000","200,000","307,000","170,000","221,339",88,
2011 November,"193,000","250,000","299,000","390,000","280,000","315,534",85,
2011 December,"214,000","258,000","300,000","352,000","272,500","285,870",133,
2012 January,"185,000","210,000","279,000","362,000","240,000","283,507",96,
2012 February,"230,000","250,000","320,000","355,000","275,000","230,699",53,
2012 March,"200,000","259,000","285,000","316,000","275,000","208,415",77,
2012 April,"200,000","250,000","300,000","365,000","255,000","204,599",77,
2012 May,**,**,**,**,**,"215,454",54,
2012 June,**,**,**,**,**,"259,207",48,
2012 July,"242,000","287,000","327,000","399,000","300,000","315,067",38,
2012 August,**,**,**,**,**,"338,699",15,
2012 September,"190,000","230,000","265,000","405,000","260,000","203,769",60,
2012 October,**,**,**,**,**,"244,312",68,
2012 November,**,**,**,**,**,"323,533",23,
2012 December,"227,000","244,000","295,000","350,000","270,000","246,789",71,
2013 January,"252,000","292,000","372,000","450,000","320,000","341,980",73,
2013 February,**,**,**,**,**,"244,263",71,
2013 March,"260,000","290,000","354,000","390,000","297,500","323,338",57,
2013 April,"230,000","296,000","363,000","421,000","305,000","321,435",51,
2013 May,"268,000","330,000","380,000","460,000","360,000","356,173",79,
2013 June,"238,000","247,000","284,000","322,000","270,000","235,363",52,
2013 July,**,**,**,**,**,"213,037",27,
2013 August,**,**,**,**,**,"335,776",21,
2013 September,**,**,**,**,**,"302,133",26,
2013 October,**,**,**,**,**,"321,174",28,
2013 November,"147,000","185,000","235,000","265,000","220,000","225,240",43,
2013 December,"230,000","235,000","266,000","296,000","255,000","267,490",56,
2014 January,"185,000","270,000","310,000","420,000","292,500","304,153",23,
2014 February,**,**,**,**,**,"328,935",58,
2014 March,"239,000","286,000","314,000","410,000","310,000","271,396",35,
2014 April,**,**,**,**,**,"327,541",47,
2014 May,"220,000","273,000","341,000","420,000","305,000","323,058",47,
2014 June,"200,000","245,000","280,000","350,000","265,000","271,716",39,
2014 July,**,**,**,**,**,**,43,
2014 August,**,**,**,**,**,"333,654",34,
2014 September,"214,000","279,000","344,000","478,000","305,000","335,268",26,
2014 October,"160,000","165,000","165,000","175,000","165,000","239,000",28,
2014 November,**,**,**,**,**,"203,111",54,
2014 December,"235,000","276,000","345,000","377,000","305,000","317,386",84,
2015 January,**,**,**,**,**,**,7,
2015 February,**,**,**,**,**,"302,206",50,
2015 March,"256,000","302,000","325,000","355,000","315,000","307,763",35,
2015 April,**,**,**,**,**,**,25,
2015 May,"233,000","265,000","300,000","355,000","287,500","288,114",53,
2015 June,"230,000","278,000","323,000","353,000","300,000","302,376",50,
2015 July,**,**,**,**,**,"285,375",21,
2015 August,"206,000","272,000","300,000","359,000","280,000","290,643",38,
2015 September,"299,000","320,000","359,000","402,000","337,500","340,410",22,
2015 October,**,**,**,**,**,**,7,
2015 November,"260,000","306,000","371,000","515,000","325,000","316,875",23,
2015 December,**,**,**,**,**,"331,167",35,
2016 January,"248,000","284,000","355,000","394,000","350,000","326,719",57,
2016 February,**,**,**,**,**,**,38,
2016 March,"212,000","266,000","358,000","406,000","332,500","317,038",29,
2016 April,"230,000","305,000","369,000","390,000","347,500","325,903",21,
2016 May,"240,000","305,000","364,000","408,000","355,000","336,883",45,
2016 June,**,**,**,**,**,"208,129",26,
2016 July,"243,000","265,000","357,000","538,000","340,000","358,127",21,
2016 August,"268,000","286,000","344,000","370,000","320,000","314,340",27,
2016 September,"222,000","300,000","412,000","486,000","350,000","358,323",25,
2016 October,**,**,**,**,**,"262,870",20,
2016 November,"152,000","234,000","320,000","369,000","275,000","278,844",45,
2016 December,"260,000","286,000","342,000","396,000","315,000","290,330",42,
2017 January,"264,000","283,000","317,000","420,000","300,000","327,602",40,
2017 February,**,**,**,**,**,"337,812",23,
2017 March,"275,000","322,000","351,000","391,000","345,000","365,502",27,
2017 April,**,**,**,**,**,"374,599",17,
2017 May,"266,000","284,000","323,000","374,000","297,500","339,677",26,
2017 June,**,**,**,**,**,"306,487",25,
2017 July,"270,000","335,000","365,000","490,000","352,500","371,323",25,
2017 August,"264,000","290,000","308,000","370,000","295,000","334,229",52,
2017 September,**,**,**,**,**,"336,013",35,
2017 October,**,**,**,**,**,**,1,
2017 November,"284,000","325,000","372,000","420,000","332,500","368,981",51,
2017 December,"210,000","245,000","305,000","369,000","280,000","288,568",55,
2018 January,"270,000","300,000","334,000","374,000","317,500","326,103",44,
2018 February,"249,000","315,000","324,000","420,000","320,000","271,855",38,
2018 March,"145,000","180,000","198,000","235,000","180,000","237,575",54,
2018 April,"281,000","344,000","370,000","389,000","357,500","289,349",50,
2018 May,**,**,**,**,**,"349,600",27,
2018 June,**,**,**,**,**,**,6,
2018 July,"242,000","364,000","372,000","418,000","370,000","353,155",33,
2018 August,**,**,**,**,**,**,9,
2018 September,**,**,**,**,**,**,6,
2018 October,**,**,**,**,**,"351,538",14,
2018 November,"298,000","313,000","348,000","376,000","330,000","328,339",33,
2018 December,"250,000","348,000","380,000","396,000","370,000","344,172",57,
2019 January,"250,000","348,000","390,000","454,000","375,000","369,826",47,
2019 February,"310,000","350,000","385,000","470,000","365,000","370,927",35,
2019 March,"270,000","310,000","350,000","385,000","340,000","266,890",37,
2019 April,**,**,**,**,**,**,22,
2019 May,"312,000","327,000","342,000","388,000","330,000","347,792",39,
2019 June,**,**,**,**,**,"274,810",19,
2019 July,**,**,**,**,**,**,10,
2019 August,**,**,**,**,**,**,9,
2019 September,**,**,**,**,**,**,3,
2019 October,"205,000","237,000","240,000","289,000","240,000","240,540",27,
2019 November,"195,000","215,000","230,000","256,000","220,000","266,029",46,
2019 December,"313,000","352,000","390,000","430,000","380,000","370,830",39,
2020 January,**,**,**,**,**,"368,667",37,
2020 February,"175,000","195,000","220,000","270,000","205,000","291,325",49,
2020 March,"254,000","354,000","380,000","402,000","375,000","292,219",26,
2020 April,**,**,**,**,**,**,35,
2020 May,**,**,**,**,**,"359,282",23,
2020 June,**,**,**,**,**,"327,112",46,
2020 July,**,**,**,**,**,**,11,
2020 August,**,**,**,**,**,"365,342",23,
2020 September,**,**,**,**,**,"342,757",45,
2020 October,**,**,**,**,**,**,21,
2020 November,"325,000","350,000","365,000","400,000","360,000","303,058",35,
2020 December,"235,000","334,000","350,000","400,000","342,500","327,015",37,
2021 January,**,**,**,**,**,"311,577",51,
2021 February,**,**,**,**,**,**,14,
2021 March,"303,000","352,000","403,000","429,000","367,500","363,539",47,
2021 April,"240,000","308,000","350,000","400,000","330,000","325,950",44,
2021 May,**,**,**,**,**,**,44,
2021 June,"290,000","355,000","380,000","410,000","365,000","354,421",23,
2021 July,"250,000","354,000","398,000","400,000","380,000","324,727",26,
2021 August,"290,000","300,000","300,000","320,000","300,000","332,155",33,
2021 September,**,**,**,**,**,"316,525",26,
2021 October,"170,000","290,000","395,000","524,000","390,000","351,373",17,
2021 November,"290,000","300,000","350,000","450,000","300,000","355,665",79,
2021 December,"350,000","382,000","500,000","560,000","400,000","429,905",25,
2022 January,"400,000","400,000","442,000","522,000","410,000","438,586",27,
2022 February,"358,000","430,000","482,000","518,000","455,000","469,078",69,
2022 March,**,**,**,**,**,**,8,
2022 April,"400,000","496,000","550,000","600,000","500,000","514,610",46,
2022 May,"430,000","550,000","580,000","594,000","550,000","462,311",84,
2022 June,"490,000","584,000","653,000","704,000","600,000","620,048",52,
2022 July,"392,000","400,000","440,000","640,000","400,000","483,169",35,
2022 August,**,**,**,**,**,"494,878",36,
2022 September,**,**,**,**,**,"474,647",31,
2022 October,**,**,**,**,**,"479,226",38,
2022 November,"500,000","562,000","600,000","698,000","600,000","604,283",48,
2022 December,"430,000","500,000","600,000","600,000","550,000","527,831",48,
2023 January,**,**,**,**,**,"499,100",25,
2023 February,"538,000","688,000","700,000","700,000","700,000","647,517",32,
2023 March,"508,000","574,000","600,000","700,000","600,000","590,481",26,
2023 April,"500,000","596,000","600,000","726,000","600,000","605,464",39,
2023 May,**,**,**,**,**,"634,522",31,
2023 June,**,**,**,**,**,**,23,
2023 July,**,**,**,**,**,"538,688",17,
2023 August,**,**,**,**,**,**,10,
2023 September,"375,000","396,000","411,000","436,000","410,000","531,756",64,
2023 October,**,**,**,**,**,"500,835",26,
2023 November,**,**,**,**,**,"453,671",48,
2023 December,"283,000","425,000","510,000","800,000","487,500","516,393",47,
2024 January,**,**,**,**,**,**,13,
2024 February,"435,000","572,000","656,000","790,000","600,000","632,494",43,
2024 March,**,**,**,**,**,"608,725",20,

Source,CMHC Market Absorption Survey
