"Sherbrooke — Historical Average, Median and Price Percentiles for Absorbed Homeowner and Condominium Units  "
January 2007 to March 2024 Single / Semi-detached
,1st 20%,2nd 40%,3rd 60%,4th 80%,Median,Average,Units,
2018 November,**,**,**,**,**,"199,581",12,
2018 December,"190,000","195,000","215,000","229,000","205,000","207,733",28,
2019 January,**,**,**,**,**,**,0,
2019 February,"213,000","225,000","230,000","277,000","225,000","257,351",32,
2019 March,**,**,**,**,**,"266,693",16,
2019 April,**,**,**,**,**,"300,073",12,
2019 May,**,**,**,**,**,"295,577",15,
2019 June,"206,000","215,000","243,000","304,000","235,000","263,384",55,
2019 July,"188,000","215,000","235,000","257,000","225,000","252,945",43,
2019 August,"193,000","212,000","230,000","261,000","230,000","251,379",33,
2019 September,"202,000","217,000","223,000","245,000","220,000","247,644",20,
2019 October,"230,000","240,000","257,000","301,000","250,000","267,386",25,
2019 November,"200,000","240,000","260,000","270,000","250,000","266,963",26,
2019 December,**,**,**,**,**,"217,742",8,
2020 January,"204,000","225,000","248,000","297,000","240,000","246,462",19,
2020 February,"221,000","238,000","256,000","266,000","245,000","245,792",12,
2020 March,"194,000","210,000","227,000","245,000","220,000","223,531",23,
2020 April,**,**,**,**,**,**,5,
2020 May,"217,000","240,000","265,000","345,000","255,000","298,885",86,
2020 June,"212,000","230,000","249,000","283,000","235,000","255,299",27,
2020 July,"225,000","242,000","260,000","280,000","252,500","266,612",46,
2020 August,"225,000","254,000","294,000","358,000","270,000","299,352",37,
2020 September,"215,000","233,000","255,000","279,000","245,000","283,258",31,
2020 October,"212,000","232,000","248,000","279,000","240,000","273,977",36,
2020 November,"218,000","250,000","272,000","325,000","255,000","282,468",34,
2020 December,"225,000","231,000","265,000","295,000","252,500","281,054",36,
2021 January,**,**,**,**,**,"311,947",13,
2021 February,"229,000","265,000","292,000","296,000","285,000","274,848",16,
2021 March,**,**,**,**,**,"598,054",10,
2021 April,"241,000","259,000","265,000","309,000","265,000","306,657",16,
2021 May,"275,000","305,000","315,000","365,000","310,000","316,758",26,
2021 June,"280,000","300,000","320,000","340,000","315,000","333,095",43,
2021 July,"267,000","300,000","313,000","365,000","300,000","329,509",61,
2021 August,"283,000","305,000","339,000","507,000","320,000","386,733",27,
2021 September,"264,000","335,000","352,000","385,000","340,000","363,338",17,
2021 October,"255,000","345,000","380,000","450,000","362,500","357,751",16,
2021 November,"260,000","290,000","310,000","375,000","290,000","356,279",25,
2021 December,"295,000","302,000","343,000","380,000","320,000","332,592",18,
2022 January,"299,000","332,000","345,000","395,000","337,500","344,552",22,
2022 February,"305,000","325,000","350,000","375,000","337,500","343,632",17,
2022 March,"293,000","347,000","383,000","405,000","360,000","412,719",25,
2022 April,"315,000","330,000","355,000","375,000","345,000","343,366",32,
2022 May,"317,000","334,000","355,000","415,000","345,000","412,831",22,
2022 June,"330,000","370,000","385,000","396,000","377,500","420,853",35,
2022 July,"304,000","335,000","355,000","432,000","340,000","391,251",50,
2022 August,"329,000","353,000","380,000","410,000","365,000","372,346",26,
2022 September,"306,000","335,000","376,000","415,000","345,000","357,164",39,
2022 October,**,**,**,**,**,"388,751",11,
2022 November,"350,000","370,000","399,000","477,000","375,000","406,735",15,
2022 December,**,**,**,**,**,"351,577",12,
2023 January,**,**,**,**,**,**,7,
2023 February,**,**,**,**,**,"392,609",13,
2023 March,"356,000","370,000","395,000","405,000","390,000","428,648",29,
2023 April,**,**,**,**,**,"404,986",9,
2023 May,"369,000","389,000","440,000","467,000","410,000","459,470",19,
2023 June,"373,000","396,000","450,000","460,000","435,000","467,871",26,
2023 July,"370,000","390,000","410,000","500,000","395,000","420,171",25,
2023 August,"350,000","377,000","454,000","533,000","415,000","431,817",18,
2023 September,**,**,**,**,**,"390,887",7,
2023 October,**,**,**,**,**,**,4,
2023 November,"326,000","375,000","403,000","490,000","380,000","429,559",22,
2023 December,**,**,**,**,**,"493,373",12,
2024 January,**,**,**,**,**,"357,914",15,
2024 February,**,**,**,**,**,**,5,
2024 March,**,**,**,**,**,"442,229",12,

Source,CMHC Market Absorption Survey
