"St. John's — Historical Average, Median and Price Percentiles for Absorbed Homeowner and Condominium Units  "
January 1990 to March 2024 Single / Semi-detached
,1st 20%,2nd 40%,3rd 60%,4th 80%,Median,Average,Units,
1997 January,"105,000","110,000","120,000","130,000","110,000","115,834",19,
1997 February,"90,000","94,000","120,000","138,000","105,000","119,935",56,
1997 March,"90,000","100,000","110,000","125,000","100,000","108,519",95,
1997 April,**,**,**,**,**,"109,704",78,
1997 May,**,**,**,**,**,"134,094",27,
1997 June,"110,000","138,000","152,000","170,000","147,500","134,005",34,
1997 July,**,**,**,**,**,"120,500",35,
1997 August,"90,000","100,000","110,000","125,000","105,000","110,437",84,
1997 September,"103,000","115,000","134,000","150,000","120,000","134,287",57,
1997 October,"100,000","115,000","120,000","130,000","120,000","113,119",85,
1997 November,"100,000","110,000","125,000","150,000","120,000","125,395",82,
1997 December,"100,000","120,000","130,000","160,000","125,000","136,022",62,
1998 January,"90,000","110,000","120,000","140,000","110,000","116,146",64,
1998 February,"100,000","110,000","125,000","158,000","120,000","142,845",41,
1998 March,"108,000","120,000","125,000","158,000","120,000","130,507",55,
1998 April,"110,000","120,000","128,000","150,000","125,000","118,027",68,
1998 May,"100,000","110,000","120,000","139,000","115,000","119,025",26,
1998 June,"110,000","124,000","142,000","160,000","132,500","119,804",24,
1998 July,"110,000","120,000","130,000","150,000","120,000","117,606",33,
1998 August,"80,000","95,000","117,000","125,000","105,000","109,830",53,
1998 September,"90,000","120,000","120,000","130,000","120,000","117,853",68,
1998 October,"90,000","105,000","120,000","135,000","115,000","121,107",112,
1998 November,"110,000","125,000","139,000","165,000","130,000","139,639",41,
1998 December,"112,000","125,000","146,000","160,000","130,000","134,567",97,
1999 January,**,**,**,**,**,"124,048",27,
1999 February,"85,000","125,000","130,000","150,000","125,000","130,855",72,
1999 March,"90,000","120,000","130,000","160,000","120,000","136,382",49,
1999 April,**,**,**,**,**,"136,526",29,
1999 May,"88,000","117,000","125,000","164,000","125,000","129,250",18,
1999 June,"80,000","85,000","126,000","155,000","115,000","123,612",43,
1999 July,"90,000","101,000","130,000","156,000","120,000","122,721",48,
1999 August,"112,000","130,000","140,000","165,000","135,000","142,200",25,
1999 September,"110,000","130,000","140,000","155,000","140,000","140,176",82,
1999 October,"110,000","121,000","135,000","157,000","130,000","136,262",81,
1999 November,"110,000","120,000","146,000","180,000","130,000","142,277",54,
1999 December,"110,000","131,000","164,000","197,000","140,000","155,525",71,
2000 January,"105,000","120,000","130,000","160,000","125,000","132,159",106,
2000 February,"101,000","120,000","145,000","194,000","125,000","148,751",47,
2000 March,"110,000","130,000","162,000","207,000","147,500","165,039",38,
2000 April,"92,000","119,000","146,000","176,000","135,000","143,095",61,
2000 May,"110,000","115,000","130,000","150,000","120,000","126,545",42,
2000 June,"120,000","130,000","148,000","236,000","140,000","172,811",35,
2000 July,"115,000","130,000","140,000","200,000","135,000","155,006",61,
2000 August,"110,000","115,000","130,000","180,000","125,000","145,426",43,
2000 September,"114,000","130,000","135,000","158,000","135,000","139,854",50,
2000 October,"110,000","125,000","140,000","170,000","130,000","139,294",154,
2000 November,"120,000","135,000","150,000","208,000","145,000","159,536",63,
2000 December,"114,000","120,000","135,000","160,000","125,000","144,545",79,
2001 January,"118,000","130,000","140,000","167,000","135,000","145,161",76,
2001 February,"116,000","135,000","148,000","194,000","140,000","159,322",55,
2001 March,"110,000","115,000","133,000","155,000","122,500","141,205",62,
2001 April,"110,000","125,000","147,000","170,000","135,000","141,313",53,
2001 May,"116,000","122,000","143,000","165,000","140,000","141,824",49,
2001 June,"110,000","125,000","150,000","208,000","140,000","158,944",61,
2001 July,"115,000","125,000","135,000","156,000","130,000","143,881",58,
2001 August,"120,000","135,000","149,000","160,000","145,000","142,523",84,
2001 September,"115,000","130,000","140,000","175,000","135,000","150,692",62,
2001 October,"115,000","130,000","140,000","164,000","135,000","146,400",124,
2001 November,"115,000","130,000","150,000","173,000","135,000","146,421",98,
2001 December,"115,000","130,000","155,000","190,000","145,000","159,570",95,
2002 January,"114,000","130,000","136,000","175,000","130,000","149,867",56,
2002 February,"120,000","135,000","145,000","160,000","140,000","154,125",72,
2002 March,"122,000","134,000","151,000","175,000","140,000","149,567",85,
2002 April,"115,000","130,000","145,000","184,000","135,000","147,817",85,
2002 May,"119,000","135,000","150,000","202,000","145,000","158,323",75,
2002 June,"115,000","135,000","148,000","180,000","140,000","164,424",70,
2002 July,"125,000","140,000","145,000","163,000","140,000","149,920",90,
2002 August,"120,000","125,000","140,000","155,000","135,000","142,352",100,
2002 September,"115,000","130,000","145,000","175,000","135,000","149,648",94,
2002 October,"120,000","140,000","155,000","185,000","145,000","153,230",126,
2002 November,"120,000","130,000","140,000","160,000","135,000","140,358",111,
2002 December,"120,000","135,000","153,000","200,000","140,000","164,593",110,
2003 January,"120,000","130,000","139,000","172,000","135,000","162,094",52,
2003 February,"120,000","140,000","155,000","180,000","145,000","156,120",83,
2003 March,"130,000","150,000","160,000","209,000","155,000","180,086",78,
2003 April,"130,000","140,000","150,000","240,000","145,000","166,307",84,
2003 May,"125,000","135,000","145,000","167,000","140,000","148,712",75,
2003 June,"130,000","140,000","150,000","175,000","140,000","156,095",71,
2003 July,"135,000","145,000","160,000","208,000","150,000","171,904",106,
2003 August,"133,000","145,000","155,000","177,000","150,000","159,844",104,
2003 September,"130,000","145,000","155,000","180,000","150,000","159,117",105,
2003 October,"130,000","144,000","155,000","165,000","150,000","153,240",130,
2003 November,"125,000","136,000","150,000","185,000","145,000","157,914",136,
2003 December,"130,000","145,000","160,000","185,000","150,000","172,483",129,
2004 January,"125,000","135,000","155,000","180,000","142,500","168,363",72,
2004 February,"130,000","138,000","155,000","186,000","147,500","157,352",112,
2004 March,"130,000","145,000","161,000","203,000","155,000","175,478",88,
2004 April,"134,000","140,000","160,000","203,000","150,000","178,763",89,
2004 May,"135,000","150,000","165,000","220,000","155,000","180,705",107,
2004 June,"139,000","150,000","172,000","220,000","160,000","170,399",75,
2004 July,"140,000","152,000","165,000","189,000","160,000","169,501",145,
2004 August,"130,000","145,000","160,000","200,000","155,000","170,148",124,
2004 September,"135,000","150,000","170,000","205,000","160,000","175,096",138,
2004 October,"135,000","145,000","160,000","200,000","150,000","167,771",155,
2004 November,"140,000","155,000","180,000","240,000","170,000","181,278",115,
2004 December,"150,000","164,000","191,000","243,000","175,000","198,459",107,
2005 January,"135,000","150,000","178,000","222,000","160,000","180,103",115,
2005 February,"130,000","148,000","175,000","226,000","160,000","187,383",113,
2005 March,**,**,**,**,**,"196,566",55,
2005 April,"141,000","162,000","200,000","270,000","175,000","200,031",83,
2005 May,"145,000","160,000","175,000","220,000","165,000","184,655",114,
2005 June,"145,000","160,000","180,000","235,000","165,000","191,152",93,
2005 July,"145,000","160,000","180,000","211,000","170,000","184,676",108,
2005 August,"150,000","160,000","180,000","245,000","170,000","205,226",99,
2005 September,"140,000","155,000","172,000","222,000","160,000","181,953",143,
2005 October,"144,000","160,000","175,000","225,000","165,000","197,186",133,
2005 November,"146,000","160,000","180,000","225,000","165,000","187,610",130,
2005 December,"147,000","160,000","191,000","245,000","175,000","196,199",143,
2006 January,"143,000","160,000","192,000","229,000","167,500","191,990",62,
2006 February,"153,000","170,000","199,000","247,000","185,000","208,235",108,
2006 March,"145,000","165,000","186,000","235,000","175,000","195,727",67,
2006 April,"155,000","165,000","180,000","245,000","170,000","197,528",113,
2006 May,"154,000","170,000","185,000","241,000","175,000","192,574",74,
2006 June,"136,000","160,000","170,000","254,000","170,000","197,200",95,
2006 July,"135,000","150,000","180,000","245,000","165,000","199,731",106,
2006 August,"150,000","165,000","175,000","225,000","170,000","183,063",80,
2006 September,"142,000","160,000","171,000","216,000","165,000","200,647",116,
2006 October,"140,000","155,000","184,000","222,000","165,000","186,278",92,
2006 November,"150,000","168,000","192,000","245,000","180,000","195,430",141,
2006 December,"145,000","165,000","200,000","261,000","185,000","198,924",128,
2007 January,"160,000","180,000","200,000","249,000","190,000","201,405",73,
2007 February,"150,000","165,000","200,000","262,000","185,000","189,621",60,
2007 March,"155,000","177,000","208,000","263,000","190,000","211,525",70,
2007 April,"160,000","174,000","190,000","248,000","180,000","204,106",60,
2007 May,"159,000","175,000","217,000","256,000","195,000","208,837",120,
2007 June,"161,000","180,000","200,000","245,000","185,000","206,378",78,
2007 July,"160,000","175,000","200,000","255,000","187,500","214,220",110,
2007 August,"155,000","165,000","190,000","259,000","177,500","206,845",74,
2007 September,"165,000","185,000","215,000","263,000","190,000","215,635",98,
2007 October,"152,000","165,000","191,000","228,000","180,000","196,139",141,
2007 November,"165,000","185,000","210,000","265,000","190,000","218,276",138,
2007 December,"160,000","180,000","220,000","258,000","200,000","211,480",112,
2008 January,"160,000","185,000","210,000","250,000","195,000","206,115",86,
2008 February,"170,000","200,000","227,000","265,000","207,500","211,358",102,
2008 March,"165,000","189,000","226,000","265,000","205,000","219,795",59,
2008 April,"158,000","175,000","200,000","250,000","195,000","204,329",97,
2008 May,"165,000","180,000","210,000","253,000","192,500","197,073",94,
2008 June,"170,000","200,000","237,000","291,000","215,000","248,279",123,
2008 July,"160,000","185,000","220,000","265,000","210,000","220,537",99,
2008 August,"180,000","200,000","240,000","275,000","225,000","228,422",104,
2008 September,"185,000","212,000","248,000","299,000","225,000","244,565",71,
2008 October,"180,000","219,000","255,000","283,000","240,000","246,367",143,
2008 November,"165,000","210,000","235,000","270,000","225,000","230,048",123,
2008 December,"185,000","219,000","260,000","285,000","240,000","247,530",136,
2009 January,"185,000","220,000","260,000","323,000","230,000","253,240",68,
2009 February,"225,000","245,000","275,000","315,000","250,000","264,581",111,
2009 March,"190,000","240,000","265,000","300,000","250,000","255,283",113,
2009 April,"191,000","215,000","260,000","350,000","250,000","288,057",79,
2009 May,"215,000","240,000","263,000","293,000","250,000","258,530",134,
2009 June,"223,000","253,000","285,000","350,000","265,000","287,206",124,
2009 July,"225,000","240,000","275,000","341,000","250,000","287,426",78,
2009 August,"229,000","250,000","295,000","332,000","270,000","302,691",85,
2009 September,"220,000","250,000","279,000","335,000","265,000","277,361",160,
2009 October,"204,000","240,000","279,000","350,000","265,000","287,686",65,
2009 November,"225,000","265,000","300,000","346,000","275,000","296,171",141,
2009 December,"235,000","260,000","285,000","325,000","270,000","292,878",164,
2010 January,"212,000","245,000","275,000","344,000","257,500","282,913",42,
2010 February,"245,000","270,000","310,000","350,000","290,000","310,944",141,
2010 March,"243,000","280,000","320,000","370,000","300,000","317,925",207,
2010 April,"248,000","271,000","315,000","362,000","285,000","322,999",115,
2010 May,**,**,**,**,**,"316,785",68,
2010 June,"260,000","280,000","315,000","365,000","300,000","325,546",191,
2010 July,"265,000","295,000","335,000","390,000","320,000","346,478",99,
2010 August,"265,000","300,000","337,000","385,000","315,000","336,802",138,
2010 September,"260,000","285,000","330,000","364,000","300,000","341,755",110,
2010 October,"246,000","285,000","323,000","370,000","300,000","313,948",125,
2010 November,"255,000","285,000","315,000","385,000","290,000","320,551",124,
2010 December,"270,000","297,000","330,000","390,000","315,000","350,001",105,
2011 January,"276,000","294,000","345,000","390,000","320,000","334,373",65,
2011 February,"270,000","300,000","330,000","385,000","320,000","334,829",99,
2011 March,"260,000","298,000","335,000","410,000","315,000","350,114",155,
2011 April,"265,000","305,000","345,000","390,000","330,000","359,056",99,
2011 May,"273,000","300,000","325,000","384,000","315,000","335,387",127,
2011 June,"265,000","302,000","345,000","415,000","320,000","347,681",137,
2011 July,"279,000","305,000","352,000","421,000","330,000","360,369",143,
2011 August,"279,000","315,000","350,000","410,000","320,000","352,280",108,
2011 September,"265,000","300,000","347,000","396,000","325,000","337,479",103,
2011 October,"278,000","315,000","350,000","412,000","330,000","365,577",137,
2011 November,"278,000","311,000","339,000","421,000","325,000","352,935",100,
2011 December,"285,000","315,000","365,000","450,000","330,000","371,818",129,
2012 January,"275,000","300,000","333,000","389,000","320,000","333,383",70,
2012 February,"270,000","314,000","365,000","418,000","330,000","351,776",86,
2012 March,"286,000","330,000","385,000","454,000","350,000","371,992",97,
2012 April,"285,000","324,000","375,000","436,000","350,000","370,835",86,
2012 May,"280,000","300,000","337,000","423,000","320,000","465,835",128,
2012 June,"300,000","325,000","380,000","450,000","345,000","389,537",142,
2012 July,"294,000","330,000","400,000","450,000","362,500","380,492",96,
2012 August,"285,000","325,000","380,000","450,000","345,000","386,251",127,
2012 September,"280,000","330,000","375,000","450,000","352,500","388,110",76,
2012 October,"285,000","325,000","369,000","462,000","355,000","375,062",92,
2012 November,"310,000","350,000","390,000","465,000","370,000","397,617",107,
2012 December,"300,000","330,000","387,000","450,000","350,000","389,640",122,
2013 January,"287,000","324,000","351,000","458,000","335,000","376,320",62,
2013 February,"300,000","340,000","380,000","430,000","350,000","370,717",113,
2013 March,"286,000","330,000","360,000","458,000","345,000","376,058",91,
2013 April,"330,000","350,000","390,000","466,000","365,000","415,868",94,
2013 May,"315,000","341,000","369,000","450,000","350,000","382,203",97,
2013 June,"311,000","335,000","380,000","449,000","362,500","420,932",202,
2013 July,"310,000","345,000","400,000","520,000","365,000","404,657",119,
2013 August,"325,000","350,000","385,000","450,000","375,000","396,942",131,
2013 September,"320,000","345,000","385,000","445,000","355,000","384,559",106,
2013 October,"319,000","350,000","390,000","475,000","375,000","405,790",163,
2013 November,"305,000","340,000","380,000","450,000","352,500","378,784",108,
2013 December,"320,000","352,000","383,000","450,000","365,000","393,487",100,
2014 January,"285,000","345,000","365,000","480,000","350,000","380,272",64,
2014 February,"312,000","351,000","399,000","487,000","375,000","409,418",87,
2014 March,"345,000","365,000","411,000","478,000","385,000","435,295",91,
2014 April,"335,000","350,000","394,000","510,000","355,000","420,756",84,
2014 May,"325,000","350,000","391,000","506,000","365,000","402,718",73,
2014 June,"335,000","368,000","420,000","476,000","385,000","428,843",134,
2014 July,"299,000","350,000","415,000","450,000","365,000","391,486",93,
2014 August,"324,000","348,000","417,000","538,000","357,500","438,979",130,
2014 September,"348,000","375,000","433,000","554,000","387,500","449,616",62,
2014 October,"341,000","360,000","390,000","429,000","375,000","393,526",105,
2014 November,"325,000","383,000","415,000","462,000","400,000","406,229",93,
2014 December,"315,000","365,000","420,000","498,000","385,000","414,875",133,
2015 January,"345,000","365,000","400,000","575,000","370,000","434,421",46,
2015 February,"350,000","386,000","444,000","554,000","420,000","456,765",43,
2015 March,"325,000","368,000","420,000","526,000","380,000","433,152",93,
2015 April,"325,000","369,000","422,000","538,000","400,000","438,018",81,
2015 May,"320,000","375,000","420,000","515,000","390,000","417,242",50,
2015 June,"320,000","358,000","410,000","518,000","375,000","416,686",120,
2015 July,"340,000","373,000","439,000","525,000","405,000","436,438",43,
2015 August,"320,000","370,000","410,000","545,000","385,000","424,381",59,
2015 September,"335,000","384,000","435,000","554,000","405,000","440,213",118,
2015 October,"345,000","360,000","415,000","470,000","372,500","407,254",56,
2015 November,"330,000","360,000","420,000","532,000","375,000","443,711",70,
2015 December,"320,000","360,000","430,000","512,000","400,000","435,955",101,
2016 January,"368,000","400,000","424,000","484,000","410,000","422,688",44,
2016 February,"340,000","372,000","458,000","550,000","410,000","434,907",89,
2016 March,"293,000","355,000","400,000","450,000","382,500","376,351",54,
2016 April,"310,000","350,000","400,000","475,000","372,500","404,140",72,
2016 May,"324,000","365,000","404,000","505,000","390,000","413,862",60,
2016 June,"280,000","340,000","402,000","559,000","380,000","426,888",71,
2016 July,"327,000","370,000","395,000","488,000","380,000","430,520",76,
2016 August,"364,000","408,000","500,000","632,000","450,000","497,364",52,
2016 September,"295,000","350,000","375,000","450,000","365,000","384,426",79,
2016 October,"325,000","353,000","392,000","494,000","365,000","408,414",71,
2016 November,"323,000","350,000","380,000","450,000","365,000","387,715",67,
2016 December,"345,000","385,000","442,000","525,000","407,500","462,707",75,
2017 January,"315,000","338,000","385,000","462,000","360,000","391,129",37,
2017 February,"326,000","353,000","393,000","463,000","385,000","406,701",39,
2017 March,**,**,**,**,**,"384,502",41,
2017 April,"325,000","350,000","393,000","553,000","355,000","423,805",43,
2017 May,"296,000","350,000","360,000","462,000","360,000","421,614",42,
2017 June,"299,000","338,000","372,000","425,000","352,500","370,223",77,
2017 July,"322,000","370,000","400,000","473,000","380,000","399,247",61,
2017 August,"309,000","356,000","396,000","554,000","370,000","379,516",40,
2017 September,"300,000","350,000","398,000","542,000","365,000","454,278",60,
2017 October,"284,000","340,000","365,000","582,000","357,500","430,701",43,
2017 November,"317,000","350,000","389,000","540,000","367,500","404,683",46,
2017 December,"310,000","344,000","400,000","456,000","355,000","370,510",55,
2018 January,"312,000","358,000","381,000","450,000","365,000","459,203",50,
2018 February,"250,000","340,000","364,000","521,000","350,000","419,240",37,
2018 March,"336,000","375,000","407,000","555,000","385,000","406,902",39,
2018 April,"296,000","350,000","379,000","414,000","360,000","365,153",38,
2018 May,"280,000","335,000","390,000","450,000","355,000","377,338",57,
2018 June,"312,000","347,000","378,000","430,000","355,000","384,807",52,
2018 July,"333,000","353,000","385,000","480,000","365,000","389,482",36,
2018 August,"286,000","340,000","392,000","485,000","370,000","375,091",38,
2018 September,"337,000","350,000","372,000","479,000","350,000","399,748",33,
2018 October,"295,000","320,000","350,000","400,000","340,000","337,871",39,
2018 November,**,**,**,**,**,"335,829",18,
2018 December,"272,000","302,000","343,000","358,000","325,000","325,759",28,
2019 January,**,**,**,**,**,"332,300",9,
2019 February,**,**,**,**,**,"303,871",16,
2019 March,**,**,**,**,**,"362,686",25,
2019 April,"272,000","321,000","350,000","370,000","330,000","350,751",33,
2019 May,**,**,**,**,**,**,16,
2019 June,"291,000","336,000","424,000","558,000","355,000","411,757",43,
2019 July,"269,000","314,000","359,000","403,000","337,500","336,479",22,
2019 August,"280,000","320,000","360,000","400,000","345,000","363,423",27,
2019 September,**,**,**,**,**,"324,446",28,
2019 October,**,**,**,**,**,**,19,
2019 November,**,**,**,**,**,**,13,
2019 December,**,**,**,**,**,"327,288",33,
2020 January,**,**,**,**,**,**,6,
2020 February,**,**,**,**,**,"336,367",12,
2020 March,**,**,**,**,**,"312,447",18,
2020 April,**,**,**,**,**,"341,560",15,
2020 May,"263,000","298,000","332,000","429,000","310,000","330,308",14,
2020 June,"300,000","327,000","361,000","380,000","345,000","349,722",34,
2020 July,**,**,**,**,**,"315,550",12,
2020 August,**,**,**,**,**,"314,262",19,
2020 September,"277,000","308,000","369,000","478,000","332,500","342,217",29,
2020 October,"294,000","333,000","351,000","478,000","350,000","373,280",23,
2020 November,"276,000","322,000","349,000","372,000","335,000","354,115",20,
2020 December,"295,000","335,000","345,000","410,000","340,000","347,581",30,
2021 January,**,**,**,**,**,"378,187",5,
2021 February,"309,000","328,000","366,000","415,000","337,500","365,319",20,
2021 March,**,**,**,**,**,"293,067",26,
2021 April,"309,000","340,000","351,000","426,000","350,000","340,999",28,
2021 May,**,**,**,**,**,**,17,
2021 June,"321,000","345,000","401,000","568,000","357,500","428,284",32,
2021 July,"280,000","351,000","386,000","428,000","357,500","368,927",22,
2021 August,"321,000","350,000","387,000","484,000","365,000","393,191",26,
2021 September,"288,000","352,000","385,000","451,000","370,000","383,554",32,
2021 October,"324,000","379,000","422,000","456,000","402,500","447,677",21,
2021 November,"328,000","350,000","378,000","472,000","355,000","400,908",27,
2021 December,**,**,**,**,**,"384,530",21,
2022 January,**,**,**,**,**,"330,723",10,
2022 February,**,**,**,**,**,"384,454",28,
2022 March,"311,000","342,000","354,000","522,000","350,000","393,449",12,
2022 April,**,**,**,**,**,**,42,
2022 May,**,**,**,**,**,**,18,
2022 June,**,**,**,**,**,"464,838",42,
2022 July,**,**,**,**,**,"424,897",21,
2022 August,**,**,**,**,**,**,12,
2022 September,"340,000","381,000","425,000","487,000","390,000","415,157",44,
2022 October,**,**,**,**,**,"354,533",15,
2022 November,**,**,**,**,**,**,43,
2022 December,**,**,**,**,**,"430,785",30,
2023 January,**,**,**,**,**,**,5,
2023 February,**,**,**,**,**,**,11,
2023 March,**,**,**,**,**,"511,003",21,
2023 April,**,**,**,**,**,**,19,
2023 May,"371,000","405,000","456,000","569,000","425,000","475,960",40,
2023 June,"392,000","427,000","488,000","549,000","445,000","477,775",43,
2023 July,"400,000","425,000","450,000","490,000","440,000","465,046",40,
2023 August,"385,000","470,000","525,000","575,000","495,000","513,033",40,
2023 September,**,**,**,**,**,"502,709",33,
2023 October,**,**,**,**,**,"488,638",28,
2023 November,**,**,**,**,**,"538,859",12,
2023 December,**,**,**,**,**,**,31,
2024 January,**,**,**,**,**,**,21,
2024 February,**,**,**,**,**,**,22,
2024 March,"406,000","459,000","530,000","618,000","490,000","523,834",17,

Source,CMHC Market Absorption Survey
