"Vancouver — Historical Average, Median and Price Percentiles for Absorbed Homeowner and Condominium Units  "
January 1990 to March 2024 Single
,1st 20%,2nd 40%,3rd 60%,4th 80%,Median,Average,Units,
1990 January,"188,000","225,000","285,000","380,000","250,000","310,057",822,
1990 February,"190,000","240,000","300,000","410,000","260,000","336,014",650,
1990 March,"200,000","250,000","302,000","400,000","265,000","330,225",668,
1990 April,"200,000","250,000","310,000","400,000","265,000","343,546",663,
1990 May,"220,000","260,000","325,000","405,000","290,000","342,805",641,
1990 June,"220,000","265,000","310,000","400,000","290,000","343,597",707,
1990 July,"240,000","290,000","355,000","475,000","320,000","401,271",633,
1990 August,"220,000","270,000","330,000","460,000","300,000","367,690",620,
1990 September,"225,000","265,000","330,000","450,000","300,000","360,236",587,
1990 October,"230,000","280,000","350,000","444,000","312,500","367,218",510,
1990 November,"220,000","275,000","345,000","430,000","310,000","373,040",506,
1990 December,"220,000","265,000","330,000","450,000","290,000","359,902",525,
1991 January,"218,000","266,000","339,000","450,000","300,000","368,483",642,
1991 February,"190,000","240,000","295,000","400,000","260,000","331,803",579,
1991 March,"198,000","245,000","290,000","372,000","270,000","311,038",567,
1991 April,"200,000","250,000","300,000","395,000","275,000","344,320",762,
1991 May,"195,000","240,000","290,000","400,000","260,000","330,503",559,
1991 June,"190,000","230,000","280,000","375,000","250,000","304,170",531,
1991 July,"190,000","220,000","270,000","343,000","240,000","299,787",536,
1991 August,"190,000","230,000","280,000","350,000","250,000","302,553",586,
1991 September,"210,000","250,000","290,000","400,000","270,000","334,846",627,
1991 October,"210,000","240,000","280,000","369,000","250,000","316,483",675,
1991 November,"215,000","245,000","300,000","404,000","267,500","323,606",512,
1991 December,"210,000","250,000","300,000","365,000","270,000","314,751",595,
1992 January,"220,000","260,000","305,000","390,000","290,000","335,641",585,
1992 February,"235,000","275,000","340,000","425,000","307,500","365,438",486,
1992 March,"215,000","250,000","315,000","400,000","280,000","329,548",627,
1992 April,"230,000","260,000","320,000","400,000","285,000","346,478",656,
1992 May,"230,000","273,000","320,000","400,000","290,000","354,040",653,
1992 June,"230,000","270,000","324,000","447,000","290,000","371,153",542,
1992 July,"250,000","290,000","350,000","440,000","307,500","381,959",582,
1992 August,"250,000","285,000","340,000","439,000","300,000","380,968",705,
1992 September,"250,000","295,000","350,000","458,000","325,000","375,872",651,
1992 October,"260,000","300,000","355,000","460,000","335,000","388,795",600,
1992 November,"270,000","310,000","370,000","475,000","340,000","400,990",571,
1992 December,"260,000","300,000","350,000","450,000","325,000","402,099",676,
1993 January,"275,000","315,000","375,000","520,000","342,500","422,215",504,
1993 February,"260,000","325,000","390,000","480,000","350,000","398,763",479,
1993 March,"270,000","320,000","370,000","510,000","347,500","410,897",516,
1993 April,"280,000","320,000","390,000","544,000","340,000","426,489",575,
1993 May,"275,000","325,000","395,000","490,000","355,000","414,748",506,
1993 June,"295,000","349,000","416,000","573,000","390,000","446,859",501,
1993 July,"285,000","325,000","400,000","550,000","355,000","437,511",583,
1993 August,"295,000","340,000","440,000","610,000","390,000","478,961",564,
1993 September,"300,000","370,000","440,000","630,000","405,000","486,978",605,
1993 October,"290,000","335,000","415,000","590,000","385,000","457,121",509,
1993 November,"300,000","350,000","410,000","560,000","380,000","450,922",572,
1993 December,"308,000","375,000","469,000","650,000","400,000","483,495",577,
1994 January,"310,000","389,000","450,000","690,000","410,000","523,646",526,
1994 February,"305,000","375,000","430,000","650,000","390,000","486,095",507,
1994 March,"310,000","390,000","470,000","650,000","420,000","499,080",512,
1994 April,"310,000","375,000","440,000","660,000","410,000","505,771",612,
1994 May,"300,000","375,000","440,000","630,000","405,000","477,325",557,
1994 June,"300,000","340,000","450,000","660,000","390,000","508,271",495,
1994 July,"300,000","350,000","415,000","600,000","380,000","484,251",519,
1994 August,"311,000","360,000","468,000","650,000","400,000","495,020",510,
1994 September,"310,000","350,000","435,000","644,000","390,000","481,323",557,
1994 October,"320,000","375,000","460,000","660,000","415,000","524,863",552,
1994 November,"310,000","350,000","450,000","620,000","400,000","489,570",533,
1994 December,"320,000","370,000","450,000","620,000","410,000","496,180",501,
1995 January,"320,000","350,000","443,000","600,000","395,000","482,634",510,
1995 February,"325,000","380,000","484,000","675,000","420,000","532,276",428,
1995 March,"320,000","370,000","480,000","700,000","420,000","513,559",395,
1995 April,"320,000","380,000","490,000","690,000","437,500","517,182",428,
1995 May,"320,000","365,000","475,000","680,000","415,000","529,407",414,
1995 June,"320,000","367,000","470,000","695,000","425,000","514,126",415,
1995 July,"323,000","390,000","470,000","690,000","427,500","549,907",472,
1995 August,"330,000","400,000","470,000","690,000","440,000","532,835",482,
1995 September,"320,000","390,000","470,000","670,000","420,000","553,743",412,
1995 October,"320,000","405,000","500,000","700,000","452,500","572,838",438,
1995 November,"302,000","395,000","470,000","700,000","425,000","542,753",426,
1995 December,"320,000","400,000","460,000","633,000","435,000","524,200",386,
1996 January,"306,000","400,000","489,000","710,000","435,000","539,940",442,
1996 February,"300,000","370,000","450,000","724,000","410,000","525,721",355,
1996 March,"300,000","357,000","450,000","700,000","400,000","542,376",400,
1996 April,"290,000","335,000","435,000","690,000","382,500","512,000",514,
1996 May,"280,000","330,000","407,000","545,000","380,000","465,777",363,
1996 June,"280,000","330,000","425,000","630,000","375,000","501,663",424,
1996 July,"290,000","349,000","450,000","700,000","400,000","575,128",381,
1996 August,"275,000","330,000","425,000","661,000","370,000","497,600",417,
1996 September,"290,000","340,000","410,000","600,000","375,000","503,795",407,
1996 October,"280,000","320,000","400,000","598,000","357,500","461,260",400,
1996 November,"280,000","335,000","400,000","620,000","370,000","483,571",499,
1996 December,"295,000","350,000","425,000","588,000","390,000","507,619",440,
1997 January,"280,000","350,000","450,000","606,000","400,000","497,198",493,
