"Ottawa — Historical Average, Median and Price Percentiles for Absorbed Homeowner and Condominium Units  "
January 1990 to March 2024 Single / Semi-detached
,1st 20%,2nd 40%,3rd 60%,4th 80%,Median,Average,Units,
1990 January,"145,000","170,000","195,000","230,000","180,000","195,357",224,
1990 February,"145,000","175,000","205,000","248,000","190,000","197,841",225,
1990 March,"155,000","180,000","195,000","240,000","190,000","203,422",175,
1990 April,"150,000","180,000","202,000","231,000","190,000","201,137",176,
1990 May,"150,000","175,000","200,000","240,000","190,000","203,934",206,
1990 June,"150,000","170,000","190,000","230,000","180,000","203,120",311,
1990 July,"150,000","170,000","205,000","260,000","185,000","208,247",284,
1990 August,"150,000","170,000","200,000","240,000","185,000","197,051",351,
1990 September,"153,000","175,000","200,000","247,000","185,000","202,977",297,
1990 October,"155,000","180,000","210,000","255,000","195,000","205,131",329,
1990 November,"145,000","175,000","200,000","245,000","185,000","200,690",246,
1990 December,"160,000","180,000","220,000","265,000","200,000","217,469",179,
1991 January,"150,000","170,000","200,000","275,000","180,000","213,945",275,
1991 February,"160,000","187,000","210,000","259,000","200,000","211,686",142,
1991 March,"155,000","180,000","210,000","260,000","195,000","211,284",153,
1991 April,"152,000","180,000","218,000","265,000","185,000","213,787",121,
1991 May,"140,000","160,000","190,000","230,000","172,500","196,908",86,
1991 June,"160,000","193,000","222,000","305,000","210,000","229,272",121,
1991 July,"145,000","166,000","215,000","272,000","177,500","200,466",143,
1991 August,"141,000","170,000","205,000","255,000","185,000","205,416",269,
1991 September,"150,000","175,000","190,000","230,000","185,000","196,226",182,
1991 October,"150,000","180,000","205,000","250,000","190,000","206,535",264,
1991 November,"150,000","179,000","200,000","240,000","190,000","203,148",188,
1991 December,"135,000","170,000","188,000","250,000","180,000","198,511",138,
1992 January,"160,000","182,000","220,000","270,000","190,000","222,859",210,
1992 February,"150,000","180,000","220,000","270,000","195,000","216,711",158,
1992 March,"160,000","180,000","200,000","250,000","190,000","204,342",189,
1992 April,"155,000","170,000","195,000","250,000","185,000","202,696",151,
1992 May,"150,000","170,000","190,000","230,000","180,000","191,959",101,
1992 June,"150,000","172,000","205,000","250,000","185,000","210,433",195,
1992 July,"140,000","160,000","185,000","245,000","175,000","192,633",267,
1992 August,"150,000","170,000","200,000","250,000","185,000","202,767",353,
1992 September,"154,000","185,000","195,000","208,000","190,000","190,192",48,
1992 October,"155,000","180,000","200,000","235,000","190,000","199,202",462,
1992 November,"145,000","170,000","200,000","240,000","180,000","197,081",203,
1992 December,"160,000","190,000","210,000","245,000","200,000","208,390",264,
1993 January,"150,000","175,000","200,000","240,000","180,000","228,380",193,
1993 February,"162,000","180,000","205,000","250,000","190,000","205,416",158,
1993 March,"170,000","180,000","195,000","248,000","185,000","219,554",148,
1993 April,"165,000","175,000","190,000","230,000","185,000","200,758",184,
1993 May,"160,000","180,000","195,000","238,000","185,000","212,614",144,
1993 June,"169,000","185,000","210,000","240,000","200,000","210,567",204,
1993 July,"165,000","180,000","210,000","250,000","195,000","211,613",206,
1993 August,"150,000","170,000","195,000","250,000","180,000","200,503",238,
1993 September,"150,000","170,000","180,000","225,000","175,000","187,892",227,
1993 October,"145,000","170,000","190,000","244,000","177,500","190,823",183,
1993 November,"145,000","165,000","190,000","220,000","175,000","189,328",170,
1993 December,"155,000","180,000","200,000","240,000","190,000","202,040",126,
1994 January,"145,000","168,000","185,000","236,000","175,000","187,467",104,
1994 February,"160,000","175,000","190,000","225,000","182,500","190,428",64,
1994 March,"165,000","185,000","202,000","253,000","195,000","207,989",78,
1994 April,"155,000","175,000","195,000","235,000","185,000","198,438",201,
1994 May,"155,000","171,000","190,000","210,000","180,000","187,964",152,
1994 June,"165,000","175,000","200,000","236,000","185,000","199,523",153,
1994 July,"150,000","175,000","195,000","230,000","185,000","191,285",293,
1994 August,"155,000","175,000","195,000","240,000","180,000","199,504",248,
1994 September,"160,000","180,000","200,000","240,000","190,000","205,615",203,
1994 October,"160,000","175,000","195,000","235,000","185,000","196,675",160,
1994 November,"151,000","175,000","193,000","240,000","177,500","192,211",139,
1994 December,"160,000","175,000","213,000","250,000","190,000","204,260",115,
1995 January,"160,000","180,000","202,000","251,000","195,000","219,123",73,
1995 February,"155,000","171,000","190,000","224,000","180,000","192,021",59,
1995 March,"165,000","180,000","185,000","240,000","180,000","200,523",59,
1995 April,"161,000","175,000","195,000","224,000","185,000","269,647",66,
1995 May,"165,000","185,000","195,000","250,000","190,000","202,806",60,
1995 June,"165,000","188,000","210,000","240,000","200,000","221,001",97,
1995 July,"160,000","175,000","196,000","233,000","185,000","198,121",107,
1995 August,"165,000","180,000","200,000","245,000","190,000","204,949",137,
1995 September,"160,000","175,000","200,000","250,000","190,000","217,482",102,
1995 October,"155,000","175,000","233,000","274,000","195,000","233,793",91,
1995 November,"157,000","175,000","196,000","250,000","180,000","198,862",88,
1995 December,"160,000","180,000","205,000","258,000","192,500","211,108",78,
1996 January,"150,000","170,000","190,000","245,000","175,000","188,749",51,
1996 February,"150,000","165,000","175,000","200,000","170,000","175,610",34,
1996 March,"160,000","175,000","195,000","230,000","187,500","194,435",35,
1996 April,"165,000","175,000","205,000","240,000","195,000","201,606",94,
1996 May,"148,000","161,000","180,000","219,000","175,000","184,247",57,
1996 June,"151,000","165,000","180,000","230,000","172,500","182,184",70,
1996 July,"155,000","175,000","190,000","225,000","175,000","194,924",139,
1996 August,"150,000","170,000","185,000","205,000","175,000","184,966",165,
1996 September,"155,000","170,000","180,000","212,000","172,500","180,200",159,
1996 October,"155,000","172,000","185,000","215,000","180,000","182,953",172,
1996 November,"155,000","170,000","185,000","215,000","175,000","189,663",187,
1996 December,"150,000","175,000","190,000","212,000","180,000","186,175",138,
1997 January,"160,000","170,000","180,000","200,000","175,000","182,869",98,
1997 February,"144,000","163,000","180,000","200,000","170,000","177,586",93,
1997 March,"150,000","165,000","183,000","200,000","175,000","179,202",105,
1997 April,"145,000","165,000","180,000","210,000","175,000","179,863",114,
1997 May,"155,000","168,000","180,000","205,000","175,000","182,143",149,
1997 June,"155,000","165,000","181,000","208,000","175,000","183,222",135,
1997 July,"145,000","160,000","179,000","215,000","170,000","178,421",222,
1997 August,"150,000","165,000","185,000","211,000","175,000","180,483",196,
1997 September,"155,000","165,000","185,000","210,000","175,000","185,443",267,
1997 October,"145,000","165,000","180,000","214,000","170,000","185,615",200,
1997 November,"155,000","170,000","185,000","220,000","180,000","186,632",236,
1997 December,"160,000","175,000","200,000","235,000","185,000","193,918",197,
1998 January,"152,000","170,000","195,000","225,000","180,000","188,329",166,
1998 February,"155,000","170,000","200,000","230,000","180,000","191,038",119,
1998 March,"160,000","180,000","195,000","240,000","190,000","207,556",139,
1998 April,"160,000","172,000","190,000","229,000","180,000","192,905",84,
1998 May,"155,000","170,000","190,000","240,000","180,000","193,618",124,
1998 June,"160,000","175,000","190,000","230,000","180,000","194,339",165,
1998 July,"160,000","170,000","185,000","225,000","175,000","191,389",113,
1998 August,"160,000","175,000","194,000","225,000","180,000","195,468",282,
1998 September,"155,000","175,000","200,000","225,000","180,000","191,668",329,
1998 October,"170,000","190,000","205,000","240,000","200,000","205,799",193,
1998 November,"160,000","175,000","190,000","220,000","180,000","191,580",278,
1998 December,"160,000","175,000","190,000","230,000","180,000","202,627",274,
1999 January,"165,000","185,000","200,000","227,000","190,000","198,104",198,
1999 February,"160,000","180,000","195,000","223,000","185,000","202,504",181,
1999 March,"170,000","180,000","205,000","240,000","195,000","203,375",197,
1999 April,"160,000","175,000","192,000","220,000","185,000","195,293",148,
1999 May,"170,000","180,000","200,000","232,000","190,000","200,286",157,
1999 June,"165,000","180,000","200,000","232,000","190,000","201,672",167,
1999 July,"170,000","180,000","200,000","230,000","185,000","200,567",199,
1999 August,"165,000","175,000","190,000","215,000","180,000","191,337",248,
1999 September,"170,000","185,000","200,000","230,000","195,000","203,376",344,
1999 October,"170,000","185,000","208,000","240,000","195,000","205,093",285,
1999 November,"165,000","180,000","195,000","220,000","185,000","196,603",335,
1999 December,"160,000","180,000","200,000","235,000","190,000","200,645",362,
2000 January,"170,000","190,000","215,000","270,000","195,000","221,971",199,
2000 February,"170,000","185,000","200,000","250,000","190,000","209,762",189,
2000 March,"165,000","180,000","204,000","230,000","185,000","218,568",182,
2000 April,"160,000","180,000","205,000","230,000","195,000","201,081",209,
2000 May,"170,000","190,000","215,000","250,000","200,000","216,304",210,
2000 June,"180,000","200,000","220,000","245,000","205,000","217,107",223,
2000 July,"175,000","195,000","215,000","250,000","205,000","213,590",270,
2000 August,"175,000","200,000","225,000","268,000","215,000","232,760",356,
2000 September,"178,000","200,000","225,000","250,000","210,000","220,561",297,
2000 October,"180,000","200,000","230,000","260,000","215,000","222,488",351,
2000 November,"166,000","195,000","220,000","255,000","205,000","216,654",395,
2000 December,"180,000","198,000","220,000","260,000","205,000","220,189",343,
