"Fredericton — Historical Average, Median and Price Percentiles for Absorbed Homeowner and Condominium Units  "
January 1990 to March 2024 Single / Semi-detached
,1st 20%,2nd 40%,3rd 60%,4th 80%,Median,Average,Units,
1992 December,"100,000","120,000","145,000","174,000","125,000","138,087",55,
1993 January,"115,000","125,000","130,000","147,000","130,000","131,185",27,
1993 February,"115,000","125,000","132,000","156,000","130,000","135,462",26,
1993 March,"119,000","130,000","160,000","168,000","142,500","144,406",16,
1993 April,"105,000","125,000","155,000","215,000","132,500","155,914",14,
1993 May,**,**,**,**,**,"161,222",9,
1993 June,"105,000","109,000","123,000","134,000","120,000","120,033",15,
1993 July,"115,000","126,000","130,000","150,000","130,000","133,031",32,
1993 August,"111,000","120,000","136,000","164,000","125,000","135,650",40,
1993 September,"110,000","115,000","132,000","160,000","120,000","134,132",68,
1993 October,"105,000","110,000","120,000","150,000","115,000","126,797",61,
1993 November,"110,000","124,000","155,000","170,000","145,000","143,326",46,
1993 December,"100,000","111,000","134,000","175,000","125,000","135,296",27,
1994 January,"110,000","120,000","130,000","175,000","125,000","133,570",30,
1994 February,"110,000","120,000","140,000","165,000","120,000","135,000",14,
1994 March,**,**,**,**,**,"132,857",7,
1994 April,"84,000","90,000","100,000","110,000","100,000","103,939",38,
1994 May,**,**,**,**,**,"114,714",7,
1994 June,"105,000","110,000","115,000","149,000","115,000","121,280",25,
1994 July,"110,000","115,000","125,000","160,000","120,000","129,077",39,
1994 August,"105,000","110,000","120,000","155,000","115,000","127,258",62,
1994 September,"105,000","110,000","120,000","155,000","117,500","127,906",64,
1994 October,"105,000","120,000","130,000","175,000","120,000","136,592",49,
1994 November,"110,000","120,000","130,000","163,000","122,500","132,935",46,
1994 December,"110,000","115,000","120,000","170,000","120,000","129,594",32,
1995 January,"110,000","120,000","120,000","168,000","120,000","132,200",25,
1995 February,**,**,**,**,**,"138,182",11,
1995 March,**,**,**,**,**,"144,917",12,
1995 April,**,**,**,**,**,"103,625",4,
1995 May,**,**,**,**,**,"122,857",7,
1995 June,**,**,**,**,**,"140,000",4,
1995 July,"105,000","110,000","115,000","136,000","115,000","121,487",38,
1995 August,"105,000","110,000","122,000","141,000","115,000","121,836",33,
1995 September,"105,000","112,000","120,000","144,000","115,000","121,425",40,
1995 October,"110,000","133,000","161,000","178,000","145,000","145,238",21,
1995 November,"105,000","115,000","125,000","150,000","120,000","126,113",52,
1995 December,"110,000","115,000","125,000","137,000","120,000","126,957",23,
1996 January,"110,000","115,000","120,000","125,000","117,500","121,357",14,
1996 February,"104,000","116,000","130,000","140,000","125,000","125,962",13,
1996 March,"108,000","126,000","142,000","225,000","130,000","152,083",12,
1996 April,**,**,**,**,**,"132,000",5,
1996 May,**,**,**,**,**,"122,778",9,
1996 June,**,**,**,**,**,"120,625",8,
1996 July,**,**,**,**,**,"145,000",6,
1996 August,"106,000","115,000","125,000","144,000","120,000","125,571",35,
1996 September,"110,000","120,000","125,000","145,000","120,000","129,706",34,
1996 October,"110,000","120,000","134,000","145,000","125,000","130,319",47,
1996 November,"110,000","125,000","145,000","150,000","132,500","133,542",24,
1996 December,"105,000","110,000","118,000","145,000","115,000","122,400",25,
1997 January,"105,000","113,000","120,000","126,000","120,000","121,522",23,
1997 February,"128,000","140,000","143,000","157,000","140,000","143,500",10,
1997 March,"115,000","146,000","167,000","180,000","160,000","152,500",16,
1997 April,**,**,**,**,**,"89,320",25,
1997 May,"105,000","112,000","118,000","154,000","115,000","122,467",15,
1997 June,"108,000","120,000","134,000","166,000","130,000","136,250",34,
1997 July,"105,000","120,000","125,000","142,000","120,000","127,024",42,
1997 August,**,**,**,**,**,"136,654",26,
1997 September,"100,000","110,000","125,000","150,000","117,500","123,750",44,
1997 October,"105,000","115,000","130,000","170,000","115,000","133,860",57,
1997 November,"105,000","110,000","110,000","137,000","110,000","120,596",52,
1997 December,"105,000","110,000","124,000","147,000","115,000","127,514",37,
1998 January,**,**,**,**,**,**,0,
1998 February,**,**,**,**,**,**,10,
1998 March,**,**,**,**,**,**,1,
1998 April,**,**,**,**,**,**,1,
1998 May,**,**,**,**,**,"146,875",8,
1998 June,"110,000","115,000","118,000","129,000","115,000","121,333",15,
1998 July,"110,000","115,000","123,000","135,000","117,500","123,325",40,
1998 August,"110,000","115,000","120,000","140,000","115,000","124,397",78,
1998 September,"110,000","115,000","120,000","145,000","115,000","124,451",83,
1998 October,"108,000","110,000","115,000","152,000","115,000","127,432",40,
1998 November,"110,000","115,000","126,000","135,000","122,500","126,111",36,
1998 December,"110,000","115,000","130,000","145,000","120,000","131,316",21,
1999 January,"95,000","115,000","136,000","188,000","122,500","132,500",10,
1999 February,"110,000","112,000","115,000","120,000","115,000","119,763",25,
1999 March,**,**,**,**,**,"129,615",13,
1999 April,**,**,**,**,**,"121,769",13,
1999 May,**,**,**,**,**,"115,000",13,
1999 June,"114,000","129,000","140,000","164,000","135,000","135,455",15,
1999 July,"100,000","120,000","134,000","150,000","125,000","126,109",79,
1999 August,"65,000","116,000","135,000","160,000","125,000","118,628",43,
1999 September,"65,000","100,000","135,000","155,000","120,000","116,636",44,
1999 October,"87,000","120,000","130,000","154,000","125,000","126,900",60,
1999 November,"80,000","107,000","125,000","140,000","115,000","114,422",47,
1999 December,"60,000","100,000","134,000","165,000","120,000","116,273",22,
2000 January,"90,000","110,000","120,000","135,000","120,000","112,603",39,
2000 February,"96,000","115,000","124,000","137,000","120,000","122,235",17,
2000 March,"69,000","116,000","125,000","141,000","122,500","117,111",18,
2000 April,**,**,**,**,**,"110,429",7,
2000 May,"91,000","108,000","131,000","149,000","122,500","125,000",10,
2000 June,"85,000","115,000","125,000","140,000","120,000","115,714",14,
2000 July,"68,000","90,000","119,000","132,000","100,000","108,298",42,
2000 August,"85,000","105,000","120,000","140,000","120,000","109,667",39,
2000 September,**,**,**,**,**,**,30,
2000 October,"70,000","93,000","125,000","140,000","105,000","113,435",50,
2000 November,"80,000","99,000","120,000","148,000","100,000","118,429",21,
2000 December,"120,000","127,000","140,000","150,000","130,000","147,514",35,
2001 January,"96,000","122,000","135,000","188,000","130,000","142,294",17,
2001 February,"85,000","100,000","125,000","147,000","112,500","115,333",12,
2001 March,"121,000","127,000","140,000","162,000","137,500","131,909",22,
2001 April,**,**,**,**,**,"129,200",12,
2001 May,**,**,**,**,**,"129,600",5,
2001 June,**,**,**,**,**,"143,667",20,
2001 July,"70,000","95,000","125,000","135,000","120,000","108,529",34,
2001 August,"90,000","130,000","145,000","150,000","137,500","127,429",42,
2001 September,"100,000","130,000","135,000","150,000","135,000","129,667",41,
2001 October,"120,000","137,000","145,000","159,000","140,000","141,571",35,
2001 November,"145,000","150,000","165,000","170,000","150,000","160,181",29,
2001 December,"80,000","123,000","140,000","146,000","127,500","123,000",28,
2002 January,"135,000","145,000","150,000","169,000","150,000","150,787",57,
2002 February,"125,000","145,000","155,000","170,000","152,500","147,500",14,
2002 March,"131,000","147,000","160,000","168,000","155,000","149,518",12,
2002 April,"137,000","150,000","157,000","185,000","155,000","151,593",18,
2002 May,"125,000","145,000","165,000","200,000","155,000","163,783",14,
2002 June,**,**,**,**,**,"163,500",10,
2002 July,"99,000","134,000","153,000","155,000","145,000","133,930",10,
2002 August,"150,000","155,000","160,000","173,000","155,000","162,220",41,
2002 September,"85,000","125,000","150,000","160,000","140,000","131,593",57,
2002 October,"115,000","150,000","158,000","178,000","150,000","150,257",35,
2002 November,"126,000","145,000","155,000","170,000","150,000","147,922",80,
2002 December,"133,000","146,000","155,000","181,000","152,500","158,083",12,
2003 January,"130,000","145,000","180,000","180,000","145,000","151,684",19,
2003 February,"108,000","140,000","155,000","198,000","150,000","153,959",51,
2003 March,"107,000","145,000","160,000","213,000","160,000","155,911",30,
2003 April,"140,000","150,000","172,000","185,000","150,000","164,347",17,
2003 May,**,**,**,**,**,"163,160",25,
2003 June,"134,000","150,000","155,000","170,000","150,000","149,174",31,
2003 July,"118,000","150,000","170,000","190,000","155,000","153,689",28,
2003 August,"108,000","145,000","160,000","190,000","155,000","149,350",26,
2003 September,"145,000","160,000","170,000","195,000","165,000","167,501",65,
2003 October,"140,000","151,000","160,000","190,000","155,000","159,735",53,
2003 November,"130,000","152,000","160,000","184,000","160,000","155,646",50,
2003 December,"125,000","140,000","160,000","186,000","150,000","149,002",46,
2004 January,"140,000","145,000","155,000","190,000","150,000","160,710",39,
2004 February,**,**,**,**,**,"191,389",11,
2004 March,**,**,**,**,**,"166,028",43,
2004 April,**,**,**,**,**,"184,983",13,
2004 May,"79,000","106,000","161,000","196,000","145,000","136,735",23,
2004 June,"142,000","162,000","170,000","189,000","167,500","164,027",30,
2004 July,"90,000","141,000","186,000","216,000","155,000","160,010",42,
2004 August,"100,000","150,000","160,000","200,000","155,000","160,892",41,
2004 September,"140,000","170,000","200,000","240,000","185,000","194,986",52,
2004 October,"165,000","198,000","217,000","258,000","207,500","211,741",47,
2004 November,"137,000","179,000","200,000","240,000","190,000","188,383",53,
2004 December,"150,000","177,000","193,000","222,000","187,500","188,924",40,
2005 January,**,**,**,**,**,"223,978",9,
2005 February,"170,000","180,000","215,000","255,000","200,000","209,077",58,
2005 March,"198,000","287,000","328,000","402,000","307,500","289,190",10,
2005 April,"74,000","144,000","205,000","248,000","190,000","172,700",11,
2005 May,"180,000","215,000","254,000","317,000","225,000","239,687",23,
2005 June,"154,000","198,000","213,000","255,000","200,000","209,000",13,
2005 July,"164,000","180,000","190,000","251,000","185,000","191,338",13,
2005 August,"165,000","190,000","220,000","285,000","197,500","213,693",48,
2005 September,"78,000","161,000","199,000","237,000","177,500","169,905",44,
2005 October,"170,000","196,000","229,000","268,000","225,000","220,470",23,
2005 November,"162,000","180,000","200,000","241,000","190,000","193,920",53,
2005 December,"148,000","170,000","199,000","242,000","190,000","180,675",69,
2006 January,"130,000","165,000","190,000","200,000","185,000","163,853",21,
2006 February,"90,000","179,000","231,000","240,000","205,000","186,970",12,
2006 March,"160,000","175,000","260,000","300,000","227,500","225,314",14,
2006 April,**,**,**,**,**,"256,543",7,
2006 May,"162,000","243,000","262,000","305,000","250,000","242,952",29,
2006 June,**,**,**,**,**,"202,069",16,
2006 July,"169,000","224,000","281,000","326,000","272,500","241,633",22,
2006 August,"150,000","180,000","212,000","290,000","190,000","207,332",43,
2006 September,"95,000","147,000","226,000","239,000","185,000","172,580",12,
2006 October,"145,000","180,000","230,000","286,000","195,000","208,663",53,
2006 November,"150,000","186,000","235,000","294,000","225,000","219,943",42,
2006 December,**,**,**,**,**,"212,289",12,
2007 January,"150,000","180,000","230,000","265,000","225,000","208,902",52,
2007 February,"158,000","198,000","238,000","263,000","210,000","214,066",23,
2007 March,"120,000","190,000","235,000","280,000","210,000","205,610",21,
2007 April,**,**,**,**,**,"223,558",7,
2007 May,**,**,**,**,**,"221,145",24,
2007 June,"93,000","180,000","229,000","288,000","202,500","205,891",23,
2007 July,"95,000","185,000","260,000","280,000","250,000","208,566",22,
2007 August,"143,000","180,000","229,000","255,000","205,000","193,909",24,
2007 September,"81,000","170,000","203,000","240,000","180,000","177,918",66,
2007 October,"181,000","200,000","230,000","296,000","200,000","227,893",33,
2007 November,"180,000","200,000","240,000","290,000","232,500","234,871",37,
2007 December,"166,000","190,000","200,000","287,000","200,000","212,766",47,
2008 January,"130,000","180,000","200,000","325,000","190,000","216,656",41,
2008 February,"177,000","196,000","216,000","278,000","200,000","210,562",23,
2008 March,"142,000","190,000","200,000","240,000","195,000","196,460",33,
2008 April,"197,000","228,000","290,000","296,000","285,000","256,536",12,
2008 May,"160,000","183,000","216,000","262,000","200,000","216,127",23,
2008 June,"176,000","200,000","240,000","292,000","215,000","221,379",30,
2008 July,"198,000","200,000","222,000","277,000","200,000","222,026",23,
2008 August,"160,000","200,000","232,000","270,000","200,000","219,570",55,
2008 September,"146,000","237,000","282,000","312,000","270,000","246,164",11,
2008 October,"197,000","240,000","260,000","290,000","240,000","241,332",73,
2008 November,"130,000","170,000","240,000","305,000","200,000","217,940",54,
2008 December,"188,000","233,000","260,000","290,000","240,000","238,798",59,
2009 January,"194,000","236,000","252,000","296,000","245,000","239,250",18,
2009 February,"228,000","246,000","308,000","334,000","267,500","275,276",22,
2009 March,"196,000","229,000","252,000","292,000","240,000","246,382",26,
2009 April,"140,000","212,000","261,000","293,000","230,000","244,729",21,
2009 May,"212,000","240,000","320,000","330,000","300,000","270,753",25,
2009 June,"200,000","220,000","270,000","330,000","240,000","255,358",21,
2009 July,"172,000","244,000","273,000","310,000","257,500","260,746",32,
2009 August,"140,000","191,000","240,000","278,000","215,000","216,640",35,
2009 September,"156,000","235,000","273,000","302,000","260,000","245,146",14,
2009 October,"170,000","238,000","285,000","333,000","260,000","254,978",93,
2009 November,"145,000","210,000","235,000","294,000","230,000","232,638",48,
2009 December,"183,000","200,000","250,000","282,000","220,000","229,327",52,
2010 January,"185,000","240,000","262,000","320,000","247,500","249,295",20,
2010 February,"140,000","183,000","224,000","250,000","205,000","205,728",21,
2010 March,"210,000","235,000","270,000","284,000","250,000","255,361",23,
2010 April,"192,000","242,000","280,000","360,000","252,500","269,041",22,
2010 May,"178,000","224,000","284,000","350,000","245,000","265,275",12,
2010 June,**,**,**,**,**,"240,026",20,
2010 July,"157,000","203,000","278,000","332,000","245,000","245,225",39,
2010 August,"150,000","200,000","240,000","260,000","215,000","222,654",26,
2010 September,"199,000","226,000","280,000","318,000","260,000","252,962",35,
2010 October,"187,000","224,000","266,000","330,000","250,000","260,011",38,
2010 November,"174,000","226,000","254,000","330,000","240,000","248,711",69,
2010 December,"176,000","210,000","246,000","278,000","220,000","232,825",35,
2011 January,"166,000","250,000","276,000","318,000","270,000","255,117",26,
2011 February,"201,000","261,000","270,000","310,000","270,000","265,441",23,
2011 March,"195,000","240,000","250,000","320,000","245,000","253,334",19,
2011 April,"210,000","245,000","290,000","325,000","245,000","265,336",19,
2011 May,**,**,**,**,**,**,21,
2011 June,"190,000","238,000","270,000","367,000","255,000","266,258",27,
2011 July,"144,000","181,000","234,000","261,000","220,000","211,209",25,
2011 August,"160,000","225,000","250,000","300,000","237,500","240,162",34,
2011 September,"158,000","237,000","250,000","332,000","250,000","248,363",15,
2011 October,"220,000","240,000","260,000","320,000","245,000","258,263",24,
2011 November,"222,000","260,000","280,000","323,000","270,000","274,420",52,
2011 December,"175,000","245,000","270,000","320,000","255,000","262,806",35,
2012 January,"200,000","250,000","275,000","330,000","250,000","263,202",25,
2012 February,"192,000","234,000","259,000","347,000","240,000","258,004",28,
2012 March,"175,000","200,000","260,000","300,000","245,000","241,232",20,
2012 April,"240,000","260,000","260,000","316,000","260,000","264,435",23,
2012 May,**,**,**,**,**,"263,023",24,
2012 June,**,**,**,**,**,"254,711",32,
2012 July,"150,000","165,000","250,000","315,000","205,000","232,900",15,
2012 August,**,**,**,**,**,"244,601",22,
2012 September,"195,000","236,000","266,000","324,000","240,000","253,953",34,
2012 October,"170,000","237,000","270,000","296,000","252,500","247,490",20,
2012 November,"210,000","260,000","290,000","330,000","275,000","285,374",19,
2012 December,"198,000","266,000","275,000","340,000","270,000","277,904",41,
2013 January,"235,000","250,000","270,000","335,000","270,000","276,546",45,
2013 February,"212,000","250,000","291,000","330,000","265,000","274,361",44,
2013 March,**,**,**,**,**,"255,555",23,
2013 April,"230,000","270,000","285,000","350,000","270,000","284,755",21,
2013 May,"235,000","260,000","270,000","350,000","260,000","273,293",31,
2013 June,"245,000","270,000","300,000","325,000","270,000","308,445",30,
2013 July,"156,000","194,000","239,000","272,000","235,000","220,428",21,
2013 August,"167,000","220,000","250,000","300,000","240,000","237,461",30,
2013 September,**,**,**,**,**,"221,955",13,
2013 October,**,**,**,**,**,"224,334",15,
2013 November,"200,000","250,000","306,000","346,000","287,500","275,250",26,
2013 December,"233,000","255,000","270,000","328,000","270,000","274,047",42,
2014 January,"239,000","258,000","300,000","330,000","285,000","281,914",29,
2014 February,**,**,**,**,**,"265,633",20,
2014 March,"196,000","250,000","296,000","344,000","252,500","273,388",40,
2014 April,**,**,**,**,**,"275,129",17,
2014 May,**,**,**,**,**,"292,129",19,
2014 June,"208,000","250,000","270,000","336,000","270,000","283,639",38,
2014 July,**,**,**,**,**,**,17,
2014 August,**,**,**,**,**,"243,569",14,
2014 September,**,**,**,**,**,"247,906",22,
2014 October,"130,000","165,000","215,000","270,000","170,000","210,941",19,
2014 November,"167,000","213,000","256,000","290,000","240,000","249,257",28,
2014 December,"190,000","230,000","258,000","340,000","240,000","264,887",62,
2015 January,**,**,**,**,**,"307,290",5,
2015 February,"210,000","240,000","268,000","332,000","250,000","264,703",36,
2015 March,**,**,**,**,**,"277,204",28,
2015 April,**,**,**,**,**,**,13,
2015 May,**,**,**,**,**,"287,262",22,
2015 June,**,**,**,**,**,"311,303",15,
2015 July,**,**,**,**,**,**,4,
2015 August,**,**,**,**,**,"329,070",11,
2015 September,**,**,**,**,**,"245,775",9,
2015 October,**,**,**,**,**,"226,740",5,
2015 November,"175,000","240,000","270,000","400,000","260,000","300,568",22,
2015 December,**,**,**,**,**,"267,408",10,
2016 January,"243,000","269,000","311,000","398,000","300,000","311,848",31,
2016 February,"215,000","270,000","290,000","400,000","270,000","294,446",26,
2016 March,**,**,**,**,**,"326,819",14,
2016 April,**,**,**,**,**,"290,568",16,
2016 May,**,**,**,**,**,"299,350",13,
2016 June,**,**,**,**,**,**,12,
2016 July,**,**,**,**,**,"291,279",14,
2016 August,"140,000","170,000","255,000","275,000","235,000","283,096",21,
2016 September,**,**,**,**,**,"335,618",13,
2016 October,**,**,**,**,**,"254,890",10,
2016 November,**,**,**,**,**,"364,413",15,
2016 December,**,**,**,**,**,"340,817",8,
2017 January,**,**,**,**,**,**,11,
2017 February,**,**,**,**,**,**,12,
2017 March,**,**,**,**,**,"307,980",17,
2017 April,**,**,**,**,**,"329,140",11,
2017 May,"260,000","270,000","280,000","355,000","277,500","308,531",15,
2017 June,**,**,**,**,**,"308,383",19,
2017 July,**,**,**,**,**,"303,460",5,
2017 August,**,**,**,**,**,"372,666",6,
2017 September,"160,000","210,000","240,000","265,000","220,000","236,028",14,
2017 October,**,**,**,**,**,**,4,
2017 November,**,**,**,**,**,"300,489",9,
2017 December,"140,000","266,000","319,000","470,000","300,000","308,121",23,
2018 January,"236,000","286,000","325,000","353,000","300,000","296,698",35,
2018 February,**,**,**,**,**,"298,299",14,
2018 March,**,**,**,**,**,"353,120",22,
2018 April,**,**,**,**,**,"292,401",23,
2018 May,"238,000","284,000","300,000","378,000","292,500","303,608",16,
2018 June,**,**,**,**,**,**,16,
2018 July,**,**,**,**,**,"340,034",7,
2018 August,**,**,**,**,**,"319,125",19,
2018 September,**,**,**,**,**,"322,743",11,
2018 October,**,**,**,**,**,**,2,
2018 November,**,**,**,**,**,"301,023",14,
2018 December,"260,000","300,000","356,000","397,000","310,000","324,956",28,
2019 January,**,**,**,**,**,"242,777",7,
2019 February,"268,000","330,000","356,000","378,000","335,000","340,128",16,
2019 March,"259,000","305,000","354,000","396,000","315,000","328,516",18,
2019 April,**,**,**,**,**,**,7,
2019 May,**,**,**,**,**,"366,205",15,
2019 June,**,**,**,**,**,"349,371",18,
2019 July,**,**,**,**,**,"357,415",12,
2019 August,**,**,**,**,**,**,7,
2019 September,**,**,**,**,**,**,8,
2019 October,**,**,**,**,**,"349,258",14,
2019 November,**,**,**,**,**,**,3,
2019 December,**,**,**,**,**,**,17,
2020 January,**,**,**,**,**,"356,838",11,
2020 February,**,**,**,**,**,**,5,
2020 March,**,**,**,**,**,"364,536",7,
2020 April,**,**,**,**,**,**,16,
2020 May,**,**,**,**,**,**,5,
2020 June,**,**,**,**,**,**,3,
2020 July,**,**,**,**,**,"302,650",6,
2020 August,**,**,**,**,**,**,7,
2020 September,**,**,**,**,**,**,4,
2020 October,**,**,**,**,**,**,5,
2020 November,**,**,**,**,**,"363,102",10,
2020 December,**,**,**,**,**,**,18,
2021 January,**,**,**,**,**,"358,650",13,
2021 February,"328,000","354,000","405,000","577,000","375,000","442,200",10,
2021 March,**,**,**,**,**,"378,200",10,
2021 April,**,**,**,**,**,"365,743",11,
2021 May,"295,000","378,000","400,000","490,000","395,000","401,579",24,
2021 June,**,**,**,**,**,"377,800",12,
2021 July,**,**,**,**,**,"352,755",8,
2021 August,**,**,**,**,**,**,5,
2021 September,**,**,**,**,**,**,10,
2021 October,**,**,**,**,**,"427,645",14,
2021 November,**,**,**,**,**,**,16,
2021 December,**,**,**,**,**,"432,174",20,
2022 January,**,**,**,**,**,**,16,
2022 February,**,**,**,**,**,**,13,
2022 March,**,**,**,**,**,"444,994",8,
2022 April,**,**,**,**,**,"396,466",16,
2022 May,**,**,**,**,**,"502,977",20,
2022 June,**,**,**,**,**,"462,895",20,
2022 July,**,**,**,**,**,**,11,
2022 August,**,**,**,**,**,**,11,
2022 September,**,**,**,**,**,**,10,
2022 October,**,**,**,**,**,**,8,
2022 November,"231,000","308,000","399,000","500,000","350,000","374,270",19,
2022 December,**,**,**,**,**,"459,670",13,
2023 January,**,**,**,**,**,"438,548",12,
2023 February,**,**,**,**,**,**,17,
2023 March,"388,000","479,000","524,000","654,000","485,000","519,762",17,
2023 April,**,**,**,**,**,**,13,
2023 May,**,**,**,**,**,"504,085",11,
2023 June,**,**,**,**,**,**,9,
2023 July,**,**,**,**,**,**,8,
2023 August,**,**,**,**,**,**,8,
2023 September,**,**,**,**,**,**,6,
2023 October,**,**,**,**,**,"683,038",6,
2023 November,**,**,**,**,**,"400,230",6,
2023 December,**,**,**,**,**,**,14,
2024 January,"273,000","386,000","422,000","538,000","410,000","405,887",12,
2024 February,**,**,**,**,**,**,9,
2024 March,**,**,**,**,**,"536,605",9,

Source,CMHC Market Absorption Survey
