"Hamilton — Historical Average, Median and Price Percentiles for Absorbed Homeowner and Condominium Units  "
January 1990 to March 2024 Single
,1st 20%,2nd 40%,3rd 60%,4th 80%,Median,Average,Units,
1990 January,"195,000","227,000","248,000","285,000","240,000","254,550",235,
1990 February,"200,000","220,000","250,000","318,000","235,000","264,225",146,
1990 March,"175,000","209,000","246,000","268,000","230,000","236,440",191,
1990 April,"195,000","225,000","250,000","285,000","237,500","266,427",256,
1990 May,"200,000","225,000","258,000","330,000","235,000","263,824",167,
1990 June,"203,000","230,000","260,000","301,000","235,000","259,641",147,
1990 July,"230,000","250,000","290,000","351,000","265,000","323,128",173,
1990 August,"225,000","240,000","270,000","330,000","255,000","285,232",99,
1990 September,"150,000","240,000","270,000","330,000","255,000","266,876",156,
1990 October,"230,000","250,000","270,000","320,000","255,000","279,687",126,
1990 November,"190,000","240,000","295,000","325,000","270,000","271,361",84,
1990 December,"206,000","247,000","280,000","325,000","270,000","273,203",70,
1991 January,"199,000","238,000","265,000","291,000","255,000","255,181",93,
1991 February,"187,000","236,000","280,000","356,000","250,000","301,988",41,
1991 March,"194,000","239,000","290,000","345,000","270,000","279,336",36,
1991 April,"193,000","230,000","264,000","295,000","240,000","269,591",67,
1991 May,"200,000","250,000","288,000","374,000","275,000","336,352",65,
1991 June,"184,000","230,000","262,000","302,000","240,000","267,451",43,
1991 July,"183,000","215,000","250,000","292,000","235,000","243,366",67,
1991 August,"190,000","225,000","265,000","295,000","240,000","264,572",69,
1991 September,"202,000","237,000","260,000","280,000","250,000","254,232",75,
1991 October,"188,000","230,000","270,000","290,000","240,000","257,485",107,
1991 November,"200,000","230,000","270,000","303,000","250,000","266,645",91,
1991 December,"195,000","230,000","249,000","324,000","235,000","259,298",92,
1992 January,"180,000","216,000","240,000","300,000","225,000","241,182",77,
1992 February,"190,000","212,000","230,000","250,000","225,000","224,040",50,
1992 March,"152,000","200,000","226,000","260,000","215,000","218,310",41,
1992 April,"188,000","220,000","235,000","280,000","230,000","241,828",47,
1992 May,"160,000","200,000","230,000","293,000","215,000","234,905",130,
1992 June,"170,000","200,000","230,000","260,000","225,000","232,441",86,
1992 July,"170,000","200,000","230,000","265,000","215,000","225,974",175,
1992 August,"170,000","205,000","235,000","260,000","227,500","233,067",234,
1992 September,"170,000","190,000","220,000","264,000","210,000","214,988",145,
1992 October,"145,000","180,000","220,000","255,000","195,000","212,900",84,
1992 November,"160,000","185,000","220,000","256,000","200,000","214,895",113,
1992 December,"150,000","170,000","200,000","234,000","185,000","196,317",127,
1993 January,"162,000","180,000","200,000","248,000","185,000","206,384",121,
1993 February,"170,000","190,000","217,000","246,000","200,000","229,682",63,
1993 March,"165,000","180,000","200,000","265,000","185,000","215,515",59,
1993 April,"170,000","181,000","210,000","257,000","190,000","225,150",112,
1993 May,"169,000","188,000","220,000","276,000","190,000","229,023",83,
1993 June,"165,000","180,000","200,000","260,000","190,000","207,107",106,
1993 July,"170,000","185,000","210,000","264,000","200,000","222,335",97,
1993 August,"170,000","180,000","195,000","230,000","190,000","207,653",219,
1993 September,"172,000","195,000","210,000","261,000","200,000","217,932",136,
1993 October,"170,000","180,000","190,000","235,000","185,000","204,261",125,
1993 November,"180,000","190,000","220,000","256,000","195,000","217,503",93,
1993 December,"170,000","180,000","195,000","230,000","190,000","203,892",135,
1994 January,"170,000","175,000","195,000","230,000","185,000","202,920",118,
1994 February,"160,000","170,000","188,000","218,000","180,000","192,804",90,
1994 March,"165,000","175,000","190,000","226,000","180,000","194,720",83,
1994 April,"165,000","170,000","185,000","220,000","180,000","195,726",163,
1994 May,"165,000","190,000","205,000","245,000","190,000","213,947",89,
1994 June,"160,000","175,000","190,000","210,000","185,000","192,715",178,
1994 July,"170,000","180,000","190,000","215,000","180,000","197,684",202,
1994 August,"170,000","175,000","190,000","215,000","180,000","201,703",220,
1994 September,"170,000","180,000","190,000","220,000","182,500","198,269",240,
1994 October,"170,000","180,000","200,000","240,000","195,000","207,133",163,
1994 November,"170,000","190,000","215,000","255,000","200,000","218,762",149,
1994 December,"170,000","180,000","190,000","220,000","185,000","200,791",116,
1995 January,"170,000","180,000","205,000","225,000","190,000","209,436",89,
1995 February,"180,000","189,000","201,000","225,000","190,000","204,385",86,
1995 March,"170,000","185,000","208,000","246,000","195,000","209,149",51,
1995 April,"165,000","180,000","207,000","260,000","190,000","210,058",73,
1995 May,"165,000","180,000","200,000","240,000","190,000","204,422",76,
1995 June,"170,000","185,000","192,000","215,000","185,000","194,353",83,
1995 July,"175,000","185,000","203,000","225,000","190,000","208,619",110,
1995 August,"170,000","185,000","210,000","240,000","200,000","214,000",91,
1995 September,"180,000","190,000","205,000","230,000","200,000","203,291",111,
1995 October,"170,000","180,000","200,000","226,000","185,000","207,242",133,
1995 November,"170,000","180,000","186,000","215,000","180,000","199,000",111,
1995 December,"180,000","186,000","210,000","252,000","195,000","241,857",97,
1996 January,"170,000","180,000","200,000","237,000","190,000","201,969",87,
1996 February,"171,000","187,000","200,000","240,000","190,000","204,756",70,
1996 March,"178,000","185,000","199,000","254,000","190,000","215,779",62,
1996 April,"170,000","180,000","200,000","236,000","187,500","202,654",68,
1996 May,"175,000","180,000","203,000","225,000","192,500","205,880",60,
1996 June,"170,000","191,000","205,000","222,000","200,000","206,367",77,
1996 July,"180,000","195,000","207,000","230,000","200,000","224,700",163,
1996 August,"180,000","193,000","210,000","231,000","200,000","215,975",153,
1996 September,"175,000","180,000","200,000","220,000","190,000","202,166",193,
1996 October,"170,000","185,000","205,000","230,000","190,000","209,571",131,
1996 November,"175,000","185,000","205,000","230,000","195,000","213,035",145,
1996 December,"175,000","180,000","200,000","230,000","190,000","209,422",181,
1997 January,"180,000","185,000","205,000","225,000","195,000","203,493",85,
1997 February,"180,000","190,000","200,000","220,000","195,000","202,429",85,
1997 March,"180,000","190,000","200,000","225,000","195,000","205,864",117,
1997 April,"180,000","185,000","195,000","220,000","190,000","203,298",154,
1997 May,"180,000","190,000","205,000","228,000","200,000","209,594",151,
1997 June,"180,000","190,000","205,000","240,000","200,000","210,265",162,
1997 July,"180,000","190,000","210,000","235,000","200,000","218,705",222,
1997 August,"180,000","190,000","205,000","225,000","200,000","211,189",236,
1997 September,"180,000","190,000","205,000","223,000","195,000","213,416",226,
1997 October,"180,000","190,000","205,000","220,000","200,000","216,284",199,
1997 November,"180,000","190,000","205,000","220,000","200,000","212,811",183,
1997 December,"180,000","190,000","200,000","220,000","190,000","213,233",201,
1998 January,"180,000","190,000","205,000","220,000","190,000","209,332",180,
1998 February,"180,000","189,000","201,000","235,000","195,000","208,023",121,
1998 March,"180,000","195,000","220,000","270,000","210,000","229,898",114,
1998 April,"180,000","195,000","210,000","220,000","205,000","210,647",115,
1998 May,"180,000","190,000","212,000","225,000","200,000","217,350",128,
1998 June,"180,000","190,000","209,000","220,000","200,000","209,741",182,
1998 July,"180,000","190,000","210,000","230,000","200,000","214,799",174,
1998 August,"180,000","190,000","200,000","230,000","195,000","213,570",175,
1998 September,"180,000","190,000","215,000","250,000","200,000","225,502",159,
1998 October,"180,000","190,000","213,000","249,000","200,000","219,325",175,
1998 November,"180,000","185,000","202,000","245,000","195,000","213,646",168,
1998 December,"180,000","190,000","215,000","245,000","200,000","226,440",153,
1999 January,"180,000","185,000","210,000","258,000","190,000","223,195",125,
1999 February,"180,000","185,000","219,000","290,000","200,000","231,354",107,
1999 March,"185,000","190,000","215,000","256,000","205,000","230,990",93,
1999 April,"180,000","190,000","207,000","262,000","200,000","232,091",113,
1999 May,"180,000","185,000","200,000","230,000","190,000","215,859",107,
1999 June,"180,000","190,000","205,000","250,000","190,000","222,205",164,
1999 July,"180,000","190,000","205,000","265,000","195,000","232,006",189,
1999 August,"180,000","195,000","220,000","275,000","200,000","237,284",163,
1999 September,"180,000","185,000","205,000","250,000","190,000","215,236",206,
1999 October,"180,000","190,000","210,000","273,000","190,000","235,600",146,
1999 November,"180,000","190,000","215,000","250,000","195,000","231,546",174,
1999 December,"185,000","190,000","218,000","250,000","200,000","226,606",165,
2000 January,"185,000","190,000","210,000","290,000","200,000","244,186",157,
2000 February,"185,000","190,000","200,000","250,000","195,000","212,512",51,
2000 March,"185,000","190,000","200,000","250,000","195,000","225,434",138,
2000 April,"185,000","195,000","210,000","257,000","200,000","232,095",117,
2000 May,"190,000","200,000","205,000","251,000","205,000","236,749",163,
2000 June,"195,000","200,000","205,000","245,000","200,000","229,107",174,
2000 July,"195,000","200,000","210,000","241,000","200,000","228,356",213,
2000 August,"195,000","200,000","230,000","280,000","200,000","236,967",157,
2000 September,"195,000","200,000","225,000","275,000","217,500","232,275",174,
2000 October,"195,000","203,000","240,000","288,000","220,000","246,525",153,
2000 November,"195,000","210,000","260,000","300,000","240,000","257,262",180,
2000 December,"200,000","220,000","250,000","320,000","250,000","262,117",150,
2001 January,"195,000","200,000","250,000","300,000","250,000","256,251",193,
2001 February,"200,000","200,000","250,000","250,000","242,500","234,771",126,
2001 March,"200,000","200,000","225,000","250,000","205,000","241,713",157,
2001 April,"200,000","250,000","260,000","325,000","250,000","267,991",128,
2001 May,"200,000","225,000","250,000","300,000","250,000","251,630",126,
2001 June,"200,000","205,000","275,000","325,000","240,000","256,566",109,
2001 July,"200,000","225,000","256,000","300,000","247,500","263,104",146,
2001 August,"200,000","201,000","230,000","300,000","210,000","244,422",142,
2001 September,"200,000","210,000","270,000","325,000","250,000","263,262",115,
2001 October,"200,000","221,000","260,000","300,000","240,000","259,259",197,
2001 November,"200,000","200,000","246,000","290,000","210,000","249,964",151,
2001 December,"200,000","210,000","260,000","300,000","240,000","250,525",133,
2002 January,"200,000","210,000","250,000","300,000","230,000","259,508",178,
2002 February,"200,000","205,000","220,000","272,000","210,000","239,628",127,
2002 March,"200,000","210,000","235,000","280,000","215,000","244,851",125,
2002 April,"205,000","225,000","270,000","300,000","250,000","265,624",242,
2002 May,"200,000","220,000","264,000","300,000","245,000","267,209",137,
2002 June,"200,000","221,000","250,000","295,000","245,000","253,950",152,
2002 July,"205,000","235,000","270,000","350,000","250,000","272,750",174,
2002 August,"210,000","230,000","275,000","350,000","250,000","282,738",175,
2002 September,"210,000","220,000","240,000","292,000","230,000","251,979",217,
2002 October,"210,000","220,000","250,000","300,000","230,000","265,053",200,
2002 November,"210,000","220,000","239,000","272,000","220,000","262,763",187,
2002 December,"210,000","220,000","240,000","298,000","230,000","260,182",240,
2003 January,"210,000","220,000","240,000","274,000","220,000","270,848",170,
2003 February,"220,000","240,000","295,000","350,000","250,000","289,122",65,
2003 March,"210,000","220,000","242,000","300,000","220,000","253,310",313,
2003 April,"205,000","227,000","270,000","337,000","250,000","285,035",95,
2003 May,"220,000","276,000","300,000","350,000","300,000","318,410",187,
2003 June,"210,000","250,000","300,000","300,000","300,000","280,184",166,
2003 July,"220,000","250,000","280,000","355,000","260,000","306,403",129,
2003 August,"210,000","245,000","300,000","300,000","270,000","274,792",234,
2003 September,"230,000","265,000","300,000","320,000","280,000","284,021",88,
2003 October,"201,000","240,000","275,000","325,000","255,000","299,414",315,
2003 November,"225,000","250,000","275,000","322,000","255,000","279,034",167,
2003 December,"226,000","255,000","295,000","395,000","270,000","307,456",195,
2004 January,"230,000","270,000","300,000","350,000","280,000","295,564",144,
2004 February,"235,000","275,000","302,000","383,000","295,000","325,770",106,
2004 March,"243,000","285,000","325,000","360,000","300,000","318,667",162,
2004 April,"270,000","300,000","340,000","385,000","315,000","338,767",92,
2004 May,"233,000","265,000","300,000","362,000","280,000","298,507",147,
2004 June,"263,000","293,000","329,000","382,000","300,000","322,001",93,
2004 July,"240,000","260,000","285,000","339,000","270,000","302,312",205,
2004 August,"235,000","275,000","300,000","380,000","290,000","327,536",165,
2004 September,"245,000","286,000","319,000","352,000","300,000","308,886",172,
2004 October,"233,000","271,000","304,000","370,000","295,000","318,672",187,
2004 November,"255,000","295,000","320,000","379,000","302,500","344,716",180,
2004 December,"245,000","280,000","310,000","361,000","295,000","309,830",143,
2005 January,"250,000","300,000","330,000","400,000","310,000","346,447",114,
2005 February,"250,000","280,000","320,000","387,000","297,500","323,144",102,
2005 March,"250,000","280,000","310,000","402,000","292,500","481,173",118,
2005 April,"250,000","275,000","305,000","360,000","290,000","314,628",109,
2005 May,"280,000","310,000","350,000","410,000","330,000","358,908",171,
2005 June,"270,000","301,000","330,000","430,000","320,000","355,627",142,
2005 July,"265,000","300,000","335,000","422,000","330,000","350,505",138,
2005 August,"280,000","325,000","340,000","448,000","330,000","355,967",156,
2005 September,"295,000","330,000","360,000","450,000","335,000","401,279",202,
2005 October,"285,000","330,000","360,000","465,000","342,500","383,074",146,
2005 November,"265,000","310,000","375,000","510,000","340,000","381,453",134,
2005 December,"270,000","295,000","335,000","495,000","307,500","363,009",126,
2006 January,"285,000","325,000","416,000","533,000","362,500","546,295",100,
2006 February,"270,000","300,000","340,000","400,000","312,500","358,339",124,
2006 March,"272,000","300,000","340,000","431,000","307,500","391,751",106,
2006 April,"290,000","330,000","357,000","435,000","340,000","384,856",128,
2006 May,"280,000","310,000","345,000","374,000","330,000","341,728",100,
2006 June,"280,000","330,000","365,000","416,000","345,000","391,030",136,
2006 July,"270,000","300,000","345,000","392,000","320,000","362,009",97,
2006 August,"285,000","324,000","350,000","405,000","340,000","390,823",196,
2006 September,"285,000","325,000","370,000","500,000","342,500","401,000",134,
2006 October,"295,000","337,000","375,000","432,000","355,000","418,493",120,
2006 November,"270,000","317,000","368,000","429,000","340,000","387,055",115,
2006 December,"280,000","315,000","345,000","390,000","320,000","350,303",129,
2007 January,"262,000","305,000","361,000","425,000","327,500","387,746",146,
2007 February,"230,000","274,000","315,000","370,000","300,000","311,019",131,
2007 March,"252,000","275,000","325,000","398,000","300,000","333,029",136,
2007 April,"245,000","320,000","325,000","426,000","320,000","375,879",158,
2007 May,"280,000","315,000","330,000","395,000","320,000","345,917",127,
2007 June,"275,000","316,000","340,000","385,000","322,500","361,168",152,
2007 July,"274,000","320,000","360,000","386,000","342,500","374,657",188,
2007 August,"280,000","317,000","366,000","390,000","335,000","359,658",135,
2007 September,"276,000","320,000","370,000","429,000","345,000","394,935",155,
2007 October,"278,000","320,000","360,000","385,000","350,000","341,317",148,
2007 November,"295,000","330,000","370,000","400,000","350,000","386,006",182,
2007 December,"320,000","360,000","385,000","455,000","380,000","390,197",158,
2008 January,"322,000","370,000","393,000","480,000","380,000","452,658",125,
2008 February,"327,000","350,000","385,000","445,000","370,000","385,210",116,
2008 March,"310,000","355,000","380,000","460,000","375,000","395,706",109,
2008 April,"320,000","370,000","400,000","473,000","385,000","403,453",121,
2008 May,"318,000","343,000","380,000","421,000","355,000","392,762",123,
2008 June,"328,000","370,000","418,000","502,000","392,500","424,049",132,
2008 July,"310,000","330,000","370,000","400,000","347,500","362,558",206,
2008 August,"330,000","350,000","384,000","450,000","367,500","397,521",172,
2008 September,"320,000","355,000","390,000","470,000","370,000","432,473",190,
2008 October,"320,000","355,000","390,000","465,000","375,000","394,823",175,
2008 November,"310,000","345,000","390,000","435,000","360,000","387,659",159,
2008 December,"319,000","370,000","419,000","495,000","390,000","442,993",133,
2009 January,"330,000","380,000","468,000","553,000","420,000","471,132",77,
2009 February,"315,000","350,000","417,000","500,000","370,000","485,732",97,
2009 March,"320,000","379,000","450,000","515,000","405,000","456,085",111,
2009 April,"298,000","340,000","430,000","500,000","390,000","453,220",113,
2009 May,"300,000","340,000","414,000","497,000","372,500","428,489",112,
2009 June,"330,000","375,000","431,000","495,000","407,500","444,275",126,
2009 July,"330,000","385,000","435,000","490,000","415,000","500,617",114,
2009 August,"295,000","350,000","400,000","465,000","377,500","396,914",104,
2009 September,"322,000","359,000","395,000","490,000","380,000","459,947",101,
2009 October,"330,000","350,000","395,000","472,000","380,000","462,042",87,
2009 November,"296,000","335,000","384,000","450,000","355,000","385,544",87,
2009 December,"288,000","330,000","370,000","445,000","350,000","375,994",67,
2010 January,"330,000","375,000","435,000","474,000","400,000","478,933",87,
2010 February,"354,000","410,000","450,000","471,000","440,000","441,858",78,
2010 March,"330,000","394,000","436,000","513,000","412,500","459,120",86,
2010 April,"340,000","385,000","415,000","480,000","405,000","438,825",79,
2010 May,"320,000","361,000","400,000","457,000","380,000","422,557",112,
2010 June,"360,000","400,000","435,000","507,000","430,000","482,911",152,
2010 July,"350,000","381,000","420,000","492,000","400,000","427,303",157,
2010 August,"350,000","390,000","426,000","480,000","400,000","471,371",91,
2010 September,"370,000","410,000","445,000","500,000","417,500","459,939",104,
2010 October,"360,000","407,000","441,000","489,000","420,000","429,420",120,
