"Trois-Rivières — Historical Average, Median and Price Percentiles for Absorbed Homeowner and Condominium Units  "
January 1990 to March 2024 Single / Semi-detached
,1st 20%,2nd 40%,3rd 60%,4th 80%,Median,Average,Units,
2008 January,"136,000","167,000","185,000","231,000","177,500","179,808",26,
2008 February,"146,000","171,000","219,000","250,000","200,000","180,690",29,
2008 March,"182,000","225,000","225,000","237,000","225,000","211,250",15,
2008 April,"141,000","150,000","200,000","227,000","175,000","178,690",42,
2008 May,"132,000","160,000","200,000","221,000","177,500","181,196",48,
2008 June,"130,000","160,000","180,000","225,000","165,000","179,658",73,
2008 July,"140,000","150,000","165,000","208,000","160,000","171,067",75,
2008 August,"150,000","175,000","225,000","263,000","185,000","204,375",56,
2008 September,"140,000","160,000","180,000","236,000","175,000","189,756",41,
2008 October,"135,000","170,000","200,000","230,000","180,000","189,167",36,
2008 November,"137,000","148,000","200,000","225,000","165,000","173,333",39,
2008 December,"163,000","186,000","206,000","245,000","197,500","201,111",20,
2009 January,**,**,**,**,**,"181,316",19,
2009 February,"158,000","166,000","199,000","225,000","190,000","196,176",20,
2009 March,**,**,**,**,**,**,9,
2009 April,"156,000","192,000","200,000","248,000","200,000","200,238",42,
2009 May,"140,000","165,000","175,000","210,000","170,000","175,000",47,
2009 June,"140,000","150,000","168,000","190,000","160,000","169,133",75,
2009 July,"170,000","200,000","240,000","260,000","225,000","204,906",53,
2009 August,"130,000","186,000","200,000","246,000","200,000","175,481",27,
2009 September,"150,000","173,000","196,000","254,000","175,000","195,688",18,
2009 October,"170,000","194,000","253,000","331,000","220,000","211,375",20,
2009 November,"160,000","200,000","225,000","254,000","200,000","199,654",26,
2009 December,"116,000","170,000","180,000","234,000","175,000","164,606",33,
2010 January,"169,000","200,000","207,000","251,000","200,000","189,024",30,
2010 February,**,**,**,**,**,**,4,
2010 March,"130,000","135,000","161,000","173,000","152,500","156,938",22,
2010 April,**,**,**,**,**,**,1,
2010 May,"130,000","160,000","180,000","215,000","165,000","173,044",54,
2010 June,"121,000","155,000","180,000","208,000","165,000","181,276",80,
2010 July,"136,000","150,000","165,000","227,000","160,000","176,329",57,
2010 August,"134,000","156,000","194,000","226,000","180,000","172,452",31,
2010 September,"174,000","200,000","236,000","368,000","200,000","244,658",17,
2010 October,"150,000","180,000","263,000","348,000","200,000","216,428",39,
2010 November,"130,000","171,000","198,000","275,000","182,500","189,921",38,
2010 December,"145,000","150,000","160,000","206,000","160,000","179,281",32,
2011 January,"138,000","160,000","178,000","270,000","160,000","182,095",21,
2011 February,**,**,**,**,**,"257,751",9,
2011 March,**,**,**,**,**,**,8,
2011 April,"160,000","177,000","200,000","244,000","187,500","183,684",38,
2011 May,"154,000","174,000","185,000","203,000","180,000","185,810",41,
2011 June,"125,000","145,000","154,000","202,000","150,000","189,576",33,
2011 July,"137,000","150,000","180,000","231,000","160,000","187,567",81,
2011 August,"124,000","194,000","207,000","228,000","200,000","186,099",26,
2011 September,"158,000","176,000","200,000","250,000","195,000","199,727",57,
2011 October,"125,000","150,000","170,000","211,000","160,000","175,936",47,
2011 November,"193,000","200,000","224,000","263,000","205,000","247,202",50,
2011 December,"140,000","150,000","180,000","267,000","167,500","204,674",56,
2012 January,**,**,**,**,**,**,6,
2012 February,**,**,**,**,**,"176,403",13,
2012 March,**,**,**,**,**,"132,810",21,
2012 April,"158,000","190,000","221,000","269,000","210,000","234,688",24,
2012 May,"124,000","160,000","184,000","224,000","175,000","181,455",48,
2012 June,"150,000","170,000","183,000","224,000","170,000","191,520",60,
2012 July,"149,000","165,000","187,000","242,000","175,000","191,044",73,
2012 August,"120,000","150,000","250,000","320,000","160,000","210,326",25,
2012 September,"150,000","180,000","220,000","280,000","190,000","211,220",32,
2012 October,"130,000","151,000","193,000","235,000","177,500","181,614",42,
2012 November,"150,000","180,000","200,000","256,000","180,000","175,973",45,
2012 December,"150,000","240,000","281,000","342,000","250,000","220,156",29,
2013 January,"146,000","150,000","177,000","232,000","165,000","178,869",15,
2013 February,"174,000","206,000","243,000","340,000","220,000","252,924",22,
2013 March,**,**,**,**,**,"226,833",7,
2013 April,"144,000","168,000","200,000","224,000","185,000","186,558",28,
2013 May,"152,000","169,000","193,000","258,000","185,000","197,657",22,
2013 June,"148,000","160,000","190,000","210,000","175,000","185,367",82,
2013 July,"150,000","170,000","185,000","224,000","177,500","193,551",80,
2013 August,"150,000","166,000","183,000","210,000","170,000","192,240",29,
2013 September,"150,000","170,000","194,000","242,000","185,000","202,579",43,
2013 October,"177,000","190,000","204,000","259,000","200,000","228,500",19,
2013 November,"150,000","200,000","205,000","240,000","200,000","204,514",31,
2013 December,**,**,**,**,**,"211,605",17,
2014 January,**,**,**,**,**,"174,949",19,
2014 February,**,**,**,**,**,"264,633",8,
2014 March,"165,000","195,000","225,000","300,000","202,500","234,786",20,
2014 April,"163,000","197,000","222,000","318,000","200,000","216,361",18,
2014 May,"160,000","180,000","205,000","250,000","190,000","230,943",39,
2014 June,"150,000","160,000","197,000","240,000","177,500","189,060",58,
2014 July,"160,000","180,000","200,000","260,000","185,000","238,628",64,
2014 August,"175,000","200,000","230,000","295,000","222,500","235,744",39,
2014 September,"160,000","180,000","220,000","380,000","215,000","229,327",27,
2014 October,"150,000","175,000","200,000","255,000","185,000","208,315",34,
2014 November,"150,000","173,000","201,000","223,000","190,000","194,895",22,
2014 December,"160,000","235,000","285,000","340,000","257,500","260,341",32,
2015 January,**,**,**,**,**,"367,599",12,
2015 February,**,**,**,**,**,"195,486",10,
2015 March,"161,000","209,000","256,000","386,000","220,000","261,976",20,
2015 April,**,**,**,**,**,**,2,
2015 May,"170,000","195,000","215,000","235,000","207,500","222,708",24,
2015 June,"235,000","250,000","270,000","350,000","270,000","235,740",25,
2015 July,"190,000","204,000","220,000","253,000","212,500","222,923",36,
2015 August,**,**,**,**,**,"237,550",14,
2015 September,**,**,**,**,**,"291,981",12,
2015 October,"189,000","212,000","292,000","409,000","270,000","252,580",22,
2015 November,**,**,**,**,**,"216,920",18,
2015 December,**,**,**,**,**,"230,981",8,
2016 January,**,**,**,**,**,"200,589",8,
2016 February,**,**,**,**,**,**,4,
2016 March,**,**,**,**,**,**,7,
2016 April,**,**,**,**,**,**,9,
2016 May,**,**,**,**,**,"203,594",10,
2016 June,"232,000","264,000","283,000","353,000","275,000","229,973",23,
2016 July,"213,000","218,000","257,000","281,000","242,500","258,801",38,
2016 August,**,**,**,**,**,"276,506",14,
2016 September,"165,000","169,000","218,000","449,000","180,000","274,097",17,
2016 October,**,**,**,**,**,"320,455",7,
2016 November,**,**,**,**,**,**,6,
2016 December,**,**,**,**,**,"257,494",11,
2017 January,**,**,**,**,**,**,6,
2017 February,**,**,**,**,**,"371,012",10,
2017 March,**,**,**,**,**,"187,977",6,
2017 April,**,**,**,**,**,"201,706",12,
2017 May,**,**,**,**,**,"275,356",11,
2017 June,**,**,**,**,**,"369,561",15,
2017 July,**,**,**,**,**,"206,977",24,
2017 August,"234,000","301,000","322,000","361,000","315,000","253,491",24,
2017 September,**,**,**,**,**,"308,020",9,
2017 October,**,**,**,**,**,"221,390",17,
2017 November,**,**,**,**,**,"211,401",8,
2017 December,**,**,**,**,**,"333,572",11,
2018 January,**,**,**,**,**,"302,145",13,
2018 February,**,**,**,**,**,**,6,
2018 March,**,**,**,**,**,**,3,
2018 April,**,**,**,**,**,"211,617",8,
2018 May,**,**,**,**,**,"232,589",6,
2018 June,"204,000","225,000","293,000","451,000","230,000","314,956",25,
2018 July,**,**,**,**,**,"214,896",11,
2018 August,"209,000","236,000","282,000","399,000","255,000","302,582",33,
2018 September,**,**,**,**,**,**,5,
2018 October,**,**,**,**,**,**,5,
2018 November,**,**,**,**,**,"283,623",9,
2018 December,"180,000","210,000","310,000","342,000","265,000","296,048",14,
2019 January,**,**,**,**,**,"314,404",9,
2019 February,**,**,**,**,**,**,5,
2019 March,**,**,**,**,**,**,4,
2019 April,**,**,**,**,**,**,6,
2019 May,**,**,**,**,**,**,5,
2019 June,**,**,**,**,**,"238,168",10,
2019 July,"210,000","242,000","263,000","327,000","255,000","267,147",35,
2019 August,"186,000","235,000","305,000","380,000","275,000","268,278",18,
2019 September,"240,000","296,000","334,000","451,000","315,000","330,764",17,
2019 October,"197,000","209,000","251,000","314,000","225,000","252,109",21,
2019 November,**,**,**,**,**,**,5,
2019 December,**,**,**,**,**,"415,377",8,
2020 January,**,**,**,**,**,"233,287",15,
2020 February,**,**,**,**,**,"245,701",6,
2020 March,**,**,**,**,**,"245,322",7,
2020 April,**,**,**,**,**,**,3,
2020 May,**,**,**,**,**,"255,004",16,
2020 June,**,**,**,**,**,"223,671",10,
2020 July,"220,000","230,000","244,000","260,000","235,000","277,878",25,
2020 August,"201,000","216,000","329,000","367,000","230,000","273,330",26,
2020 September,**,**,**,**,**,"246,798",17,
2020 October,**,**,**,**,**,"293,544",19,
2020 November,"184,000","242,000","343,000","424,000","285,000","268,367",23,
2020 December,**,**,**,**,**,"243,371",12,
2021 January,**,**,**,**,**,"228,830",7,
2021 February,**,**,**,**,**,"324,114",12,
2021 March,**,**,**,**,**,"293,288",9,
2021 April,**,**,**,**,**,"311,783",11,
2021 May,**,**,**,**,**,"280,421",13,
2021 June,"240,000","260,000","290,000","445,000","275,000","341,778",34,
2021 July,"267,000","328,000","511,000","684,000","417,500","382,495",20,
2021 August,"225,000","249,000","278,000","307,000","270,000","275,673",30,
2021 September,"229,000","271,000","306,000","355,000","282,500","331,592",25,
2021 October,"260,000","266,000","275,000","317,000","275,000","277,176",21,
2021 November,**,**,**,**,**,"310,541",22,
2021 December,"260,000","290,000","345,000","423,000","300,000","374,661",33,
2022 January,"210,000","275,000","313,000","420,000","285,000","308,524",15,
2022 February,**,**,**,**,**,"252,553",23,
2022 March,**,**,**,**,**,**,7,
2022 April,**,**,**,**,**,"344,397",11,
2022 May,**,**,**,**,**,"366,644",18,
2022 June,**,**,**,**,**,"323,789",20,
2022 July,"226,000","254,000","329,000","360,000","275,000","336,404",38,
2022 August,"282,000","320,000","371,000","469,000","365,000","391,246",41,
2022 September,**,**,**,**,**,"338,718",21,
2022 October,**,**,**,**,**,"356,419",22,
2022 November,**,**,**,**,**,"409,436",11,
2022 December,**,**,**,**,**,"429,685",18,
2023 January,**,**,**,**,**,**,9,
2023 February,**,**,**,**,**,"357,380",8,
2023 March,**,**,**,**,**,"387,117",11,
2023 April,**,**,**,**,**,"376,481",7,
2023 May,**,**,**,**,**,**,3,
2023 June,"286,000","360,000","391,000","395,000","380,000","432,805",27,
2023 July,"330,000","370,000","395,000","425,000","390,000","401,410",42,
2023 August,**,**,**,**,**,"468,787",10,
2023 September,**,**,**,**,**,"383,864",18,
2023 October,**,**,**,**,**,"558,572",10,
2023 November,**,**,**,**,**,"351,995",8,
2023 December,**,**,**,**,**,"476,355",8,
2024 January,**,**,**,**,**,"481,726",11,
2024 February,**,**,**,**,**,**,2,
2024 March,**,**,**,**,**,**,4,

Source,CMHC Market Absorption Survey
