"Montréal — Historical Average, Median and Price Percentiles for Absorbed Homeowner and Condominium Units  "
January 1998 to March 2024 Single / Semi-detached
,1st 20%,2nd 40%,3rd 60%,4th 80%,Median,Average,Units,
2002 June,"135,000","155,000","185,000","220,000","170,000","184,976","1,524",
2002 July,"125,000","145,000","175,000","210,000","160,000","178,286","1,279",
2002 August,"130,000","155,000","190,000","230,000","175,000","188,284","1,755",
2002 September,"135,000","160,000","190,000","240,000","180,000","196,746",946,
2002 October,"135,000","160,000","200,000","240,000","180,000","197,986",774,
2002 November,"135,000","160,000","200,000","250,000","182,500","202,858",882,
2002 December,"145,000","165,000","200,000","250,000","182,500","205,513",686,
2003 January,"140,000","170,000","200,000","260,000","185,000","206,324",695,
2003 February,"145,000","170,000","205,000","250,000","185,000","209,200",393,
2003 March,"145,000","178,000","220,000","280,000","200,000","221,189",423,
2003 April,"145,000","175,000","205,000","260,000","190,000","212,688",548,
2003 May,"140,000","170,000","210,000","275,000","190,000","217,147",773,
2003 June,"145,000","170,000","210,000","260,000","190,000","210,741","1,406",
2003 July,"150,000","170,000","200,000","250,000","185,000","208,468","2,303",
2003 August,"150,000","175,000","200,000","260,000","185,000","213,373",679,
2003 September,"155,000","180,000","210,000","265,000","190,000","217,277","1,027",
2003 October,"155,000","180,000","210,000","270,000","200,000","227,397",879,
2003 November,"160,000","185,000","230,000","280,000","200,000","233,463",922,
2003 December,"155,000","190,000","225,000","265,000","200,000","225,428",754,
2004 January,"160,000","200,000","242,000","300,000","220,000","251,379",783,
2004 February,"165,000","195,000","230,000","280,000","210,000","232,927",449,
2004 March,"150,000","185,000","220,000","280,000","200,000","232,257",534,
2004 April,"162,000","195,000","230,000","300,000","210,000","239,319",671,
2004 May,"160,000","190,000","225,000","280,000","210,000","234,216",969,
2004 June,"165,000","190,000","225,000","280,000","210,000","232,481","1,396",
2004 July,"170,000","200,000","235,000","290,000","215,000","245,305","1,942",
2004 August,"160,000","190,000","235,000","300,000","210,000","241,079","1,111",
2004 September,"170,000","200,000","250,000","340,000","220,000","260,516",744,
2004 October,"170,000","200,000","250,000","308,000","210,000","251,002","1,051",
2004 November,"170,000","200,000","255,000","330,000","230,000","259,451",904,
2004 December,"175,000","200,000","250,000","350,000","225,000","259,213",927,
2005 January,"175,000","200,000","250,000","300,000","225,000","256,099","1,045",
2005 February,"175,000","200,000","251,000","340,000","225,000","258,903",611,
2005 March,"175,000","200,000","255,000","340,000","225,000","263,682",534,
2005 April,"180,000","205,000","250,000","320,000","225,000","256,581",700,
2005 May,"183,000","215,000","260,000","320,000","235,000","266,672",717,
2005 June,"185,000","210,000","260,000","310,000","230,000","260,823","1,298",
2005 July,"180,000","215,000","260,000","324,000","235,000","264,068","1,855",
2005 August,"190,000","225,000","273,000","350,000","245,000","283,864",670,
2005 September,"195,000","225,000","265,000","335,000","240,000","273,866",908,
2005 October,"195,000","230,000","280,000","360,000","250,000","283,862",730,
2005 November,"195,000","225,000","275,000","330,000","250,000","283,447",760,
2005 December,"200,000","230,000","280,000","350,000","250,000","282,947",742,
2006 January,"200,000","250,000","300,000","365,000","270,000","299,909",684,
2006 February,"195,000","240,000","280,000","360,000","255,000","290,972",431,
2006 March,"195,000","240,000","279,000","360,000","260,000","315,783",387,
2006 April,"190,000","220,000","275,000","350,000","250,000","280,922",600,
2006 May,"200,000","235,000","279,000","350,000","260,000","290,782",702,
2006 June,"200,000","240,000","280,000","335,000","260,000","282,223","1,155",
2006 July,"200,000","230,000","280,000","330,000","250,000","278,004","1,319",
2006 August,"200,000","240,000","285,000","350,000","260,000","287,100",800,
2006 September,"200,000","240,000","290,000","360,000","260,000","294,451",678,
2006 October,"210,000","250,000","290,000","380,000","270,000","295,335",765,
2006 November,"215,000","260,000","300,000","365,000","280,000","304,757",712,
2006 December,"210,000","250,000","290,000","366,000","270,000","301,799",678,
2007 January,"212,000","259,000","300,000","380,000","275,000","304,151",451,
2007 February,"200,000","240,000","290,000","368,000","260,000","292,764",461,
2007 March,"210,000","240,000","290,000","390,000","260,000","307,122",426,
2007 April,"200,000","240,000","300,000","380,000","265,000","297,169",474,
2007 May,"210,000","250,000","300,000","380,000","270,000","303,993",670,
2007 June,"210,000","235,000","276,000","350,000","260,000","282,994","1,241",
2007 July,"210,000","250,000","280,000","360,000","265,000","290,719","1,443",
2007 August,"210,000","250,000","300,000","390,000","280,000","313,369",708,
2007 September,"220,000","260,000","301,000","400,000","280,000","315,849",676,
2007 October,"210,000","245,000","300,000","385,000","265,000","298,019",751,
2007 November,"215,000","260,000","300,000","395,000","280,000","318,227",684,
2007 December,"220,000","255,000","300,000","380,000","275,000","309,951",679,
2008 January,"230,000","260,000","330,000","400,000","290,000","320,682",485,
2008 February,"220,000","254,000","292,000","380,000","270,000","306,509",446,
2008 March,"210,000","265,000","320,000","394,000","290,000","327,149",450,
2008 April,"220,000","260,000","300,000","390,000","275,000","310,678",549,
2008 May,"220,000","260,000","300,000","380,000","280,000","310,897",630,
2008 June,"230,000","265,000","305,000","400,000","285,000","323,099",994,
2008 July,"225,000","260,000","300,000","380,000","280,000","309,903","1,369",
2008 August,"250,000","280,000","330,000","400,000","300,000","331,356",765,
2008 September,"245,000","290,000","350,000","419,000","310,000","346,360",655,
2008 October,"235,000","290,000","358,000","425,000","325,000","344,863",680,
2008 November,"260,000","300,000","380,000","460,000","350,000","375,840",658,
2008 December,"240,000","292,000","350,000","400,000","320,000","344,462",615,
2009 January,"250,000","300,000","380,000","425,000","330,000","351,497",463,
2009 February,"250,000","300,000","380,000","450,000","350,000","372,488",377,
2009 March,"235,000","275,000","333,000","405,000","300,000","343,400",365,
2009 April,"250,000","280,000","325,000","400,000","300,000","334,044",342,
2009 May,"240,000","280,000","350,000","425,000","320,000","351,058",486,
2009 June,"240,000","280,000","350,000","400,000","317,500","334,219",666,
2009 July,"248,000","285,000","350,000","400,000","315,000","342,250",737,
2009 August,"235,000","290,000","350,000","400,000","320,000","340,101",455,
2009 September,"240,000","290,000","350,000","400,000","315,000","332,008",480,
2009 October,"210,000","260,000","320,000","393,000","285,000","310,124",501,
2009 November,"260,000","295,000","360,000","400,000","325,000","353,729",425,
2009 December,"215,000","275,000","330,000","400,000","300,000","317,070",458,
2010 January,"230,000","280,000","360,000","415,000","320,000","345,044",445,
2010 February,"225,000","280,000","350,000","400,000","320,000","340,665",257,
2010 March,"215,000","270,000","320,000","395,000","295,000","315,412",300,
2010 April,"220,000","270,000","320,000","400,000","300,000","333,937",397,
2010 May,"230,000","280,000","330,000","390,000","300,000","323,185",510,
2010 June,"229,000","270,000","320,000","381,000","297,500","323,445",818,
2010 July,"230,000","267,000","310,000","375,000","290,000","310,492","1,040",
2010 August,"225,000","282,000","325,000","410,000","300,000","338,796",495,
2010 September,"225,000","280,000","325,000","400,000","300,000","337,654",476,
2010 October,"225,000","275,000","315,000","393,000","295,000","327,236",481,
2010 November,"237,000","280,000","325,000","400,000","300,000","329,504",381,
2010 December,"235,000","290,000","335,000","405,000","300,000","340,952",409,
2011 January,"240,000","290,000","330,000","425,000","300,000","374,449",404,
2011 February,"215,000","290,000","337,000","400,000","310,000","327,441",268,
2011 March,"245,000","290,000","342,000","420,000","300,000","346,438",273,
2011 April,"230,000","265,000","325,000","390,000","300,000","321,955",251,
2011 May,"240,000","280,000","325,000","389,000","300,000","327,491",410,
2011 June,"240,000","285,000","325,000","400,000","300,000","329,271",567,
2011 July,"235,000","270,000","320,000","400,000","295,000","328,162",768,
2011 August,"250,000","295,000","350,000","425,000","317,500","344,687",558,
2011 September,"235,000","275,000","320,000","393,000","290,000","316,521",381,
2011 October,"245,000","295,000","350,000","445,000","320,000","354,679",354,
2011 November,"235,000","285,000","330,000","410,000","300,000","361,168",379,
2011 December,"260,000","315,000","360,000","430,000","330,000","361,645",369,
2012 January,"250,000","298,000","350,000","440,000","315,000","372,966",308,
2012 February,"250,000","295,000","338,000","435,000","310,000","362,624",270,
2012 March,"241,000","280,000","333,000","409,000","302,500","347,121",230,
2012 April,"265,000","320,000","375,000","475,000","350,000","374,890",349,
2012 May,"245,000","295,000","340,000","440,000","315,000","359,538",345,
2012 June,"240,000","290,000","350,000","436,000","320,000","353,424",523,
2012 July,"245,000","295,000","360,000","455,000","325,000","367,110",686,
2012 August,"260,000","310,000","375,000","460,000","345,000","379,879",448,
2012 September,"270,000","345,000","405,000","505,000","382,500","403,263",292,
2012 October,"271,000","335,000","395,000","515,000","360,000","399,928",340,
2012 November,"276,000","340,000","430,000","534,000","385,000","424,406",400,
2012 December,"300,000","350,000","440,000","550,000","380,000","434,831",281,
2013 January,"277,000","325,000","400,000","490,000","360,000","413,357",226,
2013 February,"250,000","305,000","380,000","500,000","350,000","390,087",204,
2013 March,"265,000","325,000","399,000","512,000","355,000","409,108",162,
2013 April,"270,000","340,000","385,000","470,000","362,500","387,729",234,
2013 May,"290,000","325,000","386,000","480,000","350,000","385,212",266,
2013 June,"255,000","316,000","360,000","452,000","335,000","378,695",392,
2013 July,"265,000","315,000","375,000","440,000","340,000","378,561",403,
2013 August,"260,000","315,000","380,000","476,000","350,000","387,016",418,
2013 September,"260,000","315,000","380,000","481,000","345,000","392,246",251,
2013 October,"255,000","320,000","360,000","438,000","340,000","371,181",240,
2013 November,"275,000","330,000","395,000","515,000","360,000","415,980",264,
2013 December,"260,000","300,000","375,000","495,000","330,000","382,028",254,
2014 January,"260,000","320,000","390,000","500,000","350,000","401,267",253,
2014 February,"260,000","300,000","350,000","438,000","330,000","366,986",181,
2014 March,"264,000","335,000","400,000","501,000","370,000","420,973",121,
2014 April,"254,000","303,000","355,000","450,000","325,000","379,843",188,
2014 May,"270,000","320,000","380,000","468,000","355,000","382,017",201,
2014 June,"270,000","320,000","380,000","440,000","350,000","382,447",287,
2014 July,"255,000","305,000","370,000","460,000","340,000","393,411",594,
2014 August,"253,000","310,000","385,000","495,000","350,000","388,845",247,
2014 September,"260,000","315,000","380,000","467,000","350,000","378,839",278,
2014 October,"265,000","330,000","405,000","500,000","370,000","403,609",303,
2014 November,"295,000","350,000","410,000","525,000","385,000","415,293",214,
2014 December,"296,000","385,000","458,000","551,000","425,000","442,124",187,
2015 January,"275,000","330,000","395,000","500,000","365,000","391,805",193,
2015 February,"290,000","350,000","415,000","574,000","395,000","444,370",145,
2015 March,"250,000","300,000","360,000","460,000","310,000","376,256",111,
2015 April,"250,000","323,000","400,000","523,000","352,500","411,084",168,
2015 May,"275,000","340,000","410,000","500,000","375,000","430,278",187,
2015 June,"280,000","340,000","400,000","490,000","370,000","401,917",281,
2015 July,"275,000","330,000","380,000","500,000","352,500","392,081",414,
2015 August,"280,000","335,000","400,000","490,000","367,500","398,879",248,
2015 September,"280,000","365,000","430,000","558,000","397,500","448,954",240,
2015 October,"300,000","360,000","437,000","520,000","400,000","434,288",243,
2015 November,"275,000","340,000","409,000","526,000","375,000","422,321",282,
2015 December,"275,000","350,000","425,000","515,000","385,000","425,748",230,
2016 January,"285,000","335,000","425,000","540,000","370,000","415,782",119,
2016 February,"290,000","330,000","409,000","540,000","385,000","418,071",133,
2016 March,"275,000","305,000","386,000","470,000","345,000","403,081",136,
2016 April,"263,000","305,000","360,000","492,000","347,500","392,763",152,
2016 May,"300,000","350,000","412,000","550,000","385,000","420,762",203,
2016 June,"285,000","340,000","400,000","479,000","370,000","415,374",340,
2016 July,"275,000","330,000","386,000","455,000","350,000","386,278",381,
2016 August,"293,000","340,000","410,000","516,000","380,000","409,495",238,
2016 September,"290,000","370,000","420,000","525,000","392,500","423,925",184,
2016 October,"290,000","355,000","430,000","535,000","395,000","424,113",209,
2016 November,"295,000","360,000","435,000","525,000","397,500","465,012",214,
2016 December,"290,000","335,000","390,000","479,000","360,000","403,821",227,
2017 January,"303,000","360,000","420,000","494,000","385,000","418,265",127,
2017 February,"280,000","333,000","410,000","532,000","380,000","429,165",138,
2017 March,"275,000","335,000","390,000","485,000","360,000","393,372",155,
2017 April,"275,000","310,000","415,000","540,000","355,000","430,797",174,
2017 May,"280,000","333,000","415,000","505,000","365,000","404,158",173,
2017 June,"280,000","325,000","390,000","473,000","355,000","388,782",291,
2017 July,"280,000","320,000","377,000","475,000","350,000","389,209",358,
2017 August,"280,000","335,000","385,000","477,000","360,000","392,460",247,
2017 September,"280,000","325,000","411,000","500,000","355,000","415,993",241,
2017 October,"300,000","360,000","411,000","500,000","385,000","419,604",221,
2017 November,"295,000","365,000","430,000","542,000","395,000","462,646",203,
2017 December,"305,000","358,000","424,000","525,000","395,000","477,335",213,
2018 January,"290,000","350,000","425,000","550,000","370,000","463,570",184,
2018 February,"305,000","348,000","410,000","500,000","380,000","420,982",133,
2018 March,"283,000","341,000","409,000","500,000","362,500","418,359",122,
2018 April,"295,000","355,000","402,000","495,000","385,000","411,340",153,
2018 May,"301,000","365,000","440,000","528,000","410,000","439,136",210,
2018 June,"295,000","348,000","400,000","466,000","367,500","404,830",308,
2018 July,"295,000","345,000","405,000","470,000","370,000","397,463",349,
2018 August,"300,000","355,000","430,000","535,000","400,000","443,508",225,
2018 September,"305,000","355,000","430,000","530,000","390,000","431,316",227,
2018 October,"315,000","370,000","419,000","502,000","390,000","433,676",177,
2018 November,"315,000","370,000","443,000","579,000","405,000","461,283",190,
2018 December,"310,000","393,000","515,000","653,000","420,000","535,255",153,
2019 January,"310,000","376,000","439,000","600,000","400,000","472,763",127,
2019 February,"312,000","375,000","435,000","529,000","410,000","853,303",111,
2019 March,"320,000","390,000","445,000","625,000","415,000","499,095",119,
2019 April,"345,000","400,000","453,000","554,000","425,000","457,595",125,
2019 May,"315,000","390,000","470,000","590,000","432,500","490,555",134,
2019 June,"315,000","365,000","436,000","540,000","400,000","447,803",221,
2019 July,"320,000","375,000","445,000","525,000","420,000","442,261",279,
2019 August,"335,000","375,000","433,000","550,000","395,000","455,084",225,
2019 September,"330,000","371,000","445,000","554,000","405,000","468,291",152,
2019 October,"315,000","376,000","449,000","540,000","400,000","440,300",137,
2019 November,"335,000","390,000","465,000","575,000","425,000","466,229",159,
2019 December,"360,000","432,000","490,000","599,000","470,000","503,352",140,
2020 January,"325,000","387,000","460,000","630,000","410,000","477,332",165,
2020 February,"335,000","425,000","485,000","595,000","460,000","479,450",89,
2020 March,"325,000","391,000","468,000","565,000","430,000","468,202",142,
2020 April,"349,000","415,000","486,000","711,000","445,000","501,200",51,
2020 May,"325,000","383,000","452,000","540,000","410,000","444,087",228,
2020 June,"340,000","385,000","450,000","550,000","410,000","471,964",184,
2020 July,"325,000","380,000","436,000","563,000","410,000","451,363",251,
2020 August,"345,000","388,000","475,000","596,000","435,000","480,339",198,
2020 September,"340,000","385,000","449,000","560,000","415,000","451,886",207,
2020 October,"340,000","420,000","502,000","600,000","455,000","489,596",208,
2020 November,"345,000","410,000","505,000","585,000","460,000","477,726",201,
2020 December,"350,000","435,000","510,000","625,000","470,000","519,882",169,
2021 January,"340,000","399,000","476,000","580,000","430,000","482,530",211,
2021 February,"347,000","403,000","490,000","565,000","455,000","473,043",141,
2021 March,"350,000","445,000","520,000","660,000","500,000","546,527",154,
2021 April,"376,000","462,000","538,000","695,000","500,000","561,046",210,
2021 May,"382,000","455,000","516,000","666,000","485,000","532,417",181,
2021 June,"350,000","445,000","525,000","643,000","485,000","521,987",211,
2021 July,"390,000","488,000","562,000","670,000","527,500","553,168",268,
2021 August,"392,000","473,000","586,000","720,000","530,000","569,418",171,
2021 September,"430,000","545,000","625,000","750,000","575,000","618,271",181,
2021 October,"400,000","470,000","580,000","732,000","522,500","572,978",192,
2021 November,"445,000","510,000","640,000","790,000","590,000","615,402",164,
2021 December,"451,000","535,000","623,000","780,000","565,000","615,265",155,
2022 January,"475,000","570,000","700,000","843,000","605,000","678,209",181,
2022 February,"460,000","590,000","675,000","805,000","625,000","643,268",99,
2022 March,"475,000","580,000","686,000","800,000","612,500","646,696",120,
2022 April,"482,000","580,000","703,000","865,000","660,000","685,807",135,
2022 May,"497,000","594,000","750,000","885,000","635,000","708,578",151,
2022 June,"480,000","560,000","710,000","860,000","650,000","679,310",134,
2022 July,"505,000","550,000","622,000","866,000","585,000","663,970",163,
2022 August,"537,000","660,000","770,000","942,000","695,000","753,351",181,
2022 September,"515,000","550,000","675,000","895,000","625,000","722,323",109,
2022 October,"550,000","635,000","740,000","890,000","692,500","746,264",134,
2022 November,"548,000","645,000","799,000","984,000","715,000","788,395",117,
2022 December,"519,000","601,000","739,000","896,000","665,000","742,707",93,
2023 January,"548,000","586,000","638,000","909,000","600,000","696,927",87,
2023 February,"545,000","630,000","710,000","1,060,000","650,000","777,368",39,
2023 March,"575,000","645,000","750,000","960,000","680,000","785,274",69,
2023 April,"538,000","655,000","866,000","1,220,000","800,000","811,613",41,
2023 May,"551,000","645,000","818,000","1,034,000","710,000","838,479",50,
2023 June,"511,000","604,000","734,000","943,000","650,000","748,368",70,
2023 July,"540,000","630,000","730,000","945,000","670,000","764,599",114,
2023 August,"599,000","690,000","784,000","1,000,000","720,000","808,253",45,
2023 September,"521,000","613,000","716,000","868,000","645,000","722,243",75,
2023 October,"575,000","655,000","755,000","835,000","740,000","773,287",39,
2023 November,"590,000","665,000","785,000","965,000","700,000","805,116",59,
2023 December,"600,000","676,000","819,000","1,080,000","695,000","881,654",50,
2024 January,"565,000","649,000","746,000","873,000","730,000","792,365",51,
2024 February,"623,000","699,000","1,055,000","1,211,000","805,000","935,268",28,
2024 March,"442,000","528,000","639,000","757,000","555,000","710,248",31,

Source,CMHC Market Absorption Survey
