"London — Historical Average, Median and Price Percentiles for Absorbed Homeowner and Condominium Units  "
January 1998 to March 2024 Single
,1st 20%,2nd 40%,3rd 60%,4th 80%,Median,Average,Units,
2001 March,"160,000","175,000","195,000","230,000","185,000","203,145",59,
2001 April,"168,000","190,000","215,000","262,000","205,000","225,159",77,
2001 May,"150,000","175,000","202,000","240,000","187,500","199,793",98,
2001 June,"155,000","180,000","210,000","240,000","190,000","206,832",139,
2001 July,"158,000","175,000","204,000","250,000","190,000","215,371",152,
2001 August,"150,000","180,000","214,000","262,000","192,500","212,635",132,
2001 September,"152,000","185,000","210,000","260,000","195,000","221,756",151,
2001 October,"150,000","175,000","210,000","253,000","195,000","233,923",121,
2001 November,"165,000","180,000","210,000","235,000","195,000","200,976",132,
2001 December,"145,000","180,000","215,000","256,000","197,500","210,348",148,
2002 January,"150,000","180,000","215,000","242,000","190,000","199,962",93,
2002 February,"150,000","180,000","200,000","227,000","190,000","202,765",77,
2002 March,"145,000","168,000","190,000","236,000","177,500","205,050",128,
2002 April,"160,000","180,000","210,000","260,000","195,000","211,755",114,
2002 May,"155,000","180,000","200,000","245,000","195,000","202,388",169,
2002 June,"155,000","176,000","204,000","239,000","192,500","202,804",132,
2002 July,"155,000","190,000","220,000","273,000","205,000","219,240",216,
2002 August,"155,000","185,000","220,000","268,000","200,000","220,912",191,
2002 September,"150,000","180,000","210,000","240,000","195,000","202,058",201,
2002 October,"160,000","180,000","215,000","260,000","200,000","211,123",194,
2002 November,"160,000","190,000","230,000","280,000","205,000","231,000",177,
2002 December,"160,000","190,000","220,000","270,000","205,000","225,279",204,
2003 January,"158,000","180,000","215,000","252,000","190,000","210,575",97,
2003 February,"169,000","190,000","220,000","260,000","200,000","245,161",113,
2003 March,"160,000","180,000","210,000","250,000","195,000","217,547",134,
2003 April,"155,000","190,000","210,000","250,000","200,000","209,345",101,
2003 May,"170,000","195,000","215,000","272,000","205,000","229,010",137,
2003 June,"175,000","195,000","230,000","275,000","210,000","237,302",163,
2003 July,"167,000","194,000","221,000","280,000","215,000","227,347",156,
2003 August,"165,000","195,000","240,000","290,000","210,000","234,256",178,
2003 September,"170,000","197,000","225,000","279,000","205,000","237,361",220,
2003 October,"160,000","192,000","223,000","275,000","205,000","222,758",185,
2003 November,"175,000","203,000","230,000","290,000","220,000","245,079",173,
2003 December,"170,000","200,000","250,000","320,000","222,500","242,966",144,
2004 January,"180,000","200,000","235,000","285,000","220,000","236,395",89,
2004 February,"175,000","195,000","230,000","280,000","210,000","245,980",124,
2004 March,"170,000","200,000","230,000","285,000","210,000","235,864",169,
2004 April,"175,000","200,000","225,000","285,000","210,000","235,960",119,
2004 May,"165,000","200,000","225,000","292,000","215,000","235,910",182,
2004 June,"180,000","210,000","240,000","285,000","220,000","249,835",174,
2004 July,"175,000","205,000","240,000","290,000","225,000","243,606",207,
2004 August,"190,000","210,000","245,000","315,000","227,500","251,608",206,
2004 September,"175,000","200,000","230,000","270,000","212,500","234,021",260,
2004 October,"190,000","210,000","252,000","320,000","230,000","256,024",243,
2004 November,"195,000","220,000","250,000","329,000","230,000","268,304",197,
2004 December,"190,000","220,000","240,000","301,000","230,000","257,832",223,
2005 January,"180,000","200,000","230,000","294,000","212,500","267,355",116,
2005 February,"189,000","205,000","240,000","285,000","220,000","247,218",153,
2005 March,"190,000","220,000","255,000","320,000","230,000","268,591",154,
2005 April,"200,000","220,000","250,000","305,000","230,000","260,080",109,
2005 May,"205,000","235,000","280,000","350,000","257,500","281,561",164,
2005 June,"195,000","220,000","250,000","320,000","227,500","264,889",166,
2005 July,"200,000","220,000","255,000","340,000","240,000","276,020",221,
2005 August,"202,000","230,000","265,000","350,000","250,000","284,301",236,
2005 September,"205,000","230,000","259,000","322,000","240,000","266,550",232,
2005 October,"210,000","235,000","260,000","329,000","250,000","277,325",150,
2005 November,"200,000","236,000","265,000","327,000","250,000","275,865",197,
2005 December,"210,000","250,000","270,000","300,000","260,000","269,142",189,
2006 January,"200,000","230,000","255,000","290,000","242,500","263,858",152,
2006 February,"200,000","236,000","270,000","325,000","252,500","272,362",122,
2006 March,"215,000","240,000","265,000","320,000","255,000","268,920",155,
2006 April,"203,000","230,000","264,000","327,000","245,000","268,969",147,
2006 May,"215,000","240,000","270,000","350,000","255,000","282,159",166,
2006 June,"220,000","245,000","270,000","326,000","250,000","285,953",213,
2006 July,"215,000","239,000","265,000","300,000","250,000","268,092",171,
2006 August,"209,000","230,000","255,000","290,000","245,000","265,246",203,
2006 September,"215,000","240,000","270,000","310,000","255,000","266,714",221,
2006 October,"220,000","245,000","277,000","325,000","260,000","277,066",188,
2006 November,"225,000","250,000","275,000","339,000","260,000","281,046",200,
2006 December,"220,000","240,000","261,000","326,000","255,000","279,158",161,
2007 January,"220,000","245,000","275,000","341,000","255,000","289,287",113,
2007 February,"220,000","260,000","290,000","355,000","270,000","307,689",129,
2007 March,"225,000","240,000","275,000","332,000","255,000","285,904",118,
2007 April,"225,000","254,000","290,000","350,000","275,000","293,417",151,
2007 May,"210,000","238,000","272,000","340,000","250,000","278,376",103,
2007 June,"230,000","250,000","280,000","350,000","270,000","305,551",191,
2007 July,"225,000","255,000","275,000","340,000","265,000","281,536",189,
2007 August,"220,000","245,000","270,000","322,000","255,000","277,595",172,
2007 September,"230,000","260,000","280,000","325,000","270,000","284,095",249,
2007 October,"220,000","245,000","275,000","331,000","252,500","280,459",158,
2007 November,"235,000","265,000","300,000","362,000","280,000","302,335",187,
2007 December,"225,000","255,000","294,000","349,000","270,000","296,150",172,
2008 January,"228,000","255,000","294,000","330,000","275,000","290,153",137,
2008 February,"240,000","270,000","302,000","368,000","280,000","329,189",83,
2008 March,"235,000","265,000","308,000","375,000","282,500","308,031",130,
2008 April,"243,000","271,000","310,000","374,000","287,500","315,678",132,
2008 May,"251,000","282,000","323,000","390,000","300,000","320,222",135,
2008 June,"245,000","270,000","320,000","382,000","290,000","318,954",147,
2008 July,"250,000","280,000","300,000","370,000","290,000","309,921",119,
2008 August,"235,000","275,000","315,000","380,000","290,000","319,803",189,
2008 September,"259,000","280,000","335,000","380,000","312,500","332,060",168,
2008 October,"255,000","290,000","342,000","400,000","310,000","331,408",161,
2008 November,"255,000","295,000","337,000","390,000","310,000","330,855",118,
2008 December,"250,000","290,000","330,000","376,000","300,000","332,748",136,
2009 January,"252,000","285,000","341,000","389,000","315,000","336,324",60,
2009 February,"265,000","305,000","360,000","420,000","325,000","348,731",59,
2009 March,"275,000","306,000","352,000","400,000","327,500","353,331",58,
2009 April,"255,000","278,000","306,000","397,000","297,500","326,189",68,
2009 May,"272,000","305,000","330,000","400,000","320,000","343,354",71,
2009 June,"247,000","288,000","330,000","478,000","312,500","371,894",56,
2009 July,"251,000","300,000","364,000","490,000","325,000","371,969",95,
2009 August,"250,000","280,000","325,000","390,000","300,000","326,168",122,
2009 September,"245,000","283,000","315,000","410,000","300,000","342,837",73,
2009 October,"250,000","285,000","320,000","370,000","300,000","349,116",124,
2009 November,"245,000","276,000","304,000","395,000","290,000","323,977",102,
2009 December,"262,000","300,000","325,000","376,000","315,000","326,065",96,
2010 January,"245,000","290,000","320,000","390,000","310,000","330,496",94,
2010 February,"265,000","305,000","340,000","380,000","325,000","329,848",89,
2010 March,"251,000","282,000","325,000","429,000","305,000","336,584",85,
2010 April,"260,000","291,000","358,000","409,000","315,000","346,060",92,
2010 May,"270,000","300,000","331,000","400,000","320,000","339,844",116,
2010 June,"280,000","315,000","346,000","395,000","335,000","350,428",131,
2010 July,"270,000","300,000","350,000","420,000","325,000","361,316",164,
2010 August,"265,000","300,000","327,000","400,000","310,000","344,978",83,
2010 September,"270,000","295,000","335,000","400,000","320,000","342,254",113,
2010 October,"280,000","301,000","350,000","417,000","325,000","360,318",112,
2010 November,"271,000","320,000","365,000","449,000","347,500","372,273",120,
2010 December,"270,000","290,000","314,000","392,000","300,000","335,727",82,
2011 January,"265,000","291,000","344,000","394,000","310,000","348,781",77,
2011 February,"253,000","290,000","310,000","374,000","295,000","326,092",57,
2011 March,"265,000","288,000","352,000","420,000","330,000","344,401",78,
2011 April,"260,000","287,000","325,000","375,000","305,000","336,672",85,
2011 May,"272,000","310,000","370,000","449,000","335,000","358,157",70,
2011 June,"269,000","303,000","342,000","396,000","325,000","347,909",88,
2011 July,"258,000","290,000","320,000","352,000","300,000","325,109",112,
2011 August,"275,000","325,000","365,000","425,000","340,000","361,373",116,
2011 September,"255,000","307,000","368,000","430,000","337,500","357,142",130,
2011 October,"270,000","300,000","340,000","384,000","320,000","334,259",135,
2011 November,"275,000","317,000","358,000","400,000","340,000","351,603",115,
2011 December,"290,000","335,000","370,000","447,000","355,000","376,556",82,
2012 January,"260,000","290,000","360,000","405,000","312,500","346,489",64,
2012 February,"270,000","310,000","370,000","400,000","345,000","346,454",69,
2012 March,"275,000","295,000","355,000","420,000","320,000","343,394",104,
2012 April,"285,000","310,000","356,000","400,000","335,000","352,108",85,
2012 May,"270,000","295,000","340,000","395,000","322,500","344,356",94,
2012 June,"273,000","320,000","369,000","432,000","340,000","364,602",92,
2012 July,"280,000","310,000","360,000","425,000","335,000","357,083",99,
2012 August,"275,000","310,000","350,000","403,000","325,000","353,690",131,
2012 September,"285,000","320,000","355,000","427,000","340,000","400,980",108,
2012 October,"265,000","300,000","350,000","435,000","315,000","348,308",83,
2012 November,"265,000","295,000","344,000","417,000","310,000","338,003",57,
2012 December,"290,000","315,000","345,000","419,000","330,000","372,343",115,
2013 January,"276,000","310,000","345,000","430,000","327,500","363,296",60,
2013 February,"282,000","325,000","355,000","433,000","340,000","369,176",81,
2013 March,"280,000","300,000","330,000","420,000","310,000","354,248",19,
2013 April,"280,000","320,000","380,000","450,000","342,500","382,553",84,
2013 May,"285,000","315,000","360,000","440,000","335,000","369,992",127,
2013 June,"270,000","313,000","355,000","416,000","335,000","350,599",68,
2013 July,"265,000","303,000","340,000","380,000","327,500","334,527",98,
2013 August,"300,000","347,000","386,000","440,000","365,000","369,871",96,
2013 September,"280,000","320,000","370,000","438,000","340,000","371,538",140,
2013 October,"275,000","327,000","371,000","425,000","352,500","358,197",110,
2013 November,"300,000","350,000","395,000","470,000","365,000","398,284",89,
2013 December,"290,000","335,000","380,000","430,000","355,000","375,654",105,
2014 January,"291,000","342,000","388,000","450,000","367,500","396,265",60,
2014 February,"310,000","344,000","395,000","456,000","360,000","414,172",56,
2014 March,"278,000","337,000","380,000","442,000","355,000","375,853",57,
2014 April,"306,000","330,000","387,000","441,000","360,000","377,201",82,
2014 May,"286,000","345,000","380,000","420,000","365,000","383,839",81,
2014 June,"301,000","345,000","380,000","444,000","362,500","386,606",90,
2014 July,"315,000","365,000","400,000","468,000","385,000","402,014",112,
2014 August,"310,000","365,000","390,000","470,000","375,000","390,357",99,
2014 September,"293,000","330,000","384,000","440,000","357,500","379,462",132,
2014 October,"310,000","355,000","390,000","470,000","375,000","409,571",104,
2014 November,"300,000","350,000","390,000","460,000","365,000","401,814",99,
2014 December,"314,000","353,000","400,000","500,000","380,000","395,607",73,
2015 January,"295,000","330,000","414,000","473,000","365,000","398,025",63,
2015 February,"280,000","340,000","420,000","492,000","400,000","408,494",43,
2015 March,"296,000","362,000","403,000","474,000","392,500","405,881",80,
2015 April,"275,000","315,000","400,000","450,000","337,500","356,751",46,
2015 May,"332,000","370,000","428,000","535,000","385,000","425,707",42,
2015 June,"270,000","299,000","371,000","431,000","350,000","363,401",36,
2015 July,"300,000","352,000","400,000","449,000","385,000","390,486",85,
2015 August,"326,000","375,000","405,000","499,000","390,000","431,467",210,
2015 September,"280,000","320,000","390,000","485,000","350,000","396,041",99,
2015 October,"290,000","341,000","409,000","487,000","375,000","387,966",67,
2015 November,"285,000","331,000","398,000","457,000","365,000","382,036",92,
2015 December,"286,000","336,000","400,000","490,000","385,000","390,414",72,
2016 January,"292,000","338,000","406,000","456,000","370,000","392,770",76,
2016 February,"295,000","337,000","379,000","440,000","345,000","378,598",60,
2016 March,"295,000","348,000","391,000","482,000","375,000","407,922",43,
2016 April,"275,000","325,000","385,000","450,000","340,000","370,813",113,
2016 May,"290,000","330,000","407,000","485,000","370,000","392,996",83,
2016 June,"310,000","380,000","435,000","580,000","400,000","436,672",99,
2016 July,"316,000","382,000","440,000","545,000","420,000","444,757",105,
2016 August,"340,000","377,000","465,000","565,000","430,000","454,784",140,
2016 September,"318,000","375,000","400,000","490,000","390,000","415,870",132,
2016 October,"310,000","380,000","426,000","545,000","400,000","435,557",146,
2016 November,"315,000","390,000","449,000","575,000","425,000","447,447",127,
2016 December,"330,000","390,000","455,000","500,000","437,500","438,699",114,
2017 January,"330,000","395,000","455,000","577,000","435,000","446,965",112,
2017 February,"315,000","351,000","434,000","582,000","400,000","445,325",62,
2017 March,"318,000","400,000","471,000","585,000","425,000","459,260",87,
2017 April,"323,000","382,000","438,000","520,000","405,000","438,591",87,
2017 May,"305,000","355,000","415,000","500,000","390,000","407,624",64,
2017 June,"353,000","430,000","498,000","600,000","455,000","491,024",127,
2017 July,"353,000","420,000","450,000","558,000","430,000","462,472",137,
2017 August,"363,000","440,000","499,000","640,000","465,000","505,570",132,
2017 September,"375,000","440,000","480,000","575,000","450,000","476,491",159,
2017 October,"407,000","480,000","550,000","618,000","500,000","516,532",126,
2017 November,"396,000","450,000","520,000","580,000","470,000","549,707",140,
2017 December,"430,000","485,000","550,000","590,000","512,500","535,538",138,
2018 January,"380,000","430,000","495,000","550,000","475,000","473,116",108,
2018 February,"430,000","458,000","535,000","591,000","502,500","509,186",118,
2018 March,"430,000","469,000","505,000","550,000","490,000","502,535",81,
2018 April,"430,000","477,000","528,000","590,000","495,000","518,952",75,
2018 May,"435,000","495,000","550,000","640,000","525,000","551,467",139,
2018 June,"444,000","515,000","580,000","692,000","550,000","596,044",123,
2018 July,"450,000","525,000","600,000","720,000","572,500","597,307",154,
2018 August,"481,000","550,000","630,000","700,000","600,000","635,288",140,
2018 September,"485,000","569,000","630,000","688,000","600,000","605,367",131,
2018 October,"500,000","540,000","640,000","725,000","600,000","617,758",114,
2018 November,"450,000","506,000","600,000","700,000","550,000","581,561",122,
2018 December,"500,000","552,000","630,000","750,000","575,000","615,764",75,
2019 January,"480,000","550,000","650,000","700,000","600,000","601,582",143,
2019 February,"478,000","570,000","629,000","670,000","600,000","589,094",77,
2019 March,"434,000","500,000","600,000","676,000","537,500","558,105",78,
2019 April,"480,000","522,000","634,000","696,000","575,000","612,325",106,
2019 May,"477,000","549,000","650,000","750,000","600,000","612,385",121,
2019 June,"470,000","521,000","562,000","668,000","550,000","575,212",65,
2019 July,"485,000","585,000","650,000","750,000","600,000","624,460",117,
2019 August,"462,000","529,000","628,000","700,000","555,000","611,611",100,
2019 September,"500,000","590,000","650,000","750,000","630,000","671,233",86,
2019 October,"500,000","600,000","650,000","750,000","625,000","661,158",127,
2019 November,"480,000","522,000","600,000","737,000","550,000","601,997",75,
2019 December,"450,000","500,000","600,000","750,000","550,000","587,529",91,
2020 January,"500,000","600,000","700,000","750,000","600,000","642,385",79,
2020 February,"400,000","540,000","600,000","718,000","587,500","613,267",76,
2020 March,"450,000","500,000","550,000","654,000","515,000","561,495",107,
2020 April,"468,000","506,000","600,000","720,000","570,000","586,558",77,
2020 May,"498,000","528,000","604,000","760,000","575,000","618,730",108,
2020 June,"500,000","525,000","600,000","750,000","550,000","627,853",121,
2020 July,"500,000","550,000","650,000","800,000","600,000","651,359",149,
2020 August,"500,000","561,000","650,000","795,000","600,000","639,951",137,
2020 September,"500,000","516,000","600,000","700,000","550,000","597,998",168,
2020 October,"500,000","600,000","660,000","800,000","600,000","661,098",131,
2020 November,"450,000","530,000","600,000","700,000","550,000","566,108",119,
2020 December,"500,000","600,000","650,000","754,000","600,000","645,566",90,
2021 January,"500,000","600,000","660,000","800,000","650,000","647,313",109,
2021 February,"505,000","600,000","700,000","800,000","650,000","659,295",130,
2021 March,"520,000","640,000","650,000","816,000","650,000","673,134",90,
2021 April,"572,000","650,000","700,000","750,000","650,000","671,022",151,
2021 May,"525,000","650,000","750,000","850,000","700,000","697,721",239,
2021 June,"650,000","738,000","750,000","850,000","750,000","778,777",146,
2021 July,"650,000","750,000","800,000","950,000","750,000","807,942",253,
2021 August,"650,000","750,000","830,000","950,000","800,000","819,906",223,
2021 September,"650,000","750,000","800,000","900,000","800,000","826,000",154,
2021 October,"650,000","800,000","900,000","1,000,000","850,000","883,914",135,
2021 November,"750,000","848,000","908,000","1,160,000","850,000","962,736",156,
2021 December,"750,000","800,000","872,000","1,000,000","850,000","913,734",152,
2022 January,"800,000","850,000","1,100,000","1,300,000","975,000","1,062,900",44,
2022 February,"750,000","850,000","950,000","1,194,000","900,000","971,920",112,
2022 March,"800,000","850,000","1,000,000","1,200,000","900,000","1,017,177",144,
2022 April,"850,000","898,000","990,000","1,348,000","900,000","1,033,669",116,
2022 May,"796,000","850,000","1,000,000","1,200,000","897,500","1,022,377",62,
2022 June,"790,000","850,000","900,000","1,150,000","870,000","986,393",227,
2022 July,"800,000","850,000","990,000","1,100,000","900,000","990,452",124,
2022 August,"800,000","850,000","950,000","1,200,000","900,000","984,987",154,
2022 September,"762,000","850,000","946,000","1,200,000","850,000","1,006,669",137,
2022 October,"770,000","850,000","944,000","1,123,000","880,000","976,261",112,
2022 November,"840,000","894,000","1,000,000","1,200,000","990,000","1,025,394",130,
2022 December,"834,000","889,000","990,000","1,400,000","950,000","1,094,602",96,
2023 January,"774,000","890,000","996,000","1,300,000","990,000","1,051,459",85,
2023 February,"754,000","850,000","990,000","1,320,000","950,000","1,069,704",70,
2023 March,"844,000","900,000","1,000,000","1,200,000","950,000","1,049,836",106,
2023 April,"800,000","866,000","966,000","1,200,000","900,000","1,001,624",58,
2023 May,"800,000","884,000","1,000,000","1,340,000","950,000","1,081,287",97,
2023 June,"840,000","894,000","990,000","1,100,000","950,000","996,297",90,
2023 July,"850,000","900,000","1,000,000","1,200,000","990,000","1,048,174",124,
2023 August,"850,000","950,000","1,050,000","1,200,000","1,000,000","1,079,515",72,
2023 September,"886,000","990,000","1,000,000","1,388,000","1,000,000","1,105,816",62,
2023 October,"850,000","934,000","1,140,000","1,440,000","990,000","1,159,281",52,
2023 November,"800,000","900,000","992,000","1,320,000","990,000","1,135,733",51,
2023 December,"800,000","850,000","990,000","1,300,000","990,000","1,073,619",59,
2024 January,"850,000","850,000","990,000","1,600,000","900,000","1,111,588",24,
2024 February,"850,000","890,000","990,000","1,200,000","960,000","1,021,493",44,
2024 March,"755,000","850,000","990,000","1,200,000","900,000","1,046,953",45,

Source,CMHC Market Absorption Survey
