"Hamilton — Historical Average, Median and Price Percentiles for Absorbed Homeowner and Condominium Units  "
January 1990 to March 2024 Semi-detached
,1st 20%,2nd 40%,3rd 60%,4th 80%,Median,Average,Units,
1995 June,**,**,**,**,**,**,2,
1995 July,**,**,**,**,**,**,2,
1995 August,**,**,**,**,**,"140,788",8,
1995 September,**,**,**,**,**,"139,233",12,
1995 October,**,**,**,**,**,"141,920",10,
1995 November,**,**,**,**,**,"147,820",10,
1995 December,**,**,**,**,**,**,6,
1996 January,**,**,**,**,**,**,2,
1996 February,**,**,**,**,**,**,3,
1996 March,**,**,**,**,**,**,2,
1996 April,**,**,**,**,**,**,3,
1996 May,**,**,**,**,**,"151,973",11,
1996 June,**,**,**,**,**,**,5,
1996 July,**,**,**,**,**,"152,675",8,
1996 August,**,**,**,**,**,"151,315",13,
1996 September,**,**,**,**,**,"138,329",7,
1996 October,**,**,**,**,**,"149,985",17,
1996 November,"137,000","140,000","150,000","153,000","140,000","147,804",21,
1996 December,**,**,**,**,**,"151,253",15,
1997 January,**,**,**,**,**,**,2,
1997 February,**,**,**,**,**,"163,557",7,
1997 March,**,**,**,**,**,**,3,
1997 April,**,**,**,**,**,"157,623",13,
1997 May,**,**,**,**,**,"189,643",7,
1997 June,**,**,**,**,**,**,6,
1997 July,**,**,**,**,**,**,6,
1997 August,**,**,**,**,**,"175,043",14,
1997 September,**,**,**,**,**,"160,743",14,
1997 October,**,**,**,**,**,"173,167",12,
1997 November,**,**,**,**,**,"167,883",12,
1997 December,"173,000","183,000","225,000","230,000","195,000","204,871",17,
1998 January,"145,000","155,000","177,000","230,000","160,000","183,966",18,
1998 February,**,**,**,**,**,"164,205",16,
1998 March,"150,000","160,000","169,000","180,000","160,000","165,109",32,
1998 April,**,**,**,**,**,"158,923",16,
1998 May,**,**,**,**,**,"172,613",12,
1998 June,**,**,**,**,**,**,2,
1998 July,**,**,**,**,**,**,4,
1998 August,**,**,**,**,**,"198,233",12,
1998 September,**,**,**,**,**,**,6,
1998 October,**,**,**,**,**,"185,675",16,
1998 November,**,**,**,**,**,**,6,
1998 December,**,**,**,**,**,"171,186",14,
1999 January,"150,000","170,000","175,000","180,000","175,000","169,775",32,
1999 February,**,**,**,**,**,"165,318",10,
1999 March,"150,000","155,000","160,000","176,000","157,500","161,970",28,
1999 April,"145,000","155,000","166,000","180,000","157,500","163,318",20,
1999 May,"150,000","160,000","172,000","194,000","160,000","183,029",20,
1999 June,**,**,**,**,**,**,5,
1999 July,**,**,**,**,**,"219,876",18,
1999 August,**,**,**,**,**,"249,371",7,
1999 September,"180,000","190,000","275,000","280,000","200,000","235,167",17,
1999 October,"165,000","170,000","185,000","190,000","170,000","176,436",22,
1999 November,**,**,**,**,**,"179,743",16,
1999 December,**,**,**,**,**,"207,470",8,
2000 January,**,**,**,**,**,"228,639",9,
2000 February,**,**,**,**,**,**,3,
2000 March,"170,000","175,000","185,000","275,000","185,000","205,067",43,
2000 April,**,**,**,**,**,"242,724",11,
2000 May,"177,000","184,000","190,000","238,000","187,500","198,214",16,
2000 June,**,**,**,**,**,"230,734",8,
2000 July,**,**,**,**,**,"199,498",6,
2000 August,"180,000","190,000","190,000","190,000","190,000","192,791",14,
2000 September,**,**,**,**,**,"197,300",13,
2000 October,"190,000","190,000","210,000","300,000","190,000","221,353",19,
2000 November,"185,000","190,000","190,000","190,000","190,000","195,206",14,
2000 December,"190,000","190,000","190,000","305,000","190,000","220,272",18,
2001 January,"160,000","186,000","190,000","228,000","190,000","199,284",13,
2001 February,**,**,**,**,**,"231,738",13,
2001 March,**,**,**,**,**,"207,827",7,
2001 April,"175,000","190,000","190,000","198,000","190,000","186,020",15,
2001 May,**,**,**,**,**,"183,642",6,
2001 June,**,**,**,**,**,**,5,
2001 July,**,**,**,**,**,**,2,
2001 August,**,**,**,**,**,"200,064",14,
2001 September,**,**,**,**,**,"199,917",6,
2001 October,**,**,**,**,**,"227,278",9,
2001 November,**,**,**,**,**,"200,000",8,
2001 December,**,**,**,**,**,"227,509",11,
2002 January,"200,000","200,000","295,000","400,000","230,000","272,917",18,
2002 February,**,**,**,**,**,"222,667",6,
2002 March,**,**,**,**,**,"220,833",12,
2002 April,"200,000","209,000","250,000","328,000","220,000","256,300",13,
2002 May,**,**,**,**,**,**,3,
2002 June,**,**,**,**,**,"222,700",10,
2002 July,**,**,**,**,**,"236,000",10,
2002 August,"200,000","200,000","248,000","266,000","245,000","229,180",15,
2002 September,**,**,**,**,**,"227,000",10,
2002 October,**,**,**,**,**,"224,300",10,
2002 November,**,**,**,**,**,**,5,
2002 December,"195,000","200,000","228,000","263,000","200,000","229,094",20,
2003 January,**,**,**,**,**,"230,722",9,
2003 February,**,**,**,**,**,"221,774",9,
2003 March,**,**,**,**,**,"201,030",10,
2003 April,**,**,**,**,**,"195,519",10,
2003 May,"180,000","188,000","230,000","250,000","225,000","214,809",16,
2003 June,**,**,**,**,**,"251,270",10,
2003 July,**,**,**,**,**,**,4,
2003 August,**,**,**,**,**,"244,355",11,
2003 September,**,**,**,**,**,**,0,
2003 October,**,**,**,**,**,"291,829",7,
2003 November,"230,000","240,000","275,000","290,000","250,000","254,816",24,
2003 December,**,**,**,**,**,"253,829",7,
2004 January,**,**,**,**,**,"242,111",9,
2004 February,**,**,**,**,**,"239,309",11,
2004 March,**,**,**,**,**,**,5,
2004 April,**,**,**,**,**,**,4,
2004 May,**,**,**,**,**,**,4,
2004 June,**,**,**,**,**,"243,333",12,
2004 July,"201,000","225,000","239,000","245,000","225,000","225,904",25,
2004 August,"225,000","225,000","280,000","300,000","235,000","260,411",19,
2004 September,"211,000","227,000","243,000","255,000","235,000","231,636",22,
2004 October,**,**,**,**,**,"195,950",8,
2004 November,"239,000","251,000","255,000","260,000","255,000","254,009",22,
2004 December,**,**,**,**,**,"224,000",16,
2005 January,**,**,**,**,**,"263,111",18,
2005 February,**,**,**,**,**,**,4,
2005 March,"200,000","200,000","220,000","310,000","200,000","237,367",12,
2005 April,**,**,**,**,**,**,0,
2005 May,**,**,**,**,**,**,0,
2005 June,**,**,**,**,**,"229,000",8,
2005 July,**,**,**,**,**,**,2,
2005 August,**,**,**,**,**,**,2,
2005 September,"280,000","280,000","280,000","280,000","280,000","290,564",11,
2005 October,**,**,**,**,**,**,6,
2005 November,**,**,**,**,**,"246,267",12,
2005 December,**,**,**,**,**,"271,189",9,
2006 January,"230,000","230,000","262,000","280,000","250,000","252,354",13,
2006 February,"224,000","246,000","260,000","280,000","250,000","248,419",31,
2006 March,"230,000","260,000","280,000","315,000","260,000","261,071",39,
2006 April,**,**,**,**,**,"239,373",18,
2006 May,**,**,**,**,**,"275,214",9,
2006 June,"195,000","234,000","275,000","285,000","270,000","245,060",38,
2006 July,**,**,**,**,**,"242,453",12,
2006 August,"195,000","230,000","270,000","285,000","235,000","239,711",32,
2006 September,"229,000","285,000","285,000","285,000","285,000","266,445",30,
2006 October,"195,000","234,000","275,000","285,000","260,000","245,752",21,
2006 November,**,**,**,**,**,"215,373",11,
2006 December,**,**,**,**,**,"242,400",15,
2007 January,**,**,**,**,**,**,0,
2007 February,**,**,**,**,**,"272,976",5,
2007 March,**,**,**,**,**,**,4,
2007 April,**,**,**,**,**,**,0,
2007 May,**,**,**,**,**,"261,967",6,
2007 June,**,**,**,**,**,**,2,
2007 July,**,**,**,**,**,**,4,
2007 August,**,**,**,**,**,**,2,
2007 September,**,**,**,**,**,**,3,
2007 October,**,**,**,**,**,**,4,
2007 November,**,**,**,**,**,"310,978",10,
2007 December,**,**,**,**,**,"306,390",10,
2008 January,**,**,**,**,**,**,6,
2008 February,**,**,**,**,**,"312,190",10,
2008 March,**,**,**,**,**,**,6,
2008 April,**,**,**,**,**,"303,977",7,
2008 May,"284,000","307,000","323,000","325,000","315,000","313,129",20,
2008 June,"230,000","296,000","319,000","365,000","307,500","307,319",20,
2008 July,**,**,**,**,**,**,4,
2008 August,**,**,**,**,**,**,6,
2008 September,**,**,**,**,**,**,4,
2008 October,**,**,**,**,**,"279,478",12,
2008 November,**,**,**,**,**,"314,880",9,
2008 December,"300,000","310,000","327,000","335,000","325,000","316,521",18,
2009 January,**,**,**,**,**,"311,838",13,
2009 February,**,**,**,**,**,**,3,
2009 March,**,**,**,**,**,**,5,
2009 April,**,**,**,**,**,**,4,
2009 May,**,**,**,**,**,"347,576",5,
2009 June,**,**,**,**,**,**,0,
2009 July,**,**,**,**,**,"350,990",8,
2009 August,"318,000","328,000","341,000","408,000","330,000","355,362",13,
2009 September,**,**,**,**,**,"341,657",6,
2009 October,**,**,**,**,**,"321,733",12,
2009 November,"342,000","360,000","360,000","370,000","360,000","357,090",20,
2009 December,**,**,**,**,**,"347,396",7,
2010 January,**,**,**,**,**,**,2,
2010 February,**,**,**,**,**,"341,821",7,
2010 March,**,**,**,**,**,"383,558",5,
2010 April,"300,000","316,000","335,000","390,000","325,000","337,039",42,
2010 May,"290,000","315,000","330,000","335,000","327,500","312,107",24,
2010 June,"305,000","315,000","330,000","350,000","325,000","319,982",34,
2010 July,**,**,**,**,**,"314,934",14,
2010 August,"295,000","310,000","320,000","335,000","315,000","313,950",49,
2010 September,**,**,**,**,**,"317,324",18,
2010 October,"290,000","300,000","320,000","330,000","302,500","309,868",26,
2010 November,"260,000","280,000","286,000","308,000","285,000","293,152",26,
2010 December,"300,000","305,000","330,000","335,000","320,000","318,010",28,
2011 January,**,**,**,**,**,**,6,
2011 February,**,**,**,**,**,"309,354",10,
2011 March,**,**,**,**,**,"291,069",7,
2011 April,**,**,**,**,**,"307,060",11,
2011 May,"305,000","315,000","330,000","335,000","327,500","319,952",28,
2011 June,**,**,**,**,**,"337,463",12,
2011 July,**,**,**,**,**,**,4,
2011 August,**,**,**,**,**,**,4,
2011 September,**,**,**,**,**,**,2,
2011 October,**,**,**,**,**,**,6,
2011 November,**,**,**,**,**,**,0,
2011 December,**,**,**,**,**,**,0,
2012 January,**,**,**,**,**,**,0,
2012 February,**,**,**,**,**,**,2,
2012 March,**,**,**,**,**,**,0,
2012 April,**,**,**,**,**,**,6,
2012 May,**,**,**,**,**,**,6,
2012 June,**,**,**,**,**,"289,859",10,
2012 July,**,**,**,**,**,"316,716",16,
2012 August,**,**,**,**,**,**,4,
2012 September,**,**,**,**,**,"306,800",9,
2012 October,**,**,**,**,**,**,0,
2012 November,**,**,**,**,**,"312,387",14,
2012 December,**,**,**,**,**,**,2,
2013 January,**,**,**,**,**,**,2,
2013 February,**,**,**,**,**,"313,413",6,
2013 March,**,**,**,**,**,**,4,
2013 April,**,**,**,**,**,"311,491",10,
2013 May,**,**,**,**,**,"375,075",8,
2013 June,**,**,**,**,**,"340,614",7,
2013 July,**,**,**,**,**,"311,720",5,
2013 August,**,**,**,**,**,**,2,
2013 September,**,**,**,**,**,**,0,
2013 October,**,**,**,**,**,**,1,
2013 November,**,**,**,**,**,**,2,
2013 December,**,**,**,**,**,"353,143",14,
2014 January,**,**,**,**,**,**,5,
2014 February,**,**,**,**,**,**,0,
2014 March,"348,000","370,000","381,000","390,000","370,000","370,920",21,
2014 April,**,**,**,**,**,**,2,
2014 May,**,**,**,**,**,**,2,
2014 June,**,**,**,**,**,"417,398",10,
2014 July,"365,000","365,000","365,000","365,000","365,000","365,280",15,
2014 August,"340,000","357,000","365,000","376,000","365,000","379,164",18,
2014 September,**,**,**,**,**,**,4,
2014 October,**,**,**,**,**,**,0,
2014 November,**,**,**,**,**,"337,823",13,
2014 December,**,**,**,**,**,"372,311",9,
2015 January,**,**,**,**,**,**,2,
2015 February,**,**,**,**,**,"327,662",13,
2015 March,**,**,**,**,**,"363,787",16,
2015 April,**,**,**,**,**,**,0,
2015 May,"300,000","300,000","320,000","390,000","320,000","340,968",44,
2015 June,**,**,**,**,**,**,2,
2015 July,**,**,**,**,**,"370,311",18,
2015 August,**,**,**,**,**,**,6,
2015 September,**,**,**,**,**,**,1,
2015 October,**,**,**,**,**,**,0,
2015 November,**,**,**,**,**,**,2,
2015 December,**,**,**,**,**,**,0,
2016 January,**,**,**,**,**,**,0,
2016 February,**,**,**,**,**,**,0,
2016 March,**,**,**,**,**,**,0,
2016 April,**,**,**,**,**,**,0,
2016 May,**,**,**,**,**,**,2,
2016 June,**,**,**,**,**,**,2,
2016 July,**,**,**,**,**,"263,556",9,
2016 August,**,**,**,**,**,"525,180",10,
2016 September,**,**,**,**,**,"371,333",6,
2016 October,**,**,**,**,**,**,4,
2016 November,"356,000","374,000","381,000","401,000","375,000","372,637",21,
2016 December,**,**,**,**,**,"343,878",10,
2017 January,**,**,**,**,**,"323,163",6,
2017 February,**,**,**,**,**,"359,389",10,
2017 March,**,**,**,**,**,"367,224",8,
2017 April,**,**,**,**,**,**,3,
2017 May,"316,000","342,000","367,000","385,000","350,000","351,966",13,
2017 June,**,**,**,**,**,"378,843",9,
2017 July,**,**,**,**,**,"379,900",8,
2017 August,"380,000","380,000","380,000","380,000","380,000","373,611",27,
2017 September,"350,000","380,000","380,000","380,000","380,000","386,863",26,
2017 October,**,**,**,**,**,**,6,
2017 November,**,**,**,**,**,"319,758",9,
2017 December,**,**,**,**,**,**,0,
2018 January,**,**,**,**,**,**,3,
2018 February,**,**,**,**,**,**,3,
2018 March,**,**,**,**,**,**,0,
2018 April,**,**,**,**,**,**,2,
2018 May,**,**,**,**,**,**,0,
2018 June,**,**,**,**,**,**,6,
2018 July,**,**,**,**,**,**,0,
2018 August,**,**,**,**,**,**,0,
2018 September,**,**,**,**,**,**,0,
2018 October,**,**,**,**,**,**,0,
2018 November,**,**,**,**,**,**,0,
2018 December,**,**,**,**,**,**,2,
2019 January,**,**,**,**,**,"941,940",10,
2019 February,**,**,**,**,**,"516,220",20,
2019 March,"672,000","860,000","870,000","902,000","865,000","788,273",22,
2019 April,"438,000","800,000","830,000","850,000","815,000","711,564",28,
2019 May,**,**,**,**,**,**,6,
2019 June,**,**,**,**,**,"752,786",14,
2019 July,**,**,**,**,**,**,0,
2019 August,**,**,**,**,**,**,0,
2019 September,**,**,**,**,**,**,4,
2019 October,**,**,**,**,**,**,2,
2019 November,**,**,**,**,**,**,0,
2019 December,**,**,**,**,**,**,4,
2020 January,**,**,**,**,**,"344,450",8,
2020 February,"370,000","580,000","580,000","580,000","580,000","493,977",24,
2020 March,**,**,**,**,**,**,4,
2020 April,**,**,**,**,**,"543,827",12,
2020 May,**,**,**,**,**,**,0,
2020 June,**,**,**,**,**,**,0,
2020 July,**,**,**,**,**,**,4,
2020 August,**,**,**,**,**,**,0,
2020 September,**,**,**,**,**,**,2,
2020 October,**,**,**,**,**,**,2,
2020 November,**,**,**,**,**,**,1,
2020 December,**,**,**,**,**,"563,992",9,
2021 January,**,**,**,**,**,"451,077",10,
2021 February,**,**,**,**,**,"677,743",8,
2021 March,**,**,**,**,**,"583,758",10,
2021 April,**,**,**,**,**,**,0,
2021 May,"430,000","430,000","430,000","430,000","430,000","429,720",20,
2021 June,**,**,**,**,**,**,0,
2021 July,**,**,**,**,**,"1,016,189",12,
2021 August,**,**,**,**,**,**,4,
2021 September,"430,000","650,000","800,000","800,000","730,000","688,017",24,
2021 October,**,**,**,**,**,**,0,
2021 November,"380,000","430,000","880,000","935,000","450,000","633,588",48,
2021 December,**,**,**,**,**,"382,350",16,
2022 January,"380,000","380,000","380,000","390,000","380,000","398,539",46,
2022 February,"380,000","430,000","450,000","675,000","450,000","520,274",48,
2022 March,**,**,**,**,**,**,0,
2022 April,"390,000","430,000","450,000","450,000","430,000","426,370",27,
2022 May,"390,000","390,000","390,000","390,000","390,000","425,910",20,
2022 June,**,**,**,**,**,"381,720",10,
2022 July,**,**,**,**,**,"441,180",10,
2022 August,**,**,**,**,**,"643,300",10,
2022 September,**,**,**,**,**,**,0,
2022 October,**,**,**,**,**,**,1,
2022 November,**,**,**,**,**,**,4,
2022 December,**,**,**,**,**,"380,700",16,
2023 January,**,**,**,**,**,**,2,
2023 February,**,**,**,**,**,"409,540",10,
2023 March,**,**,**,**,**,"429,450",16,
2023 April,"382,000","390,000","390,000","438,000","390,000","402,800",22,
2023 May,"350,000","378,000","390,000","450,000","390,000","397,770",40,
2023 June,"390,000","400,000","430,000","450,000","430,000","420,433",24,
2023 July,"390,000","430,000","450,000","450,000","430,000","426,271",51,
2023 August,"390,000","440,000","450,000","482,000","450,000","471,162",21,
2023 September,**,**,**,**,**,**,0,
2023 October,**,**,**,**,**,**,4,
2023 November,**,**,**,**,**,"413,317",12,
2023 December,**,**,**,**,**,**,2,
2024 January,**,**,**,**,**,**,6,
2024 February,**,**,**,**,**,**,0,
2024 March,**,**,**,**,**,**,4,

Source,CMHC Market Absorption Survey
