"Moncton — Historical Average, Median and Price Percentiles for Absorbed Homeowner and Condominium Units  "
January 1990 to March 2024 Semi-detached
,1st 20%,2nd 40%,3rd 60%,4th 80%,Median,Average,Units,
2004 June,**,**,**,**,**,**,0,
2004 July,**,**,**,**,**,**,4,
2004 August,**,**,**,**,**,**,34,
2004 September,**,**,**,**,**,"96,210",42,
2004 October,**,**,**,**,**,"99,631",38,
2004 November,**,**,**,**,**,**,20,
2004 December,**,**,**,**,**,**,57,
2005 January,**,**,**,**,**,**,9,
2005 February,**,**,**,**,**,"101,092",10,
2005 March,**,**,**,**,**,**,13,
2005 April,**,**,**,**,**,**,2,
2005 May,**,**,**,**,**,**,3,
2005 June,**,**,**,**,**,**,10,
2005 July,**,**,**,**,**,**,32,
2005 August,**,**,**,**,**,**,23,
2005 September,**,**,**,**,**,**,12,
2005 October,**,**,**,**,**,**,26,
2005 November,**,**,**,**,**,**,17,
2005 December,"100,000","110,000","110,000","110,000","110,000","107,417",36,
2006 January,**,**,**,**,**,**,13,
2006 February,**,**,**,**,**,**,21,
2006 March,"95,000","110,000","110,000","110,000","110,000","105,528",29,
2006 April,"105,000","110,000","110,000","110,000","110,000","108,165",23,
2006 May,**,**,**,**,**,"110,750",6,
2006 June,**,**,**,**,**,**,4,
2006 July,**,**,**,**,**,"111,823",26,
2006 August,**,**,**,**,**,"121,519",21,
2006 September,**,**,**,**,**,**,26,
2006 October,**,**,**,**,**,"118,293",41,
2006 November,**,**,**,**,**,"128,103",38,
2006 December,**,**,**,**,**,"123,423",30,
2007 January,**,**,**,**,**,**,33,
2007 February,**,**,**,**,**,**,34,
2007 March,**,**,**,**,**,**,23,
2007 April,**,**,**,**,**,**,37,
2007 May,**,**,**,**,**,"120,317",24,
2007 June,**,**,**,**,**,**,33,
2007 July,**,**,**,**,**,"123,900",10,
2007 August,**,**,**,**,**,"118,764",25,
2007 September,**,**,**,**,**,**,27,
2007 October,**,**,**,**,**,**,60,
2007 November,**,**,**,**,**,"120,014",14,
2007 December,**,**,**,**,**,**,52,
2008 January,**,**,**,**,**,**,17,
2008 February,**,**,**,**,**,"133,778",36,
2008 March,**,**,**,**,**,**,10,
2008 April,**,**,**,**,**,"126,696",53,
2008 May,**,**,**,**,**,**,32,
2008 June,**,**,**,**,**,**,74,
2008 July,**,**,**,**,**,**,35,
2008 August,**,**,**,**,**,**,22,
2008 September,**,**,**,**,**,**,23,
2008 October,**,**,**,**,**,**,20,
2008 November,"130,000","130,000","130,000","135,000","130,000","131,029",31,
2008 December,**,**,**,**,**,"140,758",69,
2009 January,**,**,**,**,**,**,53,
2009 February,**,**,**,**,**,"128,910",31,
2009 March,"120,000","130,000","135,000","135,000","130,000","129,807",63,
2009 April,**,**,**,**,**,"129,700",4,
2009 May,**,**,**,**,**,"126,517",6,
2009 June,**,**,**,**,**,"140,858",36,
2009 July,"120,000","130,000","130,000","135,000","130,000","129,418",62,
2009 August,**,**,**,**,**,"139,162",59,
2009 September,**,**,**,**,**,**,16,
2009 October,"125,000","135,000","140,000","145,000","140,000","139,268",31,
2009 November,**,**,**,**,**,**,28,
2009 December,**,**,**,**,**,**,17,
2010 January,**,**,**,**,**,**,30,
2010 February,**,**,**,**,**,"146,315",42,
2010 March,"130,000","135,000","140,000","200,000","140,000","158,317",19,
2010 April,**,**,**,**,**,**,24,
2010 May,**,**,**,**,**,"151,123",47,
2010 June,**,**,**,**,**,**,46,
2010 July,**,**,**,**,**,**,17,
2010 August,**,**,**,**,**,"163,084",21,
2010 September,**,**,**,**,**,"149,701",32,
2010 October,**,**,**,**,**,**,30,
2010 November,**,**,**,**,**,"139,478",32,
2010 December,**,**,**,**,**,**,33,
2011 January,**,**,**,**,**,**,29,
2011 February,**,**,**,**,**,"145,847",24,
2011 March,**,**,**,**,**,**,24,
2011 April,**,**,**,**,**,**,37,
2011 May,**,**,**,**,**,"170,518",29,
2011 June,**,**,**,**,**,**,11,
2011 July,**,**,**,**,**,**,7,
2011 August,**,**,**,**,**,**,13,
2011 September,**,**,**,**,**,**,21,
2011 October,"145,000","155,000","168,000","170,000","155,000","156,052",45,
2011 November,**,**,**,**,**,**,33,
2011 December,**,**,**,**,**,**,75,
2012 January,**,**,**,**,**,**,54,
2012 February,**,**,**,**,**,"145,789",24,
2012 March,**,**,**,**,**,"159,119",44,
2012 April,**,**,**,**,**,"142,710",43,
2012 May,**,**,**,**,**,"148,318",26,
2012 June,**,**,**,**,**,"152,199",16,
2012 July,**,**,**,**,**,**,7,
2012 August,**,**,**,**,**,**,4,
2012 September,**,**,**,**,**,"164,407",41,
2012 October,**,**,**,**,**,**,50,
2012 November,**,**,**,**,**,**,10,
2012 December,**,**,**,**,**,"163,201",25,
2013 January,**,**,**,**,**,**,36,
2013 February,**,**,**,**,**,"169,864",32,
2013 March,**,**,**,**,**,**,15,
2013 April,**,**,**,**,**,**,30,
2013 May,**,**,**,**,**,**,56,
2013 June,**,**,**,**,**,"173,197",25,
2013 July,**,**,**,**,**,"161,687",19,
2013 August,**,**,**,**,**,**,11,
2013 September,**,**,**,**,**,**,17,
2013 October,**,**,**,**,**,**,8,
2013 November,"135,000","135,000","152,000","185,000","150,000","162,733",18,
2013 December,**,**,**,**,**,**,30,
2014 January,**,**,**,**,**,**,9,
2014 February,**,**,**,**,**,**,33,
2014 March,**,**,**,**,**,"164,028",13,
2014 April,**,**,**,**,**,**,27,
2014 May,**,**,**,**,**,**,20,
2014 June,**,**,**,**,**,**,15,
2014 July,**,**,**,**,**,**,15,
2014 August,**,**,**,**,**,**,16,
2014 September,**,**,**,**,**,**,8,
2014 October,"160,000","165,000","165,000","175,000","165,000","179,649",17,
2014 November,**,**,**,**,**,"152,089",38,
2014 December,**,**,**,**,**,**,37,
2015 January,**,**,**,**,**,**,6,
2015 February,**,**,**,**,**,**,23,
2015 March,**,**,**,**,**,**,5,
2015 April,**,**,**,**,**,**,12,
2015 May,**,**,**,**,**,**,21,
2015 June,**,**,**,**,**,**,24,
2015 July,**,**,**,**,**,"203,783",6,
2015 August,**,**,**,**,**,**,13,
2015 September,**,**,**,**,**,**,10,
2015 October,**,**,**,**,**,**,3,
2015 November,**,**,**,**,**,"179,750",8,
2015 December,**,**,**,**,**,**,7,
2016 January,**,**,**,**,**,**,25,
2016 February,**,**,**,**,**,**,20,
2016 March,**,**,**,**,**,**,13,
2016 April,**,**,**,**,**,**,3,
2016 May,**,**,**,**,**,**,18,
2016 June,**,**,**,**,**,"208,129",11,
2016 July,**,**,**,**,**,**,6,
2016 August,**,**,**,**,**,**,14,
2016 September,**,**,**,**,**,**,13,
2016 October,**,**,**,**,**,"188,322",9,
2016 November,"134,000","150,000","162,000","174,000","155,000","162,800",18,
2016 December,**,**,**,**,**,"219,097",14,
2017 January,**,**,**,**,**,**,12,
2017 February,**,**,**,**,**,**,3,
2017 March,**,**,**,**,**,**,6,
2017 April,**,**,**,**,**,**,7,
2017 May,**,**,**,**,**,**,6,
2017 June,**,**,**,**,**,**,8,
2017 July,**,**,**,**,**,**,11,
2017 August,**,**,**,**,**,**,26,
2017 September,**,**,**,**,**,**,22,
2017 October,**,**,**,**,**,**,0,
2017 November,**,**,**,**,**,**,25,
2017 December,"175,000","210,000","220,000","235,000","210,000","205,554",19,
2018 January,**,**,**,**,**,**,14,
2018 February,**,**,**,**,**,"198,150",16,
2018 March,"145,000","180,000","198,000","235,000","180,000","188,888",32,
2018 April,**,**,**,**,**,"195,141",20,
2018 May,**,**,**,**,**,**,18,
2018 June,**,**,**,**,**,**,2,
2018 July,**,**,**,**,**,**,12,
2018 August,**,**,**,**,**,**,6,
2018 September,**,**,**,**,**,**,4,
2018 October,**,**,**,**,**,**,6,
2018 November,**,**,**,**,**,**,16,
2018 December,**,**,**,**,**,**,26,
2019 January,**,**,**,**,**,**,14,
2019 February,**,**,**,**,**,**,16,
2019 March,**,**,**,**,**,"197,433",18,
2019 April,**,**,**,**,**,**,8,
2019 May,**,**,**,**,**,**,18,
2019 June,**,**,**,**,**,"227,499",12,
2019 July,**,**,**,**,**,**,8,
2019 August,**,**,**,**,**,**,4,
2019 September,**,**,**,**,**,**,2,
2019 October,"205,000","237,000","240,000","289,000","240,000","240,540",20,
2019 November,"195,000","215,000","230,000","256,000","220,000","226,088",32,
2019 December,**,**,**,**,**,**,12,
2020 January,**,**,**,**,**,**,16,
2020 February,"175,000","195,000","220,000","270,000","205,000","222,173",24,
2020 March,**,**,**,**,**,"243,043",14,
2020 April,**,**,**,**,**,**,20,
2020 May,**,**,**,**,**,**,6,
2020 June,**,**,**,**,**,**,30,
2020 July,**,**,**,**,**,**,6,
2020 August,**,**,**,**,**,**,10,
2020 September,**,**,**,**,**,**,26,
2020 October,**,**,**,**,**,**,10,
2020 November,**,**,**,**,**,"243,050",16,
2020 December,**,**,**,**,**,**,7,
2021 January,**,**,**,**,**,**,38,
2021 February,**,**,**,**,**,**,6,
2021 March,**,**,**,**,**,**,17,
2021 April,**,**,**,**,**,**,24,
2021 May,**,**,**,**,**,**,24,
2021 June,**,**,**,**,**,**,9,
2021 July,**,**,**,**,**,"309,743",14,
2021 August,"290,000","300,000","300,000","320,000","300,000","298,133",18,
2021 September,**,**,**,**,**,"316,525",16,
2021 October,**,**,**,**,**,**,6,
2021 November,"290,000","300,000","300,000","300,000","300,000","301,016",45,
2021 December,**,**,**,**,**,**,4,
2022 January,**,**,**,**,**,**,12,
2022 February,**,**,**,**,**,**,33,
2022 March,**,**,**,**,**,**,4,
2022 April,**,**,**,**,**,**,15,
2022 May,**,**,**,**,**,"367,545",44,
2022 June,**,**,**,**,**,**,29,
2022 July,"350,000","400,000","400,000","450,000","400,000","394,111",19,
2022 August,**,**,**,**,**,**,18,
2022 September,**,**,**,**,**,**,16,
2022 October,**,**,**,**,**,"397,720",10,
2022 November,**,**,**,**,**,**,8,
2022 December,**,**,**,**,**,**,19,
2023 January,**,**,**,**,**,"403,233",9,
2023 February,**,**,**,**,**,**,14,
2023 March,**,**,**,**,**,**,10,
2023 April,**,**,**,**,**,**,6,
2023 May,**,**,**,**,**,**,8,
2023 June,**,**,**,**,**,**,4,
2023 July,**,**,**,**,**,"414,675",8,
2023 August,**,**,**,**,**,**,10,
2023 September,"375,000","396,000","411,000","436,000","410,000","398,035",26,
2023 October,**,**,**,**,**,"416,230",10,
2023 November,**,**,**,**,**,"401,163",16,
2023 December,**,**,**,**,**,**,19,
2024 January,**,**,**,**,**,**,4,
2024 February,**,**,**,**,**,**,8,
2024 March,**,**,**,**,**,**,4,

Source,CMHC Market Absorption Survey
