"Guelph — Historical Average, Median and Price Percentiles for Absorbed Homeowner and Condominium Units  "
January 1990 to March 2024 Single / Semi-detached
,1st 20%,2nd 40%,3rd 60%,4th 80%,Median,Average,Units,
2003 May,"225,000","250,000","275,000","295,000","265,000","253,275",51,
2003 June,"209,000","223,000","252,000","268,000","235,000","242,625",48,
2003 July,"210,000","230,000","257,000","306,000","240,000","254,109",71,
2003 August,"220,000","245,000","269,000","290,000","255,000","252,129",96,
2003 September,"201,000","232,000","250,000","279,000","237,500","246,158",71,
2003 October,"215,000","235,000","250,000","290,000","240,000","254,636",67,
2003 November,"225,000","250,000","279,000","333,000","260,000","283,196",43,
2003 December,"209,000","240,000","265,000","300,000","245,000","255,984",64,
2004 January,"206,000","226,000","258,000","297,000","235,000","253,868",32,
2004 February,"210,000","230,000","250,000","316,000","237,500","261,105",52,
2004 March,"224,000","261,000","284,000","349,000","275,000","293,174",40,
2004 April,"210,000","231,000","268,000","297,000","240,000","256,905",66,
2004 May,"225,000","245,000","290,000","335,000","260,000","277,395",45,
2004 June,"223,000","245,000","272,000","300,000","255,000","273,362",53,
2004 July,"215,000","240,000","260,000","300,000","252,500","259,634",97,
2004 August,"215,000","235,000","250,000","305,000","240,000","268,690",96,
2004 September,"220,000","245,000","265,000","320,000","250,000","270,184",120,
2004 October,"212,000","240,000","275,000","318,000","250,000","265,849",93,
2004 November,"211,000","235,000","258,000","289,000","240,000","262,243",92,
2004 December,"217,000","230,000","250,000","295,000","240,000","266,162",74,
2005 January,"210,000","230,000","265,000","295,000","250,000","250,542",46,
2005 February,"210,000","230,000","262,000","295,000","245,000","249,829",61,
2005 March,"207,000","235,000","251,000","303,000","245,000","265,332",55,
2005 April,"225,000","245,000","275,000","320,000","260,000","286,565",45,
2005 May,"190,000","235,000","255,000","310,000","245,000","258,838",59,
2005 June,"215,000","264,000","290,000","332,000","280,000","269,238",52,
2005 July,"250,000","290,000","320,000","400,000","295,000","319,569",64,
2005 August,"265,000","280,000","311,000","399,000","290,000","321,879",57,
2005 September,"261,000","285,000","305,000","354,000","295,000","304,444",71,
2005 October,"260,000","300,000","355,000","380,000","325,000","331,761",48,
2005 November,"258,000","295,000","322,000","352,000","310,000","309,425",47,
2005 December,"256,000","296,000","343,000","385,000","325,000","320,297",67,
2006 January,"272,000","300,000","336,000","370,000","320,000","333,089",43,
2006 February,"230,000","280,000","297,000","350,000","285,000","303,382",39,
2006 March,"250,000","288,000","315,000","377,000","302,500","293,833",36,
2006 April,"264,000","320,000","347,000","400,000","335,000","338,062",57,
2006 May,"257,000","305,000","335,000","370,000","320,000","335,836",51,
2006 June,"244,000","314,000","346,000","376,000","332,500","335,255",41,
2006 July,"270,000","298,000","340,000","378,000","335,000","341,091",68,
2006 August,"265,000","325,000","355,000","405,000","340,000","328,003",63,
2006 September,"280,000","305,000","345,000","390,000","320,000","327,506",62,
2006 October,"296,000","327,000","350,000","388,000","340,000","331,934",56,
2006 November,"282,000","314,000","350,000","385,000","330,000","358,395",40,
2006 December,"282,000","315,000","373,000","428,000","350,000","351,706",47,
2007 January,"315,000","333,000","387,000","460,000","350,000","403,152",28,
2007 February,"269,000","309,000","352,000","399,000","345,000","356,497",27,
2007 March,"297,000","323,000","355,000","385,000","340,000","339,105",30,
2007 April,"300,000","335,000","375,000","415,000","350,000","355,611",36,
2007 May,"286,000","315,000","356,000","384,000","335,000","343,910",39,
2007 June,"293,000","321,000","355,000","375,000","327,500","332,355",51,
2007 July,"295,000","320,000","354,000","407,000","340,000","365,589",73,
2007 August,"295,000","324,000","373,000","429,000","345,000","367,201",63,
2007 September,"292,000","328,000","369,000","400,000","355,000","353,465",74,
2007 October,"309,000","320,000","335,000","405,000","330,000","362,761",56,
2007 November,"284,000","315,000","350,000","409,000","325,000","345,002",47,
2007 December,"299,000","325,000","357,000","435,000","337,500","368,787",59,
2008 January,"305,000","340,000","360,000","475,000","350,000","375,400",40,
2008 February,"277,000","319,000","331,000","399,000","322,500","337,113",31,
2008 March,"290,000","315,000","355,000","450,000","345,000","352,342",45,
2008 April,"306,000","327,000","385,000","424,000","355,000","368,644",31,
2008 May,"295,000","336,000","408,000","475,000","370,000","392,308",37,
2008 June,"293,000","312,000","349,000","410,000","335,000","356,322",42,
2008 July,"295,000","318,000","357,000","407,000","340,000","352,523",58,
2008 August,"308,000","335,000","350,000","401,000","340,000","366,967",53,
2008 September,"299,000","345,000","360,000","441,000","352,500","393,733",64,
2008 October,"295,000","336,000","350,000","402,000","342,500","361,934",46,
2008 November,"280,000","330,000","360,000","445,000","350,000","392,650",45,
2008 December,"292,000","347,000","380,000","438,000","360,000","352,472",38,
2009 January,"336,000","370,000","400,000","509,000","375,000","403,243",18,
2009 February,"305,000","325,000","355,000","442,000","340,000","362,546",35,
2009 March,"305,000","320,000","371,000","439,000","347,500","379,648",22,
2009 April,"300,000","340,000","370,000","440,000","350,000","373,062",24,
2009 May,"285,000","335,000","350,000","419,000","342,500","334,553",31,
2009 June,"327,000","344,000","370,000","479,000","350,000","427,681",21,
2009 July,"278,000","308,000","337,000","412,000","315,000","354,087",27,
2009 August,"300,000","335,000","350,000","382,000","340,000","349,689",30,
2009 September,"300,000","335,000","350,000","365,000","337,500","335,824",27,
2009 October,"296,000","316,000","347,000","408,000","335,000","318,180",34,
2009 November,"278,000","327,000","349,000","396,000","342,500","324,318",27,
2009 December,"298,000","352,000","390,000","434,000","375,000","348,311",38,
2010 January,"300,000","325,000","360,000","380,000","345,000","350,627",36,
2010 February,"302,000","348,000","371,000","417,000","360,000","385,205",29,
2010 March,"305,000","349,000","367,000","425,000","357,500","348,078",43,
2010 April,"295,000","350,000","380,000","410,000","360,000","336,565",39,
2010 May,"312,000","335,000","370,000","410,000","347,500","358,126",41,
2010 June,"346,000","380,000","418,000","479,000","395,000","397,174",67,
2010 July,"322,000","345,000","375,000","433,000","355,000","366,607",72,
2010 August,"312,000","340,000","382,000","413,000","360,000","366,150",36,
2010 September,"340,000","365,000","380,000","435,000","372,500","382,807",44,
2010 October,"340,000","352,000","378,000","419,000","370,000","396,939",42,
2010 November,"341,000","370,000","391,000","490,000","382,500","402,736",20,
2010 December,"354,000","395,000","430,000","580,000","400,000","448,647",31,
2011 January,"356,000","380,000","414,000","534,000","385,000","429,209",15,
2011 February,"349,000","371,000","388,000","471,000","380,000","419,576",24,
2011 March,"337,000","381,000","414,000","541,000","402,500","423,543",25,
2011 April,"356,000","388,000","405,000","583,000","395,000","465,477",23,
2011 May,"340,000","405,000","445,000","495,000","410,000","418,739",16,
2011 June,"306,000","402,000","450,000","592,000","410,000","435,140",24,
2011 July,"283,000","352,000","442,000","556,000","405,000","439,753",33,
2011 August,"341,000","416,000","454,000","499,000","435,000","435,802",32,
2011 September,"323,000","387,000","428,000","594,000","400,000","442,697",34,
2011 October,"320,000","400,000","435,000","565,000","405,000","423,958",36,
2011 November,"367,000","389,000","422,000","486,000","405,000","439,828",18,
2011 December,"325,000","383,000","416,000","495,000","395,000","416,805",26,
2012 January,"330,000","414,000","480,000","522,000","475,000","445,409",14,
2012 February,**,**,**,**,**,**,9,
2012 March,"339,000","418,000","452,000","500,000","432,500","391,474",26,
2012 April,"363,000","380,000","400,000","502,000","380,000","392,914",28,
2012 May,"332,000","358,000","409,000","496,000","380,000","384,482",24,
2012 June,"340,000","360,000","432,000","484,000","400,000","419,233",28,
2012 July,"317,000","350,000","366,000","510,000","355,000","361,864",18,
2012 August,"335,000","406,000","526,000","554,000","480,000","415,463",28,
2012 September,"355,000","380,000","470,000","585,000","437,500","426,172",33,
2012 October,"348,000","396,000","435,000","499,000","405,000","430,174",21,
2012 November,"330,000","380,000","400,000","440,000","387,500","383,661",16,
2012 December,"385,000","470,000","530,000","580,000","510,000","502,721",21,
2013 January,"422,000","460,000","498,000","617,000","480,000","489,248",16,
2013 February,"351,000","369,000","397,000","435,000","385,000","406,370",13,
2013 March,"340,000","370,000","400,000","520,000","387,500","422,663",15,
2013 April,"355,000","380,000","400,000","435,000","390,000","410,921",15,
2013 May,"362,000","432,000","460,000","474,000","455,000","439,684",22,
2013 June,"376,000","411,000","462,000","611,000","430,000","498,318",19,
2013 July,"392,000","460,000","484,000","598,000","475,000","442,658",25,
2013 August,"231,000","402,000","434,000","550,000","405,000","421,693",21,
2013 September,"392,000","400,000","413,000","445,000","402,500","420,683",12,
2013 October,"400,000","420,000","455,000","485,000","445,000","488,546",23,
2013 November,**,**,**,**,**,**,0,
2013 December,"330,000","378,000","405,000","511,000","395,000","425,910",53,
2014 January,"405,000","421,000","429,000","509,000","425,000","453,395",13,
2014 February,"384,000","396,000","400,000","430,000","400,000","397,395",15,
2014 March,"338,000","408,000","432,000","500,000","410,000","413,681",14,
2014 April,"410,000","439,000","445,000","450,000","445,000","391,335",25,
2014 May,"441,000","517,000","605,000","913,000","540,000","695,975",12,
2014 June,"400,000","419,000","546,000","668,000","472,500","582,144",17,
2014 July,"439,000","449,000","464,000","577,000","450,000","435,449",23,
2014 August,"403,000","454,000","533,000","599,000","480,000","510,135",16,
2014 September,"400,000","475,000","535,000","690,000","512,500","579,165",29,
2014 October,"427,000","450,000","480,000","551,000","465,000","515,126",24,
2014 November,"445,000","530,000","580,000","650,000","567,500","543,255",22,
2014 December,"432,000","470,000","500,000","586,000","490,000","503,783",25,
2015 January,"410,000","484,000","572,000","888,000","517,500","602,286",22,
2015 February,"402,000","442,000","495,000","780,000","462,500","536,321",12,
2015 March,**,**,**,**,**,"577,218",9,
2015 April,"400,000","473,000","490,000","646,000","487,500","509,489",14,
2015 May,**,**,**,**,**,**,3,
2015 June,"432,000","475,000","507,000","583,000","490,000","538,641",30,
2015 July,"430,000","454,000","500,000","697,000","477,500","518,054",20,
2015 August,"450,000","510,000","555,000","640,000","535,000","516,220",51,
2015 September,"460,000","505,000","565,000","625,000","537,500","542,073",39,
2015 October,"434,000","478,000","552,000","619,000","517,500","528,792",38,
2015 November,"460,000","486,000","505,000","591,000","500,000","564,797",25,
2015 December,"440,000","465,000","500,000","545,000","475,000","493,460",45,
2016 January,"495,000","535,000","604,000","698,000","585,000","631,886",19,
2016 February,"466,000","492,000","520,000","563,000","510,000","538,614",29,
2016 March,"472,000","526,000","650,000","860,000","610,000","648,770",13,
2016 April,"550,000","585,000","660,000","730,000","590,000","620,936",16,
2016 May,"490,000","504,000","569,000","644,000","520,000","610,650",18,
2016 June,"540,000","590,000","620,000","760,000","605,000","663,629",22,
2016 July,"538,000","625,000","681,000","1,326,000","645,000","884,996",19,
2016 August,"515,000","530,000","580,000","750,000","540,000","630,172",22,
2016 September,"484,000","500,000","578,000","601,000","550,000","551,485",17,
2016 October,"541,000","598,000","645,000","850,000","625,000","779,361",16,
2016 November,"502,000","575,000","612,000","660,000","590,000","598,237",26,
2016 December,**,**,**,**,**,"938,657",9,
2017 January,"502,000","530,000","558,000","649,000","545,000","577,178",21,
2017 February,**,**,**,**,**,"711,030",8,
2017 March,"566,000","580,000","611,000","698,000","580,000","637,831",11,
2017 April,"552,000","584,000","624,000","695,000","600,000","658,981",15,
2017 May,"558,000","593,000","674,000","1,117,000","630,000","647,621",34,
2017 June,"585,000","600,000","650,000","725,000","620,000","675,967",25,
2017 July,"704,000","846,000","877,000","1,047,000","850,000","904,546",27,
2017 August,"525,000","625,000","750,000","875,000","675,000","710,357",29,
2017 September,"546,000","644,000","722,000","770,000","685,000","676,028",32,
2017 October,"573,000","613,000","660,000","785,000","635,000","647,217",24,
2017 November,"480,000","628,000","695,000","830,000","655,000","733,014",23,
2017 December,"578,000","663,000","716,000","969,000","685,000","634,106",17,
2018 January,**,**,**,**,**,"1,200,462",9,
2018 February,"625,000","842,000","914,000","1,186,000","850,000","955,733",15,
2018 March,"628,000","710,000","846,000","1,386,000","780,000","913,641",20,
2018 April,"725,000","775,000","880,000","970,000","815,000","810,096",26,
2018 May,**,**,**,**,**,"979,999",13,
2018 June,"734,000","896,000","945,000","1,168,000","907,500","985,869",27,
2018 July,"782,000","828,000","1,000,000","1,440,000","895,000","1,001,061",15,
2018 August,"691,000","752,000","890,000","990,000","785,000","851,752",12,
2018 September,**,**,**,**,**,"938,744",15,
2018 October,"670,000","843,000","990,000","1,218,000","865,000","1,016,565",27,
2018 November,**,**,**,**,**,"1,120,636",9,
2018 December,"753,000","862,000","925,000","1,261,000","895,000","957,857",15,
2019 January,**,**,**,**,**,**,2,
2019 February,**,**,**,**,**,"865,537",5,
2019 March,**,**,**,**,**,**,3,
2019 April,"783,000","924,000","1,310,000","1,440,000","1,215,000","1,123,890",12,
2019 May,"785,000","858,000","1,117,000","1,574,000","865,000","1,149,882",13,
2019 June,**,**,**,**,**,"1,003,960",10,
2019 July,"723,000","850,000","920,000","1,309,000","895,000","1,046,281",22,
2019 August,"695,000","737,000","883,000","978,000","747,500","824,530",18,
2019 September,"740,000","770,000","775,000","934,000","775,000","983,858",17,
2019 October,"730,000","753,000","837,000","1,185,000","805,000","921,685",31,
2019 November,"710,000","770,000","826,000","1,181,000","790,000","897,157",43,
2019 December,"754,000","803,000","871,000","1,020,000","835,000","803,293",29,
2020 January,"736,000","837,000","855,000","1,118,000","847,500","883,745",10,
2020 February,**,**,**,**,**,"1,109,275",14,
2020 March,"711,000","755,000","773,000","843,000","762,500","832,292",16,
2020 April,"804,000","883,000","1,075,000","1,158,000","992,500","983,598",20,
2020 May,"718,000","749,000","770,000","833,000","755,000","849,132",13,
2020 June,"802,000","845,000","1,020,000","1,326,000","900,000","1,012,034",24,
2020 July,"755,000","840,000","885,000","1,200,000","850,000","964,803",14,
2020 August,"763,000","805,000","836,000","1,246,000","812,500","1,026,114",12,
2020 September,**,**,**,**,**,"761,820",8,
2020 October,"720,000","732,000","843,000","922,000","765,000","841,842",22,
2020 November,"798,000","871,000","926,000","1,031,000","902,500","939,947",12,
2020 December,"740,000","800,000","850,000","935,000","825,000","903,749",14,
2021 January,"722,000","757,000","815,000","979,000","790,000","833,586",15,
2021 February,"792,000","882,000","1,100,000","1,350,000","932,500","1,059,530",20,
2021 March,"777,000","820,000","1,374,000","1,945,000","852,500","1,340,596",10,
2021 April,"729,000","823,000","968,000","1,160,000","900,000","945,410",17,
2021 May,"796,000","863,000","1,262,000","1,688,000","890,000","1,150,704",15,
2021 June,"787,000","841,000","1,042,000","1,288,000","900,000","1,069,845",19,
2021 July,"740,000","815,000","910,000","1,195,000","845,000","979,756",16,
2021 August,"728,000","831,000","904,000","1,473,000","845,000","1,032,587",23,
2021 September,"744,000","830,000","900,000","1,250,000","885,000","960,398",23,
2021 October,"750,000","828,000","865,000","1,204,000","840,000","929,658",27,
2021 November,"820,000","835,000","935,000","1,250,000","865,000","981,661",19,
2021 December,"752,000","804,000","1,072,000","1,875,000","897,500","1,009,556",39,
2022 January,"780,000","844,000","1,181,000","1,720,000","1,012,500","1,244,775",12,
2022 February,**,**,**,**,**,"1,358,243",7,
2022 March,"829,000","879,000","1,086,000","1,459,000","955,000","1,120,149",15,
2022 April,"800,000","893,000","1,374,000","2,015,000","1,030,000","1,501,942",22,
2022 May,"935,000","1,000,000","1,115,000","1,455,000","1,067,500","1,320,094",18,
2022 June,"1,155,000","1,460,000","1,730,000","2,097,000","1,575,000","1,634,049",12,
2022 July,**,**,**,**,**,**,3,
2022 August,"1,098,000","1,179,000","1,392,000","1,780,000","1,330,000","1,494,558",20,
2022 September,"990,000","1,295,000","1,318,000","1,585,000","1,307,500","1,185,513",32,
2022 October,"1,100,000","1,396,000","2,450,000","2,954,000","1,525,000","2,001,987",18,
2022 November,"1,000,000","1,178,000","1,305,000","1,412,000","1,242,500","1,320,577",26,
2022 December,**,**,**,**,**,**,18,
2023 January,"1,228,000","1,326,000","1,438,000","2,283,000","1,400,000","1,697,507",15,
2023 February,**,**,**,**,**,"1,545,221",8,
2023 March,**,**,**,**,**,**,9,
2023 April,"1,330,000","1,693,000","1,768,000","1,973,000","1,735,000","1,691,063",12,
2023 May,**,**,**,**,**,"982,047",15,
2023 June,"1,146,000","1,436,000","1,650,000","1,720,000","1,550,000","1,462,227",15,
2023 July,**,**,**,**,**,**,8,
2023 August,**,**,**,**,**,"1,789,249",8,
2023 September,**,**,**,**,**,"1,724,000",6,
2023 October,**,**,**,**,**,"1,856,400",7,
2023 November,**,**,**,**,**,**,4,
2023 December,**,**,**,**,**,"1,246,418",11,
2024 January,**,**,**,**,**,**,1,
2024 February,**,**,**,**,**,"1,495,217",6,
2024 March,**,**,**,**,**,**,3,

Source,CMHC Market Absorption Survey
