"Edmonton — Historical Average, Median and Price Percentiles for Absorbed Homeowner and Condominium Units  "
January 1990 to March 2024 Semi-detached
,1st 20%,2nd 40%,3rd 60%,4th 80%,Median,Average,Units,
1997 July,**,**,**,**,**,"140,457",23,
1997 August,"100,000","110,000","116,000","150,000","110,000","124,917",18,
1997 September,**,**,**,**,**,"142,764",25,
1997 October,**,**,**,**,**,**,45,
1997 November,"110,000","120,000","150,000","155,000","145,000","133,731",49,
1997 December,**,**,**,**,**,**,0,
1998 January,"110,000","140,000","150,000","155,000","145,000","137,968",40,
1998 February,"100,000","110,000","115,000","120,000","110,000","112,925",29,
1998 March,**,**,**,**,**,"162,376",25,
1998 April,"110,000","110,000","125,000","150,000","125,000","126,266",36,
1998 May,**,**,**,**,**,**,19,
1998 June,**,**,**,**,**,"159,275",19,
1998 July,"120,000","150,000","165,000","205,000","150,000","157,204",27,
1998 August,**,**,**,**,**,"157,812",17,
1998 September,**,**,**,**,**,**,22,
1998 October,**,**,**,**,**,"158,540",30,
1998 November,"110,000","110,000","110,000","159,000","110,000","123,205",31,
1998 December,**,**,**,**,**,"169,430",42,
1999 January,"115,000","125,000","130,000","165,000","125,000","135,368",39,
1999 February,"125,000","135,000","155,000","180,000","145,000","150,857",28,
1999 March,"115,000","120,000","148,000","169,000","125,000","139,015",30,
1999 April,"121,000","135,000","153,000","165,000","145,000","151,634",40,
1999 May,**,**,**,**,**,**,33,
1999 June,"115,000","130,000","155,000","165,000","142,500","156,879",54,
1999 July,"115,000","125,000","148,000","162,000","137,500","140,946",22,
1999 August,"128,000","162,000","180,000","249,000","170,000","194,329",35,
1999 September,"135,000","140,000","160,000","171,000","152,500","158,009",28,
1999 October,"128,000","131,000","145,000","187,000","140,000","154,411",37,
1999 November,"125,000","135,000","155,000","175,000","147,500","149,887",34,
1999 December,"125,000","135,000","160,000","192,000","147,500","151,784",20,
2000 January,**,**,**,**,**,**,39,
2000 February,"123,000","133,000","159,000","170,000","152,500","155,007",22,
2000 March,**,**,**,**,**,"144,514",15,
2000 April,"122,000","135,000","140,000","177,000","135,000","150,082",30,
2000 May,"128,000","146,000","173,000","233,000","160,000","174,256",27,
2000 June,**,**,**,**,**,"168,973",46,
2000 July,**,**,**,**,**,"164,645",32,
2000 August,"145,000","155,000","165,000","185,000","160,000","170,249",34,
2000 September,**,**,**,**,**,"149,302",21,
2000 October,**,**,**,**,**,"166,025",46,
2000 November,**,**,**,**,**,"148,200",31,
2000 December,**,**,**,**,**,**,42,
2001 January,**,**,**,**,**,**,21,
2001 February,"135,000","148,000","160,000","197,000","155,000","165,117",28,
2001 March,**,**,**,**,**,"154,860",29,
2001 April,**,**,**,**,**,"155,899",28,
2001 May,**,**,**,**,**,**,30,
2001 June,**,**,**,**,**,"173,312",42,
2001 July,"130,000","140,000","160,000","191,000","155,000","160,982",52,
2001 August,"130,000","144,000","155,000","185,000","150,000","162,639",51,
2001 September,**,**,**,**,**,"150,934",68,
2001 October,**,**,**,**,**,"145,678",44,
2001 November,"139,000","155,000","177,000","265,000","170,000","184,439",33,
2001 December,**,**,**,**,**,"166,277",52,
2002 January,**,**,**,**,**,"166,298",31,
2002 February,"130,000","140,000","165,000","190,000","147,500","158,925",46,
2002 March,**,**,**,**,**,"152,118",25,
2002 April,"125,000","130,000","175,000","192,000","150,000","159,105",52,
2002 May,"130,000","130,000","175,000","217,000","152,500","167,178",48,
2002 June,"130,000","155,000","175,000","195,000","160,000","167,150",69,
2002 July,**,**,**,**,**,"157,083",66,
2002 August,"130,000","135,000","160,000","206,000","140,000","160,052",106,
2002 September,**,**,**,**,**,"168,986",104,
2002 October,"135,000","145,000","170,000","211,000","152,500","167,503",88,
2002 November,"130,000","142,000","150,000","185,000","150,000","157,938",90,
2002 December,**,**,**,**,**,"181,916",34,
2003 January,"145,000","145,000","150,000","170,000","150,000","160,379",79,
2003 February,**,**,**,**,**,"156,822",45,
2003 March,**,**,**,**,**,"155,711",36,
2003 April,"130,000","145,000","156,000","216,000","145,000","167,804",68,
2003 May,"140,000","150,000","170,000","185,000","160,000","165,632",39,
2003 June,"140,000","140,000","150,000","155,000","145,000","150,090",111,
2003 July,"140,000","145,000","165,000","225,000","150,000","174,130",67,
2003 August,"145,000","155,000","160,000","215,000","160,000","173,846",85,
2003 September,"145,000","145,000","150,000","165,000","145,000","164,329",133,
2003 October,"140,000","150,000","165,000","190,000","150,000","168,519",114,
2003 November,"145,000","150,000","160,000","170,000","155,000","168,659",109,
2003 December,"145,000","145,000","160,000","180,000","150,000","164,010",90,
2004 January,"140,000","150,000","165,000","190,000","155,000","168,660",94,
2004 February,"155,000","165,000","170,000","180,000","165,000","169,558",54,
2004 March,"145,000","150,000","155,000","182,000","150,000","169,112",77,
2004 April,"155,000","165,000","170,000","208,000","167,500","177,844",110,
2004 May,"150,000","155,000","160,000","165,000","160,000","167,303",76,
2004 June,"145,000","160,000","170,000","211,000","170,000","176,339",96,
2004 July,"145,000","160,000","165,000","201,000","160,000","177,531",93,
2004 August,"160,000","170,000","180,000","260,000","175,000","195,361",79,
2004 September,"150,000","164,000","180,000","235,000","170,000","187,956",106,
2004 October,"160,000","165,000","170,000","230,000","165,000","183,130",102,
2004 November,"160,000","170,000","180,000","235,000","175,000","188,952",78,
2004 December,"165,000","165,000","175,000","238,000","165,000","191,076",76,
2005 January,"160,000","165,000","185,000","231,000","170,000","187,829",50,
2005 February,"160,000","165,000","175,000","216,000","165,000","186,333",91,
2005 March,"165,000","165,000","170,000","185,000","165,000","175,898",93,
2005 April,"162,000","165,000","170,000","208,000","165,000","182,509",86,
2005 May,"165,000","165,000","170,000","175,000","170,000","171,925",94,
2005 June,"163,000","165,000","170,000","220,000","165,000","184,751",117,
2005 July,"165,000","165,000","170,000","226,000","170,000","191,712",103,
2005 August,"165,000","165,000","175,000","190,000","170,000","178,033",94,
2005 September,"160,000","165,000","171,000","205,000","170,000","187,222",126,
2005 October,"165,000","175,000","185,000","220,000","180,000","193,012",82,
2005 November,"165,000","170,000","180,000","185,000","175,000","186,597",117,
2005 December,"165,000","170,000","190,000","285,000","180,000","205,595",125,
2006 January,"170,000","176,000","194,000","245,000","187,500","199,926",82,
2006 February,"170,000","180,000","190,000","240,000","185,000","202,784",82,
2006 March,"165,000","170,000","190,000","230,000","182,500","198,096",84,
2006 April,"175,000","185,000","200,000","235,000","185,000","203,888",84,
2006 May,"175,000","190,000","210,000","230,000","207,500","204,817",80,
2006 June,"195,000","200,000","215,000","235,000","210,000","217,461",111,
2006 July,"190,000","210,000","225,000","235,000","215,000","221,171",119,
2006 August,"200,000","219,000","235,000","250,000","230,000","231,197",136,
2006 September,"185,000","200,000","220,000","245,000","215,000","217,730",138,
2006 October,"190,000","205,000","240,000","300,000","230,000","246,762",114,
2006 November,**,**,**,**,**,"252,632",53,
2006 December,"200,000","220,000","245,000","305,000","230,000","246,267",93,
2007 January,"200,000","215,000","258,000","305,000","235,000","253,366",85,
2007 February,"225,000","245,000","255,000","310,000","250,000","265,451",94,
2007 March,"247,000","270,000","292,000","380,000","280,000","301,043",71,
2007 April,"220,000","265,000","305,000","320,000","287,500","283,568",94,
2007 May,"250,000","275,000","288,000","330,000","275,000","287,727",97,
2007 June,"240,000","320,000","330,000","365,000","325,000","311,752",119,
2007 July,"247,000","320,000","351,000","383,000","345,000","325,242",106,
2007 August,"235,000","285,000","331,000","365,000","307,500","305,855",116,
2007 September,"295,000","325,000","345,000","370,000","335,000","327,313",73,
2007 October,"305,000","330,000","344,000","370,000","330,000","329,812",72,
2007 November,"300,000","310,000","337,000","361,000","325,000","330,276",103,
2007 December,"250,000","270,000","305,000","345,000","275,000","302,376",119,
2008 January,"280,000","325,000","338,000","360,000","325,000","324,955",95,
2008 February,"284,000","315,000","330,000","361,000","320,000","327,264",83,
2008 March,"300,000","335,000","340,000","345,000","340,000","328,542",124,
2008 April,"323,000","340,000","365,000","382,000","350,000","360,127",67,
2008 May,"325,000","335,000","360,000","372,000","340,000","366,330",82,
2008 June,"325,000","335,000","350,000","400,000","340,000","367,710",146,
2008 July,"325,000","335,000","370,000","415,000","347,500","365,006",190,
2008 August,"315,000","340,000","360,000","389,000","345,000","356,843",97,
2008 September,"300,000","325,000","340,000","367,000","330,000","343,943",127,
2008 October,"320,000","335,000","350,000","380,000","345,000","352,131",124,
2008 November,"315,000","350,000","370,000","435,000","360,000","379,832",129,
2008 December,"320,000","338,000","360,000","386,000","350,000","369,025",103,
2009 January,"270,000","302,000","349,000","392,000","330,000","345,238",107,
2009 February,"295,000","314,000","333,000","365,000","320,000","333,307",90,
2009 March,"285,000","355,000","390,000","442,000","390,000","392,440",73,
2009 April,**,**,**,**,**,"340,149",57,
2009 May,"279,000","330,000","340,000","416,000","335,000","358,705",58,
2009 June,"280,000","315,000","350,000","410,000","330,000","362,858",79,
2009 July,"280,000","300,000","330,000","370,000","310,000","353,750",124,
2009 August,"279,000","310,000","340,000","430,000","315,000","353,104",123,
2009 September,"295,000","320,000","389,000","440,000","345,000","368,600",85,
2009 October,"275,000","295,000","324,000","360,000","310,000","320,219",127,
2009 November,**,**,**,**,**,"376,636",86,
2009 December,"280,000","297,000","338,000","377,000","310,000","342,625",95,
2010 January,"254,000","290,000","325,000","350,000","302,500","322,590",68,
2010 February,"280,000","305,000","330,000","350,000","317,500","321,467",114,
2010 March,"290,000","310,000","330,000","341,000","320,000","323,048",86,
2010 April,"285,000","300,000","320,000","350,000","310,000","328,900",113,
2010 May,"280,000","300,000","320,000","336,000","310,000","319,185",128,
2010 June,"280,000","293,000","305,000","335,000","300,000","318,941",123,
2010 July,"283,000","305,000","325,000","387,000","315,000","336,275",122,
2010 August,"285,000","300,000","320,000","345,000","310,000","320,230",161,
2010 September,"279,000","288,000","315,000","336,000","300,000","325,310",93,
2010 October,"280,000","305,000","320,000","330,000","315,000","333,570",162,
2010 November,"280,000","291,000","315,000","342,000","300,000","317,491",137,
2010 December,"295,000","305,000","325,000","340,000","315,000","319,307",116,
2011 January,"280,000","295,000","310,000","335,000","300,000","313,685",83,
2011 February,"295,000","315,000","335,000","359,000","330,000","337,289",95,
2011 March,"295,000","320,000","335,000","369,000","330,000","342,263",110,
2011 April,"290,000","312,000","340,000","373,000","325,000","345,596",85,
2011 May,"285,000","295,000","320,000","340,000","310,000","320,505",86,
2011 June,"300,000","325,000","350,000","375,000","330,000","354,762",109,
2011 July,"300,000","310,000","320,000","330,000","320,000","330,512",94,
2011 August,"290,000","316,000","340,000","375,000","330,000","346,259",67,
2011 September,"295,000","312,000","320,000","330,000","320,000","331,808",115,
2011 October,"290,000","300,000","315,000","345,000","305,000","321,127",69,
2011 November,"298,000","315,000","330,000","374,000","320,000","347,950",107,
2011 December,"300,000","310,000","320,000","350,000","315,000","328,605",153,
2012 January,"292,000","314,000","335,000","426,000","320,000","347,404",101,
2012 February,"290,000","313,000","335,000","475,000","320,000","363,579",93,
2012 March,"295,000","310,000","327,000","370,000","320,000","338,705",148,
2012 April,"295,000","305,000","320,000","355,000","310,000","330,247",127,
2012 May,"300,000","305,000","318,000","355,000","310,000","336,371",155,
2012 June,"300,000","320,000","340,000","380,000","330,000","343,102",116,
2012 July,"290,000","305,000","320,000","350,000","315,000","329,707",109,
2012 August,"290,000","312,000","325,000","345,000","320,000","328,501",130,
2012 September,"290,000","313,000","325,000","385,000","320,000","337,962",118,
2012 October,"297,000","315,000","325,000","360,000","317,500","348,235",146,
2012 November,"280,000","310,000","320,000","350,000","315,000","321,132",168,
2012 December,"292,000","310,000","325,000","348,000","320,000","327,479",131,
2013 January,"295,000","310,000","325,000","365,000","320,000","338,185",172,
2013 February,"300,000","320,000","345,000","375,000","330,000","338,906",161,
2013 March,"300,000","318,000","330,000","350,000","320,000","341,620",118,
2013 April,"300,000","315,000","325,000","350,000","322,500","337,632",166,
2013 May,"305,000","315,000","325,000","345,000","320,000","331,323",179,
2013 June,"300,000","320,000","330,000","356,000","325,000","335,844",228,
2013 July,"305,000","320,000","330,000","375,000","330,000","345,988",174,
2013 August,"301,000","320,000","335,000","360,000","325,000","332,294",225,
2013 September,"310,000","325,000","335,000","376,000","330,000","357,243",153,
2013 October,"308,000","325,000","335,000","362,000","330,000","342,852",157,
2013 November,"300,000","320,000","335,000","366,000","325,000","334,629",163,
2013 December,"315,000","330,000","345,000","375,000","340,000","361,771",170,
2014 January,"315,000","335,000","360,000","380,000","345,000","365,794",152,
2014 February,"325,000","335,000","355,000","370,000","345,000","350,348",185,
2014 March,"315,000","335,000","350,000","380,000","340,000","359,286",183,
2014 April,"315,000","330,000","345,000","365,000","335,000","347,450",210,
2014 May,"315,000","325,000","345,000","370,000","335,000","342,723",159,
2014 June,"320,000","335,000","360,000","390,000","350,000","363,922",209,
2014 July,"315,000","335,000","360,000","408,000","342,500","380,166",226,
2014 August,"315,000","330,000","350,000","370,000","345,000","351,231",186,
2014 September,"325,000","340,000","361,000","410,000","350,000","371,079",161,
2014 October,"330,000","345,000","365,000","437,000","360,000","375,328",197,
2014 November,"330,000","350,000","370,000","395,000","360,000","371,456",219,
2014 December,"330,000","350,000","370,000","390,000","360,000","364,574",285,
2015 January,"335,000","360,000","370,000","421,000","365,000","375,583",153,
2015 February,"335,000","350,000","380,000","445,000","365,000","388,068",233,
2015 March,"335,000","355,000","380,000","440,000","365,000","384,586",221,
2015 April,"345,000","354,000","380,000","460,000","365,000","390,116",186,
2015 May,"340,000","360,000","370,000","390,000","365,000","369,648",195,
2015 June,"345,000","367,000","400,000","439,000","385,000","393,895",220,
2015 July,"340,000","355,000","380,000","430,000","365,000","382,218",256,
2015 August,"345,000","365,000","381,000","471,000","370,000","405,619",216,
2015 September,"340,000","360,000","375,000","422,000","365,000","386,152",157,
2015 October,"340,000","360,000","385,000","435,000","370,000","390,073",224,
2015 November,"340,000","360,000","385,000","410,000","375,000","384,959",229,
2015 December,"345,000","360,000","380,000","400,000","370,000","382,338",204,
2016 January,"350,000","365,000","380,000","410,000","372,500","385,033",216,
2016 February,"350,000","365,000","385,000","420,000","380,000","384,150",161,
2016 March,"350,000","360,000","390,000","425,000","375,000","402,588",173,
2016 April,"340,000","360,000","389,000","491,000","370,000","407,045",182,
2016 May,"340,000","355,000","375,000","400,000","365,000","385,232",245,
2016 June,"335,000","350,000","375,000","415,000","365,000","387,760",244,
2016 July,"335,000","350,000","380,000","445,000","370,000","398,346",226,
2016 August,"340,000","370,000","390,000","470,000","380,000","406,879",162,
2016 September,"340,000","355,000","370,000","395,000","365,000","381,424",221,
2016 October,"335,000","357,000","380,000","438,000","365,000","396,497",170,
2016 November,"345,000","360,000","380,000","410,000","367,500","404,460",158,
2016 December,"345,000","360,000","370,000","400,000","365,000","385,916",143,
2017 January,"340,000","355,000","375,000","400,000","365,000","382,435",137,
2017 February,"340,000","355,000","370,000","390,000","362,500","371,696",156,
2017 March,"340,000","357,000","370,000","414,000","362,500","386,054",150,
2017 April,"340,000","355,000","365,000","390,000","360,000","367,616",166,
2017 May,"335,000","345,000","365,000","394,000","355,000","374,105",185,
2017 June,"335,000","350,000","370,000","395,000","360,000","368,922",181,
2017 July,"336,000","352,000","370,000","390,000","365,000","374,432",210,
2017 August,"340,000","355,000","370,000","390,000","365,000","382,633",199,
2017 September,"340,000","360,000","375,000","420,000","365,000","385,373",159,
2017 October,"345,000","365,000","387,000","441,000","370,000","403,057",153,
2017 November,"340,000","357,000","375,000","395,000","367,500","376,728",130,
2017 December,"335,000","360,000","380,000","412,000","375,000","388,332",148,
2018 January,"340,000","355,000","375,000","396,000","360,000","381,911",123,
2018 February,"340,000","350,000","365,000","398,000","360,000","386,717",141,
2018 March,"330,000","355,000","370,000","400,000","365,000","376,592",119,
2018 April,"335,000","360,000","375,000","412,000","365,000","390,486",100,
2018 May,"340,000","352,000","378,000","395,000","365,000","385,177",135,
2018 June,"349,000","360,000","372,000","402,000","365,000","384,714",113,
2018 July,"335,000","355,000","370,000","394,000","365,000","379,601",160,
2018 August,"345,000","360,000","378,000","415,000","367,500","394,216",140,
2018 September,"335,000","365,000","385,000","430,000","375,000","394,852",165,
2018 October,"335,000","350,000","370,000","405,000","360,000","382,613",133,
2018 November,"340,000","355,000","370,000","390,000","362,500","376,622",128,
2018 December,"340,000","350,000","370,000","390,000","360,000","371,627",124,
2019 January,"335,000","360,000","375,000","453,000","365,000","396,630",121,
2019 February,"330,000","358,000","370,000","402,000","365,000","380,938",98,
2019 March,"340,000","355,000","370,000","395,000","365,000","377,856",139,
2019 April,"335,000","355,000","370,000","400,000","365,000","380,186",133,
2019 May,"325,000","345,000","370,000","400,000","355,000","374,998",144,
2019 June,"325,000","350,000","375,000","415,000","360,000","380,324",139,
2019 July,"325,000","350,000","370,000","394,000","360,000","370,569",140,
2019 August,"335,000","350,000","375,000","405,000","360,000","376,602",130,
2019 September,"340,000","360,000","375,000","440,000","370,000","392,626",127,
2019 October,"332,000","350,000","370,000","393,000","357,500","374,977",86,
2019 November,"336,000","355,000","370,000","397,000","362,500","384,044",112,
2019 December,**,**,**,**,**,"384,232",98,
2020 January,"330,000","350,000","375,000","400,000","367,500","368,786",108,
2020 February,**,**,**,**,**,"380,075",81,
2020 March,"340,000","360,000","370,000","400,000","365,000","378,793",124,
2020 April,"325,000","345,000","370,000","400,000","360,000","369,973",129,
2020 May,"325,000","350,000","365,000","395,000","360,000","372,891",97,
2020 June,"330,000","355,000","375,000","407,000","365,000","391,146",98,
2020 July,"325,000","350,000","370,000","463,000","355,000","405,769",173,
2020 August,"335,000","356,000","375,000","412,000","365,000","385,481",187,
2020 September,"335,000","350,000","370,000","400,000","362,500","377,351",194,
2020 October,"335,000","351,000","370,000","419,000","360,000","382,848",132,
2020 November,"335,000","360,000","375,000","409,000","365,000","383,306",95,
2020 December,"350,000","370,000","400,000","449,000","385,000","402,259",116,
2021 January,**,**,**,**,**,**,79,
2021 February,"331,000","355,000","375,000","395,000","365,000","383,822",95,
2021 March,"346,000","365,000","385,000","430,000","372,500","395,622",120,
2021 April,**,**,**,**,**,"400,603",109,
2021 May,"340,000","360,000","380,000","417,000","375,000","386,420",137,
2021 June,"350,000","370,000","395,000","435,000","380,000","412,199",94,
2021 July,**,**,**,**,**,"408,526",86,
2021 August,**,**,**,**,**,"406,135",103,
2021 September,"351,000","375,000","398,000","430,000","385,000","396,209",115,
2021 October,"355,000","380,000","410,000","420,000","395,000","403,061",94,
2021 November,"370,000","390,000","420,000","450,000","405,000","415,202",94,
2021 December,"355,000","375,000","395,000","430,000","385,000","401,499",95,
2022 January,"365,000","388,000","417,000","450,000","397,500","413,674",118,
2022 February,**,**,**,**,**,"436,904",78,
2022 March,**,**,**,**,**,"427,938",82,
2022 April,"375,000","400,000","425,000","516,000","405,000","442,140",107,
2022 May,"373,000","405,000","430,000","460,000","415,000","427,649",87,
2022 June,"380,000","415,000","455,000","487,000","425,000","439,782",92,
2022 July,**,**,**,**,**,**,89,
2022 August,"365,000","415,000","454,000","482,000","440,000","438,470",87,
2022 September,**,**,**,**,**,"446,478",58,
2022 October,"384,000","418,000","435,000","480,000","425,000","436,870",63,
2022 November,**,**,**,**,**,"451,360",56,
2022 December,**,**,**,**,**,"466,584",64,
2023 January,**,**,**,**,**,"516,421",30,
2023 February,**,**,**,**,**,**,67,
2023 March,**,**,**,**,**,**,77,
2023 April,**,**,**,**,**,**,65,
2023 May,**,**,**,**,**,"457,888",86,
2023 June,**,**,**,**,**,**,94,
2023 July,**,**,**,**,**,"486,230",66,
2023 August,**,**,**,**,**,**,70,
2023 September,**,**,**,**,**,**,81,
2023 October,**,**,**,**,**,**,87,
2023 November,**,**,**,**,**,"471,179",74,
2023 December,"421,000","435,000","450,000","532,000","445,000","492,388",95,
2024 January,**,**,**,**,**,**,70,
2024 February,**,**,**,**,**,**,59,
2024 March,**,**,**,**,**,**,89,

Source,CMHC Market Absorption Survey
