"Trois-Rivières — Historical Average, Median and Price Percentiles for Absorbed Homeowner and Condominium Units  "
January 1990 to March 2024 Single
,1st 20%,2nd 40%,3rd 60%,4th 80%,Median,Average,Units,
1997 December,"83,000","92,000","100,000","119,000","100,000","99,683",12,
1998 January,**,**,**,**,**,**,1,
1998 February,**,**,**,**,**,"108,286",7,
1998 March,**,**,**,**,**,**,4,
1998 April,"77,000","90,000","105,000","120,000","90,000","98,063",16,
1998 May,"65,000","80,000","100,000","119,000","85,000","92,576",37,
1998 June,"70,000","80,000","90,000","115,000","90,000","100,979",34,
1998 July,"75,000","90,000","100,000","130,000","90,000","99,605",43,
1998 August,"70,000","80,000","93,000","120,000","82,500","91,231",26,
1998 September,**,**,**,**,**,"92,857",7,
1998 October,"70,000","75,000","82,000","105,000","80,000","85,170",23,
1998 November,"75,000","80,000","93,000","100,000","87,500","95,125",20,
1998 December,"60,000","75,000","90,000","110,000","85,000","90,947",19,
1999 January,**,**,**,**,**,**,4,
1999 February,**,**,**,**,**,"85,857",7,
1999 March,**,**,**,**,**,**,4,
1999 April,"70,000","75,000","95,000","120,000","85,000","96,643",14,
1999 May,"71,000","87,000","103,000","114,000","95,000","94,800",20,
1999 June,"70,000","85,000","98,000","124,000","90,000","97,717",30,
1999 July,"75,000","80,000","92,000","106,000","90,000","90,481",43,
1999 August,"68,000","87,000","100,000","118,000","95,000","102,498",20,
1999 September,"88,000","100,000","100,000","117,000","100,000","103,824",17,
1999 October,"72,000","98,000","121,000","142,000","100,000","107,273",11,
1999 November,"70,000","83,000","123,000","134,000","97,500","106,227",22,
1999 December,**,**,**,**,**,"154,286",7,
2000 January,"92,000","100,000","115,000","121,000","110,000","106,818",11,
2000 February,**,**,**,**,**,"114,000",5,
2000 March,**,**,**,**,**,**,2,
2000 April,"78,000","101,000","119,000","169,000","105,000","120,882",17,
2000 May,"85,000","100,000","135,000","165,000","120,000","123,676",34,
2000 June,"85,000","95,000","108,000","149,000","100,000","120,575",40,
2000 July,"85,000","95,000","115,000","133,000","105,000","110,968",31,
2000 August,"89,000","117,000","125,000","144,000","122,500","124,150",20,
2000 September,"86,000","107,000","121,000","135,000","115,000","119,500",20,
2000 October,"86,000","90,000","110,000","134,000","100,000","108,000",20,
2000 November,"89,000","117,000","130,000","140,000","125,000","116,682",22,
2000 December,"90,000","105,000","130,000","160,000","117,500","120,571",14,
2001 January,**,**,**,**,**,**,3,
2001 February,**,**,**,**,**,"128,333",6,
2001 March,"85,000","110,000","135,000","140,000","120,000","119,500",14,
2001 April,"102,000","115,000","127,000","137,000","125,000","130,385",13,
2001 May,"90,000","100,000","120,000","136,000","107,500","122,500",38,
2001 June,"97,000","113,000","142,000","165,000","135,000","139,000",28,
2001 July,"90,000","110,000","135,000","165,000","125,000","127,441",34,
2001 August,"85,000","110,000","130,000","160,000","117,500","122,875",24,
2001 September,"115,000","135,000","145,000","165,000","140,000","139,053",19,
2001 October,**,**,**,**,**,"151,455",11,
2001 November,"95,000","110,000","130,000","150,000","127,500","142,429",14,
2001 December,"110,000","127,000","150,000","188,000","142,500","160,500",20,
2002 January,**,**,**,**,**,"131,250",8,
2002 February,**,**,**,**,**,"134,000",9,
2002 March,**,**,**,**,**,"134,167",6,
2002 April,"100,000","115,000","131,000","168,000","122,500","132,192",26,
2002 May,"90,000","106,000","124,000","147,000","115,000","121,538",52,
2002 June,"98,000","115,000","130,000","153,000","125,000","131,893",28,
2002 July,"121,000","135,000","149,000","165,000","140,000","142,162",37,
2002 August,"90,000","120,000","135,000","200,000","132,500","150,714",14,
2002 September,"115,000","115,000","160,000","175,000","147,500","153,846",26,
2002 October,"115,000","130,000","150,000","225,000","140,000","160,000",19,
2002 November,"100,000","135,000","156,000","180,000","140,000","138,636",22,
2002 December,"98,000","119,000","150,000","175,000","140,000","154,706",17,
2003 January,**,**,**,**,**,**,10,
2003 February,**,**,**,**,**,"131,111",9,
2003 March,"115,000","134,000","140,000","163,000","140,000","162,813",16,
2003 April,"110,000","130,000","140,000","160,000","137,500","135,469",32,
2003 May,"125,000","135,000","150,000","170,000","140,000","148,020",51,
2003 June,"100,000","120,000","150,000","173,000","140,000","141,361",36,
2003 July,"105,000","130,000","144,000","162,000","130,000","139,860",43,
2003 August,"105,000","130,000","145,000","160,000","140,000","141,958",24,
2003 September,"85,000","111,000","144,000","162,000","135,000","129,045",22,
2003 October,**,**,**,**,**,**,24,
2003 November,"103,000","125,000","145,000","181,000","132,500","140,156",32,
2003 December,"127,000","158,000","175,000","196,000","170,000","166,565",23,
2004 January,"80,000","123,000","154,000","186,000","137,500","136,389",18,
2004 February,"100,000","112,000","166,000","215,000","135,000","154,167",12,
2004 March,"104,000","126,000","154,000","175,000","137,500","144,545",22,
2004 April,"115,000","130,000","145,000","168,000","135,000","142,696",46,
2004 May,"102,000","123,000","140,000","165,000","137,500","138,333",36,
2004 June,"102,000","120,000","150,000","176,000","135,000","141,510",51,
2004 July,"125,000","145,000","165,000","195,000","152,500","158,917",60,
2004 August,"105,000","130,000","165,000","185,000","145,000","148,750",24,
2004 September,"109,000","139,000","161,000","181,000","150,000","146,645",31,
2004 October,"114,000","135,000","152,000","203,000","145,000","158,226",31,
2004 November,"115,000","137,000","165,000","219,000","155,000","173,333",30,
2004 December,"110,000","145,000","165,000","175,000","157,500","149,167",24,
2005 January,"138,000","180,000","225,000","272,000","210,000","205,385",13,
2005 February,**,**,**,**,**,"177,000",5,
2005 March,"143,000","155,000","165,000","202,000","155,000","165,769",13,
2005 April,"110,000","128,000","150,000","187,000","137,500","144,896",48,
2005 May,"125,000","135,000","177,000","211,000","157,500","170,104",48,
2005 June,"115,000","155,000","165,000","185,000","160,000","154,659",44,
2005 July,"139,000","150,000","170,000","204,000","165,000","170,868",38,
2005 August,"115,000","154,000","175,000","213,000","165,000","169,056",36,
2005 September,"135,000","156,000","166,000","198,000","165,000","162,692",26,
2005 October,"110,000","125,000","165,000","181,000","155,000","157,027",37,
2005 November,"115,000","145,000","185,000","215,000","160,000","179,146",41,
2005 December,"141,000","165,000","185,000","221,000","185,000","185,667",30,
2006 January,"122,000","192,000","236,000","272,000","200,000","224,333",15,
2006 February,"102,000","118,000","135,000","176,000","132,500","136,667",12,
2006 March,"133,000","145,000","174,000","197,000","152,500","164,318",22,
2006 April,"130,000","153,000","165,000","200,000","162,500","173,684",38,
2006 May,"134,000","150,000","165,000","227,000","160,000","181,757",37,
2006 June,"140,000","160,000","180,000","210,000","172,500","175,147",34,
2006 July,"115,000","137,000","165,000","198,000","150,000","162,556",45,
2006 August,**,**,**,**,**,**,21,
2006 September,"141,000","162,000","183,000","232,000","170,000","187,000",35,
2006 October,"110,000","150,000","195,000","225,000","175,000","182,083",24,
2006 November,"116,000","149,000","173,000","218,000","160,000","175,161",31,
2006 December,"141,000","167,000","198,000","230,000","175,000","194,500",30,
2007 January,"132,000","156,000","189,000","208,000","172,500","169,500",10,
2007 February,"126,000","140,000","165,000","179,000","140,000","155,455",11,
2007 March,"135,000","155,000","165,000","225,000","165,000","177,708",24,
2007 April,"115,000","150,000","165,000","200,000","165,000","171,923",39,
2007 May,"145,000","165,000","190,000","210,000","170,000","184,886",44,
2007 June,"122,000","150,000","182,000","220,000","162,500","175,804",56,
2007 July,"130,000","160,000","179,000","210,000","167,500","172,742",62,
2007 August,"163,000","180,000","200,000","248,000","195,000","198,091",22,
2007 September,"140,000","163,000","197,000","233,000","180,000","189,848",33,
2007 October,"140,000","170,000","216,000","258,000","195,000","215,310",42,
2007 November,"140,000","165,000","195,000","240,000","185,000","198,333",39,
2007 December,"123,000","160,000","218,000","239,000","200,000","190,429",35,
2008 January,"136,000","167,000","185,000","231,000","177,500","189,773",22,
2008 February,"146,000","171,000","219,000","250,000","200,000","200,750",20,
2008 March,"182,000","225,000","225,000","237,000","225,000","211,250",12,
2008 April,"141,000","150,000","200,000","227,000","175,000","186,286",35,
2008 May,"132,000","160,000","200,000","221,000","177,500","181,196",46,
2008 June,"157,000","175,000","200,000","246,000","180,000","196,569",51,
2008 July,"130,000","165,000","180,000","225,000","167,500","183,854",48,
2008 August,"150,000","175,000","225,000","263,000","185,000","218,587",46,
2008 September,"129,000","175,000","200,000","270,000","185,000","206,071",28,
2008 October,"135,000","170,000","200,000","230,000","180,000","201,552",29,
2008 November,"137,000","148,000","200,000","225,000","165,000","179,677",31,
2008 December,"163,000","186,000","206,000","245,000","197,500","201,111",18,
2009 January,**,**,**,**,**,"203,333",12,
2009 February,"158,000","166,000","199,000","225,000","190,000","196,176",17,
2009 March,**,**,**,**,**,**,9,
2009 April,"156,000","192,000","200,000","248,000","200,000","207,432",37,
2009 May,"140,000","170,000","188,000","227,000","175,000","181,757",37,
2009 June,"145,000","170,000","180,000","227,000","175,000","184,894",47,
2009 July,"170,000","200,000","240,000","260,000","225,000","225,385",39,
2009 August,"130,000","186,000","200,000","246,000","200,000","193,333",18,
2009 September,"150,000","173,000","196,000","254,000","175,000","195,688",16,
2009 October,"170,000","194,000","253,000","331,000","220,000","235,300",15,
2009 November,"160,000","200,000","225,000","254,000","200,000","210,091",22,
2009 December,"116,000","170,000","180,000","234,000","175,000","184,857",21,
2010 January,"169,000","200,000","207,000","251,000","200,000","209,300",23,
2010 February,**,**,**,**,**,**,2,
2010 March,**,**,**,**,**,"167,873",6,
2010 April,**,**,**,**,**,**,1,
2010 May,"160,000","175,000","200,000","235,000","195,000","192,913",34,
2010 June,"160,000","190,000","212,000","292,000","200,000","222,453",38,
2010 July,"150,000","165,000","200,000","255,000","185,000","199,293",29,
2010 August,"134,000","156,000","194,000","226,000","180,000","183,000",20,
2010 September,"174,000","200,000","236,000","368,000","200,000","244,658",13,
2010 October,"150,000","180,000","263,000","348,000","200,000","240,016",30,
2010 November,"130,000","171,000","198,000","275,000","182,500","199,813",32,
2010 December,"150,000","150,000","230,000","300,000","180,000","208,643",14,
2011 January,"138,000","160,000","178,000","270,000","160,000","198,846",13,
2011 February,**,**,**,**,**,"257,751",7,
2011 March,**,**,**,**,**,**,5,
2011 April,"160,000","177,000","200,000","244,000","187,500","195,633",30,
2011 May,"161,000","175,000","200,000","236,000","200,000","199,360",25,
2011 June,"150,000","166,000","226,000","294,000","185,000","249,600",15,
2011 July,"151,000","200,000","218,000","267,000","200,000","220,728",40,
2011 August,"124,000","194,000","207,000","228,000","200,000","198,976",18,
2011 September,"158,000","176,000","200,000","250,000","195,000","206,344",47,
2011 October,"150,000","170,000","200,000","250,000","200,000","202,559",29,
2011 November,"193,000","200,000","224,000","263,000","205,000","247,202",42,
2011 December,"170,000","193,000","251,000","306,000","200,000","254,155",31,
2012 January,**,**,**,**,**,**,4,
2012 February,**,**,**,**,**,"186,298",8,
2012 March,**,**,**,**,**,**,9,
2012 April,"158,000","190,000","221,000","269,000","210,000","234,688",21,
2012 May,"132,000","172,000","198,000","259,000","190,000","197,900",25,
2012 June,"150,000","172,000","209,000","234,000","185,000","206,413",35,
2012 July,"150,000","180,000","200,000","250,000","192,500","204,722",50,
2012 August,"120,000","150,000","250,000","320,000","160,000","236,699",14,
2012 September,"150,000","180,000","220,000","280,000","190,000","211,220",24,
2012 October,"150,000","180,000","215,000","250,000","192,500","200,184",20,
2012 November,"150,000","180,000","200,000","256,000","180,000","197,563",23,
2012 December,"150,000","240,000","281,000","342,000","250,000","259,856",18,
2013 January,"146,000","150,000","177,000","232,000","165,000","178,869",13,
2013 February,"174,000","206,000","243,000","340,000","220,000","252,924",18,
2013 March,**,**,**,**,**,"226,833",6,
2013 April,"141,000","167,000","200,000","249,000","200,000","193,551",15,
2013 May,"152,000","169,000","193,000","258,000","185,000","196,104",15,
2013 June,"145,000","190,000","210,000","265,000","200,000","206,208",39,
2013 July,"150,000","175,000","200,000","259,000","185,000","210,160",50,
2013 August,**,**,**,**,**,"211,797",11,
2013 September,"150,000","196,000","240,000","273,000","210,000","233,347",23,
2013 October,"177,000","190,000","204,000","259,000","200,000","228,500",16,
2013 November,"150,000","200,000","205,000","240,000","200,000","213,959",25,
2013 December,**,**,**,**,**,"246,380",9,
2014 January,**,**,**,**,**,"211,000",9,
2014 February,**,**,**,**,**,"264,633",8,
2014 March,"165,000","195,000","225,000","300,000","202,500","234,786",14,
2014 April,"163,000","197,000","222,000","318,000","200,000","253,182",11,
2014 May,"177,000","200,000","220,000","317,000","210,000","260,677",26,
2014 June,"164,000","204,000","232,000","248,000","220,000","213,786",31,
2014 July,"180,000","200,000","250,000","295,000","210,000","280,371",39,
2014 August,"175,000","200,000","230,000","295,000","222,500","245,554",34,
2014 September,"160,000","180,000","220,000","380,000","215,000","261,368",19,
2014 October,"175,000","200,000","210,000","319,000","200,000","238,368",21,
2014 November,"150,000","173,000","201,000","223,000","190,000","202,669",16,
2014 December,"160,000","235,000","285,000","340,000","257,500","291,275",24,
2015 January,**,**,**,**,**,"367,599",9,
2015 February,**,**,**,**,**,**,3,
2015 March,"252,000","267,000","377,000","472,000","310,000","343,213",10,
2015 April,**,**,**,**,**,**,1,
2015 May,**,**,**,**,**,"224,452",6,
2015 June,"235,000","250,000","270,000","350,000","270,000","277,152",14,
2015 July,"175,000","213,000","253,000","326,000","250,000","247,797",15,
2015 August,**,**,**,**,**,"277,276",9,
2015 September,**,**,**,**,**,"291,981",9,
2015 October,"189,000","212,000","292,000","409,000","270,000","295,185",13,
2015 November,**,**,**,**,**,"211,686",8,
2015 December,**,**,**,**,**,"256,772",4,
2016 January,**,**,**,**,**,**,3,
2016 February,**,**,**,**,**,**,2,
2016 March,**,**,**,**,**,**,2,
2016 April,**,**,**,**,**,**,3,
2016 May,**,**,**,**,**,"211,314",4,
2016 June,"232,000","264,000","283,000","353,000","275,000","278,294",11,
2016 July,"260,000","273,000","293,000","363,000","280,000","320,452",16,
2016 August,**,**,**,**,**,"320,045",6,
2016 September,"165,000","169,000","218,000","449,000","180,000","292,328",11,
2016 October,**,**,**,**,**,"320,455",5,
2016 November,**,**,**,**,**,**,2,
2016 December,**,**,**,**,**,"257,494",9,
2017 January,**,**,**,**,**,**,3,
2017 February,**,**,**,**,**,"371,012",6,
2017 March,**,**,**,**,**,**,0,
2017 April,**,**,**,**,**,**,3,
2017 May,**,**,**,**,**,"329,666",6,
2017 June,**,**,**,**,**,"369,561",7,
2017 July,**,**,**,**,**,**,10,
2017 August,"234,000","301,000","322,000","361,000","315,000","302,076",11,
2017 September,**,**,**,**,**,"308,020",6,
2017 October,**,**,**,**,**,**,8,
2017 November,**,**,**,**,**,**,2,
2017 December,**,**,**,**,**,"333,572",6,
2018 January,**,**,**,**,**,"375,857",7,
2018 February,**,**,**,**,**,**,3,
2018 March,**,**,**,**,**,**,2,
2018 April,**,**,**,**,**,**,1,
2018 May,**,**,**,**,**,"232,589",4,
2018 June,"220,000","306,000","423,000","605,000","360,000","398,636",13,
2018 July,**,**,**,**,**,**,3,
2018 August,"205,000","283,000","387,000","492,000","310,000","361,438",18,
2018 September,**,**,**,**,**,**,2,
2018 October,**,**,**,**,**,**,1,
2018 November,**,**,**,**,**,"316,538",5,
2018 December,"180,000","210,000","310,000","342,000","265,000","296,048",11,
2019 January,**,**,**,**,**,"314,404",7,
2019 February,**,**,**,**,**,**,2,
2019 March,**,**,**,**,**,**,1,
2019 April,**,**,**,**,**,**,2,
2019 May,**,**,**,**,**,**,2,
2019 June,**,**,**,**,**,**,2,
2019 July,"235,000","303,000","339,000","360,000","315,000","309,860",15,
2019 August,"186,000","235,000","305,000","380,000","275,000","295,180",11,
2019 September,"240,000","296,000","334,000","451,000","315,000","330,764",12,
2019 October,"196,000","207,000","314,000","420,000","250,000","287,279",10,
2019 November,**,**,**,**,**,**,1,
2019 December,**,**,**,**,**,"415,377",5,
2020 January,**,**,**,**,**,"277,488",5,
2020 February,**,**,**,**,**,**,1,
2020 March,**,**,**,**,**,**,1,
2020 April,**,**,**,**,**,**,2,
2020 May,**,**,**,**,**,"252,091",8,
2020 June,**,**,**,**,**,**,0,
2020 July,**,**,**,**,**,"358,970",8,
2020 August,"201,000","216,000","329,000","367,000","230,000","279,946",17,
2020 September,**,**,**,**,**,**,4,
2020 October,**,**,**,**,**,"359,420",7,
2020 November,"184,000","242,000","343,000","424,000","285,000","303,465",10,
2020 December,**,**,**,**,**,**,3,
2021 January,**,**,**,**,**,**,0,
2021 February,**,**,**,**,**,"510,484",4,
2021 March,**,**,**,**,**,**,2,
2021 April,**,**,**,**,**,"311,783",4,
2021 May,**,**,**,**,**,**,2,
2021 June,"280,000","350,000","585,000","610,000","402,500","458,225",14,
2021 July,"267,000","328,000","511,000","684,000","417,500","450,781",12,
2021 August,"223,000","278,000","298,000","366,000","285,000","304,689",13,
2021 September,**,**,**,**,**,"405,228",9,
2021 October,**,**,**,**,**,**,4,
2021 November,**,**,**,**,**,"364,992",9,
2021 December,"294,000","345,000","423,000","589,000","360,000","474,311",16,
2022 January,"210,000","275,000","313,000","420,000","285,000","308,524",10,
2022 February,**,**,**,**,**,"297,612",7,
2022 March,**,**,**,**,**,**,3,
2022 April,**,**,**,**,**,**,2,
2022 May,**,**,**,**,**,"453,004",9,
2022 June,**,**,**,**,**,**,3,
2022 July,**,**,**,**,**,"490,705",8,
2022 August,"356,000","379,000","453,000","584,000","405,000","476,495",21,
2022 September,**,**,**,**,**,"338,904",8,
2022 October,**,**,**,**,**,"419,308",8,
2022 November,**,**,**,**,**,"409,436",7,
2022 December,**,**,**,**,**,"504,577",8,
2023 January,**,**,**,**,**,**,1,
2023 February,**,**,**,**,**,**,2,
2023 March,**,**,**,**,**,**,2,
2023 April,**,**,**,**,**,**,0,
2023 May,**,**,**,**,**,**,1,
2023 June,**,**,**,**,**,"659,472",7,
2023 July,**,**,**,**,**,"454,071",13,
2023 August,**,**,**,**,**,"468,787",5,
2023 September,**,**,**,**,**,**,3,
2023 October,**,**,**,**,**,"558,572",5,
2023 November,**,**,**,**,**,**,0,
2023 December,**,**,**,**,**,"476,355",6,
2024 January,**,**,**,**,**,"481,726",6,
2024 February,**,**,**,**,**,**,2,
2024 March,**,**,**,**,**,**,1,

Source,CMHC Market Absorption Survey
