"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"24444",2006-07-01,"2006","15 - 24",795,"Census","Mobility 5 of All Households"
"24444",2006-07-01,"2006","25 - 34",1955,"Census","Mobility 5 of All Households"
"24444",2006-07-01,"2006","35 - 44",1910,"Census","Mobility 5 of All Households"
"24444",2006-07-01,"2006","45 - 54",1770,"Census","Mobility 5 of All Households"
"24444",2006-07-01,"2006","55 - 64",1170,"Census","Mobility 5 of All Households"
"24444",2006-07-01,"2006","Total 65+",1025,"Census","Mobility 5 of All Households"
"24444",2006-07-01,"2006","Total",8625,"Census","Mobility 5 of All Households"
"24444",2011-07-01,"2011","15 - 24",615,"Census","Mobility 5 of All Households"
"24444",2011-07-01,"2011","25 - 34",2190,"Census","Mobility 5 of All Households"
"24444",2011-07-01,"2011","35 - 44",1200,"Census","Mobility 5 of All Households"
"24444",2011-07-01,"2011","45 - 54",1625,"Census","Mobility 5 of All Households"
"24444",2011-07-01,"2011","55 - 64",1430,"Census","Mobility 5 of All Households"
"24444",2011-07-01,"2011","Total 65+",1125,"Census","Mobility 5 of All Households"
"24444",2011-07-01,"2011","Total",8185,"Census","Mobility 5 of All Households"
"24444",2016-07-01,"2016","15 - 24",710,"Census","Mobility 5 of All Households"
"24444",2016-07-01,"2016","25 - 34",2010,"Census","Mobility 5 of All Households"
"24444",2016-07-01,"2016","35 - 44",1495,"Census","Mobility 5 of All Households"
"24444",2016-07-01,"2016","45 - 54",1320,"Census","Mobility 5 of All Households"
"24444",2016-07-01,"2016","55 - 64",1445,"Census","Mobility 5 of All Households"
"24444",2016-07-01,"2016","Total 65+",1370,"Census","Mobility 5 of All Households"
"24444",2016-07-01,"2016","Total",8350,"Census","Mobility 5 of All Households"
"24444",2021-07-01,"2021","15 - 24",685,"Census","Mobility 5 of All Households"
"24444",2021-07-01,"2021","25 - 34",2005,"Census","Mobility 5 of All Households"
"24444",2021-07-01,"2021","35 - 44",1550,"Census","Mobility 5 of All Households"
"24444",2021-07-01,"2021","45 - 54",1235,"Census","Mobility 5 of All Households"
"24444",2021-07-01,"2021","55 - 64",1835,"Census","Mobility 5 of All Households"
"24444",2021-07-01,"2021","Total 65+",1880,"Census","Mobility 5 of All Households"
"24444",2021-07-01,"2021","Total",9195,"Census","Mobility 5 of All Households"
