"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"13330",2006-07-01,"2006","15 - 24",230,"Census","Mobility 5 of All Households"
"13330",2006-07-01,"2006","25 - 34",475,"Census","Mobility 5 of All Households"
"13330",2006-07-01,"2006","35 - 44",455,"Census","Mobility 5 of All Households"
"13330",2006-07-01,"2006","45 - 54",395,"Census","Mobility 5 of All Households"
"13330",2006-07-01,"2006","55 - 64",250,"Census","Mobility 5 of All Households"
"13330",2006-07-01,"2006","Total 65+",330,"Census","Mobility 5 of All Households"
"13330",2006-07-01,"2006","Total",2130,"Census","Mobility 5 of All Households"
"13330",2011-07-01,"2011","15 - 24",150,"Census","Mobility 5 of All Households"
"13330",2011-07-01,"2011","25 - 34",520,"Census","Mobility 5 of All Households"
"13330",2011-07-01,"2011","35 - 44",405,"Census","Mobility 5 of All Households"
"13330",2011-07-01,"2011","45 - 54",385,"Census","Mobility 5 of All Households"
"13330",2011-07-01,"2011","55 - 64",290,"Census","Mobility 5 of All Households"
"13330",2011-07-01,"2011","Total 65+",180,"Census","Mobility 5 of All Households"
"13330",2011-07-01,"2011","Total",1925,"Census","Mobility 5 of All Households"
"13330",2016-07-01,"2016","15 - 24",185,"Census","Mobility 5 of All Households"
"13330",2016-07-01,"2016","25 - 34",415,"Census","Mobility 5 of All Households"
"13330",2016-07-01,"2016","35 - 44",340,"Census","Mobility 5 of All Households"
"13330",2016-07-01,"2016","45 - 54",275,"Census","Mobility 5 of All Households"
"13330",2016-07-01,"2016","55 - 64",230,"Census","Mobility 5 of All Households"
"13330",2016-07-01,"2016","Total 65+",270,"Census","Mobility 5 of All Households"
"13330",2016-07-01,"2016","Total",1715,"Census","Mobility 5 of All Households"
"13330",2021-07-01,"2021","15 - 24",150,"Census","Mobility 5 of All Households"
"13330",2021-07-01,"2021","25 - 34",390,"Census","Mobility 5 of All Households"
"13330",2021-07-01,"2021","35 - 44",300,"Census","Mobility 5 of All Households"
"13330",2021-07-01,"2021","45 - 54",215,"Census","Mobility 5 of All Households"
"13330",2021-07-01,"2021","55 - 64",320,"Census","Mobility 5 of All Households"
"13330",2021-07-01,"2021","Total 65+",375,"Census","Mobility 5 of All Households"
"13330",2021-07-01,"2021","Total",1745,"Census","Mobility 5 of All Households"
