"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"35539",2006-07-01,"2006","15 - 24",3980,"Census","Mobility 5 of All Households"
"35539",2006-07-01,"2006","25 - 34",14260,"Census","Mobility 5 of All Households"
"35539",2006-07-01,"2006","35 - 44",14110,"Census","Mobility 5 of All Households"
"35539",2006-07-01,"2006","45 - 54",9670,"Census","Mobility 5 of All Households"
"35539",2006-07-01,"2006","55 - 64",6800,"Census","Mobility 5 of All Households"
"35539",2006-07-01,"2006","Total 65+",7050,"Census","Mobility 5 of All Households"
"35539",2006-07-01,"2006","Total",55875,"Census","Mobility 5 of All Households"
"35539",2011-07-01,"2011","15 - 24",3850,"Census","Mobility 5 of All Households"
"35539",2011-07-01,"2011","25 - 34",13450,"Census","Mobility 5 of All Households"
"35539",2011-07-01,"2011","35 - 44",11065,"Census","Mobility 5 of All Households"
"35539",2011-07-01,"2011","45 - 54",9990,"Census","Mobility 5 of All Households"
"35539",2011-07-01,"2011","55 - 64",7465,"Census","Mobility 5 of All Households"
"35539",2011-07-01,"2011","Total 65+",7305,"Census","Mobility 5 of All Households"
"35539",2011-07-01,"2011","Total",53125,"Census","Mobility 5 of All Households"
"35539",2016-07-01,"2016","15 - 24",4080,"Census","Mobility 5 of All Households"
"35539",2016-07-01,"2016","25 - 34",13875,"Census","Mobility 5 of All Households"
"35539",2016-07-01,"2016","35 - 44",11130,"Census","Mobility 5 of All Households"
"35539",2016-07-01,"2016","45 - 54",10245,"Census","Mobility 5 of All Households"
"35539",2016-07-01,"2016","55 - 64",9170,"Census","Mobility 5 of All Households"
"35539",2016-07-01,"2016","Total 65+",9640,"Census","Mobility 5 of All Households"
"35539",2016-07-01,"2016","Total",58145,"Census","Mobility 5 of All Households"
"35539",2021-07-01,"2021","15 - 24",3500,"Census","Mobility 5 of All Households"
"35539",2021-07-01,"2021","25 - 34",15525,"Census","Mobility 5 of All Households"
"35539",2021-07-01,"2021","35 - 44",12465,"Census","Mobility 5 of All Households"
"35539",2021-07-01,"2021","45 - 54",9445,"Census","Mobility 5 of All Households"
"35539",2021-07-01,"2021","55 - 64",10430,"Census","Mobility 5 of All Households"
"35539",2021-07-01,"2021","Total 65+",11840,"Census","Mobility 5 of All Households"
"35539",2021-07-01,"2021","Total",63210,"Census","Mobility 5 of All Households"
