"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"47755",2006-07-01,"2006","15 - 24",245,"Census","Mobility 5 of All Households"
"47755",2006-07-01,"2006","25 - 34",425,"Census","Mobility 5 of All Households"
"47755",2006-07-01,"2006","35 - 44",265,"Census","Mobility 5 of All Households"
"47755",2006-07-01,"2006","45 - 54",225,"Census","Mobility 5 of All Households"
"47755",2006-07-01,"2006","55 - 64",145,"Census","Mobility 5 of All Households"
"47755",2006-07-01,"2006","Total 65+",240,"Census","Mobility 5 of All Households"
"47755",2006-07-01,"2006","Total",1550,"Census","Mobility 5 of All Households"
"47755",2011-07-01,"2011","15 - 24",250,"Census","Mobility 5 of All Households"
"47755",2011-07-01,"2011","25 - 34",470,"Census","Mobility 5 of All Households"
"47755",2011-07-01,"2011","35 - 44",330,"Census","Mobility 5 of All Households"
"47755",2011-07-01,"2011","45 - 54",260,"Census","Mobility 5 of All Households"
"47755",2011-07-01,"2011","55 - 64",165,"Census","Mobility 5 of All Households"
"47755",2011-07-01,"2011","Total 65+",330,"Census","Mobility 5 of All Households"
"47755",2011-07-01,"2011","Total",1805,"Census","Mobility 5 of All Households"
"47755",2016-07-01,"2016","15 - 24",185,"Census","Mobility 5 of All Households"
"47755",2016-07-01,"2016","25 - 34",670,"Census","Mobility 5 of All Households"
"47755",2016-07-01,"2016","35 - 44",335,"Census","Mobility 5 of All Households"
"47755",2016-07-01,"2016","45 - 54",285,"Census","Mobility 5 of All Households"
"47755",2016-07-01,"2016","55 - 64",175,"Census","Mobility 5 of All Households"
"47755",2016-07-01,"2016","Total 65+",255,"Census","Mobility 5 of All Households"
"47755",2016-07-01,"2016","Total",1910,"Census","Mobility 5 of All Households"
"47755",2021-07-01,"2021","15 - 24",185,"Census","Mobility 5 of All Households"
"47755",2021-07-01,"2021","25 - 34",485,"Census","Mobility 5 of All Households"
"47755",2021-07-01,"2021","35 - 44",400,"Census","Mobility 5 of All Households"
"47755",2021-07-01,"2021","45 - 54",260,"Census","Mobility 5 of All Households"
"47755",2021-07-01,"2021","55 - 64",225,"Census","Mobility 5 of All Households"
"47755",2021-07-01,"2021","Total 65+",270,"Census","Mobility 5 of All Households"
"47755",2021-07-01,"2021","Total",1830,"Census","Mobility 5 of All Households"
