"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"48826",2016-07-01,"2016","15 - 24",165,"Census","Mobility 5 of All Households"
"48826",2016-07-01,"2016","25 - 34",635,"Census","Mobility 5 of All Households"
"48826",2016-07-01,"2016","35 - 44",500,"Census","Mobility 5 of All Households"
"48826",2016-07-01,"2016","45 - 54",320,"Census","Mobility 5 of All Households"
"48826",2016-07-01,"2016","55 - 64",290,"Census","Mobility 5 of All Households"
"48826",2016-07-01,"2016","Total 65+",330,"Census","Mobility 5 of All Households"
"48826",2016-07-01,"2016","Total",2240,"Census","Mobility 5 of All Households"
"48826",2021-07-01,"2021","15 - 24",95,"Census","Mobility 5 of All Households"
"48826",2021-07-01,"2021","25 - 34",500,"Census","Mobility 5 of All Households"
"48826",2021-07-01,"2021","35 - 44",550,"Census","Mobility 5 of All Households"
"48826",2021-07-01,"2021","45 - 54",370,"Census","Mobility 5 of All Households"
"48826",2021-07-01,"2021","55 - 64",275,"Census","Mobility 5 of All Households"
"48826",2021-07-01,"2021","Total 65+",405,"Census","Mobility 5 of All Households"
"48826",2021-07-01,"2021","Total",2195,"Census","Mobility 5 of All Households"
