"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"59944",2006-07-01,"2006","15 - 24",375,"Census","Mobility 5 of All Households"
"59944",2006-07-01,"2006","25 - 34",1385,"Census","Mobility 5 of All Households"
"59944",2006-07-01,"2006","35 - 44",1640,"Census","Mobility 5 of All Households"
"59944",2006-07-01,"2006","45 - 54",1580,"Census","Mobility 5 of All Households"
"59944",2006-07-01,"2006","55 - 64",995,"Census","Mobility 5 of All Households"
"59944",2006-07-01,"2006","Total 65+",955,"Census","Mobility 5 of All Households"
"59944",2006-07-01,"2006","Total",6935,"Census","Mobility 5 of All Households"
"59944",2011-07-01,"2011","15 - 24",460,"Census","Mobility 5 of All Households"
"59944",2011-07-01,"2011","25 - 34",1235,"Census","Mobility 5 of All Households"
"59944",2011-07-01,"2011","35 - 44",1265,"Census","Mobility 5 of All Households"
"59944",2011-07-01,"2011","45 - 54",1200,"Census","Mobility 5 of All Households"
"59944",2011-07-01,"2011","55 - 64",1120,"Census","Mobility 5 of All Households"
"59944",2011-07-01,"2011","Total 65+",880,"Census","Mobility 5 of All Households"
"59944",2011-07-01,"2011","Total",6160,"Census","Mobility 5 of All Households"
"59944",2016-07-01,"2016","15 - 24",455,"Census","Mobility 5 of All Households"
"59944",2016-07-01,"2016","25 - 34",1515,"Census","Mobility 5 of All Households"
"59944",2016-07-01,"2016","35 - 44",1260,"Census","Mobility 5 of All Households"
"59944",2016-07-01,"2016","45 - 54",1005,"Census","Mobility 5 of All Households"
"59944",2016-07-01,"2016","55 - 64",1210,"Census","Mobility 5 of All Households"
"59944",2016-07-01,"2016","Total 65+",1030,"Census","Mobility 5 of All Households"
"59944",2016-07-01,"2016","Total",6465,"Census","Mobility 5 of All Households"
"59944",2021-07-01,"2021","15 - 24",350,"Census","Mobility 5 of All Households"
"59944",2021-07-01,"2021","25 - 34",1350,"Census","Mobility 5 of All Households"
"59944",2021-07-01,"2021","35 - 44",1515,"Census","Mobility 5 of All Households"
"59944",2021-07-01,"2021","45 - 54",1055,"Census","Mobility 5 of All Households"
"59944",2021-07-01,"2021","55 - 64",1235,"Census","Mobility 5 of All Households"
"59944",2021-07-01,"2021","Total 65+",1605,"Census","Mobility 5 of All Households"
"59944",2021-07-01,"2021","Total",7110,"Census","Mobility 5 of All Households"
