"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"59940",2006-07-01,"2006","15 - 24",290,"Census","Mobility 5 of All Households"
"59940",2006-07-01,"2006","25 - 34",810,"Census","Mobility 5 of All Households"
"59940",2006-07-01,"2006","35 - 44",915,"Census","Mobility 5 of All Households"
"59940",2006-07-01,"2006","45 - 54",1060,"Census","Mobility 5 of All Households"
"59940",2006-07-01,"2006","55 - 64",530,"Census","Mobility 5 of All Households"
"59940",2006-07-01,"2006","Total 65+",480,"Census","Mobility 5 of All Households"
"59940",2006-07-01,"2006","Total",4085,"Census","Mobility 5 of All Households"
"59940",2011-07-01,"2011","15 - 24",230,"Census","Mobility 5 of All Households"
"59940",2011-07-01,"2011","25 - 34",850,"Census","Mobility 5 of All Households"
"59940",2011-07-01,"2011","35 - 44",890,"Census","Mobility 5 of All Households"
"59940",2011-07-01,"2011","45 - 54",945,"Census","Mobility 5 of All Households"
"59940",2011-07-01,"2011","55 - 64",695,"Census","Mobility 5 of All Households"
"59940",2011-07-01,"2011","Total 65+",615,"Census","Mobility 5 of All Households"
"59940",2011-07-01,"2011","Total",4220,"Census","Mobility 5 of All Households"
"59940",2016-07-01,"2016","15 - 24",265,"Census","Mobility 5 of All Households"
"59940",2016-07-01,"2016","25 - 34",800,"Census","Mobility 5 of All Households"
"59940",2016-07-01,"2016","35 - 44",655,"Census","Mobility 5 of All Households"
"59940",2016-07-01,"2016","45 - 54",730,"Census","Mobility 5 of All Households"
"59940",2016-07-01,"2016","55 - 64",765,"Census","Mobility 5 of All Households"
"59940",2016-07-01,"2016","Total 65+",630,"Census","Mobility 5 of All Households"
"59940",2016-07-01,"2016","Total",3850,"Census","Mobility 5 of All Households"
"59940",2021-07-01,"2021","15 - 24",205,"Census","Mobility 5 of All Households"
"59940",2021-07-01,"2021","25 - 34",940,"Census","Mobility 5 of All Households"
"59940",2021-07-01,"2021","35 - 44",865,"Census","Mobility 5 of All Households"
"59940",2021-07-01,"2021","45 - 54",860,"Census","Mobility 5 of All Households"
"59940",2021-07-01,"2021","55 - 64",715,"Census","Mobility 5 of All Households"
"59940",2021-07-01,"2021","Total 65+",965,"Census","Mobility 5 of All Households"
"59940",2021-07-01,"2021","Total",4540,"Census","Mobility 5 of All Households"
