"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"24411",2006-07-01,"2006","15 - 24",185,"Census","Mobility 5 of All Households"
"24411",2006-07-01,"2006","25 - 34",570,"Census","Mobility 5 of All Households"
"24411",2006-07-01,"2006","35 - 44",500,"Census","Mobility 5 of All Households"
"24411",2006-07-01,"2006","45 - 54",380,"Census","Mobility 5 of All Households"
"24411",2006-07-01,"2006","55 - 64",265,"Census","Mobility 5 of All Households"
"24411",2006-07-01,"2006","Total 65+",470,"Census","Mobility 5 of All Households"
"24411",2006-07-01,"2006","Total",2370,"Census","Mobility 5 of All Households"
"24411",2011-07-01,"2011","15 - 24",150,"Census","Mobility 5 of All Households"
"24411",2011-07-01,"2011","25 - 34",665,"Census","Mobility 5 of All Households"
"24411",2011-07-01,"2011","35 - 44",420,"Census","Mobility 5 of All Households"
"24411",2011-07-01,"2011","45 - 54",410,"Census","Mobility 5 of All Households"
"24411",2011-07-01,"2011","55 - 64",350,"Census","Mobility 5 of All Households"
"24411",2011-07-01,"2011","Total 65+",355,"Census","Mobility 5 of All Households"
"24411",2011-07-01,"2011","Total",2355,"Census","Mobility 5 of All Households"
"24411",2016-07-01,"2016","15 - 24",190,"Census","Mobility 5 of All Households"
"24411",2016-07-01,"2016","25 - 34",535,"Census","Mobility 5 of All Households"
"24411",2016-07-01,"2016","35 - 44",430,"Census","Mobility 5 of All Households"
"24411",2016-07-01,"2016","45 - 54",335,"Census","Mobility 5 of All Households"
"24411",2016-07-01,"2016","55 - 64",320,"Census","Mobility 5 of All Households"
"24411",2016-07-01,"2016","Total 65+",305,"Census","Mobility 5 of All Households"
"24411",2016-07-01,"2016","Total",2110,"Census","Mobility 5 of All Households"
"24411",2021-07-01,"2021","15 - 24",190,"Census","Mobility 5 of All Households"
"24411",2021-07-01,"2021","25 - 34",520,"Census","Mobility 5 of All Households"
"24411",2021-07-01,"2021","35 - 44",425,"Census","Mobility 5 of All Households"
"24411",2021-07-01,"2021","45 - 54",320,"Census","Mobility 5 of All Households"
"24411",2021-07-01,"2021","55 - 64",335,"Census","Mobility 5 of All Households"
"24411",2021-07-01,"2021","Total 65+",445,"Census","Mobility 5 of All Households"
"24411",2021-07-01,"2021","Total",2235,"Census","Mobility 5 of All Households"
