"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"24433",2006-07-01,"2006","15 - 24",5445,"Census","Mobility 5 of All Households"
"24433",2006-07-01,"2006","25 - 34",10620,"Census","Mobility 5 of All Households"
"24433",2006-07-01,"2006","35 - 44",7630,"Census","Mobility 5 of All Households"
"24433",2006-07-01,"2006","45 - 54",6130,"Census","Mobility 5 of All Households"
"24433",2006-07-01,"2006","55 - 64",4055,"Census","Mobility 5 of All Households"
"24433",2006-07-01,"2006","Total 65+",3875,"Census","Mobility 5 of All Households"
"24433",2006-07-01,"2006","Total",37765,"Census","Mobility 5 of All Households"
"24433",2011-07-01,"2011","15 - 24",5615,"Census","Mobility 5 of All Households"
"24433",2011-07-01,"2011","25 - 34",11945,"Census","Mobility 5 of All Households"
"24433",2011-07-01,"2011","35 - 44",7105,"Census","Mobility 5 of All Households"
"24433",2011-07-01,"2011","45 - 54",6255,"Census","Mobility 5 of All Households"
"24433",2011-07-01,"2011","55 - 64",4810,"Census","Mobility 5 of All Households"
"24433",2011-07-01,"2011","Total 65+",5160,"Census","Mobility 5 of All Households"
"24433",2011-07-01,"2011","Total",40890,"Census","Mobility 5 of All Households"
"24433",2016-07-01,"2016","15 - 24",5265,"Census","Mobility 5 of All Households"
"24433",2016-07-01,"2016","25 - 34",11230,"Census","Mobility 5 of All Households"
"24433",2016-07-01,"2016","35 - 44",7850,"Census","Mobility 5 of All Households"
"24433",2016-07-01,"2016","45 - 54",5680,"Census","Mobility 5 of All Households"
"24433",2016-07-01,"2016","55 - 64",4995,"Census","Mobility 5 of All Households"
"24433",2016-07-01,"2016","Total 65+",5195,"Census","Mobility 5 of All Households"
"24433",2016-07-01,"2016","Total",40210,"Census","Mobility 5 of All Households"
"24433",2021-07-01,"2021","15 - 24",5920,"Census","Mobility 5 of All Households"
"24433",2021-07-01,"2021","25 - 34",12980,"Census","Mobility 5 of All Households"
"24433",2021-07-01,"2021","35 - 44",8640,"Census","Mobility 5 of All Households"
"24433",2021-07-01,"2021","45 - 54",5930,"Census","Mobility 5 of All Households"
"24433",2021-07-01,"2021","55 - 64",5965,"Census","Mobility 5 of All Households"
"24433",2021-07-01,"2021","Total 65+",7770,"Census","Mobility 5 of All Households"
"24433",2021-07-01,"2021","Total",47210,"Census","Mobility 5 of All Households"
