"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"35546",2006-07-01,"2006","15 - 24",135,"Census","Mobility 5 of All Households"
"35546",2006-07-01,"2006","25 - 34",615,"Census","Mobility 5 of All Households"
"35546",2006-07-01,"2006","35 - 44",470,"Census","Mobility 5 of All Households"
"35546",2006-07-01,"2006","45 - 54",460,"Census","Mobility 5 of All Households"
"35546",2006-07-01,"2006","55 - 64",335,"Census","Mobility 5 of All Households"
"35546",2006-07-01,"2006","Total 65+",585,"Census","Mobility 5 of All Households"
"35546",2006-07-01,"2006","Total",2600,"Census","Mobility 5 of All Households"
"35546",2011-07-01,"2011","15 - 24",185,"Census","Mobility 5 of All Households"
"35546",2011-07-01,"2011","25 - 34",540,"Census","Mobility 5 of All Households"
"35546",2011-07-01,"2011","35 - 44",455,"Census","Mobility 5 of All Households"
"35546",2011-07-01,"2011","45 - 54",400,"Census","Mobility 5 of All Households"
"35546",2011-07-01,"2011","55 - 64",275,"Census","Mobility 5 of All Households"
"35546",2011-07-01,"2011","Total 65+",495,"Census","Mobility 5 of All Households"
"35546",2011-07-01,"2011","Total",2355,"Census","Mobility 5 of All Households"
"35546",2016-07-01,"2016","15 - 24",200,"Census","Mobility 5 of All Households"
"35546",2016-07-01,"2016","25 - 34",650,"Census","Mobility 5 of All Households"
"35546",2016-07-01,"2016","35 - 44",435,"Census","Mobility 5 of All Households"
"35546",2016-07-01,"2016","45 - 54",405,"Census","Mobility 5 of All Households"
"35546",2016-07-01,"2016","55 - 64",375,"Census","Mobility 5 of All Households"
"35546",2016-07-01,"2016","Total 65+",705,"Census","Mobility 5 of All Households"
"35546",2016-07-01,"2016","Total",2765,"Census","Mobility 5 of All Households"
"35546",2021-07-01,"2021","15 - 24",155,"Census","Mobility 5 of All Households"
"35546",2021-07-01,"2021","25 - 34",660,"Census","Mobility 5 of All Households"
"35546",2021-07-01,"2021","35 - 44",600,"Census","Mobility 5 of All Households"
"35546",2021-07-01,"2021","45 - 54",490,"Census","Mobility 5 of All Households"
"35546",2021-07-01,"2021","55 - 64",685,"Census","Mobility 5 of All Households"
"35546",2021-07-01,"2021","Total 65+",1060,"Census","Mobility 5 of All Households"
"35546",2021-07-01,"2021","Total",3650,"Census","Mobility 5 of All Households"
