"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"47715",2006-07-01,"2006","15 - 24",690,"Census","Mobility 5 of All Households"
"47715",2006-07-01,"2006","25 - 34",1495,"Census","Mobility 5 of All Households"
"47715",2006-07-01,"2006","35 - 44",1270,"Census","Mobility 5 of All Households"
"47715",2006-07-01,"2006","45 - 54",930,"Census","Mobility 5 of All Households"
"47715",2006-07-01,"2006","55 - 64",505,"Census","Mobility 5 of All Households"
"47715",2006-07-01,"2006","Total 65+",960,"Census","Mobility 5 of All Households"
"47715",2006-07-01,"2006","Total",5850,"Census","Mobility 5 of All Households"
"47715",2011-07-01,"2011","15 - 24",740,"Census","Mobility 5 of All Households"
"47715",2011-07-01,"2011","25 - 34",1845,"Census","Mobility 5 of All Households"
"47715",2011-07-01,"2011","35 - 44",1120,"Census","Mobility 5 of All Households"
"47715",2011-07-01,"2011","45 - 54",1090,"Census","Mobility 5 of All Households"
"47715",2011-07-01,"2011","55 - 64",590,"Census","Mobility 5 of All Households"
"47715",2011-07-01,"2011","Total 65+",950,"Census","Mobility 5 of All Households"
"47715",2011-07-01,"2011","Total",6335,"Census","Mobility 5 of All Households"
"47715",2016-07-01,"2016","15 - 24",665,"Census","Mobility 5 of All Households"
"47715",2016-07-01,"2016","25 - 34",1675,"Census","Mobility 5 of All Households"
"47715",2016-07-01,"2016","35 - 44",1190,"Census","Mobility 5 of All Households"
"47715",2016-07-01,"2016","45 - 54",820,"Census","Mobility 5 of All Households"
"47715",2016-07-01,"2016","55 - 64",630,"Census","Mobility 5 of All Households"
"47715",2016-07-01,"2016","Total 65+",850,"Census","Mobility 5 of All Households"
"47715",2016-07-01,"2016","Total",5830,"Census","Mobility 5 of All Households"
"47715",2021-07-01,"2021","15 - 24",605,"Census","Mobility 5 of All Households"
"47715",2021-07-01,"2021","25 - 34",1655,"Census","Mobility 5 of All Households"
"47715",2021-07-01,"2021","35 - 44",1220,"Census","Mobility 5 of All Households"
"47715",2021-07-01,"2021","45 - 54",800,"Census","Mobility 5 of All Households"
"47715",2021-07-01,"2021","55 - 64",730,"Census","Mobility 5 of All Households"
"47715",2021-07-01,"2021","Total 65+",960,"Census","Mobility 5 of All Households"
"47715",2021-07-01,"2021","Total",5965,"Census","Mobility 5 of All Households"
