"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"59934",2006-07-01,"2006","15 - 24",160,"Census","Mobility 5 of All Households"
"59934",2006-07-01,"2006","25 - 34",780,"Census","Mobility 5 of All Households"
"59934",2006-07-01,"2006","35 - 44",925,"Census","Mobility 5 of All Households"
"59934",2006-07-01,"2006","45 - 54",465,"Census","Mobility 5 of All Households"
"59934",2006-07-01,"2006","55 - 64",245,"Census","Mobility 5 of All Households"
"59934",2006-07-01,"2006","Total 65+",195,"Census","Mobility 5 of All Households"
"59934",2006-07-01,"2006","Total",2780,"Census","Mobility 5 of All Households"
"59934",2011-07-01,"2011","15 - 24",135,"Census","Mobility 5 of All Households"
"59934",2011-07-01,"2011","25 - 34",1100,"Census","Mobility 5 of All Households"
"59934",2011-07-01,"2011","35 - 44",1055,"Census","Mobility 5 of All Households"
"59934",2011-07-01,"2011","45 - 54",475,"Census","Mobility 5 of All Households"
"59934",2011-07-01,"2011","55 - 64",410,"Census","Mobility 5 of All Households"
"59934",2011-07-01,"2011","Total 65+",240,"Census","Mobility 5 of All Households"
"59934",2011-07-01,"2011","Total",3415,"Census","Mobility 5 of All Households"
"59934",2016-07-01,"2016","15 - 24",130,"Census","Mobility 5 of All Households"
"59934",2016-07-01,"2016","25 - 34",1025,"Census","Mobility 5 of All Households"
"59934",2016-07-01,"2016","35 - 44",1210,"Census","Mobility 5 of All Households"
"59934",2016-07-01,"2016","45 - 54",640,"Census","Mobility 5 of All Households"
"59934",2016-07-01,"2016","55 - 64",290,"Census","Mobility 5 of All Households"
"59934",2016-07-01,"2016","Total 65+",270,"Census","Mobility 5 of All Households"
"59934",2016-07-01,"2016","Total",3565,"Census","Mobility 5 of All Households"
"59934",2021-07-01,"2021","15 - 24",115,"Census","Mobility 5 of All Households"
"59934",2021-07-01,"2021","25 - 34",1495,"Census","Mobility 5 of All Households"
"59934",2021-07-01,"2021","35 - 44",1595,"Census","Mobility 5 of All Households"
"59934",2021-07-01,"2021","45 - 54",915,"Census","Mobility 5 of All Households"
"59934",2021-07-01,"2021","55 - 64",395,"Census","Mobility 5 of All Households"
"59934",2021-07-01,"2021","Total 65+",380,"Census","Mobility 5 of All Households"
"59934",2021-07-01,"2021","Total",4890,"Census","Mobility 5 of All Households"
