"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"35531",2006-07-01,"2006","15 - 24",175,"Census","Mobility 5 of All Households"
"35531",2006-07-01,"2006","25 - 34",905,"Census","Mobility 5 of All Households"
"35531",2006-07-01,"2006","35 - 44",800,"Census","Mobility 5 of All Households"
"35531",2006-07-01,"2006","45 - 54",545,"Census","Mobility 5 of All Households"
"35531",2006-07-01,"2006","55 - 64",415,"Census","Mobility 5 of All Households"
"35531",2006-07-01,"2006","Total 65+",545,"Census","Mobility 5 of All Households"
"35531",2006-07-01,"2006","Total",3385,"Census","Mobility 5 of All Households"
"35531",2011-07-01,"2011","15 - 24",155,"Census","Mobility 5 of All Households"
"35531",2011-07-01,"2011","25 - 34",775,"Census","Mobility 5 of All Households"
"35531",2011-07-01,"2011","35 - 44",655,"Census","Mobility 5 of All Households"
"35531",2011-07-01,"2011","45 - 54",685,"Census","Mobility 5 of All Households"
"35531",2011-07-01,"2011","55 - 64",445,"Census","Mobility 5 of All Households"
"35531",2011-07-01,"2011","Total 65+",475,"Census","Mobility 5 of All Households"
"35531",2011-07-01,"2011","Total",3200,"Census","Mobility 5 of All Households"
"35531",2016-07-01,"2016","15 - 24",140,"Census","Mobility 5 of All Households"
"35531",2016-07-01,"2016","25 - 34",890,"Census","Mobility 5 of All Households"
"35531",2016-07-01,"2016","35 - 44",850,"Census","Mobility 5 of All Households"
"35531",2016-07-01,"2016","45 - 54",615,"Census","Mobility 5 of All Households"
"35531",2016-07-01,"2016","55 - 64",530,"Census","Mobility 5 of All Households"
"35531",2016-07-01,"2016","Total 65+",670,"Census","Mobility 5 of All Households"
"35531",2016-07-01,"2016","Total",3695,"Census","Mobility 5 of All Households"
"35531",2021-07-01,"2021","15 - 24",125,"Census","Mobility 5 of All Households"
"35531",2021-07-01,"2021","25 - 34",1035,"Census","Mobility 5 of All Households"
"35531",2021-07-01,"2021","35 - 44",900,"Census","Mobility 5 of All Households"
"35531",2021-07-01,"2021","45 - 54",635,"Census","Mobility 5 of All Households"
"35531",2021-07-01,"2021","55 - 64",720,"Census","Mobility 5 of All Households"
"35531",2021-07-01,"2021","Total 65+",915,"Census","Mobility 5 of All Households"
"35531",2021-07-01,"2021","Total",4335,"Census","Mobility 5 of All Households"
