"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"48810",2006-07-01,"2006","15 - 24",2920,"Census","Mobility 5 of All Households"
"48810",2006-07-01,"2006","25 - 34",5045,"Census","Mobility 5 of All Households"
"48810",2006-07-01,"2006","35 - 44",3485,"Census","Mobility 5 of All Households"
"48810",2006-07-01,"2006","45 - 54",2760,"Census","Mobility 5 of All Households"
"48810",2006-07-01,"2006","55 - 64",1575,"Census","Mobility 5 of All Households"
"48810",2006-07-01,"2006","Total 65+",1650,"Census","Mobility 5 of All Households"
"48810",2006-07-01,"2006","Total",17435,"Census","Mobility 5 of All Households"
"48810",2011-07-01,"2011","15 - 24",2605,"Census","Mobility 5 of All Households"
"48810",2011-07-01,"2011","25 - 34",5785,"Census","Mobility 5 of All Households"
"48810",2011-07-01,"2011","35 - 44",3375,"Census","Mobility 5 of All Households"
"48810",2011-07-01,"2011","45 - 54",2940,"Census","Mobility 5 of All Households"
"48810",2011-07-01,"2011","55 - 64",1695,"Census","Mobility 5 of All Households"
"48810",2011-07-01,"2011","Total 65+",1940,"Census","Mobility 5 of All Households"
"48810",2011-07-01,"2011","Total",18335,"Census","Mobility 5 of All Households"
"48810",2016-07-01,"2016","15 - 24",2665,"Census","Mobility 5 of All Households"
"48810",2016-07-01,"2016","25 - 34",6165,"Census","Mobility 5 of All Households"
"48810",2016-07-01,"2016","35 - 44",3790,"Census","Mobility 5 of All Households"
"48810",2016-07-01,"2016","45 - 54",2580,"Census","Mobility 5 of All Households"
"48810",2016-07-01,"2016","55 - 64",2060,"Census","Mobility 5 of All Households"
"48810",2016-07-01,"2016","Total 65+",2040,"Census","Mobility 5 of All Households"
"48810",2016-07-01,"2016","Total",19305,"Census","Mobility 5 of All Households"
"48810",2021-07-01,"2021","15 - 24",2705,"Census","Mobility 5 of All Households"
"48810",2021-07-01,"2021","25 - 34",6240,"Census","Mobility 5 of All Households"
"48810",2021-07-01,"2021","35 - 44",4225,"Census","Mobility 5 of All Households"
"48810",2021-07-01,"2021","45 - 54",2650,"Census","Mobility 5 of All Households"
"48810",2021-07-01,"2021","55 - 64",2155,"Census","Mobility 5 of All Households"
"48810",2021-07-01,"2021","Total 65+",2340,"Census","Mobility 5 of All Households"
"48810",2021-07-01,"2021","Total",20315,"Census","Mobility 5 of All Households"
