"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"10010",2006-07-01,"2006","15 - 24",100,"Census","Mobility 5 of All Households"
"10010",2006-07-01,"2006","25 - 34",520,"Census","Mobility 5 of All Households"
"10010",2006-07-01,"2006","35 - 44",465,"Census","Mobility 5 of All Households"
"10010",2006-07-01,"2006","45 - 54",310,"Census","Mobility 5 of All Households"
"10010",2006-07-01,"2006","55 - 64",195,"Census","Mobility 5 of All Households"
"10010",2006-07-01,"2006","Total 65+",240,"Census","Mobility 5 of All Households"
"10010",2006-07-01,"2006","Total",1835,"Census","Mobility 5 of All Households"
"10010",2011-07-01,"2011","15 - 24",105,"Census","Mobility 5 of All Households"
"10010",2011-07-01,"2011","25 - 34",615,"Census","Mobility 5 of All Households"
"10010",2011-07-01,"2011","35 - 44",480,"Census","Mobility 5 of All Households"
"10010",2011-07-01,"2011","45 - 54",360,"Census","Mobility 5 of All Households"
"10010",2011-07-01,"2011","55 - 64",260,"Census","Mobility 5 of All Households"
"10010",2011-07-01,"2011","Total 65+",145,"Census","Mobility 5 of All Households"
"10010",2011-07-01,"2011","Total",1965,"Census","Mobility 5 of All Households"
"10010",2016-07-01,"2016","15 - 24",165,"Census","Mobility 5 of All Households"
"10010",2016-07-01,"2016","25 - 34",525,"Census","Mobility 5 of All Households"
"10010",2016-07-01,"2016","35 - 44",455,"Census","Mobility 5 of All Households"
"10010",2016-07-01,"2016","45 - 54",295,"Census","Mobility 5 of All Households"
"10010",2016-07-01,"2016","55 - 64",250,"Census","Mobility 5 of All Households"
"10010",2016-07-01,"2016","Total 65+",275,"Census","Mobility 5 of All Households"
"10010",2016-07-01,"2016","Total",1965,"Census","Mobility 5 of All Households"
"10010",2021-07-01,"2021","15 - 24",115,"Census","Mobility 5 of All Households"
"10010",2021-07-01,"2021","25 - 34",475,"Census","Mobility 5 of All Households"
"10010",2021-07-01,"2021","35 - 44",380,"Census","Mobility 5 of All Households"
"10010",2021-07-01,"2021","45 - 54",300,"Census","Mobility 5 of All Households"
"10010",2021-07-01,"2021","55 - 64",300,"Census","Mobility 5 of All Households"
"10010",2021-07-01,"2021","Total 65+",300,"Census","Mobility 5 of All Households"
"10010",2021-07-01,"2021","Total",1870,"Census","Mobility 5 of All Households"
