St. John's — Historical Inventory of Completed and Unabsorbed Homeowner and Condominium Units by Dwelling Type  
January 1990 to March 2024 Intended Markets - All
,Single,Semi-Detached,Row,Apartment,All,
Jan 1990,52,2,0,52,106,
Feb 1990,40,2,0,43,85,
Mar 1990,37,2,0,39,78,
Apr 1990,35,1,0,33,69,
May 1990,34,1,0,31,66,
Jun 1990,54,3,0,31,88,
Jul 1990,55,3,0,35,93,
Aug 1990,53,3,0,35,91,
Sep 1990,47,3,0,51,101,
Oct 1990,42,1,0,37,80,
Nov 1990,39,1,0,34,74,
Dec 1990,32,1,0,44,77,
Jan 1991,33,1,0,44,78,
Feb 1991,35,1,0,41,77,
Mar 1991,49,1,0,41,91,
Apr 1991,47,1,0,39,87,
May 1991,47,1,0,30,78,
Jun 1991,43,1,0,36,80,
Jul 1991,39,1,0,28,68,
Aug 1991,35,1,0,22,58,
Sep 1991,51,0,0,31,82,
Oct 1991,72,0,0,37,109,
Nov 1991,86,0,0,39,125,
Dec 1991,76,0,0,43,119,
Jan 1992,65,0,0,47,112,
Feb 1992,63,2,0,70,135,
Mar 1992,62,2,0,50,114,
Apr 1992,51,0,0,54,105,
May 1992,42,0,0,48,90,
Jun 1992,43,0,0,42,85,
Jul 1992,39,0,0,40,79,
Aug 1992,41,0,0,48,89,
Sep 1992,44,0,0,54,98,
Oct 1992,51,0,0,46,97,
Nov 1992,57,0,0,52,109,
Dec 1992,49,0,0,52,101,
Jan 1993,48,0,0,54,102,
Feb 1993,40,0,0,46,86,
Mar 1993,39,0,0,52,91,
Apr 1993,33,0,0,50,83,
May 1993,27,0,0,43,70,
Jun 1993,25,0,0,35,60,
Jul 1993,25,1,0,34,60,
Aug 1993,27,0,0,66,93,
Sep 1993,39,0,0,88,127,
Oct 1993,23,0,0,70,93,
Nov 1993,22,0,0,58,80,
Dec 1993,23,0,0,52,75,
Jan 1994,21,0,0,62,83,
Feb 1994,16,0,0,46,62,
Mar 1994,16,0,0,30,46,
Apr 1994,16,0,0,26,42,
May 1994,11,6,0,34,51,
Jun 1994,12,3,0,22,37,
Jul 1994,12,3,0,36,51,
Aug 1994,23,3,0,50,76,
Sep 1994,23,3,0,46,72,
Oct 1994,17,3,0,36,56,
Nov 1994,23,7,0,36,66,
Dec 1994,37,9,0,46,92,
Jan 1995,35,5,0,48,88,
Feb 1995,40,5,0,50,95,
Mar 1995,38,5,0,38,81,
Apr 1995,36,5,0,44,85,
May 1995,35,2,0,44,81,
Jun 1995,39,2,0,44,85,
Jul 1995,31,0,0,46,77,
Aug 1995,26,0,0,50,76,
Sep 1995,18,0,11,56,85,
Oct 1995,16,3,11,56,86,
Nov 1995,19,3,2,64,88,
Dec 1995,21,8,2,64,95,
Jan 1996,22,18,2,102,144,
Feb 1996,18,29,2,64,113,
Mar 1996,17,30,2,64,113,
Apr 1996,20,32,2,60,114,
May 1996,18,31,2,63,114,
Jun 1996,19,30,2,53,104,
Jul 1996,20,33,2,57,112,
Aug 1996,26,35,6,57,124,
Sep 1996,26,9,5,56,96,
Oct 1996,26,7,5,45,83,
Nov 1996,22,7,5,39,73,
Dec 1996,22,7,5,41,75,
Jan 1997,22,7,5,39,73,
Feb 1997,20,5,5,46,76,
Mar 1997,17,7,5,34,63,
Apr 1997,13,7,5,30,55,
May 1997,13,9,10,32,64,
Jun 1997,13,7,10,28,58,
Jul 1997,15,7,7,26,55,
Aug 1997,16,7,6,32,61,
Sep 1997,19,9,10,30,68,
Oct 1997,23,5,9,32,69,
Nov 1997,24,5,9,32,70,
Dec 1997,37,5,9,30,81,
Jan 1998,36,5,8,26,75,
Feb 1998,37,5,8,20,70,
Mar 1998,35,5,8,24,72,
Apr 1998,30,5,6,18,59,
May 1998,28,5,6,14,53,
Jun 1998,26,5,15,16,62,
Jul 1998,22,3,14,16,55,
Aug 1998,21,8,13,18,60,
Sep 1998,0,4,0,4,8,
Oct 1998,31,8,10,18,67,
Nov 1998,22,8,10,18,58,
Dec 1998,16,8,10,18,52,
Jan 1999,16,8,5,16,45,
Feb 1999,18,17,5,14,54,
Mar 1999,14,6,6,14,40,
Apr 1999,12,6,11,8,37,
May 1999,14,4,11,4,33,
