Halifax — Historical Inventory of Completed and Unabsorbed Homeowner and Condominium Units by Dwelling Type  
January 2023 to March 2024 Condo
,Single,Semi-Detached,Row,Apartment,All,
Jan 2023,0,0,0,18,18,
Feb 2023,0,0,0,18,18,
Mar 2023,0,0,0,18,18,
Apr 2023,0,0,0,18,18,
May 2023,0,0,0,16,16,
Jun 2023,0,0,0,16,16,
Jul 2023,0,0,0,15,15,
Aug 2023,0,0,0,15,15,
Sep 2023,0,0,0,14,14,
Oct 2023,0,0,0,12,12,
Nov 2023,0,0,0,12,12,
Dec 2023,0,0,0,12,12,
Jan 2024,0,0,0,12,12,
Feb 2024,0,0,0,12,12,
Mar 2024,0,0,0,7,7,

Source,CMHC Market Absorption Survey
