Greater Sudbury / Grand Sudbury — Historical Inventory of Completed and Unabsorbed Homeowner and Condominium Units by Dwelling Type  
January 1990 to March 2024 Homeowner
,Single,Semi-Detached,Row,Apartment,All,
Jan 1990,57,17,0,0,74,
Feb 1990,40,15,0,0,55,
Mar 1990,47,16,0,0,63,
Apr 1990,71,28,0,0,99,
May 1990,70,25,0,0,95,
Jun 1990,80,25,0,0,105,
Jul 1990,83,22,0,0,105,
Aug 1990,128,19,0,0,147,
Sep 1990,127,18,0,0,145,
Oct 1990,120,21,0,0,141,
Nov 1990,100,19,0,0,119,
Dec 1990,92,21,0,0,113,
Jan 1991,87,20,0,0,107,
Feb 1991,69,12,0,0,81,
Mar 1991,64,9,0,0,73,
Apr 1991,54,7,0,0,61,
May 1991,43,9,0,0,52,
Jun 1991,36,9,0,0,45,
Jul 1991,32,9,0,0,41,
Aug 1991,37,12,0,0,49,
Sep 1991,44,13,0,0,57,
Oct 1991,37,15,0,4,56,
Nov 1991,36,14,0,8,58,
Dec 1991,40,9,0,2,51,
Jan 1992,39,8,0,1,48,
Feb 1992,29,6,0,1,36,
Mar 1992,27,4,0,0,31,
Apr 1992,21,5,0,0,26,
May 1992,29,15,0,0,44,
Jun 1992,42,10,0,0,52,
Jul 1992,56,18,0,0,74,
Aug 1992,62,18,0,0,80,
Sep 1992,45,20,0,0,65,
Oct 1992,63,16,0,0,79,
Nov 1992,53,16,0,0,69,
Dec 1992,39,10,0,0,49,
Jan 1993,37,15,0,0,52,
Feb 1993,37,14,0,0,51,
Mar 1993,48,13,0,0,61,
Apr 1993,34,22,0,0,56,
May 1993,34,26,0,0,60,
Jun 1993,32,22,0,0,54,
Jul 1993,26,25,0,0,51,
Aug 1993,28,25,0,0,53,
Sep 1993,28,21,0,0,49,
Oct 1993,26,23,0,0,49,
Nov 1993,28,22,0,0,50,
Dec 1993,22,14,0,0,36,
Jan 1994,33,18,0,0,51,
Feb 1994,25,10,0,0,35,
Mar 1994,25,10,0,0,35,
Apr 1994,25,10,0,0,35,
May 1994,16,3,0,0,19,
Jun 1994,30,5,0,0,35,
Jul 1994,38,5,0,0,43,
Aug 1994,33,10,0,0,43,
Sep 1994,33,5,0,0,38,
Oct 1994,38,8,0,0,46,
Nov 1994,44,9,0,0,53,
Dec 1994,55,14,0,0,69,
Jan 1995,53,16,0,0,69,
Feb 1995,51,18,0,0,69,
Mar 1995,43,16,0,0,59,
Apr 1995,40,16,0,0,56,
May 1995,32,14,0,0,46,
Jun 1995,31,12,0,0,43,
Jul 1995,29,9,0,0,38,
Aug 1995,30,13,0,0,43,
Sep 1995,30,15,0,0,45,
Oct 1995,29,13,0,0,42,
Nov 1995,26,12,0,0,38,
Dec 1995,30,10,0,0,40,
Jan 1996,29,10,0,0,39,
Feb 1996,24,4,0,0,28,
Mar 1996,25,3,0,0,28,
Apr 1996,21,3,0,0,24,
May 1996,17,3,0,0,20,
Jun 1996,15,1,0,0,16,
Jul 1996,15,1,0,0,16,
Aug 1996,13,5,0,0,18,
Sep 1996,12,1,0,0,13,
Oct 1996,14,1,0,0,15,
Nov 1996,15,0,0,0,15,
Dec 1996,13,0,0,0,13,
Jan 1997,18,2,0,0,20,
Feb 1997,25,2,0,0,27,
Mar 1997,17,2,0,0,19,
Apr 1997,19,2,0,0,21,
May 1997,15,2,0,0,17,
Jun 1997,14,2,0,0,16,
Jul 1997,9,6,0,0,15,
Aug 1997,17,4,0,0,21,
Sep 1997,15,4,0,0,19,
Oct 1997,14,6,0,0,20,
Nov 1997,11,5,0,0,16,
Dec 1997,14,6,0,0,20,
Jan 1998,7,8,0,0,15,
Feb 1998,8,8,0,0,16,
Mar 1998,7,7,0,0,14,
Apr 1998,5,6,0,0,11,
May 1998,5,6,0,0,11,
Jun 1998,13,6,0,0,19,
Jul 1998,17,6,0,0,23,
Aug 1998,14,8,0,0,22,
Sep 1998,18,8,0,0,26,
Oct 1998,11,9,0,0,20,
Nov 1998,11,9,0,0,20,
Dec 1998,10,9,0,0,19,
Jan 1999,11,8,0,0,19,
Feb 1999,13,8,0,0,21,
Mar 1999,11,8,0,0,19,
Apr 1999,10,7,2,0,19,
May 1999,11,6,2,0,19,
Jun 1999,14,6,2,0,22,
Jul 1999,12,6,2,0,20,
Aug 1999,10,6,0,0,16,
Sep 1999,13,6,0,0,19,
Oct 1999,11,6,0,0,17,
Nov 1999,11,6,0,0,17,
Dec 1999,8,6,0,0,14,
Jan 2000,10,6,0,0,16,
Feb 2000,8,6,0,0,14,
Mar 2000,9,6,0,0,15,
Apr 2000,10,6,0,0,16,
May 2000,8,6,0,0,14,
Jun 2000,7,6,0,0,13,
Jul 2000,14,6,0,0,20,
Aug 2000,9,2,0,0,11,
Sep 2000,9,2,0,0,11,
Oct 2000,11,2,0,0,13,
Nov 2000,12,2,0,0,14,
Dec 2000,9,2,0,0,11,
