Ottawa — Historical Inventory of Completed and Unabsorbed Homeowner and Condominium Units by Dwelling Type  
January 1990 to March 2024 Homeowner
,Single,Semi-Detached,Row,Apartment,All,
Jan 1990,255,15,93,0,363,
Feb 1990,231,15,74,0,320,
Mar 1990,207,16,65,0,288,
Apr 1990,181,15,45,0,241,
May 1990,178,18,42,0,238,
Jun 1990,198,20,49,0,267,
Jul 1990,200,23,53,0,276,
Aug 1990,201,34,82,0,317,
Sep 1990,237,28,77,0,342,
Oct 1990,257,30,109,0,396,
Nov 1990,283,31,120,0,434,
Dec 1990,272,38,127,0,437,
Jan 1991,246,27,142,0,415,
Feb 1991,247,26,107,0,380,
Mar 1991,204,22,84,0,310,
Apr 1991,159,18,61,0,238,
May 1991,134,16,53,0,203,
Jun 1991,120,13,51,0,184,
Jul 1991,119,13,38,0,170,
Aug 1991,110,11,39,0,160,
Sep 1991,131,18,48,0,197,
Oct 1991,137,19,70,0,226,
Nov 1991,157,24,84,0,265,
Dec 1991,184,18,89,0,291,
Jan 1992,187,17,99,0,303,
Feb 1992,174,13,96,0,283,
Mar 1992,149,9,81,0,239,
Apr 1992,147,4,70,0,221,
May 1992,134,5,74,0,213,
Jun 1992,122,5,64,0,191,
Jul 1992,109,3,64,0,176,
Aug 1992,141,3,77,0,221,
Sep 1992,110,3,72,0,185,
Oct 1992,134,10,153,0,297,
Nov 1992,130,14,158,0,302,
Dec 1992,155,14,157,0,326,
Jan 1993,171,11,161,0,343,
Feb 1993,192,8,151,0,351,
Mar 1993,179,7,176,0,362,
Apr 1993,177,8,147,0,332,
May 1993,159,11,159,0,329,
Jun 1993,154,8,151,1,314,
Jul 1993,158,11,141,1,311,
Aug 1993,178,11,155,1,345,
Sep 1993,204,14,201,1,420,
Oct 1993,216,21,215,1,453,
Nov 1993,251,21,236,0,508,
Dec 1993,245,23,251,0,519,
Jan 1994,245,27,235,0,507,
Feb 1994,238,29,205,0,472,
Mar 1994,221,28,165,0,414,
Apr 1994,181,33,140,0,354,
May 1994,100,15,129,0,244,
Jun 1994,98,16,127,0,241,
Jul 1994,115,14,138,0,267,
Aug 1994,129,21,168,0,318,
Sep 1994,142,25,208,0,375,
Oct 1994,168,29,251,0,448,
Nov 1994,195,34,280,0,509,
Dec 1994,172,42,313,0,527,
Jan 1995,175,42,317,0,534,
Feb 1995,177,40,317,4,538,
Mar 1995,181,38,312,0,531,
Apr 1995,173,32,302,0,507,
May 1995,164,26,291,0,481,
Jun 1995,151,23,280,0,454,
Jul 1995,155,26,249,0,430,
Aug 1995,142,23,264,0,429,
Sep 1995,133,21,260,0,414,
Oct 1995,132,21,269,0,422,
Nov 1995,149,24,261,2,436,
Dec 1995,140,24,250,2,416,
Jan 1996,125,22,251,2,400,
Feb 1996,115,15,238,2,370,
Mar 1996,112,18,222,2,354,
Apr 1996,81,17,201,4,303,
May 1996,69,14,167,2,252,
Jun 1996,79,10,138,1,228,
Jul 1996,82,10,134,0,226,
Aug 1996,98,10,148,0,256,
Sep 1996,103,13,145,0,261,
Oct 1996,128,13,183,0,324,
Nov 1996,123,13,194,0,330,
Dec 1996,128,15,197,0,340,
Jan 1997,106,19,190,0,315,
Feb 1997,109,27,185,0,321,
Mar 1997,118,28,163,0,309,
Apr 1997,121,34,166,0,321,
May 1997,123,27,167,0,317,
Jun 1997,110,25,155,0,290,
Jul 1997,85,16,154,0,255,
Aug 1997,86,12,154,0,252,
Sep 1997,119,17,161,0,297,
Oct 1997,137,15,170,3,325,
Nov 1997,118,18,184,3,323,
Dec 1997,120,23,189,3,335,
Jan 1998,125,31,201,3,360,
Feb 1998,127,25,193,3,348,
Mar 1998,140,22,181,3,346,
Apr 1998,160,22,177,3,362,
May 1998,152,20,162,3,337,
Jun 1998,138,16,162,3,319,
Jul 1998,147,18,167,1,333,
Aug 1998,167,26,191,1,385,
Sep 1998,148,19,201,1,369,
Oct 1998,189,19,186,1,395,
Nov 1998,185,25,192,1,403,
Dec 1998,151,34,214,1,400,
Jan 1999,170,28,206,1,405,
Feb 1999,160,21,184,9,374,
Mar 1999,146,15,181,9,351,
Apr 1999,124,9,132,7,272,
May 1999,128,18,123,6,275,
Jun 1999,127,13,132,6,278,
Jul 1999,119,24,116,6,265,
Aug 1999,101,25,104,5,235,
Sep 1999,107,25,103,5,240,
Oct 1999,125,21,113,5,264,
Nov 1999,134,25,142,4,305,
Dec 1999,138,15,147,3,303,
Jan 2000,120,14,141,3,278,
Feb 2000,135,28,134,3,300,
Mar 2000,115,31,130,3,279,
Apr 2000,109,16,130,3,258,
May 2000,110,11,133,3,257,
Jun 2000,135,16,126,3,280,
Jul 2000,123,25,116,3,267,
Aug 2000,120,9,100,3,232,
Sep 2000,113,7,104,3,227,
Oct 2000,97,4,81,3,185,
Nov 2000,136,13,70,3,222,
Dec 2000,103,14,74,3,194,
Jan 2001,80,12,74,2,168,
Feb 2001,90,16,67,0,173,
Mar 2001,85,14,72,0,171,
Apr 2001,82,17,86,0,185,
May 2001,86,17,66,0,169,
Jun 2001,74,22,63,0,159,
Jul 2001,95,39,54,2,190,
Aug 2001,86,31,78,2,197,
Sep 2001,78,29,67,2,176,
Oct 2001,78,42,63,1,184,
Nov 2001,80,41,72,0,193,
Dec 2001,74,29,107,0,210,
Jan 2002,72,27,113,0,212,
Feb 2002,61,32,97,0,190,
Mar 2002,69,43,112,0,224,
Apr 2002,67,24,130,0,221,
May 2002,67,35,107,0,209,
Jun 2002,79,26,100,2,207,
Jul 2002,74,27,94,2,197,
Aug 2002,76,29,97,1,203,
Sep 2002,74,22,94,1,191,
Oct 2002,72,29,90,0,191,
Nov 2002,62,30,97,0,189,
Dec 2002,59,26,110,0,195,
Jan 2003,59,16,100,0,175,
Feb 2003,54,12,100,0,166,
Mar 2003,51,16,116,0,183,
Apr 2003,46,17,114,0,177,
May 2003,52,23,111,0,186,
Jun 2003,51,23,102,0,176,
Jul 2003,48,17,94,0,159,
Aug 2003,52,16,85,0,153,
Sep 2003,53,17,70,0,140,
Oct 2003,49,24,70,0,143,
Nov 2003,47,29,73,0,149,
Dec 2003,53,26,78,0,157,
Jan 2004,49,27,92,0,168,
Feb 2004,39,26,86,0,151,
Mar 2004,39,29,78,0,146,
Apr 2004,47,34,89,0,170,
May 2004,54,38,80,0,172,
Jun 2004,43,29,84,0,156,
Jul 2004,53,21,84,0,158,
Aug 2004,45,26,80,0,151,
Sep 2004,59,21,95,0,175,
Oct 2004,64,26,85,0,175,
Nov 2004,84,29,81,0,194,
Dec 2004,98,27,73,0,198,
Jan 2005,92,32,72,0,196,
Feb 2005,84,28,66,0,178,
Mar 2005,82,25,59,0,166,
Apr 2005,91,24,66,0,181,
May 2005,88,30,70,0,188,
Jun 2005,72,28,78,10,188,
Jul 2005,66,25,87,0,178,
Aug 2005,64,19,88,0,171,
Sep 2005,70,23,106,0,199,
Oct 2005,104,26,112,0,242,
Nov 2005,95,26,116,0,237,
Dec 2005,164,32,110,0,306,
Jan 2006,178,35,103,0,316,
Feb 2006,75,28,106,0,209,
Mar 2006,55,28,98,0,181,
Apr 2006,54,26,93,0,173,
May 2006,51,25,90,0,166,
Jun 2006,51,23,82,0,156,
Jul 2006,55,22,102,0,179,
Aug 2006,51,23,93,0,167,
Sep 2006,52,25,83,0,160,
Oct 2006,61,23,70,0,154,
Nov 2006,53,21,65,2,141,
Dec 2006,59,24,63,1,147,
Jan 2007,58,30,66,0,154,
Feb 2007,57,27,62,0,146,
Mar 2007,58,24,65,0,147,
Apr 2007,57,26,53,0,136,
May 2007,66,27,40,0,133,
Jun 2007,55,21,58,0,134,
Jul 2007,49,23,87,0,159,
Aug 2007,56,17,87,0,160,
Sep 2007,46,14,74,0,134,
Oct 2007,46,12,95,0,153,
Nov 2007,51,10,88,0,149,
Dec 2007,58,13,95,0,166,
Jan 2008,35,9,80,0,124,
Feb 2008,33,7,74,0,114,
Mar 2008,28,6,68,0,102,
Apr 2008,20,6,78,0,104,
May 2008,23,6,75,0,104,
Jun 2008,26,6,78,0,110,
Jul 2008,29,2,75,0,106,
Aug 2008,30,4,74,0,108,
Sep 2008,27,3,67,0,97,
Oct 2008,36,3,76,0,115,
Nov 2008,39,6,84,0,129,
Dec 2008,40,12,83,0,135,
Jan 2009,39,11,84,0,134,
Feb 2009,42,13,84,0,139,
Mar 2009,46,12,88,0,146,
Apr 2009,41,19,91,0,151,
May 2009,34,17,90,6,147,
Jun 2009,29,19,95,5,148,
Jul 2009,27,25,115,5,172,
Aug 2009,25,22,111,3,161,
Sep 2009,23,18,93,2,136,
Oct 2009,22,18,101,1,142,
Nov 2009,18,17,117,1,153,
Dec 2009,17,16,105,0,138,
Jan 2010,19,11,100,0,130,
Feb 2010,19,11,110,0,140,
Mar 2010,19,11,104,0,134,
Apr 2010,14,11,109,0,134,
May 2010,13,10,119,0,142,
Jun 2010,16,13,100,0,129,
Jul 2010,15,6,118,0,139,
Aug 2010,15,6,104,0,125,
Sep 2010,17,16,97,0,130,
Oct 2010,17,19,116,0,152,
Nov 2010,23,21,95,0,139,
Dec 2010,26,22,89,0,137,
Jan 2011,25,23,86,0,134,
Feb 2011,31,25,85,0,141,
Mar 2011,34,27,105,0,166,
Apr 2011,33,31,113,0,177,
May 2011,40,31,79,0,150,
Jun 2011,40,29,94,0,163,
Jul 2011,43,32,79,0,154,
Aug 2011,43,25,97,0,165,
Sep 2011,32,24,69,0,125,
Oct 2011,34,26,60,0,120,
Nov 2011,38,30,99,0,167,
Dec 2011,44,34,109,0,187,
Jan 2012,49,37,100,0,186,
Feb 2012,51,38,102,0,191,
Mar 2012,45,30,100,0,175,
Apr 2012,49,35,115,0,199,
May 2012,50,40,115,0,205,
Jun 2012,68,41,102,0,211,
Jul 2012,107,41,102,0,250,
Aug 2012,53,35,91,0,179,
Sep 2012,59,42,111,0,212,
Oct 2012,62,38,93,0,193,
Nov 2012,62,32,81,0,175,
Dec 2012,63,39,82,0,184,
Jan 2013,60,40,74,0,174,
Feb 2013,64,39,83,0,186,
Mar 2013,62,39,80,0,181,
Apr 2013,54,41,91,0,186,
May 2013,55,49,84,0,188,
Jun 2013,53,46,80,0,179,
Jul 2013,53,52,72,0,177,
Aug 2013,60,53,90,0,203,
Sep 2013,63,56,68,0,187,
Oct 2013,62,66,52,0,180,
Nov 2013,58,65,47,0,170,
Dec 2013,51,66,47,0,164,
Jan 2014,52,60,54,0,166,
Feb 2014,57,67,68,0,192,
Mar 2014,89,59,66,0,214,
Apr 2014,82,53,69,0,204,
May 2014,78,41,77,0,196,
Jun 2014,64,38,87,0,189,
Jul 2014,63,37,96,0,196,
Aug 2014,64,38,92,0,194,
Sep 2014,65,30,75,0,170,
Oct 2014,72,33,81,0,186,
Nov 2014,71,21,74,0,166,
Dec 2014,72,25,76,0,173,
Jan 2015,69,22,94,0,185,
Feb 2015,69,23,99,0,191,
Mar 2015,68,27,99,0,194,
Apr 2015,74,26,97,0,197,
May 2015,69,28,117,0,214,
Jun 2015,71,35,119,0,225,
Jul 2015,73,42,130,0,245,
Aug 2015,85,31,144,0,260,
Sep 2015,87,31,178,0,296,
Oct 2015,100,35,178,0,313,
Nov 2015,89,38,167,0,294,
Dec 2015,98,27,156,0,281,
Jan 2016,115,26,158,0,299,
Feb 2016,110,33,159,0,302,
Mar 2016,132,41,190,0,363,
Apr 2016,127,38,195,0,360,
May 2016,127,38,200,0,365,
Jun 2016,116,31,167,0,314,
Jul 2016,119,27,179,0,325,
Aug 2016,117,26,158,0,301,
Sep 2016,120,30,173,0,323,
Oct 2016,110,24,152,0,286,
Nov 2016,114,25,154,0,293,
Dec 2016,123,36,151,0,310,
Jan 2017,122,40,158,0,320,
Feb 2017,119,30,145,0,294,
Mar 2017,117,30,151,0,298,
Apr 2017,114,35,144,0,293,
May 2017,114,33,145,0,292,
Jun 2017,105,25,144,0,274,
Jul 2017,108,25,142,0,275,
