Hamilton — Historical Inventory of Completed and Unabsorbed Homeowner and Condominium Units by Dwelling Type  
January 1990 to March 2024 Intended Markets - All
,Single,Semi-Detached,Row,Apartment,All,
Jan 1990,240,8,91,28,367,
Feb 1990,148,2,84,28,262,
Mar 1990,152,0,83,25,260,
Apr 1990,160,0,89,20,269,
May 1990,178,0,77,20,275,
Jun 1990,192,1,83,23,299,
Jul 1990,197,1,114,16,328,
Aug 1990,202,1,107,8,318,
Sep 1990,200,3,135,8,346,
Oct 1990,233,2,131,8,374,
Nov 1990,226,0,178,59,463,
Dec 1990,214,0,188,57,459,
Jan 1991,207,0,201,53,461,
Feb 1991,190,0,153,46,389,
Mar 1991,182,0,138,43,363,
Apr 1991,162,0,97,33,292,
May 1991,138,1,86,103,328,
Jun 1991,139,1,71,99,310,
Jul 1991,134,0,79,99,312,
Aug 1991,152,1,78,85,316,
Sep 1991,158,3,85,85,331,
Oct 1991,182,4,213,85,484,
Nov 1991,193,6,217,122,538,
Dec 1991,180,6,194,98,478,
Jan 1992,178,8,193,93,472,
Feb 1992,175,8,201,93,477,
Mar 1992,164,8,200,61,433,
Apr 1992,158,5,196,61,420,
May 1992,159,7,197,84,447,
Jun 1992,173,8,190,84,455,
Jul 1992,133,10,144,70,357,
Aug 1992,115,13,140,70,338,
Sep 1992,124,18,140,383,665,
Oct 1992,128,11,150,377,666,
Nov 1992,127,8,149,376,660,
Dec 1992,136,6,156,376,674,
Jan 1993,162,4,146,384,696,
Feb 1993,152,4,130,366,652,
Mar 1993,163,3,125,231,522,
Apr 1993,152,3,114,226,495,
May 1993,155,2,109,224,490,
Jun 1993,162,1,90,217,470,
Jul 1993,163,1,90,214,468,
Aug 1993,157,7,80,186,430,
Sep 1993,157,5,92,186,440,
Oct 1993,143,4,84,186,417,
Nov 1993,162,6,88,186,442,
Dec 1993,155,7,82,184,428,
Jan 1994,152,3,90,182,427,
Feb 1994,138,0,86,175,399,
Mar 1994,139,3,80,169,391,
Apr 1994,147,4,92,168,411,
May 1994,152,5,96,168,421,
Jun 1994,173,4,88,166,431,
Jul 1994,163,5,104,108,380,
Aug 1994,130,5,101,108,344,
Sep 1994,117,5,91,61,274,
Oct 1994,152,9,100,61,322,
Nov 1994,163,9,98,61,331,
Dec 1994,141,8,100,58,307,
Jan 1995,138,8,99,58,303,
Feb 1995,140,6,110,55,311,
Mar 1995,137,6,114,41,298,
Apr 1995,153,6,120,40,319,
May 1995,164,6,124,38,332,
Jun 1995,167,6,107,38,318,
Jul 1995,178,6,110,38,332,
Aug 1995,163,8,104,38,313,
Sep 1995,152,8,94,38,292,
Oct 1995,135,8,94,38,275,
Nov 1995,168,8,91,23,290,
