Kitchener - Cambridge - Waterloo — Historical Inventory of Completed and Unabsorbed Homeowner and Condominium Units by Dwelling Type  
January 1990 to March 2024 Intended Markets - All
,Single,Semi-Detached,Row,Apartment,All,
Jan 1990,189,14,7,3,213,
Feb 1990,186,13,3,15,217,
Mar 1990,185,12,10,15,222,
Apr 1990,194,19,5,50,268,
May 1990,199,38,5,48,290,
Jun 1990,196,49,9,48,302,
Jul 1990,197,44,13,163,417,
Aug 1990,181,60,17,184,442,
Sep 1990,219,69,12,147,447,
Oct 1990,256,86,72,185,599,
Nov 1990,260,80,105,125,570,
Dec 1990,238,62,101,124,525,
Jan 1991,219,69,95,127,510,
Feb 1991,194,58,94,127,473,
Mar 1991,178,45,96,225,544,
Apr 1991,144,43,109,212,508,
May 1991,138,44,105,206,493,
Jun 1991,140,37,90,201,468,
Jul 1991,102,29,82,195,408,
Aug 1991,109,26,69,178,382,
Sep 1991,120,37,87,329,573,
Oct 1991,137,59,75,329,600,
Nov 1991,147,73,78,325,623,
Dec 1991,127,68,101,325,621,
Jan 1992,120,56,105,325,606,
Feb 1992,118,46,89,280,533,
Mar 1992,110,32,103,337,582,
Apr 1992,110,31,82,337,560,
May 1992,102,28,77,337,544,
Jun 1992,103,43,77,336,559,
Jul 1992,94,56,62,336,548,
Aug 1992,101,57,85,314,557,
Sep 1992,108,48,83,314,553,
Oct 1992,116,49,84,314,563,
Nov 1992,117,50,84,314,565,
Dec 1992,112,51,83,314,560,
Jan 1993,119,57,74,384,634,
Feb 1993,119,44,68,384,615,
Mar 1993,114,42,65,380,601,
Apr 1993,110,38,60,380,588,
May 1993,119,37,57,380,593,
Jun 1993,149,48,54,380,631,
Jul 1993,146,30,64,380,620,
Aug 1993,137,28,65,380,610,
Sep 1993,149,29,66,369,613,
Oct 1993,151,36,66,369,622,
Nov 1993,152,35,74,369,630,
Dec 1993,141,30,74,369,614,
Jan 1994,152,29,74,369,624,
Feb 1994,141,29,72,369,611,
Mar 1994,141,30,84,375,630,
Apr 1994,129,27,70,375,601,
May 1994,114,22,70,375,581,
Jun 1994,104,18,58,375,555,
Jul 1994,100,24,56,379,559,
Aug 1994,112,44,49,377,582,
Sep 1994,124,41,44,385,594,
Oct 1994,136,47,48,385,616,
Nov 1994,127,39,59,332,557,
Dec 1994,117,39,55,330,541,
Jan 1995,129,41,68,330,568,
Feb 1995,145,52,70,330,597,
Mar 1995,150,38,74,330,592,
Apr 1995,160,45,70,325,600,
May 1995,163,50,68,325,606,
Jun 1995,160,51,69,323,603,
Jul 1995,157,43,68,319,587,
Aug 1995,140,36,65,319,560,
Sep 1995,153,32,56,319,560,
Oct 1995,150,32,54,319,555,
Nov 1995,149,36,48,319,552,
Dec 1995,146,31,25,319,521,
Jan 1996,150,30,15,331,526,
Feb 1996,145,28,7,330,510,
Mar 1996,154,24,7,330,515,
Apr 1996,148,21,12,165,346,
May 1996,148,24,16,165,353,
Jun 1996,143,22,16,165,346,
Jul 1996,149,26,28,162,365,
Aug 1996,131,28,23,160,342,
Sep 1996,126,43,23,160,352,
Oct 1996,118,40,10,47,215,
Nov 1996,136,51,18,46,251,
Dec 1996,122,49,21,86,278,
Jan 1997,122,47,17,86,272,
Feb 1997,135,49,22,86,292,
Mar 1997,125,38,21,85,269,
Apr 1997,147,47,29,96,319,
May 1997,124,46,40,95,305,
Jun 1997,126,43,42,95,306,
Jul 1997,108,47,46,95,296,
Aug 1997,128,50,49,53,280,
Sep 1997,133,55,50,51,289,
Oct 1997,141,53,58,49,301,
Nov 1997,161,55,71,49,336,
Dec 1997,154,48,47,49,298,
Jan 1998,172,47,48,49,316,
Feb 1998,178,44,54,49,325,
Mar 1998,183,40,70,51,344,
Apr 1998,173,35,68,51,327,
May 1998,165,29,77,69,340,
Jun 1998,171,37,77,45,330,
Jul 1998,160,32,73,45,310,
Aug 1998,161,35,81,45,322,
Sep 1998,177,29,81,44,331,
Oct 1998,177,30,76,44,327,
