Oshawa — Historical Inventory of Completed and Unabsorbed Homeowner and Condominium Units by Dwelling Type  
January 1990 to March 2024 Intended Markets - All
,Single,Semi-Detached,Row,Apartment,All,
Jan 1990,16,8,25,0,49,
Feb 1990,18,8,22,0,48,
Mar 1990,26,8,27,1,62,
Apr 1990,26,8,19,0,53,
May 1990,27,8,10,0,45,
Jun 1990,32,8,5,0,45,
Jul 1990,32,8,4,0,44,
Aug 1990,37,9,3,0,49,
Sep 1990,20,3,2,0,25,
Oct 1990,16,5,1,0,22,
Nov 1990,15,10,10,0,35,
Dec 1990,13,13,32,0,58,
Jan 1991,10,11,7,10,38,
Feb 1991,17,6,6,10,39,
Mar 1991,17,8,0,10,35,
Apr 1991,19,6,0,10,35,
May 1991,20,7,0,10,37,
Jun 1991,24,4,0,38,66,
Jul 1991,24,3,0,37,64,
Aug 1991,23,1,56,37,117,
Sep 1991,20,0,75,34,129,
Oct 1991,18,0,98,28,144,
Nov 1991,17,3,9,28,57,
Dec 1991,17,3,9,80,109,
Jan 1992,16,4,9,80,109,
Feb 1992,16,1,9,80,106,
Mar 1992,16,4,8,70,98,
Apr 1992,17,5,8,48,78,
May 1992,18,4,14,48,84,
Jun 1992,18,4,13,48,83,
Jul 1992,12,5,12,48,77,
Aug 1992,12,7,11,48,78,
Sep 1992,9,8,19,48,84,
Oct 1992,9,7,21,48,85,
Nov 1992,8,6,20,47,81,
Dec 1992,9,6,26,47,88,
Jan 1993,10,5,26,47,88,
Feb 1993,14,7,23,47,91,
Mar 1993,14,7,22,47,90,
Apr 1993,19,5,12,33,69,
May 1993,21,6,2,33,62,
Jun 1993,28,8,0,33,69,
Jul 1993,27,9,0,33,69,
Aug 1993,44,7,0,33,84,
Sep 1993,47,3,0,33,83,
Oct 1993,42,5,0,33,80,
Nov 1993,47,4,0,33,84,
Dec 1993,46,6,0,33,85,
Jan 1994,47,6,10,33,96,
Feb 1994,47,6,18,33,104,
Mar 1994,44,6,20,30,100,
Apr 1994,38,4,16,28,86,
May 1994,41,3,14,25,83,
Jun 1994,38,0,14,22,74,
Jul 1994,42,0,14,22,78,
Aug 1994,33,2,4,22,61,
Sep 1994,53,1,18,21,93,
Oct 1994,68,1,19,19,107,
Nov 1994,66,1,19,19,105,
Dec 1994,76,6,25,19,126,
Jan 1995,81,4,27,19,131,
Feb 1995,74,4,35,19,132,
Mar 1995,88,5,22,19,134,
Apr 1995,97,3,18,19,137,
May 1995,92,2,18,19,131,
Jun 1995,78,1,19,19,117,
Jul 1995,76,0,20,19,115,
Aug 1995,72,1,20,19,112,
Sep 1995,68,2,27,18,115,
Oct 1995,77,3,24,16,120,
Nov 1995,77,5,24,16,122,
Dec 1995,77,5,18,16,116,
Jan 1996,76,5,20,16,117,
Feb 1996,77,5,25,16,123,
Mar 1996,68,6,12,16,102,
Apr 1996,73,7,6,16,102,
May 1996,70,7,5,15,97,
Jun 1996,64,7,1,15,87,
Jul 1996,63,5,1,15,84,
Aug 1996,68,4,2,15,89,
Sep 1996,84,4,2,15,105,
Oct 1996,81,5,0,12,98,
Nov 1996,73,5,0,12,90,
Dec 1996,70,6,4,12,92,
Jan 1997,60,7,14,12,93,
Feb 1997,56,8,7,12,83,
Mar 1997,41,10,10,2,63,
Apr 1997,37,9,20,2,68,
May 1997,31,11,20,2,64,
Jun 1997,36,7,13,2,58,
Jul 1997,34,9,10,2,55,
Aug 1997,28,8,7,2,45,
Sep 1997,30,5,17,2,54,
Oct 1997,28,4,9,0,41,
Nov 1997,34,5,9,0,48,
Dec 1997,37,5,17,0,59,
Jan 1998,35,9,35,0,79,
Feb 1998,42,7,32,2,83,
Mar 1998,38,10,41,2,91,
Apr 1998,58,12,48,2,120,
May 1998,59,10,42,2,113,
Jun 1998,48,7,39,2,96,
Jul 1998,38,5,38,1,82,
Aug 1998,34,5,44,1,84,
Sep 1998,30,3,50,1,84,
Oct 1998,27,3,41,1,72,
Nov 1998,32,1,46,1,80,
Dec 1998,35,1,62,1,99,
Jan 1999,32,1,70,0,103,
Feb 1999,36,2,59,0,97,
Mar 1999,35,1,32,0,68,
Apr 1999,37,2,38,0,77,
May 1999,36,1,32,0,69,
Jun 1999,32,0,27,0,59,
Jul 1999,34,1,26,0,61,
Aug 1999,38,1,27,0,66,
Sep 1999,39,1,27,0,67,
Oct 1999,55,2,12,0,69,
Nov 1999,57,2,17,0,76,
Dec 1999,66,2,27,0,95,
Jan 2000,67,2,26,0,95,
Feb 2000,67,2,23,0,92,
Mar 2000,70,3,17,0,90,
Apr 2000,76,3,17,0,96,
May 2000,64,1,13,0,78,
Jun 2000,61,1,17,0,79,
Jul 2000,49,1,28,0,78,
Aug 2000,43,2,23,0,68,
Sep 2000,51,4,26,0,81,
Oct 2000,56,5,22,0,83,
Nov 2000,60,6,20,0,86,
Dec 2000,56,7,17,0,80,
Jan 2001,51,6,8,0,65,
Feb 2001,44,8,11,0,63,
Mar 2001,36,8,16,0,60,
Apr 2001,33,9,16,0,58,
May 2001,28,11,20,0,59,
Jun 2001,21,13,24,0,58,
Jul 2001,17,10,29,0,56,
Aug 2001,26,10,16,0,52,
Sep 2001,24,10,18,0,52,
Oct 2001,31,11,9,0,51,
Nov 2001,28,10,15,0,53,
Dec 2001,25,9,17,0,51,
Jan 2002,26,5,14,0,45,
Feb 2002,29,9,20,0,58,
Mar 2002,40,7,9,0,56,
Apr 2002,39,4,6,0,49,
May 2002,32,9,3,0,44,
Jun 2002,34,13,6,0,53,
Jul 2002,38,8,8,0,54,
Aug 2002,39,6,11,0,56,
Sep 2002,32,8,23,0,63,
Oct 2002,31,8,15,0,54,
Nov 2002,29,6,13,0,48,
Dec 2002,35,6,18,0,59,
Jan 2003,33,7,15,0,55,
Feb 2003,26,2,12,0,40,
Mar 2003,19,1,15,1,36,
Apr 2003,17,0,7,1,25,
May 2003,18,5,8,1,32,
Jun 2003,15,2,6,1,24,
Jul 2003,14,2,3,1,20,
Aug 2003,14,2,3,1,20,
Sep 2003,19,1,6,1,27,
Oct 2003,18,1,13,1,33,
Nov 2003,15,0,24,1,40,
Dec 2003,17,1,32,1,51,
Jan 2004,15,1,31,1,48,
Feb 2004,20,1,28,1,50,
Mar 2004,18,1,18,1,38,
Apr 2004,14,1,12,0,27,
May 2004,12,0,15,0,27,
Jun 2004,16,3,5,0,24,
Jul 2004,12,3,6,0,21,
Aug 2004,12,2,8,0,22,
Sep 2004,6,2,7,0,15,
Oct 2004,9,2,16,0,27,
Nov 2004,10,5,15,0,30,
Dec 2004,13,4,9,0,26,
Jan 2005,22,4,5,9,40,
Feb 2005,20,5,6,9,40,
Mar 2005,28,5,8,0,41,
Apr 2005,26,5,10,8,49,
May 2005,30,3,13,13,59,
Jun 2005,27,3,12,5,47,
Jul 2005,26,2,15,5,48,
Aug 2005,19,1,20,1,41,
Sep 2005,16,1,19,0,36,
Oct 2005,17,0,16,0,33,
Nov 2005,19,0,22,0,41,
Dec 2005,25,0,21,3,49,
Jan 2006,27,1,20,3,51,
Feb 2006,25,1,18,3,47,
Mar 2006,33,1,17,3,54,
Apr 2006,37,0,20,3,60,
May 2006,40,0,24,3,67,
Jun 2006,38,0,14,7,59,
Jul 2006,35,0,14,7,56,
Aug 2006,32,0,11,0,43,
Sep 2006,34,0,19,2,55,
Oct 2006,46,1,18,2,67,
Nov 2006,45,2,19,2,68,
Dec 2006,50,2,15,2,69,
Jan 2007,51,3,22,17,93,
Feb 2007,64,3,26,17,110,
Mar 2007,65,5,28,17,115,
Apr 2007,66,4,34,19,123,
May 2007,63,4,24,29,120,
Jun 2007,57,4,29,38,128,
Jul 2007,56,3,35,38,132,
Aug 2007,46,4,29,21,100,
Sep 2007,44,3,26,76,149,
Oct 2007,40,3,27,84,154,
Nov 2007,45,3,29,85,162,
Dec 2007,44,3,33,85,165,
Jan 2008,40,1,27,97,165,
Feb 2008,37,1,24,97,159,
Mar 2008,39,1,17,96,153,
Apr 2008,40,0,23,96,159,
May 2008,37,0,21,96,154,
Jun 2008,42,0,38,143,223,
Jul 2008,36,0,45,143,224,
Aug 2008,35,1,51,143,230,
Sep 2008,37,0,51,143,231,
Oct 2008,38,0,51,143,232,
Nov 2008,38,0,67,143,248,
Dec 2008,31,0,73,54,158,
Jan 2009,27,0,69,54,150,
Feb 2009,28,0,63,54,145,
Mar 2009,26,0,66,54,146,
Apr 2009,27,0,73,51,151,
May 2009,32,0,69,100,201,
