"GeoUID","Date","DateString","Dwelling Type","Value","Survey","Series"
"24465",1990-02-01,"1990/Q1","Single",17,"Scss","Starts"
"24465",1990-02-01,"1990/Q1","Semi-Detached",2,"Scss","Starts"
"24465",1990-02-01,"1990/Q1","Row",0,"Scss","Starts"
"24465",1990-02-01,"1990/Q1","Apartment",14,"Scss","Starts"
"24465",1990-02-01,"1990/Q1","All",33,"Scss","Starts"
"24465",1990-05-01,"1990/Q2","Single",23,"Scss","Starts"
"24465",1990-05-01,"1990/Q2","Semi-Detached",0,"Scss","Starts"
"24465",1990-05-01,"1990/Q2","Row",0,"Scss","Starts"
"24465",1990-05-01,"1990/Q2","Apartment",18,"Scss","Starts"
"24465",1990-05-01,"1990/Q2","All",41,"Scss","Starts"
"24465",1990-08-01,"1990/Q3","Single",18,"Scss","Starts"
"24465",1990-08-01,"1990/Q3","Semi-Detached",0,"Scss","Starts"
"24465",1990-08-01,"1990/Q3","Row",0,"Scss","Starts"
"24465",1990-08-01,"1990/Q3","Apartment",6,"Scss","Starts"
"24465",1990-08-01,"1990/Q3","All",24,"Scss","Starts"
"24465",1990-11-01,"1990/Q4","Single",44,"Scss","Starts"
"24465",1990-11-01,"1990/Q4","Semi-Detached",12,"Scss","Starts"
"24465",1990-11-01,"1990/Q4","Row",0,"Scss","Starts"
"24465",1990-11-01,"1990/Q4","Apartment",42,"Scss","Starts"
"24465",1990-11-01,"1990/Q4","All",98,"Scss","Starts"
"24465",1991-02-01,"1991/Q1","Single",9,"Scss","Starts"
"24465",1991-02-01,"1991/Q1","Semi-Detached",12,"Scss","Starts"
"24465",1991-02-01,"1991/Q1","Row",0,"Scss","Starts"
"24465",1991-02-01,"1991/Q1","Apartment",48,"Scss","Starts"
"24465",1991-02-01,"1991/Q1","All",69,"Scss","Starts"
"24465",1991-05-01,"1991/Q2","Single",25,"Scss","Starts"
"24465",1991-05-01,"1991/Q2","Semi-Detached",6,"Scss","Starts"
"24465",1991-05-01,"1991/Q2","Row",0,"Scss","Starts"
"24465",1991-05-01,"1991/Q2","Apartment",20,"Scss","Starts"
"24465",1991-05-01,"1991/Q2","All",51,"Scss","Starts"
"24465",1991-08-01,"1991/Q3","Single",14,"Scss","Starts"
"24465",1991-08-01,"1991/Q3","Semi-Detached",2,"Scss","Starts"
"24465",1991-08-01,"1991/Q3","Row",0,"Scss","Starts"
"24465",1991-08-01,"1991/Q3","Apartment",7,"Scss","Starts"
"24465",1991-08-01,"1991/Q3","All",23,"Scss","Starts"
"24465",1991-11-01,"1991/Q4","Single",12,"Scss","Starts"
"24465",1991-11-01,"1991/Q4","Semi-Detached",20,"Scss","Starts"
"24465",1991-11-01,"1991/Q4","Row",0,"Scss","Starts"
"24465",1991-11-01,"1991/Q4","Apartment",73,"Scss","Starts"
"24465",1991-11-01,"1991/Q4","All",105,"Scss","Starts"
"24465",1992-02-01,"1992/Q1","Single",5,"Scss","Starts"
"24465",1992-02-01,"1992/Q1","Semi-Detached",8,"Scss","Starts"
"24465",1992-02-01,"1992/Q1","Row",8,"Scss","Starts"
"24465",1992-02-01,"1992/Q1","Apartment",70,"Scss","Starts"
"24465",1992-02-01,"1992/Q1","All",91,"Scss","Starts"
"24465",1992-05-01,"1992/Q2","Single",34,"Scss","Starts"
"24465",1992-05-01,"1992/Q2","Semi-Detached",18,"Scss","Starts"
"24465",1992-05-01,"1992/Q2","Row",0,"Scss","Starts"
"24465",1992-05-01,"1992/Q2","Apartment",11,"Scss","Starts"
"24465",1992-05-01,"1992/Q2","All",63,"Scss","Starts"
"24465",1992-08-01,"1992/Q3","Single",21,"Scss","Starts"
"24465",1992-08-01,"1992/Q3","Semi-Detached",4,"Scss","Starts"
"24465",1992-08-01,"1992/Q3","Row",4,"Scss","Starts"
"24465",1992-08-01,"1992/Q3","Apartment",0,"Scss","Starts"
"24465",1992-08-01,"1992/Q3","All",29,"Scss","Starts"
"24465",1992-11-01,"1992/Q4","Single",18,"Scss","Starts"
"24465",1992-11-01,"1992/Q4","Semi-Detached",10,"Scss","Starts"
"24465",1992-11-01,"1992/Q4","Row",0,"Scss","Starts"
"24465",1992-11-01,"1992/Q4","Apartment",22,"Scss","Starts"
"24465",1992-11-01,"1992/Q4","All",50,"Scss","Starts"
"24465",1993-02-01,"1993/Q1","Single",6,"Scss","Starts"
"24465",1993-02-01,"1993/Q1","Semi-Detached",0,"Scss","Starts"
"24465",1993-02-01,"1993/Q1","Row",0,"Scss","Starts"
"24465",1993-02-01,"1993/Q1","Apartment",0,"Scss","Starts"
"24465",1993-02-01,"1993/Q1","All",6,"Scss","Starts"
"24465",1993-05-01,"1993/Q2","Single",39,"Scss","Starts"
