Québec — Historical Housing Suitability  
2006 to 2016 Tenure - Total
,Suitable,Not Suitable (Crowded),Total,
2006,"307,710","8,940","316,650",
2011,"336,110","9,780","345,885",
2016,"355,145","6,750","361,890",

Notes
"Where band housing is present, total dwelling counts are larger than the sum of owned and rented dwellings."
Suitable dwellings have enough bedrooms for the size and make-up of resident households.
Source,"CMHC, adapted from Statistics Canada (Census of Canada and National Household Survey)"
