"GeoUID","Date","DateString","Bedroom Type","Value","Quality","Survey","Series"
"48805",1990-10-01,"1990 October","Studio",253,"Very good","Rms","Average Rent"
"48805",1990-10-01,"1990 October","1 Bedroom",317,"Excellent","Rms","Average Rent"
"48805",1990-10-01,"1990 October","2 Bedroom",394,"Excellent","Rms","Average Rent"
"48805",1990-10-01,"1990 October","3 Bedroom +",468,"Excellent","Rms","Average Rent"
"48805",1990-10-01,"1990 October","Total",372,"Excellent","Rms","Average Rent"
"48805",1991-10-01,"1991 October","Studio",260,"Excellent","Rms","Average Rent"
"48805",1991-10-01,"1991 October","1 Bedroom",323,"Excellent","Rms","Average Rent"
"48805",1991-10-01,"1991 October","2 Bedroom",392,"Excellent","Rms","Average Rent"
"48805",1991-10-01,"1991 October","3 Bedroom +",470,"Excellent","Rms","Average Rent"
"48805",1991-10-01,"1991 October","Total",371,"Excellent","Rms","Average Rent"
"48805",1992-10-01,"1992 October","Studio",226,"Good","Rms","Average Rent"
"48805",1992-10-01,"1992 October","1 Bedroom",339,"Excellent","Rms","Average Rent"
"48805",1992-10-01,"1992 October","2 Bedroom",402,"Excellent","Rms","Average Rent"
"48805",1992-10-01,"1992 October","3 Bedroom +",483,"Excellent","Rms","Average Rent"
"48805",1992-10-01,"1992 October","Total",381,"Excellent","Rms","Average Rent"
"48805",1993-10-01,"1993 October","Studio",219,"Very good","Rms","Average Rent"
"48805",1993-10-01,"1993 October","1 Bedroom",340,"Excellent","Rms","Average Rent"
"48805",1993-10-01,"1993 October","2 Bedroom",407,"Excellent","Rms","Average Rent"
"48805",1993-10-01,"1993 October","3 Bedroom +",483,"Excellent","Rms","Average Rent"
"48805",1993-10-01,"1993 October","Total",384,"Excellent","Rms","Average Rent"
"48805",1994-10-01,"1994 October","Studio",249,"Very good","Rms","Average Rent"
"48805",1994-10-01,"1994 October","1 Bedroom",355,"Excellent","Rms","Average Rent"
"48805",1994-10-01,"1994 October","2 Bedroom",419,"Excellent","Rms","Average Rent"
"48805",1994-10-01,"1994 October","3 Bedroom +",499,"Excellent","Rms","Average Rent"
"48805",1994-10-01,"1994 October","Total",396,"Excellent","Rms","Average Rent"
"48805",1995-10-01,"1995 October","Studio",264,"Very good","Rms","Average Rent"
"48805",1995-10-01,"1995 October","1 Bedroom",361,"Excellent","Rms","Average Rent"
"48805",1995-10-01,"1995 October","2 Bedroom",426,"Excellent","Rms","Average Rent"
"48805",1995-10-01,"1995 October","3 Bedroom +",537,"Excellent","Rms","Average Rent"
"48805",1995-10-01,"1995 October","Total",407,"Excellent","Rms","Average Rent"
"48805",1996-10-01,"1996 October","Studio",243,"Excellent","Rms","Average Rent"
"48805",1996-10-01,"1996 October","1 Bedroom",362,"Excellent","Rms","Average Rent"
"48805",1996-10-01,"1996 October","2 Bedroom",429,"Excellent","Rms","Average Rent"
"48805",1996-10-01,"1996 October","3 Bedroom +",557,"Excellent","Rms","Average Rent"
"48805",1996-10-01,"1996 October","Total",411,"Excellent","Rms","Average Rent"
"48805",1997-10-01,"1997 October","Studio",267,"Excellent","Rms","Average Rent"
"48805",1997-10-01,"1997 October","1 Bedroom",367,"Excellent","Rms","Average Rent"
"48805",1997-10-01,"1997 October","2 Bedroom",436,"Excellent","Rms","Average Rent"
"48805",1997-10-01,"1997 October","3 Bedroom +",567,"Excellent","Rms","Average Rent"
"48805",1997-10-01,"1997 October","Total",418,"Excellent","Rms","Average Rent"
"48805",1998-10-01,"1998 October","Studio",267,"Very good","Rms","Average Rent"
"48805",1998-10-01,"1998 October","1 Bedroom",373,"Excellent","Rms","Average Rent"
"48805",1998-10-01,"1998 October","2 Bedroom",440,"Excellent","Rms","Average Rent"
"48805",1998-10-01,"1998 October","3 Bedroom +",577,"Excellent","Rms","Average Rent"
"48805",1998-10-01,"1998 October","Total",422,"Excellent","Rms","Average Rent"
"48805",1999-10-01,"1999 October","Studio",275,"Very good","Rms","Average Rent"
"48805",1999-10-01,"1999 October","1 Bedroom",386,"Excellent","Rms","Average Rent"
"48805",1999-10-01,"1999 October","2 Bedroom",454,"Excellent","Rms","Average Rent"
"48805",1999-10-01,"1999 October","3 Bedroom +",563,"Excellent","Rms","Average Rent"
"48805",1999-10-01,"1999 October","Total",436,"Excellent","Rms","Average Rent"
"48805",2000-10-01,"2000 October","Studio",312,"Very good","Rms","Average Rent"
"48805",2000-10-01,"2000 October","1 Bedroom",401,"Excellent","Rms","Average Rent"
"48805",2000-10-01,"2000 October","2 Bedroom",476,"Excellent","Rms","Average Rent"
"48805",2000-10-01,"2000 October","3 Bedroom +",581,"Excellent","Rms","Average Rent"
"48805",2000-10-01,"2000 October","Total",457,"Excellent","Rms","Average Rent"
"48805",2001-10-01,"2001 October","Studio",322,"Very good","Rms","Average Rent"
"48805",2001-10-01,"2001 October","1 Bedroom",427,"Excellent","Rms","Average Rent"
"48805",2001-10-01,"2001 October","2 Bedroom",501,"Excellent","Rms","Average Rent"
"48805",2001-10-01,"2001 October","3 Bedroom +",598,"Excellent","Rms","Average Rent"
"48805",2001-10-01,"2001 October","Total",480,"Excellent","Rms","Average Rent"
"48805",2002-10-01,"2002 October","Studio",337,"Very good","Rms","Average Rent"
"48805",2002-10-01,"2002 October","1 Bedroom",442,"Excellent","Rms","Average Rent"
"48805",2002-10-01,"2002 October","2 Bedroom",524,"Excellent","Rms","Average Rent"
"48805",2002-10-01,"2002 October","3 Bedroom +",660,"Excellent","Rms","Average Rent"
"48805",2002-10-01,"2002 October","Total",504,"Excellent","Rms","Average Rent"
"48805",2003-10-01,"2003 October","Studio",372,"Good","Rms","Average Rent"
"48805",2003-10-01,"2003 October","1 Bedroom",447,"Excellent","Rms","Average Rent"
"48805",2003-10-01,"2003 October","2 Bedroom",541,"Excellent","Rms","Average Rent"
"48805",2003-10-01,"2003 October","3 Bedroom +",666,"Excellent","Rms","Average Rent"
"48805",2003-10-01,"2003 October","Total",523,"Excellent","Rms","Average Rent"
"48805",2004-10-01,"2004 October","Studio",338,"Very good","Rms","Average Rent"
"48805",2004-10-01,"2004 October","1 Bedroom",458,"Excellent","Rms","Average Rent"
"48805",2004-10-01,"2004 October","2 Bedroom",556,"Excellent","Rms","Average Rent"
"48805",2004-10-01,"2004 October","3 Bedroom +",693,"Excellent","Rms","Average Rent"
"48805",2004-10-01,"2004 October","Total",536,"Excellent","Rms","Average Rent"
"48805",2005-10-01,"2005 October","Studio",382,"Very good","Rms","Average Rent"
"48805",2005-10-01,"2005 October","1 Bedroom",479,"Excellent","Rms","Average Rent"
"48805",2005-10-01,"2005 October","2 Bedroom",572,"Excellent","Rms","Average Rent"
"48805",2005-10-01,"2005 October","3 Bedroom +",718,"Excellent","Rms","Average Rent"
"48805",2005-10-01,"2005 October","Total",555,"Excellent","Rms","Average Rent"
"48805",2006-10-01,"2006 October","Studio",399,"Excellent","Rms","Average Rent"
"48805",2006-10-01,"2006 October","1 Bedroom",509,"Excellent","Rms","Average Rent"
"48805",2006-10-01,"2006 October","2 Bedroom",593,"Excellent","Rms","Average Rent"
"48805",2006-10-01,"2006 October","3 Bedroom +",743,"Excellent","Rms","Average Rent"
"48805",2006-10-01,"2006 October","Total",578,"Excellent","Rms","Average Rent"
"48805",2007-10-01,"2007 October","Studio",446,"Excellent","Rms","Average Rent"
"48805",2007-10-01,"2007 October","1 Bedroom",547,"Excellent","Rms","Average Rent"
"48805",2007-10-01,"2007 October","2 Bedroom",641,"Excellent","Rms","Average Rent"
"48805",2007-10-01,"2007 October","3 Bedroom +",786,"Excellent","Rms","Average Rent"
"48805",2007-10-01,"2007 October","Total",627,"Excellent","Rms","Average Rent"
"48805",2008-10-01,"2008 October","Studio",459,"Excellent","Rms","Average Rent"
"48805",2008-10-01,"2008 October","1 Bedroom",566,"Excellent","Rms","Average Rent"
"48805",2008-10-01,"2008 October","2 Bedroom",664,"Excellent","Rms","Average Rent"
"48805",2008-10-01,"2008 October","3 Bedroom +",809,"Excellent","Rms","Average Rent"
"48805",2008-10-01,"2008 October","Total",649,"Excellent","Rms","Average Rent"
"48805",2009-10-01,"2009 October","Studio",493,"Very good","Rms","Average Rent"
"48805",2009-10-01,"2009 October","1 Bedroom",578,"Excellent","Rms","Average Rent"
"48805",2009-10-01,"2009 October","2 Bedroom",675,"Excellent","Rms","Average Rent"
"48805",2009-10-01,"2009 October","3 Bedroom +",814,"Excellent","Rms","Average Rent"
"48805",2009-10-01,"2009 October","Total",660,"Excellent","Rms","Average Rent"
"48805",2010-10-01,"2010 October","Studio",488,"Excellent","Rms","Average Rent"
"48805",2010-10-01,"2010 October","1 Bedroom",580,"Excellent","Rms","Average Rent"
"48805",2010-10-01,"2010 October","2 Bedroom",676,"Excellent","Rms","Average Rent"
"48805",2010-10-01,"2010 October","3 Bedroom +",806,"Excellent","Rms","Average Rent"
"48805",2010-10-01,"2010 October","Total",662,"Excellent","Rms","Average Rent"
"48805",2011-10-01,"2011 October","Studio",489,"Excellent","Rms","Average Rent"
"48805",2011-10-01,"2011 October","1 Bedroom",583,"Excellent","Rms","Average Rent"
"48805",2011-10-01,"2011 October","2 Bedroom",685,"Excellent","Rms","Average Rent"
"48805",2011-10-01,"2011 October","3 Bedroom +",835,"Excellent","Rms","Average Rent"
"48805",2011-10-01,"2011 October","Total",676,"Excellent","Rms","Average Rent"
"48805",2012-10-01,"2012 October","Studio",502,"Excellent","Rms","Average Rent"
"48805",2012-10-01,"2012 October","1 Bedroom",603,"Excellent","Rms","Average Rent"
"48805",2012-10-01,"2012 October","2 Bedroom",690,"Excellent","Rms","Average Rent"
"48805",2012-10-01,"2012 October","3 Bedroom +",846,"Excellent","Rms","Average Rent"
"48805",2012-10-01,"2012 October","Total",685,"Excellent","Rms","Average Rent"
"48805",2013-10-01,"2013 October","Studio",498,"Excellent","Rms","Average Rent"
"48805",2013-10-01,"2013 October","1 Bedroom",621,"Excellent","Rms","Average Rent"
"48805",2013-10-01,"2013 October","2 Bedroom",712,"Excellent","Rms","Average Rent"
"48805",2013-10-01,"2013 October","3 Bedroom +",866,"Excellent","Rms","Average Rent"
"48805",2013-10-01,"2013 October","Total",704,"Excellent","Rms","Average Rent"
"48805",2014-10-01,"2014 October","Studio",534,"Excellent","Rms","Average Rent"
