"GeoUID","Date","DateString","Bedroom Type","Value","Quality","Survey","Series"
"35556",1998-10-01,"1998 October","Studio",359,"Very good","Rms","Average Rent"
"35556",1998-10-01,"1998 October","1 Bedroom",493,"Excellent","Rms","Average Rent"
"35556",1998-10-01,"1998 October","2 Bedroom",577,"Excellent","Rms","Average Rent"
"35556",1998-10-01,"1998 October","3 Bedroom +",587,"Excellent","Rms","Average Rent"
"35556",1998-10-01,"1998 October","Total",545,"Excellent","Rms","Average Rent"
"35556",1999-10-01,"1999 October","Studio",381,"Very good","Rms","Average Rent"
"35556",1999-10-01,"1999 October","1 Bedroom",493,"Excellent","Rms","Average Rent"
"35556",1999-10-01,"1999 October","2 Bedroom",587,"Excellent","Rms","Average Rent"
"35556",1999-10-01,"1999 October","3 Bedroom +",608,"Very good","Rms","Average Rent"
"35556",1999-10-01,"1999 October","Total",552,"Excellent","Rms","Average Rent"
"35556",2000-10-01,"2000 October","Studio",391,"Very good","Rms","Average Rent"
"35556",2000-10-01,"2000 October","1 Bedroom",496,"Excellent","Rms","Average Rent"
"35556",2000-10-01,"2000 October","2 Bedroom",590,"Excellent","Rms","Average Rent"
"35556",2000-10-01,"2000 October","3 Bedroom +",624,"Very good","Rms","Average Rent"
"35556",2000-10-01,"2000 October","Total",561,"Excellent","Rms","Average Rent"
"35556",2001-10-01,"2001 October","Studio",408,"Very good","Rms","Average Rent"
"35556",2001-10-01,"2001 October","1 Bedroom",499,"Excellent","Rms","Average Rent"
"35556",2001-10-01,"2001 October","2 Bedroom",600,"Excellent","Rms","Average Rent"
"35556",2001-10-01,"2001 October","3 Bedroom +",614,"Very good","Rms","Average Rent"
"35556",2001-10-01,"2001 October","Total",566,"Excellent","Rms","Average Rent"
"35556",2002-10-01,"2002 October","Studio",437,"Very good","Rms","Average Rent"
"35556",2002-10-01,"2002 October","1 Bedroom",513,"Excellent","Rms","Average Rent"
"35556",2002-10-01,"2002 October","2 Bedroom",604,"Excellent","Rms","Average Rent"
"35556",2002-10-01,"2002 October","3 Bedroom +",620,"Very good","Rms","Average Rent"
"35556",2002-10-01,"2002 October","Total",575,"Excellent","Rms","Average Rent"
"35556",2003-10-01,"2003 October","Studio",443,"Very good","Rms","Average Rent"
"35556",2003-10-01,"2003 October","1 Bedroom",519,"Excellent","Rms","Average Rent"
"35556",2003-10-01,"2003 October","2 Bedroom",614,"Excellent","Rms","Average Rent"
"35556",2003-10-01,"2003 October","3 Bedroom +",634,"Very good","Rms","Average Rent"
"35556",2003-10-01,"2003 October","Total",585,"Excellent","Rms","Average Rent"
"35556",2004-10-01,"2004 October","Studio",407,"Very good","Rms","Average Rent"
"35556",2004-10-01,"2004 October","1 Bedroom",528,"Excellent","Rms","Average Rent"
"35556",2004-10-01,"2004 October","2 Bedroom",616,"Excellent","Rms","Average Rent"
"35556",2004-10-01,"2004 October","3 Bedroom +",630,"Very good","Rms","Average Rent"
"35556",2004-10-01,"2004 October","Total",590,"Excellent","Rms","Average Rent"
"35556",2005-10-01,"2005 October","Studio",439,"Very good","Rms","Average Rent"
"35556",2005-10-01,"2005 October","1 Bedroom",534,"Excellent","Rms","Average Rent"
"35556",2005-10-01,"2005 October","2 Bedroom",620,"Excellent","Rms","Average Rent"
"35556",2005-10-01,"2005 October","3 Bedroom +",609,"Very good","Rms","Average Rent"
"35556",2005-10-01,"2005 October","Total",590,"Excellent","Rms","Average Rent"
"35556",2006-10-01,"2006 October","Studio",433,"Very good","Rms","Average Rent"
"35556",2006-10-01,"2006 October","1 Bedroom",537,"Excellent","Rms","Average Rent"
"35556",2006-10-01,"2006 October","2 Bedroom",621,"Excellent","Rms","Average Rent"
"35556",2006-10-01,"2006 October","3 Bedroom +",605,"Excellent","Rms","Average Rent"
"35556",2006-10-01,"2006 October","Total",593,"Excellent","Rms","Average Rent"
"35556",2007-10-01,"2007 October","Studio",421,"Very good","Rms","Average Rent"
"35556",2007-10-01,"2007 October","1 Bedroom",547,"Excellent","Rms","Average Rent"
"35556",2007-10-01,"2007 October","2 Bedroom",639,"Excellent","Rms","Average Rent"
"35556",2007-10-01,"2007 October","3 Bedroom +",670,"Very good","Rms","Average Rent"
"35556",2007-10-01,"2007 October","Total",610,"Excellent","Rms","Average Rent"
"35556",2008-10-01,"2008 October","Studio",451,"Excellent","Rms","Average Rent"
"35556",2008-10-01,"2008 October","1 Bedroom",564,"Excellent","Rms","Average Rent"
"35556",2008-10-01,"2008 October","2 Bedroom",633,"Excellent","Rms","Average Rent"
"35556",2008-10-01,"2008 October","3 Bedroom +",633,"Excellent","Rms","Average Rent"
