"GeoUID","Date","DateString","Bedroom Type","Value","Quality","Survey","Series"
"59907",2013-10-01,"2013 October","Studio",5.7,"Good","Rms","Availability Rate"
"59907",2013-10-01,"2013 October","1 Bedroom",0.5,"Excellent","Rms","Availability Rate"
"59907",2013-10-01,"2013 October","2 Bedroom",2,"Excellent","Rms","Availability Rate"
"59907",2013-10-01,"2013 October","3 Bedroom +",NA,NA,"Rms","Availability Rate"
"59907",2013-10-01,"2013 October","Total",1.9,"Excellent","Rms","Availability Rate"
"59907",2014-10-01,"2014 October","Studio",0,"Good","Rms","Availability Rate"
"59907",2014-10-01,"2014 October","1 Bedroom",0.6,"Excellent","Rms","Availability Rate"
"59907",2014-10-01,"2014 October","2 Bedroom",0.8,"Excellent","Rms","Availability Rate"
"59907",2014-10-01,"2014 October","3 Bedroom +",NA,NA,"Rms","Availability Rate"
"59907",2014-10-01,"2014 October","Total",0.6,"Excellent","Rms","Availability Rate"
"59907",2015-10-01,"2015 October","Studio",3.3,"Fair (Use with Caution)","Rms","Availability Rate"
"59907",2015-10-01,"2015 October","1 Bedroom",0,"Very good","Rms","Availability Rate"
"59907",2015-10-01,"2015 October","2 Bedroom",0,"Very good","Rms","Availability Rate"
"59907",2015-10-01,"2015 October","3 Bedroom +",NA,NA,"Rms","Availability Rate"
"59907",2015-10-01,"2015 October","Total",0.4,"Very good","Rms","Availability Rate"
"59907",2016-10-01,"2016 October","Studio",5.3,"Fair (Use with Caution)","Rms","Availability Rate"
"59907",2016-10-01,"2016 October","1 Bedroom",0,"Good","Rms","Availability Rate"
"59907",2016-10-01,"2016 October","2 Bedroom",0.8,"Excellent","Rms","Availability Rate"
"59907",2016-10-01,"2016 October","3 Bedroom +",NA,NA,"Rms","Availability Rate"
"59907",2016-10-01,"2016 October","Total",1.2,"Excellent","Rms","Availability Rate"
"59907",2017-10-01,"2017 October","Studio",0,"Fair (Use with Caution)","Rms","Availability Rate"
"59907",2017-10-01,"2017 October","1 Bedroom",0,"Good","Rms","Availability Rate"
"59907",2017-10-01,"2017 October","2 Bedroom",1.6,"Very good","Rms","Availability Rate"
"59907",2017-10-01,"2017 October","3 Bedroom +",NA,NA,"Rms","Availability Rate"
"59907",2017-10-01,"2017 October","Total",0.8,"Excellent","Rms","Availability Rate"
"59907",2018-10-01,"2018 October","Studio",NA,NA,"Rms","Availability Rate"
"59907",2018-10-01,"2018 October","1 Bedroom",NA,NA,"Rms","Availability Rate"
"59907",2018-10-01,"2018 October","2 Bedroom",NA,NA,"Rms","Availability Rate"
"59907",2018-10-01,"2018 October","3 Bedroom +",NA,NA,"Rms","Availability Rate"
"59907",2018-10-01,"2018 October","Total",NA,NA,"Rms","Availability Rate"
"59907",2019-10-01,"2019 October","Studio",NA,NA,"Rms","Availability Rate"
"59907",2019-10-01,"2019 October","1 Bedroom",NA,NA,"Rms","Availability Rate"
"59907",2019-10-01,"2019 October","2 Bedroom",NA,NA,"Rms","Availability Rate"
"59907",2019-10-01,"2019 October","3 Bedroom +",NA,NA,"Rms","Availability Rate"
"59907",2019-10-01,"2019 October","Total",NA,NA,"Rms","Availability Rate"
"59907",2020-10-01,"2020 October","Studio",NA,NA,"Rms","Availability Rate"
"59907",2020-10-01,"2020 October","1 Bedroom",NA,NA,"Rms","Availability Rate"
"59907",2020-10-01,"2020 October","2 Bedroom",NA,NA,"Rms","Availability Rate"
"59907",2020-10-01,"2020 October","3 Bedroom +",NA,NA,"Rms","Availability Rate"
"59907",2020-10-01,"2020 October","Total",NA,NA,"Rms","Availability Rate"
"59907",2021-10-01,"2021 October","Studio",NA,NA,"Rms","Availability Rate"
"59907",2021-10-01,"2021 October","1 Bedroom",NA,NA,"Rms","Availability Rate"
"59907",2021-10-01,"2021 October","2 Bedroom",NA,NA,"Rms","Availability Rate"
"59907",2021-10-01,"2021 October","3 Bedroom +",NA,NA,"Rms","Availability Rate"
"59907",2021-10-01,"2021 October","Total",NA,NA,"Rms","Availability Rate"
"59907",2022-10-01,"2022 October","Studio",NA,NA,"Rms","Availability Rate"
"59907",2022-10-01,"2022 October","1 Bedroom",NA,NA,"Rms","Availability Rate"
"59907",2022-10-01,"2022 October","2 Bedroom",NA,NA,"Rms","Availability Rate"
"59907",2022-10-01,"2022 October","3 Bedroom +",NA,NA,"Rms","Availability Rate"
