"GeoUID","Date","DateString","Dwelling Type","Value","Survey","Series"
"59934",1990-02-01,"1990/Q1","Single",5.3,"Scss","Length of Construction"
"59934",1990-02-01,"1990/Q1","Semi-Detached",NA,"Scss","Length of Construction"
"59934",1990-02-01,"1990/Q1","Row",NA,"Scss","Length of Construction"
"59934",1990-02-01,"1990/Q1","Apartment",6,"Scss","Length of Construction"
"59934",1990-02-01,"1990/Q1","All",5.4,"Scss","Length of Construction"
"59934",1990-05-01,"1990/Q2","Single",5.7,"Scss","Length of Construction"
"59934",1990-05-01,"1990/Q2","Semi-Detached",NA,"Scss","Length of Construction"
"59934",1990-05-01,"1990/Q2","Row",NA,"Scss","Length of Construction"
"59934",1990-05-01,"1990/Q2","Apartment",NA,"Scss","Length of Construction"
"59934",1990-05-01,"1990/Q2","All",5.7,"Scss","Length of Construction"
"59934",1990-08-01,"1990/Q3","Single",6.7,"Scss","Length of Construction"
"59934",1990-08-01,"1990/Q3","Semi-Detached",5.1,"Scss","Length of Construction"
"59934",1990-08-01,"1990/Q3","Row",NA,"Scss","Length of Construction"
"59934",1990-08-01,"1990/Q3","Apartment",2,"Scss","Length of Construction"
"59934",1990-08-01,"1990/Q3","All",6,"Scss","Length of Construction"
"59934",1990-11-01,"1990/Q4","Single",7.6,"Scss","Length of Construction"
"59934",1990-11-01,"1990/Q4","Semi-Detached",6,"Scss","Length of Construction"
"59934",1990-11-01,"1990/Q4","Row",NA,"Scss","Length of Construction"
"59934",1990-11-01,"1990/Q4","Apartment",NA,"Scss","Length of Construction"
"59934",1990-11-01,"1990/Q4","All",6.9,"Scss","Length of Construction"
"59934",1991-02-01,"1991/Q1","Single",8.7,"Scss","Length of Construction"
"59934",1991-02-01,"1991/Q1","Semi-Detached",9,"Scss","Length of Construction"
"59934",1991-02-01,"1991/Q1","Row",9,"Scss","Length of Construction"
"59934",1991-02-01,"1991/Q1","Apartment",NA,"Scss","Length of Construction"
"59934",1991-02-01,"1991/Q1","All",8.8,"Scss","Length of Construction"
"59934",1991-05-01,"1991/Q2","Single",8.4,"Scss","Length of Construction"
"59934",1991-05-01,"1991/Q2","Semi-Detached",10,"Scss","Length of Construction"
"59934",1991-05-01,"1991/Q2","Row",NA,"Scss","Length of Construction"
"59934",1991-05-01,"1991/Q2","Apartment",NA,"Scss","Length of Construction"
"59934",1991-05-01,"1991/Q2","All",8.7,"Scss","Length of Construction"
"59934",1991-08-01,"1991/Q3","Single",7.3,"Scss","Length of Construction"
